Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,30,0,--,0,True,0.0,0.0,0.27,6.334,0.068,-23.982,1.913,7.99,0,0,0.143,[0.033 0.05  0.059 0.    0.   ],--,0,0,0,0,0,1
0.5,30,1,--,0,True,0.0,0.0,0.256,6.594,0.065,-23.124,2.027,7.994,0,0,0.226,[0.033 0.05  0.142 0.    0.   ],--,0,0,0,0,0,1
0.5,30,2,--,0,True,0.0,0.0,0.275,6.206,0.07,-27.735,1.675,7.962,0,0,0.269,[0.033 0.05  0.186 0.    0.   ],--,0,0,0,0,0,1
0.5,30,3,--,0,True,0.0,0.0,0.274,6.173,0.07,-30.734,1.662,7.981,0,0,0.106,[0.033 0.05  0.022 0.    0.   ],--,0,0,0,0,0,1
0.5,30,4,--,0,True,0.0,0.0,0.261,6.546,0.066,-22.997,1.909,7.985,0,0,0.237,[0.033 0.05  0.154 0.    0.   ],--,0,0,0,0,0,1
0.5,30,5,--,0,True,0.0,0.0,0.275,6.209,0.07,-27.264,1.733,7.984,0,0,0.236,[0.033 0.05  0.153 0.    0.   ],--,0,0,0,0,0,1
0.5,30,6,--,0,True,0.0,0.0,0.277,6.145,0.071,-25.696,1.581,7.954,0,0,0.099,[0.033 0.05  0.015 0.    0.   ],--,0,0,0,0,0,1
0.5,30,7,--,0,True,0.0,0.0,0.267,6.388,0.068,-24.686,1.898,7.992,0,0,0.093,[0.033 0.05  0.01  0.    0.   ],--,0,0,0,0,0,1
0.5,30,8,--,0,True,0.0,0.0,0.275,6.209,0.07,-26.374,1.571,7.97,0,0,0.151,[0.033 0.05  0.068 0.    0.   ],--,0,0,0,0,0,1
0.5,30,9,--,0,True,0.0,0.0,0.265,6.44,0.067,-26.61,1.839,7.946,0,0,0.174,[0.033 0.05  0.091 0.    0.   ],--,0,0,0,0,0,1
