V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.6,15,0,0,--,4,False,True,False,--,0.517,-99.787,1.6,15.0,1.6,15.0,0.153,0.596,6.262,0.064,0.247,--,-117.091,117.091,-19.308,0.686,-0.292,nan,nan,nan,nan,--,0.881,[0.999 0.983 1.    0.987 0.588 0.785 1.   ],[ 0.514 -0.997  0.006  0.351],[-100    0],--,1,0,0,0,0,0
1.6,15,0,1,--,0,False,False,False,--,0.512,-99.77,1.6,15.0,1.6,15.0,0.16,0.602,6.195,0.066,0.249,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.027,[0.992 0.952 0.    0.    0.    0.    0.   ],[ 0.512 -0.995  0.006  0.331],[-100    0],--,0,0,0,0,1,0
1.6,15,0,2,--,4,False,True,False,--,0.518,-99.767,1.6,15.0,1.6,15.0,0.154,0.597,6.254,0.064,0.247,--,-115.948,115.948,-19.257,0.688,-0.276,nan,nan,nan,nan,--,0.879,[0.999 0.98  1.    0.991 0.598 0.772 1.   ],[ 0.514 -0.997  0.006  0.349],[-100    0],--,1,0,0,0,0,0
1.6,15,0,3,--,0,False,False,False,--,0.517,-99.331,1.6,15.0,1.6,15.0,0.159,0.601,6.205,0.066,0.249,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.027,[0.99  0.957 0.    0.    0.    0.    0.   ],[ 0.512 -0.996  0.006  0.334],[-100    0],--,0,0,0,0,1,0
1.6,15,0,4,--,4,False,True,False,--,0.511,-99.899,1.6,15.0,1.6,15.0,0.154,0.597,6.251,0.064,0.247,--,-117.237,117.237,-19.331,0.684,-0.291,nan,nan,nan,nan,--,0.881,[0.999 0.978 1.    0.987 0.587 0.786 1.   ],[ 0.513 -0.996  0.006  0.347],[-100    0],--,1,0,0,0,0,0
1.6,20,0,0,--,4,False,True,False,--,0.516,-99.752,1.6,20.0,1.6,20.0,0.153,0.488,5.632,0.084,0.267,--,-105.079,105.079,-18.713,0.691,-0.029,nan,nan,nan,nan,--,0.847,[0.999 0.986 0.945 0.971 0.688 0.648 1.   ],[ 0.513 -0.996  0.006  0.333],[-100    0],--,1,0,0,0,0,0
1.6,20,0,1,--,4,False,True,False,--,0.516,-99.86,1.6,20.0,1.6,20.0,0.155,0.49,5.605,0.085,0.268,--,-106.309,106.309,-18.8,0.683,-0.038,nan,nan,nan,nan,--,0.855,[0.998 0.974 0.978 0.976 0.678 0.662 1.   ],[ 0.512 -0.995  0.006  0.326],[-100    0],--,1,0,0,0,0,0
1.6,20,0,2,--,4,False,True,False,--,0.515,-99.441,1.6,20.0,1.6,20.0,0.161,0.496,5.538,0.088,0.272,--,-109.041,109.041,-18.891,0.674,-0.074,nan,nan,nan,nan,--,0.865,[1.    0.946 1.    0.989 0.656 0.693 1.   ],[ 0.51  -0.994  0.007  0.309],[-100    0],--,1,0,0,0,0,0
1.6,20,0,3,--,4,False,True,False,--,0.506,-99.464,1.6,20.0,1.6,20.0,0.156,0.491,5.598,0.085,0.269,--,-105.848,105.848,-18.722,0.687,-0.038,nan,nan,nan,nan,--,0.853,[1.    0.972 0.974 0.975 0.682 0.657 1.   ],[ 0.512 -0.995  0.006  0.324],[-100    0],--,1,0,0,0,0,0
1.6,20,0,4,--,4,False,True,False,--,0.515,-99.543,1.6,20.0,1.6,20.0,0.159,0.494,5.558,0.087,0.27,--,-108.107,108.107,-18.858,0.676,-0.062,nan,nan,nan,nan,--,0.862,[0.998 0.955 1.    0.985 0.664 0.682 1.   ],[ 0.511 -0.994  0.007  0.314],[-100    0],--,1,0,0,0,0,0
