V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.6,15.0,0,0,--,0,True,False,False,--,0.519,-99.321,1.6,15.0,1.6,15.0,0.136,0.418,8.926,0.056,0.173,--,-61.477,-61.477,-14.367,1.203,-0.087,nan,nan,nan,nan,--,0.09,[0.469 1.    0.    0.    0.    0.409 0.   ],[ 0.535 -0.993  0.022  0.323],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,1,--,0,True,False,False,--,0.53,-99.785,1.6,15.0,1.6,15.0,0.143,0.426,8.765,0.059,0.176,--,-64.298,-64.298,-14.737,1.182,-0.105,nan,nan,nan,nan,--,0.09,[0.475 1.    0.    0.    0.    0.412 0.   ],[ 0.496 -0.991  0.025  0.319],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,2,--,0,True,False,False,--,0.53,-99.437,1.6,15.0,1.6,15.0,0.14,0.423,8.83,0.058,0.175,--,-63.196,-63.196,-14.581,1.191,-0.103,nan,nan,nan,nan,--,0.09,[0.472 1.    0.    0.    0.    0.411 0.   ],[ 0.512 -0.992  0.024  0.321],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,3,--,0,True,False,False,--,0.502,-99.854,1.6,15.0,1.6,15.0,0.143,0.426,8.762,0.059,0.176,--,-64.346,-64.346,-14.748,1.182,-0.105,nan,nan,nan,nan,--,0.09,[0.475 1.    0.    0.    0.    0.413 0.   ],[ 0.495 -0.991  0.025  0.319],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,4,--,0,True,False,False,--,0.506,-99.569,1.6,15.0,1.6,15.0,0.142,0.425,8.791,0.059,0.176,--,-64.126,-64.126,-14.701,1.184,-0.107,nan,nan,nan,nan,--,0.09,[0.474 1.    0.    0.    0.    0.412 0.   ],[ 0.503 -0.992  0.024  0.32 ],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,0,--,0,True,False,False,--,0.529,-99.866,1.6,17.5,1.6,17.5,0.134,0.378,8.398,0.065,0.182,--,-59.374,-59.374,-14.149,1.199,-0.002,nan,nan,nan,nan,--,0.089,[0.466 1.    0.    0.    0.    0.406 0.   ],[ 0.546 -0.993  0.022  0.312],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,1,--,0,True,False,False,--,0.519,-99.774,1.6,17.5,1.6,17.5,0.141,0.384,8.25,0.068,0.185,--,-61.75,-61.75,-14.432,1.182,-0.019,nan,nan,nan,nan,--,0.09,[0.469 1.    0.    0.    0.    0.409 0.   ],[ 0.513 -0.991  0.024  0.309],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,2,--,0,True,False,False,--,0.514,-99.673,1.6,17.5,1.6,17.5,0.138,0.382,8.311,0.067,0.184,--,-60.896,-60.896,-14.322,1.187,-0.012,nan,nan,nan,nan,--,0.09,[0.469 1.    0.    0.    0.    0.408 0.   ],[ 0.527 -0.992  0.023  0.31 ],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,3,--,0,True,False,False,--,0.507,-98.519,1.6,17.5,1.6,17.5,0.15,0.393,8.063,0.072,0.189,--,-66.691,-66.691,-14.923,1.148,-0.074,nan,nan,nan,nan,--,0.091,[0.48  0.999 0.    0.    0.    0.415 0.   ],[ 0.468 -0.988  0.027  0.305],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,4,--,0,True,False,False,--,0.526,-99.842,1.6,17.5,1.6,17.5,0.139,0.382,8.302,0.067,0.184,--,-61.02,-61.02,-14.349,1.186,-0.01,nan,nan,nan,nan,--,0.09,[0.469 1.    0.    0.    0.    0.408 0.   ],[ 0.525 -0.992  0.023  0.31 ],[-100    0],--,0,0,0,0,0,1
