Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,-90,0,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-90,1,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-90,2,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-90,3,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-90,4,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-85,0,--,4,True,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-85,1,--,4,True,0.0,0.0,0.0,0.0,0.0,-3.857,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-85,2,--,4,True,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-85,3,--,4,True,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-85,4,--,4,True,0.0,0.0,0.0,0.0,0.0,-4.639,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-80,0,--,4,True,0.0,0.0,0.0,0.0,0.0,-0.025,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-80,1,--,4,True,0.0,0.0,0.0,0.0,0.0,-0.015,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-80,2,--,4,True,0.0,0.0,0.0,0.0,0.0,-0.019,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-80,3,--,4,True,0.0,0.0,0.0,0.0,0.0,-4.252,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-80,4,--,4,True,0.0,0.0,0.0,0.0,0.0,-2.021,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,1,0,0,0,0
0.5,-75,0,--,2,True,0.0,0.0,0.0,0.0,0.0,-0.117,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,1,0,0
0.5,-75,1,--,2,True,0.0,0.0,0.0,0.0,0.0,-0.066,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,1,0,0
0.5,-75,2,--,2,True,0.0,0.0,0.0,0.0,0.0,-0.151,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,1,0,0
0.5,-75,3,--,2,True,0.0,0.0,0.0,0.0,0.0,-0.174,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,1,0,0
0.5,-75,4,--,2,True,0.0,0.0,0.0,0.0,0.0,-3.174,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,1,0,0
0.5,-70,0,--,4,True,0.5,-69.61,0.261,10.329,0.045,-2.064,3.055,5.748,0.174,-0.468,0.362,[0.1   0.05  0.012 0.2   0.   ],--,0,1,0,0,0,0
0.5,-70,1,--,4,True,0.5,-69.93,0.242,11.313,0.041,-0.006,1.971,5.576,0.171,-0.468,0.449,[0.1   0.05  0.099 0.2   0.   ],--,0,1,0,0,0,0
0.5,-70,2,--,4,True,0.5,-70.04,0.232,11.859,0.04,-2.977,2.567,5.175,0.17,-0.468,0.335,[0.001 0.05  0.084 0.2   0.   ],--,0,1,0,0,0,0
0.5,-70,3,--,4,True,0.5,-70.04,0.234,11.773,0.04,-2.367,2.589,6.723,0.17,-0.468,0.38,[0.1  0.05 0.03 0.2  0.  ],--,0,1,0,0,0,0
0.5,-70,4,--,4,True,0.5,-69.93,0.239,11.494,0.041,-3.617,2.934,4.889,0.171,-0.468,0.496,[0.1   0.05  0.146 0.2   0.   ],--,0,1,0,0,0,0
0.5,-65,0,--,4,True,0.5,-65.08,0.264,8.125,0.056,-2.177,2.873,5.773,0.21,-0.452,0.368,[0.1   0.05  0.018 0.2   0.   ],--,0,1,0,0,0,0
0.5,-65,1,--,4,True,0.5,-64.98,0.265,8.088,0.056,-1.668,2.438,4.481,0.21,-0.45,0.35,[0.1  0.05 0.   0.2  0.  ],--,0,1,0,0,0,0
0.5,-65,2,--,4,True,0.5,-64.98,0.267,8.036,0.056,-2.508,2.328,4.512,0.211,-0.452,0.391,[0.1   0.05  0.041 0.2   0.   ],--,0,1,0,0,0,0
0.5,-65,3,--,4,True,0.5,-64.93,0.268,7.985,0.057,-2.355,2.771,5.841,0.211,-0.451,0.379,[0.1   0.05  0.029 0.2   0.   ],--,0,1,0,0,0,0
0.5,-65,4,--,4,True,0.5,-65.08,0.266,8.071,0.056,-2.032,2.145,5.458,0.21,-0.452,0.36,[0.1  0.05 0.01 0.2  0.  ],--,0,1,0,0,0,0
0.5,-60,0,--,4,False,0.5,-59.98,0.288,6.008,0.072,-4.868,3.724,2.706,0.249,-0.431,0.984,[0.085 0.05  0.199 0.65  0.   ],--,1,0,0,0,0,0
0.5,-60,1,--,4,False,0.5,-59.98,0.286,6.041,0.071,-5.864,2.277,3.708,0.249,-0.431,0.929,[0.088 0.05  0.141 0.65  0.   ],--,1,0,0,0,0,0
