k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,465.0571,0.0,0.0,,,,0.03,-0.015,-1.737,0.146,-0.072,-8.272,0.006,-0.004,-0.138,0.99,0.02,-0.021,-0.463,0.585,-0.399,-15.91,False,False,0.0,0.018,-0.039,nan,3.837,5.853,-0.1,0.025,1.288,60000.0,29930.0,60000.0,30324.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.068,0.0,0.0,,,,0.031,-0.016,-1.82,0.149,-0.074,-8.469,0.006,-0.004,-0.141,0.99,0.023,-0.022,-0.451,0.584,-0.397,-16.231,False,False,0.0,0.018,-0.039,nan,3.92,6.022,-0.1,0.032,1.289,60000.0,29946.0,60000.0,30304.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.076,0.0,0.0,,,,0.033,-0.017,-1.906,0.153,-0.075,-8.666,0.006,-0.004,-0.143,0.99,0.017,-0.029,-0.443,0.584,-0.397,-16.391,False,False,0.0,0.018,-0.039,nan,4.006,6.194,-0.091,0.037,1.293,60000.0,29928.0,60000.0,30212.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.125,0.0,0.0,,,,0.041,-0.021,-2.364,0.171,-0.085,-9.651,0.007,-0.006,-0.152,0.988,0.017,-0.024,-0.371,0.72,-0.531,-17.514,False,False,0.0,0.018,-0.039,nan,4.464,7.088,-0.093,0.039,1.276,60000.0,30140.0,60000.0,30424.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.153,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021,-0.026,-0.33,-0.0,-0.0,0.0,False,False,0.0,0.0,0.0,nan,2.1,0.944,-0.024,0.044,0.34,51546.0,41988.0,52026.0,41866.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.1611,0.0,0.0,,,,0.0,-0.001,0.0,0.003,-0.002,-0.197,0.0,-0.0,-0.001,1.0,0.011,-0.022,-0.313,-0.0,-0.0,-0.159,False,False,0.0,0.0,-0.002,nan,2.103,1.016,-0.03,0.034,0.333,51448.0,42028.0,51908.0,41998.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.199,0.0,0.0,,,,0.0,-0.001,-0.024,0.016,-0.011,-0.985,0.0,-0.0,-0.008,1.0,0.014,-0.025,-0.269,-0.0,-0.0,-0.951,False,False,0.0,0.004,-0.008,nan,2.124,1.248,-0.032,0.028,0.315,51182.0,42240.0,51600.0,42256.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.304,0.0,0.0,,,,0.004,-0.003,-0.252,0.051,-0.033,-3.151,0.001,-0.001,-0.018,1.0,0.003,0.001,-0.091,0.156,-0.156,-2.062,False,False,0.0,0.013,-0.022,nan,2.384,2.387,-0.032,-0.04,0.204,49656.0,43536.0,49604.0,43956.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.3221,0.0,0.0,,,,0.005,-0.004,-0.319,0.057,-0.037,-3.545,0.001,-0.001,-0.019,1.0,0.002,0.01,-0.072,0.156,-0.156,-2.22,False,False,0.0,0.015,-0.024,nan,0.0,2.497,-0.032,-0.044,0.187,49420.0,43746.0,49334.0,44192.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
0,0,465.354,0.0,0.0,,,,0.007,-0.005,-0.434,0.067,-0.043,-4.136,0.001,-0.001,-0.019,1.0,0.002,0.008,-0.023,0.156,-0.156,-2.22,False,False,0.0,0.016,-0.027,nan,2.534,2.842,-0.032,-0.043,0.142,48726.0,44366.0,48650.0,44814.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.958,
