k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,211.002,0.0,0.0,,,,-2.121,-0.09,-2.4,-6.426,-0.271,-7.272,-0.003,-0.001,-0.0,1.0,0.08,0.047,0.016,-0.317,-0.159,0.0,False,False,0.0,0.06,1.427,nan,4.5,6.292,-0.196,1.64,-0.026,40804.0,51800.0,52368.0,42584.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.023,0.0,0.0,,,,-2.251,-0.095,-2.548,-6.621,-0.279,-7.492,-0.001,-0.0,0.0,1.0,0.107,0.062,0.012,-0.159,-0.0,0.0,False,False,0.0,0.059,1.424,nan,4.648,6.55,-0.249,1.614,-0.025,40736.0,51500.0,52478.0,42810.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.0499,0.0,0.0,,,,-2.454,-0.104,-2.777,-6.913,-0.291,-7.822,0.0,0.0,0.0,1.0,0.161,0.068,0.035,-0.0,-0.0,0.0,False,False,0.0,0.059,1.417,nan,4.877,6.946,-0.354,1.597,-0.051,40154.0,51494.0,52368.0,43512.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.1524,0.0,0.0,,,,-3.202,-0.135,-3.624,-7.896,-0.329,-8.936,0.015,0.003,0.003,1.0,0.422,0.006,0.052,1.743,0.312,0.322,False,False,0.0,0.057,1.379,nan,5.814,8.511,-0.959,1.694,-0.102,37578.0,50528.0,54106.0,45744.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.203,0.0,0.0,,,,-3.609,-0.152,-4.084,-8.383,-0.349,-9.488,0.026,0.003,0.004,1.0,0.531,-0.024,0.064,3.012,0.305,0.484,False,False,0.0,0.056,1.355,nan,6.184,9.097,-1.177,1.733,-0.133,36488.0,50412.0,54536.0,46752.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.243,0.0,0.0,,,,-3.952,-0.166,-4.473,-8.772,-0.365,-9.929,0.039,0.003,0.006,0.999,0.626,-0.009,0.079,4.439,0.292,0.646,False,False,0.0,0.055,1.334,nan,6.573,9.696,-1.423,1.707,-0.171,35438.0,50066.0,54722.0,48168.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.275,0.0,0.0,,,,-0.002,-0.001,-0.002,-0.196,-0.007,-0.22,0.007,0.0,0.001,1.0,0.681,0.028,0.083,0.793,-0.001,0.159,False,False,0.0,0.003,0.092,nan,2.102,0.953,-1.22,0.199,-0.09,41150.0,44718.0,49876.0,51336.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.2881,0.0,0.0,,,,-0.005,-0.001,-0.004,-0.293,-0.01,-0.33,0.01,0.0,0.001,1.0,0.696,0.036,0.081,1.11,-0.002,0.159,False,False,0.0,0.004,0.139,nan,2.108,1.038,-1.348,0.363,-0.097,40240.0,44922.0,50772.0,51316.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.307,0.0,0.0,,,,-0.013,-0.001,-0.013,-0.489,-0.017,-0.55,0.017,0.001,0.003,1.0,0.737,0.065,0.092,1.902,0.153,0.32,False,False,0.0,0.007,0.23,nan,2.119,1.128,-1.472,0.494,-0.119,39242.0,45254.0,51304.0,51656.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
0,0,211.363,0.0,0.0,,,,-0.06,-0.003,-0.066,-1.073,-0.037,-1.212,0.04,0.004,0.006,0.999,0.826,0.095,0.106,4.597,0.45,0.653,False,False,0.0,0.016,0.495,nan,2.166,1.375,-1.752,0.796,-0.169,37028.0,46020.0,52570.0,52392.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.985,
