k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,274.0088,0.0,0.0,,,,0.006,-0.004,-0.318,0.071,-0.035,-3.544,-0.001,0.001,0.021,1.0,-0.018,0.004,0.338,-0.162,0.162,2.378,False,False,0.0,0.014,-0.03,nan,2.455,2.609,-0.007,-0.063,-0.471,40400.0,53700.0,40082.0,54222.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.0517,0.0,0.0,,,,0.009,-0.005,-0.476,0.087,-0.042,-4.332,-0.001,0.001,0.028,1.0,-0.016,-0.002,0.364,-0.163,0.163,3.172,False,False,0.0,0.016,-0.035,nan,2.576,2.961,0.013,-0.048,-0.528,39680.0,54832.0,39340.0,55094.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.0598,0.0,0.0,,,,0.01,-0.005,-0.52,0.091,-0.044,-4.529,-0.001,0.001,0.029,1.0,-0.01,-0.003,0.369,-0.163,0.163,3.33,False,False,0.0,0.016,-0.035,nan,2.62,3.084,0.004,-0.046,-0.543,39456.0,55068.0,39182.0,55392.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.0887,0.0,0.0,,,,0.013,-0.007,-0.665,0.103,-0.05,-5.12,-0.001,0.001,0.035,0.999,-0.013,-0.012,0.405,-0.164,0.164,3.965,False,False,0.0,0.017,-0.038,nan,2.817,3.596,0.016,-0.034,-0.626,38406.0,56680.0,38134.0,56818.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.0967,0.0,0.0,,,,0.014,-0.007,-0.717,0.108,-0.052,-5.316,-0.001,0.001,0.036,0.999,-0.017,-0.011,0.405,-0.165,0.165,4.123,False,False,0.0,0.018,-0.039,nan,2.817,3.596,0.016,-0.034,-0.626,38406.0,56680.0,38134.0,56818.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.1159,0.0,0.0,,,,0.016,-0.008,-0.828,0.115,-0.056,-5.71,-0.001,0.001,0.04,0.999,-0.013,-0.012,0.428,-0.165,0.165,4.599,False,False,0.0,0.018,-0.04,nan,2.986,4.004,0.015,-0.037,-0.684,37688.0,57758.0,37404.0,57938.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.1967,0.0,0.0,,,,0.027,-0.013,-1.347,0.147,-0.07,-7.285,-0.003,0.0,0.058,0.998,-0.019,-0.001,0.476,-0.319,0.019,6.664,False,False,0.0,0.02,-0.043,nan,3.447,5.041,0.022,-0.052,-0.825,36002.0,60000.0,35606.0,60000.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.2588,0.0,0.0,,,,0.036,-0.018,-1.82,0.171,-0.081,-8.467,-0.003,0.001,0.072,0.997,-0.022,0.014,0.514,-0.331,0.183,8.252,False,False,0.0,0.02,-0.044,nan,3.92,6.021,0.037,-0.076,-0.949,34582.0,60000.0,33980.0,60000.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.3278,0.0,0.0,,,,0.049,-0.024,-2.461,0.2,-0.093,-9.844,-0.004,0.001,0.09,0.996,-0.025,0.014,0.546,-0.496,0.204,10.32,False,False,0.0,0.02,-0.044,nan,4.561,7.273,0.041,-0.085,-1.088,32922.0,60000.0,32248.0,60000.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.3488,0.0,0.0,,,,0.0,-0.001,0.0,0.004,-0.002,-0.196,-0.0,0.0,0.003,1.0,-0.025,0.015,0.555,-0.0,0.0,0.317,False,False,0.0,0.0,-0.002,nan,2.103,1.016,0.039,-0.044,-0.59,38958.0,56062.0,38498.0,56090.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.3567,0.0,0.0,,,,0.0,-0.001,-0.003,0.007,-0.004,-0.393,-0.0,0.0,0.006,1.0,-0.026,0.02,0.555,-0.0,0.0,0.634,False,False,0.0,0.001,-0.004,nan,2.103,1.016,0.039,-0.044,-0.59,38958.0,56062.0,38498.0,56090.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
0,0,274.3759,0.0,0.0,,,,0.0,-0.001,-0.015,0.015,-0.008,-0.787,-0.0,0.0,0.011,1.0,-0.025,0.014,0.566,-0.0,0.0,1.269,False,False,0.0,0.003,-0.008,nan,2.115,1.168,0.038,-0.045,-0.633,38406.0,56864.0,37950.0,56910.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.98,
