k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,175.171,0.0,0.0,,,,-0.096,-0.004,-0.108,-1.365,-0.05,-1.545,0.035,0.001,0.004,0.999,0.618,0.056,0.079,3.964,0.142,0.481,False,False,0.0,0.022,0.617,nan,2.224,1.599,-1.403,1.063,-0.145,37546.0,47618.0,52670.0,49856.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.1979,0.0,0.0,,,,-0.141,-0.006,-0.159,-1.657,-0.06,-1.877,0.044,0.003,0.006,0.999,0.659,0.049,0.079,5.074,0.289,0.648,False,False,0.0,0.026,0.733,nan,2.259,1.717,-1.503,1.142,-0.159,36894.0,47752.0,53104.0,50130.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.2359,0.0,0.0,,,,-0.215,-0.008,-0.243,-2.046,-0.075,-2.319,0.057,0.004,0.007,0.998,0.706,0.028,0.089,6.502,0.43,0.819,False,False,0.0,0.031,0.873,nan,2.367,2.032,-1.736,1.329,-0.205,35196.0,48282.0,53880.0,51018.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.2848,0.0,0.0,,,,-0.33,-0.013,-0.373,-2.533,-0.092,-2.872,0.075,0.004,0.01,0.997,0.757,0.009,0.094,8.567,0.391,1.142,False,False,0.0,0.037,1.024,nan,2.502,2.374,-1.95,1.437,-0.248,33808.0,48578.0,54356.0,52092.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.3279,0.0,0.0,,,,-0.439,-0.017,-0.496,-2.923,-0.107,-3.314,0.09,0.004,0.011,0.996,0.783,0.017,0.096,10.318,0.36,1.306,False,False,0.0,0.04,1.125,nan,2.63,2.665,-2.108,1.473,-0.282,32876.0,48692.0,54502.0,53098.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.3739,0.0,0.0,,,,-0.597,-0.022,-0.676,-3.409,-0.125,-3.866,0.109,0.006,0.014,0.994,0.806,0.044,0.101,12.547,0.457,1.646,False,False,0.0,0.044,1.227,nan,2.815,3.05,-2.277,1.457,-0.327,31918.0,48764.0,54292.0,54576.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.4219,0.0,0.0,,,,-0.78,-0.029,-0.883,-3.895,-0.145,-4.419,0.129,0.006,0.015,0.992,0.808,0.068,0.099,14.783,0.405,1.811,False,False,0.0,0.048,1.305,nan,3.028,3.458,-2.419,1.445,-0.366,31098.0,48842.0,54116.0,55866.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.4698,0.0,0.0,,,,-0.987,-0.037,-1.118,-4.383,-0.166,-4.971,0.148,0.008,0.018,0.989,0.795,0.051,0.097,17.021,0.636,2.18,False,False,0.0,0.051,1.361,nan,3.218,3.799,-2.507,1.478,-0.396,30406.0,49118.0,54046.0,56646.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.5259,0.0,0.0,,,,-1.218,-0.046,-1.38,-4.868,-0.189,-5.524,0.167,0.008,0.021,0.986,0.772,0.025,0.096,19.271,0.54,2.504,False,False,0.0,0.054,1.398,nan,3.48,4.238,-2.601,1.524,-0.433,29576.0,49524.0,53942.0,57540.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.564,0.0,0.0,,,,-1.42,-0.053,-1.61,-5.257,-0.209,-5.966,0.181,0.008,0.022,0.983,0.738,0.012,0.091,20.883,0.476,2.668,False,False,0.0,0.056,1.416,nan,3.71,4.6,-2.643,1.545,-0.455,29130.0,49798.0,53792.0,58060.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.591,0.0,0.0,,,,-1.583,-0.06,-1.794,-5.549,-0.225,-6.298,0.191,0.01,0.024,0.981,0.706,0.006,0.088,22.011,0.575,2.858,False,False,0.0,0.057,1.424,nan,3.894,4.877,-2.662,1.555,-0.473,28844.0,50034.0,53602.0,58436.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.6019,0.0,0.0,,,,-1.639,-0.062,-1.858,-5.646,-0.23,-6.408,0.195,0.01,0.024,0.98,0.695,0.015,0.083,22.496,0.563,2.861,False,False,0.0,0.057,1.426,nan,3.958,4.971,-2.665,1.538,-0.473,28868.0,49978.0,53540.0,58536.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.669,0.0,0.0,,,,-2.058,-0.08,-2.333,-6.327,-0.269,-7.182,0.216,0.01,0.026,0.976,0.599,0.031,0.07,24.931,0.434,3.182,False,False,0.0,0.06,1.426,nan,4.433,5.651,-2.647,1.5,-0.501,28680.0,50340.0,52868.0,59168.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.6929,0.0,0.0,,,,-2.186,-0.085,-2.479,-6.521,-0.281,-7.403,0.221,0.01,0.028,0.975,0.561,0.046,0.066,25.583,0.38,3.339,False,False,0.0,0.061,1.423,nan,4.654,5.957,-2.616,1.472,-0.511,28712.0,50514.0,52478.0,59366.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
0,0,175.7139,0.0,0.0,,,,-2.318,-0.091,-2.63,-6.715,-0.294,-7.624,0.226,0.011,0.028,0.974,0.528,0.047,0.069,26.067,0.521,3.376,False,False,0.0,0.062,1.419,nan,4.73,6.061,-2.598,1.462,-0.519,28690.0,50668.0,52242.0,59492.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.99,
