k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,391.8328,0.0,0.0,,,,-0.074,2.614,-2.817,-0.198,7.161,-7.722,0.003,-0.102,0.007,0.995,0.016,-0.748,0.055,0.397,-11.758,0.756,False,False,0.0,-1.457,0.04,nan,4.917,6.817,1.709,2.08,-0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,391.8839,0.0,0.0,,,,-0.084,2.984,-3.217,-0.216,7.652,-8.251,0.003,-0.12,0.008,0.993,0.008,-0.743,0.055,0.429,-13.833,0.906,False,False,0.0,-1.44,0.04,nan,5.317,7.408,1.715,2.203,-0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,391.9758,0.0,0.0,,,,-0.105,3.712,-4.002,-0.253,8.535,-9.205,0.004,-0.151,0.011,0.988,0.012,-0.686,0.05,0.662,-17.358,1.182,False,False,0.0,-1.399,0.041,nan,6.195,8.622,1.689,2.342,-0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,
0,0,392.0521,0.0,0.0,,,,-0.127,4.427,-4.773,-0.292,9.32,-10.053,0.004,-0.176,0.012,0.984,0.017,-0.602,0.045,0.719,-20.253,1.321,False,False,0.0,-1.357,0.042,nan,6.873,9.505,1.655,2.361,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,392.1159,0.0,0.0,,,,-0.001,0.004,-0.004,-0.007,0.294,-0.317,0.0,-0.008,0.0,1.0,0.014,-0.515,0.038,0.0,-0.951,0.0,False,False,0.0,-0.14,0.003,nan,2.104,0.99,0.334,0.953,-0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,
0,0,392.1371,0.0,0.0,,,,-0.001,0.012,-0.013,-0.011,0.49,-0.528,0.0,-0.014,0.001,1.0,0.011,-0.484,0.035,0.002,-1.586,0.159,False,False,0.0,-0.233,0.005,nan,2.113,1.074,0.544,0.942,-0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,
0,0,392.1711,0.0,0.0,,,,-0.001,0.031,-0.033,-0.018,0.785,-0.845,0.0,-0.021,0.001,1.0,0.003,-0.429,0.03,0.003,-2.379,0.159,False,False,0.0,-0.369,0.008,nan,2.142,1.257,0.875,0.904,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,
0,0,392.189,0.0,0.0,,,,-0.002,0.049,-0.052,-0.022,0.981,-1.057,0.0,-0.025,0.001,1.0,0.001,-0.392,0.029,0.004,-2.855,0.159,False,False,0.0,-0.457,0.009,nan,2.163,1.355,1.002,0.87,-0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,392.2129,0.0,0.0,,,,-0.002,0.082,-0.089,-0.029,1.276,-1.374,0.0,-0.03,0.003,1.0,0.001,-0.331,0.026,0.01,-3.489,0.317,False,False,0.0,-0.583,0.012,nan,2.203,1.513,1.153,0.818,-0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,392.3041,0.0,0.0,,,,-0.006,0.237,-0.255,-0.053,2.159,-2.326,0.001,-0.042,0.003,0.999,0.017,-0.156,0.009,0.172,-4.759,0.31,False,False,0.0,-0.917,0.022,nan,2.355,1.988,1.394,0.629,-0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
