k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,317.0372,0.0,0.0,,,,0.004,-0.002,-0.221,0.065,-0.026,-2.952,0.001,-0.001,-0.039,0.999,0.027,-0.084,-0.556,0.153,-0.153,-4.441,False,False,0.0,0.01,-0.029,nan,2.292,2.07,-0.08,0.105,0.77,58760.0,36532.0,60000.0,36394.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.0483,0.0,0.0,,,,0.005,-0.003,-0.251,0.069,-0.027,-3.149,0.001,-0.001,-0.042,0.999,0.028,-0.087,-0.563,0.152,-0.152,-4.759,False,False,0.0,0.011,-0.03,nan,2.351,2.278,-0.082,0.121,0.81,59480.0,36080.0,60000.0,35864.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.1653,0.0,0.0,,,,0.017,-0.007,-0.771,0.124,-0.048,-5.513,0.004,-0.006,-0.075,0.997,0.027,-0.024,-0.597,0.432,-0.604,-8.573,False,False,0.0,0.016,-0.044,nan,2.817,3.595,-0.088,0.033,1.031,60000.0,33122.0,60000.0,33412.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.1733,0.0,0.0,,,,0.018,-0.008,-0.827,0.128,-0.05,-5.71,0.004,-0.006,-0.079,0.997,0.026,-0.013,-0.595,0.43,-0.602,-9.05,False,False,0.0,0.016,-0.044,nan,2.871,3.729,-0.089,0.02,1.046,60000.0,32906.0,60000.0,33264.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.2864,0.0,0.0,,,,0.035,-0.014,-1.575,0.176,-0.071,-7.875,0.006,-0.004,-0.111,0.994,0.028,0.035,-0.601,0.592,-0.413,-12.714,False,False,0.0,0.019,-0.048,nan,3.597,5.358,-0.104,-0.075,1.241,60000.0,30226.0,60000.0,31180.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.4164,0.0,0.0,,,,0.0,-0.001,-0.003,0.008,-0.004,-0.393,0.0,-0.0,-0.006,1.0,0.031,-0.051,-0.555,-0.0,-0.0,-0.634,False,False,0.0,0.001,-0.005,nan,2.1,0.943,-0.057,0.079,0.572,55234.0,39002.0,56316.0,38874.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.5123,0.0,0.0,,,,0.002,-0.002,-0.119,0.048,-0.021,-2.165,0.001,-0.003,-0.029,1.0,0.025,-0.046,-0.502,0.15,-0.313,-3.331,False,False,0.0,0.009,-0.022,nan,2.219,1.774,-0.069,0.067,0.68,57222.0,37584.0,58358.0,37590.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.5522,0.0,0.0,,,,0.004,-0.003,-0.221,0.065,-0.029,-2.952,0.001,-0.004,-0.039,0.999,0.021,-0.02,-0.475,0.14,-0.471,-4.442,False,False,0.0,0.012,-0.029,nan,2.321,2.173,-0.068,0.023,0.711,58002.0,37082.0,58778.0,37318.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.6344,0.0,0.0,,,,0.011,-0.005,-0.52,0.099,-0.043,-4.528,0.003,-0.004,-0.057,0.998,0.017,0.03,-0.413,0.292,-0.46,-6.506,False,False,0.0,0.016,-0.039,nan,2.62,3.083,-0.069,-0.069,0.754,59254.0,36290.0,59254.0,37028.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.6443,0.0,0.0,,,,0.012,-0.006,-0.566,0.103,-0.045,-4.725,0.003,-0.004,-0.06,0.998,0.018,0.031,-0.401,0.29,-0.459,-6.824,False,False,0.0,0.016,-0.039,nan,2.666,3.208,-0.072,-0.072,0.755,59260.0,36268.0,59266.0,37040.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
0,0,317.6523,0.0,0.0,,,,0.013,-0.006,-0.615,0.108,-0.047,-4.922,0.003,-0.004,-0.061,0.998,0.017,0.034,-0.392,0.29,-0.459,-6.983,False,False,0.0,0.017,-0.04,nan,2.715,3.334,-0.072,-0.078,0.758,59346.0,36216.0,59290.0,37024.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.974,
