k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,841.532,-1.366,0.000,--,--,--,-0.625,-0.026,0.729,2.437,0.003,0.073,-0.024,0.111,-0.025,0.993,0.120,-1.280,-0.076,-2.366,12.654,-3.135,False,False,0.000,0.000,0.000,18.316,-0.003,-1.805,1.350,0.530,0.110,1.611,0.247,13.587,13.748,15.000,11.089,63256,64338,65534,57900,-0.310,0.000,0.709,2.298,0.000,0.287,0.000,0.000,3.000,3.500,--
0,0,841.552,-1.366,0.000,--,--,--,-0.574,-0.027,0.730,2.475,0.007,0.132,-0.022,0.100,-0.026,0.994,0.230,-1.470,-0.135,-2.227,11.379,-3.251,False,False,0.000,0.000,0.000,9.952,-0.007,-1.833,1.349,0.535,-0.068,1.901,0.307,13.591,13.741,15.000,10.829,63348,64358,65534,57358,-0.269,0.000,0.715,2.298,0.000,0.341,0.000,0.000,3.000,3.500,--
0,0,841.572,-1.366,0.000,--,--,--,-0.524,-0.027,0.734,2.502,0.015,0.205,-0.021,0.086,-0.026,0.996,0.410,-1.570,-0.154,-2.114,9.790,-3.206,False,False,0.000,0.000,0.000,6.553,-0.012,-1.860,1.345,0.536,-0.373,2.113,0.329,12.843,13.608,15.000,10.993,62376,63742,65534,57092,-0.219,0.000,0.723,2.298,0.000,0.407,0.000,0.000,3.000,3.500,--
0,0,841.591,-1.366,0.000,--,--,--,-0.473,-0.027,0.738,2.527,0.021,0.281,-0.017,0.072,-0.028,0.997,0.610,-1.580,-0.237,-1.672,8.209,-3.300,False,False,0.000,0.000,0.000,4.759,-0.016,-1.885,1.341,0.537,-0.725,2.158,0.417,13.012,12.885,15.000,10.637,61896,61766,65534,56226,-0.150,0.000,0.737,2.298,0.000,0.497,0.000,0.000,3.000,3.500,--
0,0,841.618,-1.366,0.000,--,--,--,-0.396,-0.027,0.748,2.547,0.029,0.407,-0.007,0.051,-0.032,0.998,0.930,-1.460,-0.242,-0.606,5.853,-3.683,False,False,0.000,0.000,0.000,3.267,-0.023,-1.914,1.335,0.541,-1.248,2.017,0.428,12.708,12.334,15.000,11.127,60620,59750,65534,56806,-0.104,0.000,0.747,2.298,0.000,0.557,0.000,0.000,3.000,3.500,--
0,0,841.628,-1.366,0.000,--,--,--,-0.370,-0.027,0.752,2.549,0.029,0.455,-0.003,0.044,-0.032,0.999,0.930,-1.380,-0.161,-0.155,5.073,-3.658,False,False,0.000,0.000,0.000,2.913,-0.023,-1.921,1.327,0.527,-1.358,1.951,0.356,12.319,12.435,15.000,11.504,59156,59426,64984,57208,-0.067,0.000,0.757,2.298,0.000,0.605,0.000,0.000,3.000,3.500,--
0,0,841.650,-1.366,0.000,--,--,--,-0.319,-0.027,0.762,2.544,0.024,0.547,0.004,0.030,-0.035,0.999,0.830,-1.320,-0.137,0.597,3.512,-3.949,False,False,0.000,0.000,0.000,2.406,-0.019,-1.931,1.317,0.521,-1.249,1.956,0.345,12.725,12.250,15.000,11.335,58534,59052,64620,56406,-0.012,0.000,0.772,2.298,0.000,0.677,0.000,0.000,3.000,3.500,--
0,0,841.673,-1.366,0.000,--,--,--,-0.268,-0.028,0.773,2.533,0.011,0.637,0.011,0.019,-0.037,0.999,0.600,-1.150,-0.147,1.354,2.272,-4.257,False,False,0.000,0.000,0.000,2.047,-0.009,-1.940,1.306,0.514,-0.955,1.769,0.369,12.714,12.534,15.000,11.204,59128,58494,64500,55402,0.011,0.000,0.779,2.298,0.000,0.707,0.000,0.000,3.000,3.500,--
0,0,841.684,-1.366,0.000,--,--,--,-0.242,-0.028,0.780,2.527,0.001,0.684,0.012,0.014,-0.039,0.999,0.340,-1.080,-0.111,1.492,1.645,-4.420,False,False,0.000,0.000,0.000,1.898,-0.002,-1.945,1.299,0.509,-0.562,1.707,0.341,12.677,12.681,15.000,11.160,59412,59090,64500,54736,0.057,0.000,0.794,2.298,0.000,0.767,0.000,0.000,3.000,3.500,--
0,0,841.712,-1.366,0.000,--,--,--,-0.166,-0.031,0.803,2.486,-0.033,0.826,0.017,-0.003,-0.042,0.999,-0.070,-0.850,-0.082,1.895,-0.239,-4.763,False,False,0.000,0.000,0.000,1.543,0.025,-1.948,1.276,0.492,0.013,1.535,0.330,13.331,12.450,15.000,10.065,59424,58702,64262,52682,0.126,0.000,0.818,2.298,0.000,0.857,0.000,0.000,3.000,3.500,--
0,0,841.730,-1.366,0.000,--,--,--,-0.117,-0.033,0.821,2.450,-0.050,0.917,0.015,-0.011,-0.043,0.999,-0.330,-0.570,-0.067,1.694,-1.197,-4.936,False,False,0.000,0.000,0.000,1.371,0.039,-1.947,1.258,0.485,0.405,1.224,0.321,13.220,12.249,14.603,9.747,60154,58504,62906,52104,0.172,0.000,0.836,2.298,0.000,0.917,0.000,0.000,3.000,3.500,--
0,0,841.749,-1.366,0.000,--,--,--,-0.068,-0.036,0.840,2.410,-0.071,1.012,0.012,-0.017,-0.044,0.999,-0.470,-0.420,-0.058,1.347,-1.845,-5.099,False,False,0.000,0.000,0.000,1.224,0.056,-1.946,1.239,0.474,0.555,1.203,0.317,12.891,12.161,13.908,9.403,59576,57916,61778,50904,0.218,0.000,0.855,2.298,0.000,0.977,0.000,0.000,3.000,3.500,--
0,0,841.768,-1.366,0.000,--,--,--,-0.044,-0.038,0.851,2.387,-0.083,1.058,0.011,-0.021,-0.044,0.999,-0.530,-0.260,-0.047,1.166,-2.329,-5.101,False,False,0.000,0.000,0.000,1.160,0.066,-1.943,1.228,0.482,0.649,1.009,0.306,12.441,11.364,13.010,8.869,59628,57546,60826,51128,0.255,0.000,0.873,2.298,0.000,1.031,0.000,0.000,3.000,3.500,--
0,0,841.789,-1.366,0.000,--,--,--,0.015,-0.041,0.879,2.347,-0.098,1.165,0.006,-0.025,-0.046,0.999,-0.400,-0.020,-0.066,0.505,-2.834,-5.249,False,False,0.000,0.000,0.000,1.036,0.079,-1.953,1.201,0.461,0.402,0.738,0.327,12.840,11.294,13.367,9.504,58278,54744,59414,50170,0.305,0.000,0.894,2.298,0.000,1.091,0.000,0.000,3.000,3.500,--
0,0,841.809,-1.366,0.000,--,--,--,0.063,-0.043,0.903,2.305,-0.107,1.242,0.003,-0.026,-0.046,0.999,-0.290,0.100,0.007,0.180,-3.008,-5.241,False,False,0.000,0.000,0.000,0.946,0.090,-1.961,1.176,0.447,0.201,0.661,0.251,11.536,10.313,12.188,8.998,55652,53238,57240,49830,0.347,0.000,0.917,2.298,0.000,1.151,0.000,0.000,3.000,3.500,--
0,0,841.809,-1.366,0.000,--,--,--,0.063,-0.043,0.903,2.305,-0.107,1.242,0.003,-0.026,-0.046,0.999,-0.290,0.100,-0.018,0.180,-3.008,-5.241,False,False,0.000,0.000,0.000,0.946,0.090,-1.961,1.150,0.426,0.043,0.813,0.271,11.379,10.413,12.585,9.068,52844,50556,55508,47084,0.402,0.000,0.943,2.298,0.000,1.217,0.000,0.000,3.000,3.500,--
0,0,841.848,-1.366,0.000,--,--,--,0.174,-0.050,0.967,2.187,-0.115,1.385,-0.003,-0.026,-0.046,0.999,-0.230,0.250,-0.010,-0.456,-3.037,-5.224,False,False,0.000,0.000,0.000,0.826,0.101,-1.966,1.125,0.428,0.066,0.756,0.259,11.453,10.503,12.535,9.212,52738,50512,55114,47228,0.448,0.000,0.968,2.298,0.000,1.277,0.000,0.000,3.000,3.500,--
0,0,841.870,-1.366,0.000,--,--,--,0.196,-0.052,0.981,2.166,-0.111,1.405,-0.004,-0.025,-0.046,0.999,-0.260,0.350,0.001,-0.608,-2.885,-5.221,False,False,0.000,0.000,0.000,0.781,0.100,-1.972,1.098,0.433,0.083,0.587,0.242,11.266,11.071,12.064,9.582,52934,50452,54656,47830,0.471,0.000,0.980,2.298,0.000,1.307,0.000,0.000,3.000,3.500,--
0,0,841.888,-1.366,0.000,--,--,--,0.240,-0.055,1.010,2.130,-0.115,1.450,-0.007,-0.024,-0.046,0.999,-0.380,0.460,-0.047,-0.919,-2.741,-5.214,False,False,0.000,0.000,0.000,0.737,0.107,-1.992,1.069,0.450,0.338,0.547,0.290,12.505,10.970,12.833,9.582,54860,51448,55550,48038,0.531,0.000,1.016,2.298,0.000,1.385,0.000,0.000,3.000,3.500,--
0,0,841.916,-1.366,0.000,--,--,--,0.308,-0.059,1.058,2.088,-0.113,1.521,-0.012,-0.018,-0.046,0.999,-0.420,0.470,-0.014,-1.526,-2.133,-5.208,False,False,0.000,0.000,0.000,0.674,0.110,-2.042,1.038,0.452,0.419,0.677,0.258,12.017,10.759,12.332,9.003,54836,52468,55692,48286,0.581,0.000,1.047,2.298,0.000,1.451,0.000,0.000,3.000,3.500,--
0,0,841.936,-1.366,0.000,--,--,--,0.355,-0.062,1.093,2.057,-0.105,1.567,-0.017,-0.014,-0.046,0.999,-0.460,0.430,-0.085,-1.981,-1.678,-5.207,False,False,0.000,0.000,0.000,0.631,0.105,-2.083,1.003,0.461,0.486,0.522,0.329,13.079,11.183,13.136,9.601,56546,52392,56666,48506,0.632,0.000,1.079,2.298,0.000,1.517,0.000,0.000,3.000,3.500,--
0,0,841.946,-1.366,0.000,--,--,--,0.397,-0.065,1.125,2.035,-0.097,1.603,-0.019,-0.010,-0.046,0.999,-0.420,0.460,-0.035,-2.278,-1.215,-5.212,False,False,0.000,0.000,0.000,0.596,0.099,-2.131,0.971,0.468,0.616,0.648,0.281,13.063,11.761,13.114,9.777,57010,54180,57116,49392,0.678,0.000,1.110,2.298,0.000,1.577,0.000,0.000,3.000,3.500,--
0,0,841.967,-1.366,0.000,--,--,--,0.439,-0.068,1.158,2.014,-0.095,1.638,-0.024,-0.004,-0.046,0.999,-0.400,0.450,-0.057,-2.726,-0.601,-5.222,False,False,0.000,0.000,0.000,0.563,0.100,-2.184,0.938,0.477,0.563,0.736,0.307,13.296,11.918,13.567,9.879,57800,54820,58360,49918,0.724,0.000,1.142,2.298,0.000,1.637,0.000,0.000,3.000,3.500,--
0,0,841.987,-1.366,0.000,--,--,--,0.460,-0.069,1.175,2.003,-0.092,1.656,-0.026,-0.003,-0.046,0.999,-0.440,0.470,-0.034,-3.037,-0.456,-5.224,False,False,0.000,0.000,0.000,0.547,0.099,-2.213,0.904,0.482,0.607,0.689,0.290,13.419,12.103,13.547,10.069,58466,55628,58734,50762,0.765,0.000,1.172,2.298,0.000,1.691,0.000,0.000,3.000,3.500,--
0,0,842.017,-1.366,0.000,--,--,--,0.542,-0.073,1.244,1.969,-0.072,1.731,-0.033,0.007,-0.047,0.998,-0.320,0.490,-0.047,-3.782,0.615,-5.417,False,False,0.000,0.000,0.000,0.498,0.086,-2.316,0.870,0.498,0.593,0.589,0.314,13.995,12.324,13.990,10.469,60510,56928,60500,52520,0.816,0.000,1.210,2.298,0.000,1.757,0.000,0.000,3.000,3.500,--
0,0,842.027,-1.366,0.000,--,--,--,0.542,-0.073,1.244,1.971,-0.073,1.733,-0.033,0.007,-0.047,0.998,-0.350,0.530,-0.025,-3.782,0.615,-5.417,False,False,0.000,0.000,0.000,0.482,0.085,-2.358,0.835,0.508,0.554,0.568,0.302,14.188,12.588,14.211,10.827,61346,57934,61394,53802,0.862,0.000,1.246,2.298,0.000,1.817,0.000,0.000,3.000,3.500,--
0,0,842.049,-1.366,0.000,--,--,--,0.582,-0.075,1.280,1.955,-0.056,1.781,-0.037,0.012,-0.047,0.998,-0.320,0.570,0.025,-4.229,1.229,-5.443,False,False,0.000,0.000,0.000,0.448,0.068,-2.446,0.799,0.502,0.568,0.506,0.260,14.329,12.760,14.194,11.311,61384,58440,61178,54458,0.908,0.000,1.283,2.298,0.000,1.877,0.000,0.000,3.000,3.500,--
0,0,842.071,-1.366,0.000,--,--,--,0.623,-0.076,1.317,1.950,-0.038,1.836,-0.040,0.018,-0.047,0.998,-0.230,0.660,0.039,-4.517,1.850,-5.471,False,False,0.000,0.000,0.000,0.415,0.049,-2.557,0.762,0.507,0.475,0.330,0.256,14.147,12.842,13.872,11.247,62560,59064,62078,56066,0.926,0.000,1.298,2.298,0.000,1.901,0.000,0.000,3.000,3.500,--
0,0,842.089,-1.366,0.000,--,--,--,0.683,-0.078,1.374,1.939,-0.014,1.911,-0.044,0.026,-0.047,0.998,-0.240,0.530,0.008,-4.949,2.781,-5.520,False,False,0.000,0.000,0.000,0.384,0.035,-2.678,0.725,0.358,0.519,1.059,0.301,9.970,9.141,10.817,6.664,52952,50628,55178,42362,1.000,0.000,1.360,2.298,0.000,1.928,0.000,0.000,0.000,3.500,--
