k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,513.597,-1.366,0.000,--,--,--,-0.292,-0.030,0.934,2.284,0.0,0.076,-0.030,0.107,-0.025,0.994,0.130,-0.520,-0.062,-3.168,12.154,-3.209,False,False,0.000,0.000,0.000,14.821,-0.001,1.993,1.144,0.518,-0.017,0.956,0.231,13.406,12.996,14.931,11.521,58234,57372,61286,54110,-0.005,0.000,0.915,2.457,0.000,0.217,0.000,0.000,3.000,3.500,--
0,0,513.616,-1.366,0.000,--,--,--,-0.245,-0.030,0.936,2.311,0.013,0.119,-0.030,0.101,-0.025,0.994,0.130,-0.760,-0.103,-3.186,11.515,-3.191,False,False,0.000,0.000,0.000,9.592,-0.012,2.023,1.143,0.529,0.020,1.373,0.276,13.566,13.435,15.000,11.249,59192,58920,62078,54048,0.049,0.000,0.921,2.457,0.000,0.283,0.000,0.000,3.000,3.500,--
0,0,513.637,-1.366,0.000,--,--,--,-0.196,-0.031,0.939,2.341,0.021,0.172,-0.029,0.094,-0.025,0.995,0.100,-0.830,-0.117,-3.050,10.723,-3.154,False,False,0.000,0.000,0.000,6.629,-0.020,2.053,1.140,0.533,0.088,1.464,0.293,13.205,13.762,15.000,11.413,59754,59496,62526,54010,0.069,0.000,0.923,2.457,0.000,0.307,0.000,0.000,3.000,3.500,--
0,0,513.649,-1.366,0.000,--,--,--,-0.172,-0.031,0.940,2.356,0.027,0.202,-0.029,0.090,-0.026,0.995,0.070,-0.880,-0.040,-3.049,10.241,-3.300,False,False,0.000,0.000,0.000,5.629,-0.024,2.069,1.139,0.535,0.146,1.539,0.219,13.733,13.440,15.000,10.966,59190,60458,62638,54592,0.148,0.000,0.935,2.457,0.000,0.403,0.000,0.000,3.000,3.500,--
0,0,513.676,-1.366,0.000,--,--,--,-0.098,-0.031,0.947,2.395,0.039,0.309,-0.029,0.079,-0.026,0.996,0.150,-0.770,-0.101,-3.086,8.967,-3.266,False,False,0.000,0.000,0.000,3.656,-0.035,2.116,1.132,0.533,0.051,1.339,0.287,13.673,13.407,15.000,11.225,59952,59392,62638,54478,0.197,0.000,0.943,2.457,0.000,0.463,0.000,0.000,3.000,3.500,--
0,0,513.696,-1.366,0.000,--,--,--,-0.048,-0.031,0.953,2.415,0.048,0.389,-0.028,0.072,-0.028,0.997,0.130,-0.690,-0.072,-2.939,8.172,-3.391,False,False,0.000,0.000,0.000,2.894,-0.044,2.146,1.126,0.529,0.094,1.216,0.263,13.701,13.437,15.000,11.382,59902,59348,62526,54756,0.246,0.000,0.953,2.457,0.000,0.523,0.000,0.000,3.000,3.500,--
0,0,513.716,-1.366,0.000,--,--,--,0.003,-0.030,0.961,2.431,0.057,0.473,-0.026,0.065,-0.028,0.997,0.150,-0.620,-0.094,-2.804,7.381,-3.360,False,False,0.000,0.000,0.000,2.360,-0.052,2.175,1.118,0.523,0.085,1.111,0.288,13.733,13.097,15.000,11.219,59754,58412,62300,54172,0.295,0.000,0.964,2.457,0.000,0.583,0.000,0.000,3.000,3.500,--
0,0,513.737,-1.366,0.000,--,--,--,0.053,-0.029,0.971,2.442,0.066,0.562,-0.025,0.060,-0.029,0.997,0.190,-0.510,-0.070,-2.655,6.747,-3.494,False,False,0.000,0.000,0.000,1.970,-0.061,2.205,1.108,0.516,0.031,0.943,0.268,13.546,12.807,14.975,11.279,59258,57686,62142,54218,0.344,0.000,0.977,2.457,0.000,0.643,0.000,0.000,3.000,3.500,--
0,0,513.757,-1.366,0.000,--,--,--,0.104,-0.029,0.983,2.45,0.072,0.65,-0.024,0.055,-0.029,0.998,0.180,-0.350,-0.065,-2.511,6.274,-3.474,False,False,0.000,0.000,0.000,1.686,-0.067,2.235,1.096,0.508,0.060,0.709,0.267,13.545,12.455,14.563,11.247,58938,56608,61000,53852,0.393,0.000,0.990,2.457,0.000,0.703,0.000,0.000,3.000,3.500,--
0,0,513.777,-1.366,0.000,--,--,--,0.155,-0.028,0.996,2.455,0.08,0.735,-0.022,0.051,-0.029,0.998,0.190,-0.290,-0.063,-2.367,5.802,-3.455,False,False,0.000,0.000,0.000,1.472,-0.075,2.266,1.083,0.500,0.060,0.624,0.267,13.425,12.194,14.309,11.119,58066,55438,59856,52982,0.443,0.000,1.005,2.457,0.000,0.763,0.000,0.000,3.000,3.500,--
