k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,517.530,-1.366,0.000,--,--,--,-0.295,0.014,0.578,1.898,0.024,0.094,-0.007,0.068,0.021,0.997,-0.100,-0.640,-0.058,-0.953,7.797,2.319,False,False,0.000,0.000,0.000,15.922,-0.017,1.263,1.501,0.448,0.325,0.782,0.149,11.747,11.405,12.174,9.905,55474,55450,57108,51158,-0.139,0.000,0.565,1.944,0.000,0.162,0.000,0.000,2.000,3.500,--
0,0,517.551,-1.366,0.000,--,--,--,-0.256,0.014,0.580,1.908,0.026,0.132,-0.008,0.061,0.021,0.998,-0.120,-0.710,-0.084,-1.095,7.005,2.316,False,False,0.000,0.000,0.000,11.327,-0.018,1.273,1.500,0.448,0.344,0.838,0.177,11.726,11.750,12.614,9.867,55966,55620,57730,50974,-0.096,0.000,0.569,1.944,0.000,0.206,0.000,0.000,2.000,3.500,--
0,0,517.571,-1.366,0.000,--,--,--,-0.216,0.014,0.582,1.919,0.028,0.176,-0.010,0.054,0.021,0.998,-0.140,-0.750,-0.110,-1.238,6.214,2.315,False,False,0.000,0.000,0.000,8.471,-0.019,1.282,1.498,0.449,0.341,0.994,0.203,11.724,11.932,12.718,9.779,56226,55954,58544,50656,-0.057,0.000,0.574,1.944,0.000,0.246,0.000,0.000,2.000,3.500,--
0,0,517.592,-1.366,0.000,--,--,--,-0.176,0.014,0.586,1.926,0.03,0.228,-0.011,0.047,0.021,0.999,-0.170,-0.680,-0.054,-1.380,5.423,2.316,False,False,0.000,0.000,0.000,6.538,-0.021,1.29,1.495,0.449,0.447,0.938,0.149,11.697,12.099,12.439,9.918,56298,56860,58078,51418,-0.018,0.000,0.579,1.944,0.000,0.286,0.000,0.000,2.000,3.500,--
0,0,517.601,-1.366,0.000,--,--,--,-0.156,0.014,0.588,1.929,0.032,0.257,-0.011,0.044,0.021,0.999,-0.140,-0.600,-0.086,-1.374,5.105,2.320,False,False,0.000,0.000,0.000,5.794,-0.022,1.294,1.488,0.447,0.390,0.632,0.182,11.890,11.856,12.536,9.737,57020,55796,57894,51720,0.002,0.000,0.582,1.944,0.000,0.306,0.000,0.000,2.000,3.500,--
0,0,517.629,-1.366,0.000,--,--,--,-0.096,0.013,0.596,1.929,0.032,0.346,-0.014,0.035,0.019,0.999,-0.060,-0.430,-0.070,-1.663,3.998,2.164,False,False,0.000,0.000,0.000,4.284,-0.023,1.301,1.483,0.439,0.339,0.575,0.169,11.847,11.322,12.147,9.848,56366,55182,57228,51504,0.079,0.000,0.596,1.944,0.000,0.386,0.000,0.000,2.000,3.500,--
0,0,517.648,-1.366,0.000,--,--,--,-0.056,0.013,0.603,1.929,0.032,0.404,-0.014,0.030,0.018,0.999,-0.030,-0.370,-0.083,-1.649,3.519,2.012,False,False,0.000,0.000,0.000,3.650,-0.022,1.307,1.476,0.435,0.301,0.513,0.189,11.847,11.322,12.147,9.848,56012,54202,56788,50900,0.079,0.000,0.596,1.944,0.000,0.386,0.000,0.000,2.000,3.500,--
0,0,517.667,-1.366,0.000,--,--,--,-0.016,0.012,0.611,1.926,0.026,0.462,-0.012,0.028,0.017,0.999,-0.020,-0.360,-0.089,-1.480,3.197,1.863,False,False,0.000,0.000,0.000,3.172,-0.018,1.312,1.468,0.430,0.244,0.528,0.202,11.402,10.990,11.769,9.945,55312,53272,56342,50120,0.134,0.000,0.608,1.944,0.000,0.442,0.000,0.000,2.000,3.500,--
0,0,517.689,-1.366,0.000,--,--,--,0.024,0.011,0.620,1.917,0.023,0.522,-0.011,0.024,0.017,1.000,0.010,-0.290,-0.028,-1.314,2.718,1.872,False,False,0.000,0.000,0.000,2.793,-0.016,1.315,1.464,0.427,0.246,0.473,0.145,11.308,10.848,11.664,9.719,54678,53562,55518,50662,0.173,0.000,0.617,1.944,0.000,0.482,0.000,0.000,2.000,3.500,--
0,0,517.710,-1.366,0.000,--,--,--,0.074,-0.002,0.620,2.062,-0.192,0.408,0.048,0.066,0.010,0.997,0.010,-0.270,-0.028,5.467,7.556,1.475,False,False,0.000,0.000,0.000,3.569,0.130,1.413,1.459,0.455,-0.454,0.119,0.153,11.781,10.699,12.680,11.222,55194,52622,57202,53890,0.215,0.000,0.628,1.944,0.000,0.526,0.000,0.000,2.000,3.500,--
