k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y_est,Theta_x_est,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,443.722,-1.366,0.000,--,--,--,0.295,0.046,0.900,1.697,-0.277,0.540,0.036,0.043,-0.011,0.998,-0.090,-0.340,0.067,4.175,4.960,-1.090,False,False,0.000,0.000,0.000,2.300,0.227,-1.434,1.179,0.467,-0.802,0.720,-0.056,10.491,12.075,12.877,12.202,50746,54406,56126,54682,0.541,0.000,0.915,1.723,0.000,0.584,0.000,0.000,2.000,3.500,--
0,0,443.742,-1.366,0.000,--,--,--,0.333,0.044,0.910,1.713,-0.282,0.588,0.035,0.040,-0.011,0.999,-0.080,-0.460,0.070,4.013,4.642,-1.108,False,False,0.000,0.000,0.000,1.987,0.241,-1.467,1.169,0.465,-0.808,0.660,-0.060,10.458,11.982,12.759,12.212,50666,54200,55878,54704,0.575,0.000,0.927,1.723,0.000,0.624,0.000,0.000,2.000,3.500,--
0,0,443.763,-1.366,0.000,--,--,--,0.369,0.039,0.922,1.717,-0.296,0.637,0.035,0.036,-0.010,0.999,-0.130,-0.460,0.059,4.003,4.160,-0.966,False,False,0.000,0.000,0.000,1.902,0.247,-1.478,1.157,0.462,-0.834,0.911,-0.048,10.225,12.049,12.962,11.925,49920,54158,56108,53886,0.610,0.000,0.940,1.723,0.000,0.664,0.000,0.000,2.000,3.500,--
0,0,443.785,-1.366,0.000,--,--,--,0.406,0.036,0.935,1.725,-0.300,0.685,0.033,0.032,-0.010,0.999,-0.190,-0.450,0.058,3.840,3.683,-0.988,False,False,0.000,0.000,0.000,1.739,0.258,-1.496,1.144,0.460,-0.784,0.646,-0.048,10.365,11.984,12.793,11.898,50316,53570,55386,54042,0.627,0.000,0.947,1.723,0.000,0.684,0.000,0.000,2.000,3.500,--
0,0,443.808,-1.366,0.000,--,--,--,0.445,0.033,0.949,1.733,-0.303,0.730,0.032,0.028,-0.010,0.999,-0.230,-0.370,0.058,3.677,3.206,-1.008,False,False,0.000,0.000,0.000,1.546,0.267,-1.533,1.137,0.459,-0.755,0.644,-0.048,10.419,11.820,12.613,11.992,50134,53376,55090,53754,0.662,0.000,0.961,1.723,0.000,0.724,0.000,0.000,2.000,3.500,--
0,0,443.828,-1.366,0.000,--,--,--,0.483,0.029,0.963,1.736,-0.311,0.776,0.030,0.024,-0.008,0.999,-0.250,-0.390,0.057,3.511,2.724,-0.869,False,False,0.000,0.000,0.000,1.437,0.278,-1.556,1.123,0.458,-0.678,0.516,-0.049,10.539,11.748,12.411,11.999,50338,53126,54566,53678,0.696,0.000,0.976,1.723,0.000,0.764,0.000,0.000,2.000,3.500,--
0,0,443.845,-1.366,0.000,--,--,--,0.519,0.024,0.979,1.731,-0.319,0.820,0.028,0.021,-0.008,0.999,-0.250,-0.290,0.080,3.191,2.404,-0.885,False,False,0.000,0.000,0.000,1.387,0.285,-1.563,1.100,0.457,-0.536,0.575,-0.075,10.456,11.738,12.420,12.003,50096,53564,54054,53426,0.730,0.000,0.991,1.723,0.000,0.804,0.000,0.000,2.000,3.500,--
0,0,443.865,-1.366,0.000,--,--,--,0.556,0.020,0.996,1.733,-0.323,0.861,0.026,0.018,-0.007,0.999,-0.320,-0.280,0.081,3.027,2.082,-0.738,False,False,0.000,0.000,0.000,1.298,0.293,-1.587,1.083,0.456,-0.576,0.725,-0.078,10.581,11.893,12.163,11.961,49654,53728,54302,53214,0.765,0.000,1.008,1.723,0.000,0.844,0.000,0.000,2.000,3.500,--
0,0,443.875,-1.366,0.000,--,--,--,0.575,0.018,1.004,1.733,-0.325,0.884,0.025,0.017,-0.007,1.000,-0.320,-0.330,0.080,2.867,1.922,-0.745,False,False,0.000,0.000,0.000,1.257,0.297,-1.600,1.066,0.456,-0.616,0.533,-0.080,10.329,11.963,12.318,11.866,49818,53248,53922,53528,0.799,0.000,1.025,1.723,0.000,0.884,0.000,0.000,2.000,3.500,--
0,0,443.903,-1.366,0.000,--,--,--,0.633,0.011,1.032,1.731,-0.327,0.946,0.021,0.012,-0.006,1.000,-0.220,-0.410,0.052,2.387,1.440,-0.604,False,False,0.000,0.000,0.000,1.142,0.307,-1.639,1.047,0.455,-0.599,0.659,-0.055,10.385,11.872,12.358,11.777,49882,53308,54358,53098,0.851,0.000,1.053,1.723,0.000,0.944,0.000,0.000,2.000,3.500,--
0,0,443.923,-1.366,0.000,--,--,--,0.669,0.006,1.052,1.721,-0.331,0.987,0.018,0.010,-0.004,1.000,-0.270,-0.370,0.070,2.066,1.118,-0.456,False,False,0.000,0.000,0.000,1.074,0.314,-1.667,1.027,0.453,-0.651,0.640,-0.079,10.215,11.864,12.240,11.878,49552,53382,54200,53414,0.886,0.000,1.072,1.723,0.000,0.984,0.000,0.000,2.000,3.500,--
0,0,443.943,-1.366,0.000,--,--,--,0.707,0.002,1.072,1.715,-0.330,1.034,0.017,0.007,-0.004,1.000,-0.260,-0.190,0.074,1.906,0.801,-0.462,False,False,0.000,0.000,0.000,1.006,0.325,-1.689,1.007,0.453,-0.608,0.649,-0.086,10.217,11.941,12.188,11.874,49472,53458,53996,53312,0.920,0.000,1.092,1.723,0.000,1.024,0.000,0.000,2.000,3.500,--
0,0,443.953,-1.366,0.000,--,--,--,0.725,-0.001,1.082,1.713,-0.329,1.051,0.015,0.006,-0.004,1.000,-0.290,-0.240,0.060,1.747,0.641,-0.466,False,False,0.000,0.000,0.000,0.974,0.326,-1.702,0.987,0.454,-0.568,0.455,-0.075,10.477,11.809,12.082,11.986,50102,53170,53766,53556,0.955,0.000,1.113,1.723,0.000,1.064,0.000,0.000,2.000,3.500,--
0,0,443.984,-1.366,0.000,--,--,--,0.783,-0.006,1.114,1.710,-0.320,1.104,0.011,0.004,-0.001,1.000,-0.350,-0.090,0.067,1.269,0.477,-0.153,False,False,0.000,0.000,0.000,0.874,0.330,-1.773,0.965,0.456,-0.534,0.605,-0.087,10.567,11.773,12.215,11.913,49964,53782,54048,53536,0.972,0.000,1.124,1.723,0.000,1.084,0.000,0.000,2.000,3.500,--
0,0,444.004,-1.366,0.000,--,--,--,0.819,-0.011,1.136,1.700,-0.313,1.143,0.008,0.003,-0.001,1.000,-0.400,-0.070,0.029,0.952,0.318,-0.156,False,False,0.000,0.000,0.000,0.849,0.333,-1.785,0.954,0.456,-0.420,0.348,-0.052,10.513,12.053,12.064,12.041,51026,53236,53752,53480,1.023,0.000,1.157,1.723,0.000,1.144,0.000,0.000,2.000,3.500,--
0,0,444.023,-1.366,0.000,--,--,--,0.858,-0.015,1.161,1.692,-0.303,1.180,0.006,0.003,-0.001,1.000,-0.300,-0.140,0.061,0.635,0.318,-0.157,False,False,0.000,0.000,0.000,0.802,0.330,-1.823,0.918,0.477,-0.445,0.393,-0.087,11.164,12.496,12.478,12.575,51988,54936,54898,55104,1.058,0.000,1.180,1.723,0.000,1.184,0.000,0.000,2.000,3.500,--
0,0,444.043,-1.366,0.000,--,--,--,0.894,-0.019,1.185,1.685,-0.294,1.215,0.003,0.001,-0.000,1.000,-0.280,-0.180,0.058,0.317,0.159,0.000,False,False,0.000,0.000,0.000,0.756,0.329,-1.862,0.894,0.480,-0.445,0.595,-0.087,10.541,12.092,12.268,11.848,51770,55412,55370,54910,1.075,0.000,1.192,1.723,0.000,1.204,0.000,0.000,2.000,3.500,--
0,0,444.054,-1.366,0.000,--,--,--,0.912,-0.020,1.197,1.680,-0.285,1.234,0.001,0.000,0.000,1.000,-0.260,-0.180,0.048,0.159,-0.000,0.000,False,False,0.000,0.000,0.000,0.735,0.327,-1.884,0.870,0.481,-0.365,0.534,-0.082,10.505,12.054,12.297,12.002,52328,55650,55442,55086,1.110,0.000,1.217,1.723,0.000,1.244,0.000,0.000,2.000,3.500,--
0,0,444.082,-1.366,0.000,--,--,--,0.967,-0.025,1.235,1.666,-0.270,1.290,-0.001,-0.001,0.001,1.000,-0.200,-0.150,0.043,-0.158,-0.158,0.159,False,False,0.000,0.000,0.000,0.673,0.318,-1.950,0.844,0.483,-0.538,0.614,-0.081,11.082,12.707,12.890,12.587,52068,55672,56054,55416,1.161,0.000,1.255,1.723,0.000,1.304,0.000,0.000,2.000,3.500,--
0,0,444.112,-1.366,0.000,--,--,--,1.021,-0.030,1.275,1.654,-0.255,1.345,-0.003,-0.003,0.003,1.000,-0.060,-0.110,0.027,-0.316,-0.316,0.318,False,False,0.000,0.000,0.000,0.617,0.318,-2.026,0.818,0.485,-0.717,0.570,-0.069,11.083,12.540,13.103,12.770,52070,55316,56498,55804,1.196,0.000,1.282,1.723,0.000,1.344,0.000,0.000,2.000,3.500,--
0,0,444.122,-1.366,0.000,--,--,--,1.039,-0.031,1.288,1.650,-0.249,1.363,-0.003,-0.003,0.003,1.000,-0.100,-0.100,0.005,-0.316,-0.316,0.318,False,False,0.000,0.000,0.000,0.598,0.315,-2.055,0.791,0.486,-0.642,0.518,-0.050,11.278,12.495,13.096,12.688,52612,55316,56584,55728,1.230,0.000,1.309,1.723,0.000,1.384,0.000,0.000,2.000,3.500,--
0,0,444.142,-1.366,0.000,--,--,--,1.075,-0.034,1.316,1.640,-0.234,1.400,-0.003,-0.004,0.003,1.000,-0.050,-0.030,0.026,-0.316,-0.475,0.318,False,False,0.000,0.000,0.000,0.562,0.309,-2.118,0.763,0.487,-0.642,0.550,-0.072,11.195,12.646,13.063,12.790,52510,55736,56612,56040,1.265,0.000,1.337,1.723,0.000,1.424,0.000,0.000,2.000,3.500,--
0,0,444.162,-1.366,0.000,--,--,--,1.111,-0.036,1.345,1.633,-0.218,1.440,-0.004,-0.004,0.003,1.000,-0.090,-0.040,0.026,-0.474,-0.474,0.319,False,False,0.000,0.000,0.000,0.527,0.301,-2.185,0.734,0.404,-0.759,0.584,-0.087,8.910,10.539,11.016,10.812,46728,50952,52092,51610,1.299,0.000,1.366,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.172,-1.366,0.000,--,--,--,1.129,-0.037,1.359,1.629,-0.209,1.462,-0.004,-0.004,0.003,1.000,-0.040,-0.010,-0.014,-0.474,-0.474,0.319,False,False,0.000,0.000,0.000,0.510,0.295,-2.224,0.705,0.389,-0.746,0.603,-0.050,8.670,10.028,10.786,10.251,44056,47532,49316,48068,1.334,0.000,1.395,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.204,-1.366,0.000,--,--,--,1.182,-0.041,1.405,1.613,-0.191,1.511,-0.004,-0.004,0.003,1.000,-0.120,0.140,-0.025,-0.474,-0.474,0.319,False,False,0.000,0.000,0.000,0.460,0.284,-2.347,0.674,0.377,-0.499,0.508,-0.041,8.665,9.799,10.244,9.784,42692,45534,46576,45498,1.368,0.000,1.424,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.223,-1.366,0.000,--,--,--,1.217,-0.042,1.435,1.604,-0.183,1.531,-0.007,-0.003,0.003,1.000,-0.250,0.170,-0.045,-0.792,-0.315,0.319,False,False,0.000,0.000,0.000,0.420,0.283,-2.491,0.644,0.368,-0.359,0.407,-0.024,8.694,9.524,9.894,9.447,42562,44652,45538,44466,1.403,0.000,1.453,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.243,-1.366,0.000,--,--,--,1.251,-0.044,1.467,1.595,-0.169,1.542,-0.010,-0.001,0.003,1.000,-0.240,0.100,-0.063,-1.110,-0.155,0.319,False,False,0.000,0.000,0.000,0.397,0.275,-2.604,0.612,0.362,-0.199,0.459,-0.005,8.705,9.466,9.737,9.057,41918,43808,44452,42808,1.437,0.000,1.482,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.263,-1.366,0.000,--,--,--,1.286,-0.045,1.498,1.588,-0.156,1.543,-0.012,0.000,0.003,1.000,-0.310,0.150,-0.065,-1.427,0.004,0.317,False,False,0.000,0.000,0.000,0.376,0.268,-2.733,0.581,0.360,-0.140,0.433,-0.001,8.724,9.410,9.622,8.948,41570,43262,43764,42136,1.472,0.000,1.510,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.283,-1.366,0.000,--,--,--,1.321,-0.046,1.529,1.583,-0.142,1.535,-0.015,0.001,0.003,1.000,-0.330,0.170,-0.068,-1.745,0.163,0.315,False,False,0.000,0.000,0.000,0.367,0.263,-2.802,0.550,0.360,-0.031,0.533,0.006,8.770,9.557,9.655,8.768,41688,43612,43842,41684,1.506,0.000,1.539,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.302,-1.366,0.000,--,--,--,1.355,-0.047,1.560,1.578,-0.129,1.524,-0.018,0.003,0.001,1.000,-0.240,0.210,-0.053,-2.062,0.320,0.153,False,False,0.000,0.000,0.000,0.349,0.249,-2.955,0.519,0.362,-0.150,0.535,-0.003,8.683,9.547,9.757,8.940,41466,43588,44080,42116,1.541,0.000,1.568,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.322,-1.366,0.000,--,--,--,1.390,-0.048,1.591,1.574,-0.115,1.507,-0.019,0.006,0.001,1.000,-0.180,0.180,-0.051,-2.221,0.637,0.146,False,False,0.000,0.000,0.000,0.323,0.234,-3.225,0.488,0.366,-0.248,0.515,0.000,8.733,9.534,9.931,9.114,41660,43626,44550,42612,1.575,0.000,1.597,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.343,-1.366,0.000,--,--,--,1.425,-0.047,1.622,1.576,-0.093,1.489,-0.021,0.007,0.003,1.000,-0.080,0.220,-0.038,-2.381,0.799,0.301,False,False,0.000,0.000,0.000,0.307,0.202,-3.445,0.457,0.371,-0.271,0.417,-0.009,8.880,9.607,9.959,9.376,42230,44006,44826,43452,1.610,0.000,1.626,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.363,-1.366,0.000,--,--,--,1.458,-0.047,1.652,1.569,-0.079,1.468,-0.022,0.010,0.003,1.000,0.060,0.220,-0.032,-2.540,1.117,0.292,False,False,0.000,0.000,0.000,0.299,0.187,-3.560,0.427,0.376,-0.354,0.419,-0.012,8.793,9.618,10.195,9.501,42926,44780,45848,44536,1.627,0.000,1.641,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.384,-1.366,0.000,--,--,--,1.492,-0.047,1.681,1.566,-0.060,1.446,-0.022,0.011,0.003,1.000,0.080,0.250,-0.042,-2.541,1.275,0.289,False,False,0.000,0.000,0.000,0.283,0.166,-3.800,0.398,0.383,-0.595,0.119,0.003,9.092,9.666,10.109,9.843,44102,44504,46782,46290,1.661,0.000,1.670,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.411,-1.355,0.000,--,--,--,1.543,-0.045,1.725,1.564,-0.034,1.417,-0.019,0.015,0.003,1.000,0.220,0.290,-0.031,-2.225,1.750,0.283,False,False,0.000,0.000,0.000,0.258,0.110,-4.246,0.368,0.389,-0.545,0.225,-0.003,9.213,9.375,10.334,10.120,44704,45632,47582,46820,1.678,0.000,1.684,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.423,-0.940,0.000,--,--,--,1.560,-0.045,1.740,1.564,-0.027,1.409,-0.019,0.017,0.003,1.000,0.290,0.330,-0.025,-2.225,1.909,0.280,False,False,0.000,0.000,0.000,0.249,0.095,-4.420,0.339,0.395,-0.677,0.289,-0.005,9.310,9.799,10.824,10.406,45070,46280,48670,47718,1.747,0.000,1.742,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.443,0.084,0.000,--,--,--,1.594,-0.043,1.768,1.563,-0.010,1.392,-0.015,0.019,0.003,1.000,0.390,0.240,-0.022,-1.750,2.225,0.283,True,False,0.000,0.000,0.000,0.232,0.056,-4.809,0.311,0.000,0.000,-14.929,0.000,11.705,0.000,0.000,11.705,50926,0,0,50926,1.782,0.000,1.771,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.463,-0.626,0.000,--,--,--,1.628,-0.041,1.797,1.564,0.008,1.376,-0.012,0.021,0.004,1.000,0.390,0.080,0.016,-1.437,2.384,0.446,True,False,0.000,0.000,0.000,0.214,0.009,-5.270,0.282,0.000,0.000,-14.929,0.000,11.705,0.000,0.000,11.705,49614,0,0,49614,1.816,0.000,1.800,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.483,-1.358,0.000,--,--,--,1.661,-0.040,1.825,1.561,0.019,1.360,-0.010,0.017,0.003,1.000,0.600,-1.050,0.070,-1.115,1.906,0.299,True,False,0.000,0.000,0.000,0.195,-0.044,-5.808,0.254,0.000,0.000,-14.929,0.000,11.705,0.000,0.000,11.705,47184,0,0,47184,1.851,0.000,1.829,1.723,0.000,1.446,0.000,0.000,0.000,3.500,--
0,0,444.505,-32.767,0.000,--,--,--,-0.001,0.000,0.000,-0.009,0.000,-0.016,0.004,-0.012,0.000,1.000,0.840,-2.810,0.117,0.476,-1.427,-0.006,True,False,0.000,0.000,0.000,0.179,-0.119,-6.487,0.225,0.000,0.000,-14.929,0.000,11.705,0.000,0.000,11.705,46402,0,0,46402,1.868,0.000,1.843,1.723,0.000,1.446,0.000,0.000,0.000,3.503,--

0,0,--,0,--,[0.000 0.000],[0.000 0.000],[0.000 0.000],--,--,--,2.250,40.000,0.000,--,--,--,--,--,--,--,--,--,--,0.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rollout Completed: Falling Drone
0,0,429.977,0.000,0.000,--,--,--,nan,nan,1.768,1.563,-0.010,1.392,-0.015,0.019,0.003,1.000,0.396,0.240,nan,0.000,0.000,0.000,True,--,--,--,--,0.223,0.032,-5.029,0.311,0.000,0.000,0.000,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Flip Data
0,0,-1666818991.132,--,--,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,--,--,--,0,0,0,0,0,0.000,0.000,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Impact Data

