k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y_est,Theta_x_est,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,337.551,-1.366,0.000,--,--,--,1.290,-0.024,1.383,1.779,-0.244,1.568,0.001,0.004,-0.010,1.000,0.030,0.130,0.011,0.163,0.477,-1.109,False,False,0.000,0.000,0.000,0.444,0.355,-2.549,0.712,0.505,-0.935,0.373,0.001,12.007,12.431,13.840,13.330,50682,51866,54730,53598,1.478,0.000,1.412,1.915,0.000,1.581,0.000,0.000,2.000,3.500,--
0,0,337.571,-1.366,0.000,--,--,--,1.328,-0.026,1.415,1.772,-0.233,1.605,0.001,0.007,-0.010,1.000,0.010,0.140,0.010,0.166,0.794,-1.109,False,False,0.000,0.000,0.000,0.414,0.355,-2.661,0.664,0.425,-0.970,0.392,-0.021,9.703,10.486,11.838,11.391,45822,47668,50624,49674,1.516,0.000,1.444,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.591,-1.366,0.000,--,--,--,1.365,-0.029,1.448,1.760,-0.227,1.639,0.001,0.008,-0.010,1.000,-0.010,0.160,-0.030,0.168,0.953,-1.109,False,False,0.000,0.000,0.000,0.385,0.357,-2.786,0.631,0.413,-0.955,0.410,0.011,9.523,10.069,11.663,10.921,44154,45436,48898,47334,1.555,0.000,1.476,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.611,-1.366,0.000,--,--,--,1.402,-0.031,1.481,1.752,-0.218,1.665,0.001,0.010,-0.010,1.000,-0.110,0.170,-0.024,0.169,1.112,-1.108,False,False,0.000,0.000,0.000,0.359,0.363,-2.930,0.615,0.407,-0.930,0.448,0.005,9.319,10.010,11.238,10.555,43478,45030,48310,46716,1.593,0.000,1.508,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.631,-1.366,0.000,--,--,--,1.441,-0.032,1.515,1.750,-0.204,1.680,0.000,0.011,-0.010,1.000,-0.260,0.170,-0.054,0.012,1.269,-1.110,False,False,0.000,0.000,0.000,0.335,0.367,-3.095,0.581,0.399,-0.657,0.410,0.028,9.392,10.049,10.842,10.124,43408,44360,47134,45234,1.631,0.000,1.540,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.654,-1.366,0.000,--,--,--,1.477,-0.034,1.549,1.741,-0.199,1.687,-0.003,0.012,-0.010,1.000,-0.370,0.150,-0.066,-0.303,1.424,-1.114,False,False,0.000,0.000,0.000,0.314,0.373,-3.285,0.547,0.394,-0.336,0.439,0.039,9.608,9.975,10.824,9.811,43528,44374,46240,43998,1.650,0.000,1.557,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.676,-1.366,0.000,--,--,--,1.515,-0.036,1.583,1.739,-0.189,1.685,-0.006,0.015,-0.011,1.000,-0.430,0.150,-0.089,-0.615,1.738,-1.278,False,False,0.000,0.000,0.000,0.294,0.378,-3.505,0.513,0.392,-0.140,0.513,0.065,9.751,10.020,10.775,9.434,43792,44406,46064,43050,1.689,0.000,1.589,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.695,-1.366,0.000,--,--,--,1.552,-0.037,1.617,1.736,-0.173,1.678,-0.010,0.017,-0.011,1.000,-0.400,0.150,-0.084,-1.089,1.891,-1.287,False,False,0.000,0.000,0.000,0.275,0.372,-3.759,0.479,0.392,-0.202,0.404,0.065,9.687,10.082,10.711,9.480,43898,44112,46008,43374,1.708,0.000,1.605,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.716,-1.358,0.000,--,--,--,1.591,-0.036,1.652,1.739,-0.153,1.669,-0.014,0.019,-0.010,1.000,-0.300,0.130,-0.063,-1.564,2.205,-1.140,False,False,0.000,0.000,0.000,0.256,0.368,-4.054,0.445,0.393,-0.117,0.493,0.049,9.755,10.118,10.712,9.526,43870,44696,46002,43334,1.765,0.000,1.653,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.736,-1.025,0.000,--,--,--,1.628,-0.036,1.685,1.737,-0.136,1.658,-0.017,0.021,-0.010,1.000,-0.190,0.130,-0.091,-1.880,2.360,-1.149,False,False,0.000,0.000,0.000,0.237,0.356,-4.396,0.411,0.395,-0.252,0.515,0.084,9.826,9.941,11.029,9.528,44100,44366,46748,43406,1.804,0.000,1.685,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.755,-0.003,0.000,--,--,--,1.665,-0.036,1.719,1.736,-0.118,1.645,-0.018,0.022,-0.011,1.000,-0.030,0.180,-0.070,-2.033,2.515,-1.314,False,False,0.000,0.000,0.000,0.219,0.336,-4.801,0.377,0.402,-0.407,0.461,0.071,9.781,10.022,11.054,9.602,44196,44510,47166,44314,1.823,0.000,1.701,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.775,-0.138,0.000,--,--,--,1.702,-0.036,1.752,1.734,-0.102,1.631,-0.018,0.022,-0.011,1.000,0.190,-0.280,-0.061,-2.033,2.515,-1.314,True,False,0.000,0.000,0.000,0.201,0.322,-5.285,0.344,0.000,0.000,-15.324,0.000,12.015,0.000,0.000,12.015,48914,0,0,48914,1.861,0.000,1.733,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.796,-1.312,0.000,--,--,--,1.739,-0.035,1.785,1.732,-0.077,1.605,-0.018,0.018,-0.010,1.000,0.470,-1.590,-0.003,-2.041,2.041,-1.147,True,False,0.000,0.000,0.000,0.183,0.288,-5.863,0.311,0.000,0.000,-15.324,0.000,12.015,0.000,0.000,12.015,47070,0,0,47070,1.918,0.000,1.781,1.915,0.000,1.606,0.000,0.000,0.000,3.500,--
0,0,337.815,-1.366,0.000,--,--,--,1.776,-0.033,1.817,1.732,-0.057,1.567,-0.014,0.001,-0.007,1.000,0.830,-3.430,0.030,-1.585,0.148,-0.795,True,False,0.000,0.000,0.000,0.167,0.246,-6.566,0.278,0.000,0.000,-15.324,0.000,12.015,0.000,0.000,12.015,46716,0,0,46716,1.938,0.000,1.798,1.915,0.000,1.606,0.000,0.000,0.000,3.525,--
0,0,337.836,-1.366,0.000,--,--,--,0.376,-0.424,2.558,5.056,1.152,3.653,-0.299,0.936,-0.039,0.183,1.220,-5.560,0.079,-2.566,157.103,-35.001,True,False,0.000,0.000,0.000,0.152,0.236,-7.432,0.246,0.000,0.000,-15.324,0.000,12.015,0.000,0.000,12.015,46508,0,0,46508,1.995,0.000,1.846,1.915,0.000,1.606,0.000,0.000,0.000,3.541,--

0,0,--,0,--,[0.000 0.000],[0.000 0.000],[0.000 0.000],--,--,--,2.500,40.000,0.000,--,--,--,--,--,--,--,--,--,--,0.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rollout Completed: Falling Drone
0,0,337.761,0.000,0.000,--,--,--,nan,nan,1.702,1.737,-0.126,1.652,-0.018,0.021,-0.010,1.000,-0.080,0.180,nan,0.000,0.000,0.000,True,--,--,--,--,0.219,0.336,-4.801,0.360,0.000,0.000,0.000,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Flip Data
0,0,-1666815157.975,--,--,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,--,--,--,0,0,0,0,0,0.000,0.000,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Impact Data

