vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
2.25,1.75,3,0.6499999761581421,4.83,5.5,0.0,0.03,5.126307692307692,-3.634230769230769,-5.501538461538461,-153.64611320448392,0.20723076923077072,[0. 0.],[0. 0.],[4.31 5.61],[1.5 1.5]
2.25,1.75,4,0.6428571343421936,4.82,5.1,0.0,1.26,5.061555555555556,-3.588222222222222,-5.637777777777777,-159.2929701708481,0.22666666666666974,[0. 0.],[0. 0.],[2.65 2.79],[1.5 1.5]
2.25,1.75,5,0.6363636255264282,4.53,7.98,0.0,0.0,5.175785714285714,-3.6694999999999998,-7.983999999999997,-162.16359306924554,0.1872857142857082,[0. 0.],[0. 0.],[4.01 5.57],[1.5 1.5]
2.25,2.0,0,,3.59,6.58,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.68 4.91],[1.5 1.5]
2.25,2.0,1,0.5,4.56,4.79,0.01,0.03,4.9933000000000005,-4.046,-4.8167,-157.2552961770436,0.22460000000000271,[0. 0.],[0. 0.],[3.96 1.22],[1.5 1.5]
2.25,2.0,2,0.0,5.49,0.26,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.61 3.65],[1.5 1.5]
2.25,2.0,3,,3.67,5.48,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.23 2.1 ],[1.5 1.5]
2.25,2.0,4,,2.81,11.77,0.0,0.16,,,,,,[0. 0.],[0. 0.],[1.54 6.34],[1.5 1.5]
2.25,2.0,5,0.6190476417541504,4.74,5.25,0.03,0.54,5.015769230769231,-4.066076923076924,-5.118153846153847,-158.86572410325093,0.22784615384615506,[0. 0.],[0. 0.],[4.35 4.46],[1.5 1.5]
2.25,2.25,0,0.8421052694320679,4.8,9.08,0.01,0.0,5.1107499999999995,-4.6598749999999995,-9.085875,-143.75151076634575,0.19749999999999446,[0. 0.],[0. 0.],[6.2  4.88],[1.5 1.5]
2.25,2.25,1,0.6818181872367859,4.68,5.64,0.04,0.01,5.068600000000001,-4.620266666666667,-5.646466666666666,-144.49146233699165,0.215200000000001,[0. 0.],[0. 0.],[4.71 3.21],[1.5 1.5]
2.25,2.25,2,,4.55,5.02,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.71 5.07],[1.5 1.5]
2.25,2.25,3,,4.78,5.14,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.74 2.89],[1.5 1.5]
2.25,2.25,4,0.6111111044883728,4.89,7.13,0.05,0.0,5.292727272727273,-4.824909090909092,-7.126181818181819,-155.5050850556018,0.1876363636363604,[0. 0.],[0. 0.],[2.58 6.82],[1.5 1.5]
2.25,2.25,5,0.0,5.12,0.27,0.1,0.0,,,,,,[0. 0.],[0. 0.],[1.96 1.23],[1.5 1.5]
2.25,2.5,0,0.8823529481887817,4.35,3.69,0.0,0.03,4.949533333333333,-5.0132666666666665,-3.6866,-160.61395574669137,0.26013333333333055,[0. 0.],[0. 0.],[3.04 2.83],[1.5 1.5]
2.25,2.5,1,0.7368420958518982,4.65,4.66,0.2,0.16,4.9505,-5.0167142857142855,-4.729571428571428,-110.31562226093381,0.23071428571429006,[0. 0.],[0. 0.],[2.54 2.26],[1.5 1.5]
2.25,2.5,3,0.0,3.13,0.28,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.88 2.16],[1.5 1.5]
2.25,2.5,4,0.6428571343421936,4.2,4.38,0.0,0.0,4.867777777777778,-4.929888888888889,-4.384,-166.1684480647914,0.2444444444444479,[0. 0.],[0. 0.],[1.39 5.26],[1.5 1.5]
2.25,2.5,5,0.7272727489471436,4.41,3.29,0.0,0.0,4.94625,-5.005875,-3.2915,-154.4506352119178,0.2657499999999935,[0. 0.],[0. 0.],[2.41 1.43],[1.5 1.5]
2.25,2.75,0,0.5789473652839661,4.66,6.22,0.02,0.09,5.082181818181818,-5.664545454545455,-6.210363636363637,-98.9925601986295,0.2127272727272728,[0. 0.],[0. 0.],[5.35 5.33],[1.5 1.5]
2.25,2.75,1,0.5,4.77,7.85,0.02,0.02,5.095727272727273,-5.678363636363636,-7.831,-99.64727583443172,0.18636363636363804,[0. 0.],[0. 0.],[5.73 6.45],[1.5 1.5]
2.25,2.75,2,0.0,8.08,0.71,0.02,0.0,,,,,,[0. 0.],[0. 0.],[6.09 3.74],[1.5 1.5]
2.25,2.75,3,0.0,2.15,5.15,0.0,0.01,,,,,,[0. 0.],[0. 0.],[1.   3.89],[1.5 1.5]
2.25,2.75,4,0.0,4.89,0.26,0.0,0.02,,,,,,[0. 0.],[0. 0.],[2.89 1.26],[1.5 1.5]
2.25,2.75,5,0.7222222089767456,4.64,6.13,0.0,0.01,5.078000000000001,-5.660538461538461,-6.1173846153846165,-86.33418017531838,0.2106153846153813,[0. 0.],[0. 0.],[5.75 4.67],[1.5 1.5]
2.5,0.0,0,0.20000000298023224,4.27,5.32,0.01,0.36,4.689,0.00175,-5.189,-164.39735839622915,0.2370000000000232,[0. 0.],[0. 0.],[3.55 1.95],[1.5 1.5]
2.5,0.0,1,0.0476190485060215,4.41,2.93,0.0,0.0,5.02,0.0,-2.935,-134.7745994733316,0.27199999999999136,[0. 0.],[0. 0.],[5.53 3.99],[1.5 1.5]
2.5,0.0,2,0.2857142984867096,4.47,4.0,0.05,0.01,4.8549999999999995,0.0013333333333333333,-3.9946666666666673,-151.44239176467275,0.2533333333333374,[0. 0.],[0. 0.],[1.23 4.79],[1.5 1.5]
2.5,0.0,3,0.0,1.45,2.18,1.5,1.5,,,,,,[0. 0.],[0. 0.],[1.45 2.18],[1.5 1.5]
2.5,0.0,4,0.0,6.67,1.59,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.96 1.71],[1.5 1.5]
2.5,0.0,5,0.25,4.75,7.78,0.0,0.02,5.152666666666666,0.0018333333333333335,-7.778,-168.80791487459763,0.19033333333332317,[0. 0.],[0. 0.],[6.71 6.28],[1.5 1.5]
2.5,0.25,0,0.15789473056793213,4.57,4.16,0.0,0.0,4.984666666666667,-0.4566666666666666,-4.163,-156.2228689093497,0.2526666666666764,[0. 0.],[0. 0.],[2.93 3.78],[1.5 1.5]
2.5,0.25,1,0.52173912525177,4.47,6.71,0.0,0.02,4.858333333333333,-0.44475,-6.6933333333333325,-139.55356928704347,0.21033333333333815,[0. 0.],[0. 0.],[3.36 6.17],[1.5 1.5]
2.5,0.25,2,0.2666666805744171,4.32,7.18,0.04,0.0,4.78325,-0.43675,-7.1815,-87.4636267463905,0.21450000000000813,[0. 0.],[0. 0.],[3.31 5.79],[1.5 1.5]
2.5,0.25,3,0.4285714328289032,4.27,3.93,0.0,0.07,4.698444444444444,-0.43,-3.9482222222222223,-161.38692648283484,0.25666666666667165,[0. 0.],[0. 0.],[1.12 2.86],[1.5 1.5]
2.5,0.25,4,0.1666666716337204,5.0,6.34,0.01,0.0,5.1306666666666665,-0.4706666666666666,-6.340000000000001,-122.36252412344493,0.17666666666665756,[0. 0.],[0. 0.],[3.05 6.62],[1.5 1.5]
2.5,0.25,5,,4.94,5.89,0.0,0.06,,,,,,[0. 0.],[0. 0.],[6.61 2.97],[1.5 1.5]
2.5,0.5,0,0.0,2.69,0.36,0.01,0.0,,,,,,[0. 0.],[0. 0.],[2.12 2.13],[1.5 1.5]
2.5,0.5,1,0.0,6.2,1.6,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.16 2.46],[1.5 1.5]
2.5,0.5,2,0.25,4.16,3.11,0.0,0.0,4.848,-0.8879999999999999,-3.112,-136.7519721963012,0.26499999999998636,[0. 0.],[0. 0.],[2.97 2.52],[1.5 1.5]
2.5,0.5,3,0.7727272510528564,4.4,4.65,0.0,0.01,4.787647058823529,-0.8785882352941177,-4.650941176470588,-143.73153698583562,0.24694117647058866,[0. 0.],[0. 0.],[2.12 6.95],[1.5 1.5]
2.5,0.5,4,0.4736842215061188,4.36,3.68,0.02,0.02,4.725777777777777,-0.8663333333333333,-3.660555555555556,-126.13667194535242,0.2833333333333318,[0. 0.],[0. 0.],[3.99 4.04],[1.5 1.5]
2.5,0.5,5,0.5,4.55,5.77,0.02,0.05,4.935,-0.9063636363636364,-5.755181818181819,-138.73268674888695,0.2274545454545468,[0. 0.],[0. 0.],[3.28 2.31],[1.5 1.5]
2.5,0.75,0,0.6000000238418579,4.83,5.61,0.09,0.02,5.150833333333334,-1.4196666666666669,-5.597583333333333,-145.29600863245633,0.20966666666666245,[0. 0.],[0. 0.],[2.59 6.75],[1.5 1.5]
2.5,0.75,1,0.5,4.37,8.99,0.0,0.04,4.893,-1.3466666666666665,-8.996555555555556,-159.79823153342113,0.19600000000000584,[0. 0.],[0. 0.],[4.04 2.28],[1.5 1.5]
2.5,0.75,2,0.6666666865348816,4.42,5.9,0.0,0.02,4.978875,-1.372,-5.92,-164.00617258284737,0.2179999999999751,[0. 0.],[0. 0.],[3.42 6.28],[1.5 1.5]
2.5,0.75,3,0.699999988079071,4.65,8.38,0.0,0.01,5.213,-1.438,-8.373,-117.49866851176942,0.19485714285714348,[0. 0.],[0. 0.],[3.79 2.84],[1.5 1.5]
2.5,0.75,4,,4.73,6.77,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.88 6.72],[1.5 1.5]
2.5,0.75,5,0.5555555820465088,4.51,3.92,0.11,0.01,4.9099,-1.3527,-3.9167,-152.74837834845658,0.24279999999999974,[0. 0.],[0. 0.],[5.37 4.02],[1.5 1.5]
2.5,1.0,0,0.6666666865348816,4.32,4.82,0.01,0.0,4.697357142857143,-1.7269285714285716,-4.820928571428572,-163.97597217134586,0.24371428571428408,[0. 0.],[0. 0.],[4.48 3.89],[1.5 1.5]
2.5,1.0,1,0.0,6.7,1.15,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.99 1.01],[1.5 1.5]
2.5,1.0,2,0.0,7.68,0.92,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.27 2.19],[1.5 1.5]
2.5,1.0,3,0.6000000238418579,4.6,11.53,0.07,0.26,5.216833333333333,-1.9136666666666666,-11.524666666666667,-153.538802317257,0.185333333333331,[0. 0.],[0. 0.],[5.79 2.66],[1.5 1.5]
2.5,1.0,4,,4.68,6.48,0.02,0.0,,,,,,[0. 0.],[0. 0.],[2.57 5.43],[1.5 1.5]
2.5,1.0,5,0.5263158082962036,4.56,5.32,0.05,0.0,5.1676,-1.9003,-5.3194,-154.77425326325317,0.21180000000001656,[0. 0.],[0. 0.],[3.69 2.09],[1.5 1.5]
2.5,1.25,0,0.4444444477558136,4.58,6.01,0.11,0.0,5.23975,-2.40725,-6.015499999999999,-155.89374650046238,0.21000000000000085,[0. 0.],[0. 0.],[5.96 4.08],[1.5 1.5]
2.5,1.25,1,0.75,4.8,3.35,0.01,0.02,4.9750000000000005,-2.2881666666666667,-3.3693333333333335,-153.5771938043245,0.2459999999999951,[0. 0.],[0. 0.],[5.53 1.71],[1.5 1.5]
2.5,1.25,2,,4.68,0.91,0.01,0.0,,,,,,[0. 0.],[0. 0.],[2.98 1.18],[1.5 1.5]
2.5,1.25,4,0.761904776096344,4.67,9.29,0.0,0.1,5.211562499999999,-2.3951875000000005,-9.2704375,-157.98391053616328,0.18774999999999675,[0. 0.],[0. 0.],[2.04 5.24],[1.5 1.5]
2.5,1.25,5,0.6000000238418579,5.07,8.78,0.02,0.0,5.237916666666667,-2.4080000000000004,-8.778999999999998,-153.71936954322146,0.18850000000000477,[0. 0.],[0. 0.],[6.05 3.29],[1.5 1.5]
2.5,1.5,0,,3.35,8.07,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.37 5.51],[1.5 1.5]
2.5,1.5,1,0.5714285969734192,4.46,4.61,0.0,0.0,4.907749999999999,-2.7065,-4.611416666666667,-160.9812667353337,0.23199999999999696,[0. 0.],[0. 0.],[4.12 4.7 ],[1.5 1.5]
2.5,1.5,2,0.5,4.43,7.29,0.03,0.0,4.980090909090909,-2.7467272727272727,-7.291818181818183,-171.04620622939007,0.20436363636362775,[0. 0.],[0. 0.],[6.27 4.33],[1.5 1.5]
2.5,1.5,3,0.6666666865348816,4.83,10.26,0.0,0.12,5.3598125,-2.955875,-10.267499999999998,-162.82359018922492,0.1890000000000045,[0. 0.],[0. 0.],[3.26 6.15],[1.5 1.5]
2.5,1.5,5,0.6111111044883728,4.36,5.71,0.04,0.09,4.923,-2.717272727272727,-5.6765454545454554,-169.70101620233524,0.21672727272727277,[0. 0.],[0. 0.],[4.21 6.15],[1.5 1.5]
2.5,1.75,0,0.5833333134651184,4.78,7.38,0.01,0.03,5.108499999999999,-3.288642857142857,-7.387785714285713,-112.83724095142125,0.1957142857142889,[0. 0.],[0. 0.],[4.35 6.55],[1.5 1.5]
2.5,1.75,1,0.5909090638160706,4.63,5.43,0.01,0.01,5.099846153846154,-3.280692307692308,-5.4244615384615384,-130.46391250395797,0.21738461538461604,[0. 0.],[0. 0.],[1.13 4.59],[1.5 1.5]
2.5,1.75,2,0.6666666865348816,4.25,3.37,0.0,0.0,4.7805,-3.077,-3.373,-152.75187110886594,0.2562499999999961,[0. 0.],[0. 0.],[3.57 2.48],[1.5 1.5]
2.5,1.75,3,0.6666666865348816,4.72,7.87,0.06,0.05,5.270357142857143,-3.3918571428571425,-7.8731428571428586,-163.87514489416282,0.19214285714285723,[0. 0.],[0. 0.],[3.73 6.57],[1.5 1.5]
2.5,1.75,4,0.550000011920929,4.52,6.42,0.21,0.0,5.094181818181818,-3.2785454545454553,-6.415818181818182,-150.8583388676583,0.19999999999999896,[0. 0.],[0. 0.],[4.06 5.98],[1.5 1.5]
2.5,1.75,5,,3.52,2.72,0.01,0.0,,,,,,[0. 0.],[0. 0.],[3.13 1.78],[1.5 1.5]
2.5,2.0,0,0.6818181872367859,4.71,10.76,0.0,0.01,5.181333333333336,-3.8114,-10.761866666666668,-119.31185542663829,0.19440000000000404,[0. 0.],[0. 0.],[1.21 5.09],[1.5 1.5]
2.5,2.0,2,,4.44,4.83,0.0,0.01,,,,,,[0. 0.],[0. 0.],[4.5  5.12],[1.5 1.5]
2.5,2.0,3,,3.34,2.5,0.0,0.01,,,,,,[0. 0.],[0. 0.],[1.33 1.04],[1.5 1.5]
2.5,2.0,4,0.625,4.4,2.33,0.02,0.0,4.915799999999999,-3.6123999999999996,-2.3258,-160.72865075038308,0.2936000000000035,[0. 0.],[0. 0.],[6.02 2.77],[1.5 1.5]
2.5,2.0,5,0.6521739363670349,4.52,5.54,0.01,0.06,5.0401333333333325,-3.707,-5.523133333333334,-160.08793935757905,0.21186666666667028,[0. 0.],[0. 0.],[2.25 6.28],[1.5 1.5]
2.5,2.25,0,,4.28,5.47,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.69 4.76],[1.5 1.5]
2.5,2.25,1,0.0,8.32,0.42,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.91 1.95],[1.5 1.5]
2.5,2.25,2,0.5333333611488342,4.6,3.23,0.01,0.0,4.8629999999999995,-4.023875,-3.227,-157.13123745754672,0.2587500000000018,[0. 0.],[0. 0.],[6.28 4.99],[1.5 1.5]
2.5,2.25,3,,6.96,7.57,0.0,0.01,,,,,,[0. 0.],[0. 0.],[4.38 6.6 ],[1.5 1.5]
2.5,2.25,5,,3.52,14.94,0.01,0.16,,,,,,[0. 0.],[0. 0.],[1.67 6.37],[1.5 1.5]
2.5,2.5,0,0.4444444477558136,4.52,8.49,0.0,0.09,5.156499999999999,-4.742875,-8.494875,-119.46141548322719,0.18900000000000006,[0. 0.],[0. 0.],[1.1  6.36],[1.5 1.5]
2.5,2.5,1,0.75,4.76,6.08,0.02,0.01,5.150399999999999,-4.738533333333333,-6.089333333333333,-127.71877409875161,0.20400000000000393,[0. 0.],[0. 0.],[4.07 6.47],[1.5 1.5]
2.5,2.5,2,0.5714285969734192,4.54,5.12,0.0,0.0,5.089333333333333,-4.680583333333334,-5.116083333333333,-141.24643520484685,0.22933333333333103,[0. 0.],[0. 0.],[4.41 5.77],[1.5 1.5]
2.5,2.5,3,0.0,4.62,7.35,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.56 6.42],[1.5 1.5]
2.5,2.5,4,0.523809552192688,4.57,8.42,0.0,0.08,4.996636363636363,-4.59490909090909,-8.436727272727273,-141.7678123522371,0.20218181818181916,[0. 0.],[0. 0.],[5.49 4.13],[1.5 1.5]
2.5,2.5,5,0.529411792755127,4.74,6.97,0.0,0.0,5.317444444444444,-4.8918888888888885,-6.974,-154.83135871561046,0.1875555555555558,[0. 0.],[0. 0.],[2.3  4.87],[1.5 1.5]
2.5,2.75,0,0.6842105388641357,4.61,6.23,0.01,0.15,5.07176923076923,-5.131,-6.19023076923077,-107.63742910006884,0.20230769230769183,[0. 0.],[0. 0.],[2.22 3.5 ],[1.5 1.5]
2.5,2.75,1,,3.41,8.01,0.01,0.01,,,,,,[0. 0.],[0. 0.],[1.97 6.6 ],[1.5 1.5]
2.5,2.75,2,0.380952388048172,4.35,3.86,0.0,0.07,4.7545,-4.809625,-3.86975,-162.7775298464402,0.2505000000000015,[0. 0.],[0. 0.],[3.48 5.69],[1.5 1.5]
2.5,2.75,3,0.0,6.5,0.5,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.62 3.24],[1.5 1.5]
2.5,2.75,4,0.0,6.83,0.76,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.76 1.94],[1.5 1.5]
2.5,2.75,5,0.0,4.81,0.3,0.02,0.0,,,,,,[0. 0.],[0. 0.],[1.53 2.37],[1.5 1.5]
2.75,0.0,0,0.4285714328289032,4.45,4.83,0.0,0.02,4.772111111111111,0.001888888888888889,-4.828888888888889,-127.15571651292069,0.23888888888888637,[0. 0.],[0. 0.],[1.82 3.78],[1.5 1.5]
2.75,0.0,1,0.27272728085517883,4.45,7.19,0.01,0.26,4.903833333333334,0.0023333333333333335,-7.2085,-164.07829879125256,0.20733333333333714,[0. 0.],[0. 0.],[4.24 2.69],[1.5 1.5]
2.75,0.0,2,0.0,6.99,1.36,0.16,0.0,,,,,,[0. 0.],[0. 0.],[6.45 2.47],[1.5 1.5]
2.75,0.0,3,,3.4,2.59,0.0,0.01,,,,,,[0. 0.],[0. 0.],[5.74 1.86],[1.5 1.5]
2.75,0.0,4,0.190476194024086,4.51,4.61,0.02,0.0,4.815,0.0022500000000000003,-4.61125,-142.69770207522402,0.24049999999999905,[0. 0.],[0. 0.],[1.06 4.82],[1.5 1.5]
2.75,0.0,5,0.09090909361839294,4.57,4.98,0.0,0.09,4.849,0.002,-4.9945,-180.95277405992914,0.2230000000000043,[0. 0.],[0. 0.],[4.31 4.31],[1.5 1.5]
2.75,0.25,0,0.40909090638160706,4.82,14.02,0.0,0.12,5.108777777777778,-0.42900000000000005,-14.103666666666667,-168.06695395953318,0.20022222222222139,[0. 0.],[0. 0.],[3.96 2.38],[1.5 1.5]
2.75,0.25,1,0.0,7.98,0.96,0.15,0.01,,,,,,[0. 0.],[0. 0.],[6.26 3.52],[1.5 1.5]
2.75,0.25,2,0.2631579041481018,4.35,4.86,0.0,0.0,4.8036,-0.40259999999999996,-4.859800000000001,-151.69533599192988,0.24199999999999094,[0. 0.],[0. 0.],[5.18 4.31],[1.5 1.5]
2.75,0.25,3,0.3529411852359772,4.3,7.39,0.02,0.0,4.846333333333334,-0.40650000000000003,-7.388833333333333,-116.4153679301596,0.21233333333333468,[0. 0.],[0. 0.],[2.68 4.02],[1.5 1.5]
2.75,0.25,4,0.30000001192092896,5.03,8.34,0.01,0.18,5.228833333333333,-0.438,-8.3835,-158.46910027619506,0.19133333333333624,[0. 0.],[0. 0.],[4.09 3.73],[1.5 1.5]
2.75,0.25,5,0.2083333283662796,4.61,10.56,0.0,0.01,5.0084,-0.42000000000000004,-10.5504,-162.77942392109148,0.20240000000000008,[0. 0.],[0. 0.],[3.27 6.89],[1.5 1.5]
2.75,0.5,0,0.0,7.34,0.94,0.17,0.02,,,,,,[0. 0.],[0. 0.],[5.04 1.12],[1.5 1.5]
2.75,0.5,1,0.6000000238418579,4.25,3.72,0.0,0.0,4.731083333333333,-0.7946666666666667,-3.7170833333333335,-155.29787059691512,0.2633333333333259,[0. 0.],[0. 0.],[6.85 2.4 ],[1.5 1.5]
2.75,0.5,2,0.3125,5.04,6.86,0.0,0.22,5.2958,-0.8904,-6.8362,-162.5178628350353,0.2004000000000019,[0. 0.],[0. 0.],[3.92 1.57],[1.5 1.5]
2.75,0.5,3,,4.89,7.82,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.02 6.91],[1.5 1.5]
2.75,0.5,4,0.3913043439388275,4.49,6.09,0.02,0.13,4.988,-0.8378888888888888,-6.047111111111111,-117.23985218917612,0.21600000000000077,[0. 0.],[0. 0.],[1.89 5.43],[1.5 1.5]
2.75,0.5,5,0.0,4.99,0.52,0.04,0.0,,,,,,[0. 0.],[0. 0.],[2.66 2.41],[1.5 1.5]
2.75,0.75,0,0.5263158082962036,4.84,5.28,0.0,0.11,5.026999999999999,-1.2676,-5.331100000000001,-160.02268424628477,0.21800000000000175,[0. 0.],[0. 0.],[1.88 3.54],[1.5 1.5]
2.75,0.75,1,,5.84,8.8,0.02,0.03,,,,,,[0. 0.],[0. 0.],[6.41 5.94],[1.5 1.5]
2.75,0.75,2,0.6842105388641357,4.53,4.41,0.0,0.07,4.927615384615384,-1.2427692307692308,-4.457769230769231,-151.0857452915642,0.23415384615384552,[0. 0.],[0. 0.],[5.57 3.41],[1.5 1.5]
2.75,0.75,3,0.5263158082962036,4.56,4.0,0.0,0.02,4.787000000000001,-1.2079999999999997,-3.9905,-164.31313255567392,0.25079999999999814,[0. 0.],[0. 0.],[2.79 3.87],[1.5 1.5]
2.75,0.75,4,0.6190476417541504,4.51,5.79,0.01,0.0,4.962307692307693,-1.2506923076923078,-5.7869230769230775,-162.7069281391981,0.21830769230769148,[0. 0.],[0. 0.],[3.71 5.08],[1.5 1.5]
2.75,0.75,5,0.5,4.6,3.79,0.0,0.0,4.812374999999999,-1.214375,-3.79,-152.3399560922169,0.25299999999999967,[0. 0.],[0. 0.],[6.13 3.76],[1.5 1.5]
2.75,1.0,0,0.550000011920929,4.57,9.26,0.01,0.0,5.091,-1.714090909090909,-9.258181818181818,-159.9169506203548,0.1996363636363654,[0. 0.],[0. 0.],[3.73 6.59],[1.5 1.5]
2.75,1.0,1,0.375,4.02,3.14,0.0,0.0,4.581166666666666,-1.5416666666666667,-3.143166666666667,-157.60231194999585,0.28699999999999665,[0. 0.],[0. 0.],[3.95 2.56],[1.5 1.5]
2.75,1.0,2,0.4444444477558136,4.32,1.93,0.0,0.0,4.67,-1.5695,-1.9257499999999999,-148.9657195418556,0.3190000000000017,[0. 0.],[0. 0.],[1.67 1.44],[1.5 1.5]
2.75,1.0,3,0.550000011920929,4.48,4.39,0.0,0.01,5.008545454545454,-1.6865454545454541,-4.387,-154.75049439809774,0.22781818181818056,[0. 0.],[0. 0.],[3.65 2.62],[1.5 1.5]
2.75,1.0,4,0.0,4.48,0.34,0.01,0.0,,,,,,[0. 0.],[0. 0.],[4.14 1.25],[1.5 1.5]
2.75,1.0,5,0.7727272510528564,4.69,6.34,0.0,0.0,5.06335294117647,-1.7037647058823528,-6.340176470588235,-155.7008180321823,0.2124705882352938,[0. 0.],[0. 0.],[1.99 3.74],[1.5 1.5]
2.75,1.25,0,0.523809552192688,4.43,6.07,0.0,0.03,4.970363636363636,-2.0914545454545457,-6.077999999999999,-132.53165659307746,0.2114545454545681,[0. 0.],[0. 0.],[2.1  4.16],[1.5 1.5]
2.75,1.25,1,0.42105263471603394,4.35,5.47,0.03,0.31,4.842,-2.0361249999999997,-5.471375,-165.46290778714484,0.2334999999999976,[0. 0.],[0. 0.],[2.94 2.22],[1.5 1.5]
2.75,1.25,2,0.75,4.53,4.01,0.01,0.0,4.884600000000001,-2.055333333333333,-4.015066666666667,-146.79738141603497,0.2478666666666565,[0. 0.],[0. 0.],[1.96 2.16],[1.5 1.5]
2.75,1.25,3,0.5333333611488342,4.41,2.73,0.0,0.01,4.609125000000001,-1.9385,-2.7261249999999997,-152.35136441474882,0.29374999999998863,[0. 0.],[0. 0.],[3.04 2.11],[1.5 1.5]
2.75,1.25,4,0.5263158082962036,4.58,8.6,0.23,0.9,5.1168,-2.1506,-8.3873,-167.87487186018996,0.19380000000000433,[0. 0.],[0. 0.],[3.73 5.32],[1.5 1.5]
2.75,1.25,5,0.0,7.08,1.12,0.01,0.05,,,,,,[0. 0.],[0. 0.],[6.26 3.62],[1.5 1.5]
2.75,1.5,0,,4.27,6.29,0.0,0.0,,,,,,[0. 0.],[0. 0.],[3.12 5.56],[1.5 1.5]
2.75,1.5,1,0.6499999761581421,5.0,8.68,0.0,0.01,5.349846153846154,-2.6999999999999997,-8.67446153846154,-149.76323359994075,0.18507692307692272,[0. 0.],[0. 0.],[5.31 2.71],[1.5 1.5]
2.75,1.5,2,0.0,0.45,5.57,0.0,0.09,,,,,,[0. 0.],[0. 0.],[1.75 6.96],[1.5 1.5]
2.75,1.5,3,0.761904776096344,4.67,5.16,0.0,0.0,5.0034374999999995,-2.52475,-5.156874999999999,-142.94349904002348,0.23075000000000223,[0. 0.],[0. 0.],[2.22 5.63],[1.5 1.5]
2.75,1.5,4,0.5909090638160706,4.57,12.02,0.09,0.33,5.185076923076924,-2.6183076923076922,-11.832384615384614,-135.93448588067736,0.19507692307692318,[0. 0.],[0. 0.],[1.61 5.57],[1.5 1.5]
2.75,1.5,5,0.6315789222717285,4.51,3.96,0.05,0.0,4.962833333333333,-2.5073333333333334,-3.9565000000000015,-151.93268294622263,0.2413333333333334,[0. 0.],[0. 0.],[2.2  2.97],[1.5 1.5]
2.75,1.75,0,0.0,4.28,5.18,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.36 5.2 ],[1.5 1.5]
2.75,1.75,1,0.75,4.71,8.14,0.0,0.3,5.188444444444444,-3.0563333333333333,-8.194944444444445,-164.30044615409255,0.1945555555555556,[0. 0.],[0. 0.],[5.53 3.21],[1.5 1.5]
2.75,1.75,2,0.7368420958518982,4.52,4.22,0.0,0.05,4.9092142857142855,-2.893642857142857,-4.240428571428572,-112.8655050629045,0.2421428571428559,[0. 0.],[0. 0.],[1.1  6.23],[1.5 1.5]
2.75,1.75,3,0.3529411852359772,4.16,4.95,0.0,0.0,4.760166666666667,-2.8038333333333334,-4.940833333333333,-49.334807442804525,0.2500000000000095,[0. 0.],[0. 0.],[3.56 2.  ],[1.5 1.5]
2.75,1.75,4,0.7142857313156128,4.37,4.77,0.01,0.13,4.884666666666667,-2.8762666666666665,-4.764733333333334,-144.4230657871536,0.23426666666666712,[0. 0.],[0. 0.],[1.29 4.54],[1.5 1.5]
2.75,1.75,5,,3.45,3.95,0.0,0.01,,,,,,[0. 0.],[0. 0.],[5.88 2.38],[1.5 1.5]
2.75,2.0,0,0.75,4.7,5.08,0.07,0.0,4.990733333333334,-3.3604,-5.078999999999999,-156.53563879002374,0.2261333333333334,[0. 0.],[0. 0.],[3.2 4.8],[1.5 1.5]
2.75,2.0,1,0.5263158082962036,4.44,3.07,0.0,0.01,4.7576,-3.2039999999999997,-3.0718,-154.6431173742778,0.2708000000000007,[0. 0.],[0. 0.],[6.08 6.19],[1.5 1.5]
2.75,2.0,3,0.4761904776096344,4.27,3.37,0.0,0.01,4.7311000000000005,-3.1864999999999997,-3.3762,-157.9847203900783,0.2672000000000082,[0. 0.],[0. 0.],[5.61 2.86],[1.5 1.5]
2.75,2.0,4,0.0,10.32,0.63,0.03,0.0,,,,,,[0. 0.],[0. 0.],[1.4  1.01],[1.5 1.5]
