Step,Reward,Episode
21827,0.454433649778366,1708
22037,0.445931881666184,1724
22094,0.442853808403015,1728
22265,0.423697888851166,1740
22324,0.435839474201202,1744
22365,0.432695835828781,1748
22418,0.432597249746323,1752
22477,0.435545444488525,1756
22538,0.449437171220779,1760
22600,0.470412969589233,1764
22665,0.4689040184021,1768
22786,0.49574801325798,1776
22856,0.506424069404602,1780
22924,0.511678993701935,1784
22984,0.515044510364533,1788
23204,0.496417969465256,1804
23265,0.51660817861557,1808
23329,0.543420791625977,1812
23371,0.534279406070709,1816
23435,0.541658937931061,1820
23549,0.54433661699295,1828
23660,0.552925944328308,1836
23774,0.573821544647217,1844
23833,0.575076341629028,1848
23980,0.556222915649414,1860
24048,0.544867932796478,1864
24093,0.541441738605499,1868
24214,0.540128886699677,1876
24328,0.53841757774353,1884
24572,0.533242702484131,1900
24622,0.532540082931519,1904
24781,0.501411736011505,1916
24839,0.496117889881134,1920
24903,0.499960660934448,1924
24960,0.502634584903717,1928
25024,0.511736273765564,1932
25082,0.503868103027344,1936
25143,0.492396920919418,1940
25257,0.512085974216461,1948
25309,0.514358043670654,1952
25364,0.5251384973526,1956
25417,0.538691937923431,1960
25543,0.52624237537384,1968
25729,0.530163109302521,1980
25973,0.52887499332428,1996
26161,0.551643550395966,2008
26224,0.56845885515213,2012
26259,0.546265959739685,2016
26421,0.542373239994049,2028
26588,0.528518617153168,2040
26655,0.521900534629822,2044
26713,0.521511852741241,2048
26762,0.51843136548996,2052
26826,0.523516476154327,2056
26875,0.505316615104675,2060
27039,0.518513083457947,2072
27091,0.511096596717835,2076
27144,0.500027418136597,2080
27203,0.508518099784851,2084
27369,0.493886321783066,2096
27721,0.481753021478653,2124
27893,0.492242306470871,2136
27960,0.503222644329071,2140
28088,0.509411931037903,2148
28152,0.518496692180633,2152
28219,0.515968799591064,2156
28273,0.530562996864319,2160
28334,0.531870424747467,2164
28435,0.524950802326202,2172
28488,0.523580431938171,2176
28530,0.522508323192596,2180
28630,0.50053733587265,2188
28692,0.514918923377991,2192
28880,0.531273007392883,2204
28996,0.521051168441772,2212
29113,0.525263726711273,2220
29177,0.539563953876495,2224
29241,0.536632239818573,2228
29607,0.527303993701935,2252
29664,0.52278208732605,2256
29709,0.517944574356079,2260
29956,0.533337533473969,2276
30142,0.562958598136902,2288
30271,0.560052037239075,2296
30459,0.565658926963806,2308
30712,0.597097635269165,2324
30976,0.638285934925079,2340
31042,0.639340996742249,2344
31110,0.640312492847443,2348
31245,0.643567323684692,2356
31367,0.65806257724762,2364
31427,0.671176671981812,2368
31493,0.681147396564483,2372
31618,0.679529309272766,2380
31755,0.693955719470978,2388
31823,0.690291702747345,2392
31887,0.689083278179169,2396
31959,0.711862027645111,2400
32096,0.719398379325867,2408
32162,0.722201764583588,2412
32229,0.719726741313934,2416
32365,0.7237908244133,2424
32576,0.717219889163971,2436
32715,0.710824370384216,2444
32924,0.721364498138428,2456
32991,0.73795086145401,2460
33132,0.743000328540802,2468
33266,0.747065544128418,2476
33404,0.748545646667481,2484
33537,0.765698850154877,2492
33602,0.7608602643013,2496
33811,0.737310826778412,2508
33939,0.73140811920166,2516
34008,0.726335883140564,2520
34297,0.716261565685272,2536
34583,0.743028461933136,2552
34787,0.731045007705689,2564
34862,0.737123250961304,2568
34925,0.736299574375153,2572
34996,0.72917115688324,2576
35073,0.716681838035584,2580
35146,0.714974462985992,2584
35432,0.721849977970123,2600
35573,0.754423499107361,2608
35649,0.759846568107605,2612
35722,0.74597042798996,2616
35787,0.743476808071137,2620
35868,0.736552536487579,2624
36103,0.71482652425766,2636
36167,0.719865083694458,2640
36247,0.718604385852814,2644
36755,0.71245276927948,2672
36967,0.745019376277924,2684
37320,0.71039617061615,2704
37386,0.702065527439117,2708
37460,0.708480358123779,2712
37661,0.743414521217346,2724
37798,0.772319912910461,2732
37868,0.777592658996582,2736
37941,0.762980759143829,2740
38148,0.75742769241333,2752
38490,0.766581833362579,2772
38642,0.749222636222839,2780
38787,0.730023503303528,2788
38855,0.730447709560394,2792
39003,0.742542207241058,2800
39215,0.756567001342773,2812
39282,0.754430115222931,2816
39424,0.761279761791229,2824
39698,0.768258154392242,2840
39768,0.767157077789306,2844
39910,0.793980240821838,2852
40128,0.798636376857758,2864
40261,0.792226612567902,2872
40414,0.79866749048233,2880
40483,0.802789330482483,2884
40553,0.795296847820282,2888
40696,0.812638223171234,2896
40837,0.800943672657013,2904
40912,0.798246741294861,2908
40979,0.800676822662354,2912
41048,0.805588483810425,2916
41122,0.800230860710144,2920
41259,0.80440890789032,2928
41325,0.811777949333191,2932
41399,0.80439418554306,2936
41750,0.793362140655518,2956
41818,0.79133540391922,2960
42027,0.803979277610779,2972
42093,0.814658284187317,2976
42165,0.814372599124908,2980
42246,0.816233813762665,2984
42739,0.851312518119812,3012
42959,0.843682110309601,3024
43028,0.841573715209961,3028
43173,0.840966463088989,3036
43533,0.857473969459534,3056
43603,0.860027194023132,3060
43672,0.867327272891998,3064
43885,0.866977393627167,3076
43960,0.869261682033539,3080
44172,0.853731036186218,3092
44384,0.856737017631531,3104
44453,0.86401903629303,3108
44599,0.854481399059296,3116
44674,0.854000985622406,3120
44750,0.853906869888306,3124
44827,0.85572624206543,3128
44894,0.845349490642548,3132
45322,0.837146818637848,3156
45533,0.827656507492065,3168
45683,0.817110419273376,3176
45825,0.81523847579956,3184
46106,0.820651829242706,3200
46178,0.823051393032074,3204
46463,0.828594863414764,3220
46537,0.826226472854614,3224
46604,0.828621983528137,3228
46674,0.834661722183227,3232
46891,0.835012555122376,3244
47474,0.837691485881805,3276
47546,0.837712109088898,3280
47696,0.834889531135559,3288
47847,0.827409088611603,3296
47998,0.814982891082764,3304
48068,0.821105599403381,3308
48141,0.827873408794403,3312
48212,0.830428779125214,3316
48503,0.821535706520081,3332
48569,0.821826636791229,3336
48709,0.818799078464508,3344
48776,0.817264139652252,3348
48848,0.814894199371338,3352
48996,0.809493541717529,3360
49072,0.81893652677536,3364
49287,0.829958260059357,3376
49435,0.83026385307312,3384
49799,0.847701668739319,3404
49868,0.850508332252502,3408
50076,0.83765709400177,3420
50281,0.841291487216949,3432
50489,0.853038430213928,3444
50634,0.842889428138733,3452
50856,0.845435678958893,3464
50923,0.843790471553803,3468
51203,0.830870091915131,3484
51277,0.827328681945801,3488
51990,0.846554517745972,3528
52128,0.850428283214569,3536
52194,0.84838479757309,3540
52263,0.849451541900635,3544
52335,0.861561477184296,3548
52478,0.86111307144165,3556
52624,0.847073554992676,3564
52767,0.849311113357544,3572
52974,0.856591701507568,3584
53112,0.857876062393189,3592
53181,0.844113886356354,3596
53385,0.834440112113953,3608
53460,0.834608912467956,3612
53609,0.837027490139008,3620
53751,0.842174291610718,3628
53836,0.82324880361557,3632
53903,0.821435511112213,3636
54049,0.816033363342285,3644
54120,0.818205058574677,3648
54334,0.816901922225952,3660
54619,0.834747433662415,3676
54687,0.832406342029572,3680
54823,0.839600205421448,3688
54965,0.855353593826294,3696
55254,0.862322032451629,3712
55321,0.866662263870239,3716
55390,0.862199723720551,3720
55455,0.857500016689301,3724
55533,0.851923406124115,3728
55602,0.870971381664276,3732
55673,0.873289942741394,3736
55817,0.875211477279663,3744
56107,0.873573243618012,3760
56257,0.858598947525024,3768
56323,0.86359179019928,3772
56541,0.858930885791779,3784
56833,0.847091257572174,3800
57051,0.838589191436768,3812
57198,0.836204409599304,3820
57270,0.833336174488068,3824
57334,0.838979423046112,3828
57621,0.846110880374908,3844
57765,0.844307243824005,3852
57837,0.849322438240051,3856
57982,0.844947576522827,3864
58127,0.83496755361557,3872
58197,0.834411442279816,3876
58414,0.834394633769989,3888
58783,0.831268608570099,3908
58924,0.832021951675415,3916
59001,0.831572473049164,3920
59148,0.836311280727387,3928
59211,0.841342568397522,3932
59490,0.826260030269623,3948
59633,0.822096824645996,3956
59779,0.830924987792969,3964
59905,0.854224562644959,3972
60047,0.851769626140595,3980
60115,0.847219407558441,3984
60183,0.850039124488831,3988
60336,0.852001309394836,3996
60399,0.857807755470276,4000
60623,0.866915643215179,4012
60698,0.867019951343536,4016
60773,0.871941268444061,4020
60848,0.872332394123077,4024
60918,0.872494876384735,4028
61283,0.865024387836456,4048
61423,0.864686846733093,4056
61574,0.854692339897156,4064
61643,0.848990082740784,4068
61715,0.845575571060181,4072
62072,0.841042399406433,4092
62378,0.812718093395233,4108
62528,0.812919020652771,4116
62602,0.79988706111908,4120
63040,0.792494237422943,4144
63115,0.792302906513214,4148
63189,0.792357683181763,4152
63255,0.798137247562408,4156
63326,0.794749140739441,4160
63613,0.802337408065796,4176
63765,0.807065784931183,4184
63838,0.809738337993622,4188
64276,0.841685593128204,4212
64342,0.840667307376862,4216
64565,0.843696355819702,4228
64714,0.844175577163696,4236
64790,0.837449193000793,4240
64862,0.84048467874527,4244
65002,0.839626491069794,4252
65203,0.835599601268768,4264
65270,0.840648710727692,4268
65348,0.835455715656281,4272
65486,0.831203997135162,4280
65556,0.838421285152435,4284
65630,0.840588092803955,4288
65703,0.840843975543976,4292
65780,0.833720624446869,4296
65851,0.834281861782074,4300
66071,0.834080576896668,4312
66148,0.837461829185486,4316
66296,0.842248976230621,4324
66373,0.845142126083374,4328
66447,0.842956900596619,4332
66663,0.867433726787567,4344
66736,0.869594693183899,4348
66806,0.873200416564941,4352
67090,0.87036120891571,4368
67165,0.872714161872864,4372
67602,0.875954985618591,4396
67741,0.869310319423676,4404
67884,0.871691763401032,4412
67951,0.8773153424263,4416
68026,0.875064551830292,4420
68240,0.87779438495636,4432
68313,0.880280137062073,4436
68375,0.885666966438293,4440
68513,0.870856821537018,4448
68590,0.872769236564636,4452
68737,0.876387774944305,4460
68875,0.877650618553162,4468
69085,0.86027067899704,4480
69218,0.861993789672852,4488
69284,0.859655380249023,4492
69612,0.822314977645874,4504
69687,0.814881861209869,4508
69835,0.803060948848724,4516
69908,0.800616562366486,4520
69982,0.796414315700531,4524
70053,0.794210970401764,4528
70123,0.79143100976944,4532
70273,0.777910351753235,4540
70336,0.788353800773621,4544
70405,0.784108459949493,4548
70616,0.784228146076202,4560
70821,0.778773903846741,4572
71038,0.785969376564026,4584
71107,0.795470952987671,4588
71241,0.800462186336517,4596
71309,0.807823061943054,4600
71383,0.830006122589111,4604
71453,0.835131287574768,4608
71524,0.837448239326477,4612
71597,0.842305958271027,4616
72085,0.848556101322174,4644
72219,0.848829030990601,4652
72357,0.847757458686829,4660
72520,0.835309505462647,4668
72588,0.844902694225311,4672
73056,0.811678886413574,4696
73126,0.814083874225616,4700
73263,0.821244657039642,4708
73335,0.8158820271492,4712
73404,0.815930783748627,4716
73693,0.817683041095733,4732
73842,0.810991227626801,4740
73985,0.815108597278595,4748
74124,0.811339795589447,4756
74193,0.813001394271851,4760
74258,0.825746536254883,4764
74467,0.835823714733124,4776
74541,0.832951307296753,4780
74612,0.832067728042602,4784
74740,0.83875048160553,4792
74776,0.835809648036957,4796
74913,0.80626118183136,4808
74933,0.786072194576263,4812
75122,0.781852006912231,4824
75176,0.780164778232574,4828
75242,0.780430197715759,4832
75379,0.790555119514465,4840
75660,0.754578471183777,4856
75730,0.754697203636169,4860
75796,0.752103865146637,4864
75939,0.744278132915497,4872
76005,0.743889510631561,4876
76364,0.770020723342896,4896
76496,0.769516050815582,4904
76716,0.807679057121277,4916
76789,0.816761374473572,4920
77006,0.819749474525452,4932
77087,0.823164284229279,4936
77439,0.856750190258026,4956
77585,0.851370811462402,4964
77652,0.851820170879364,4968
77724,0.859813392162323,4972
77788,0.858030557632446,4976
77862,0.857949078083038,4980
77932,0.859918475151062,4984
78003,0.864833533763886,4988
78218,0.860744714736939,5000
78295,0.861702442169189,5004
78367,0.856811285018921,5008
78445,0.854561626911163,5012
78588,0.852121889591217,5020
78717,0.856142103672028,5028
78788,0.854367196559906,5032
78997,0.859912097454071,5044
79068,0.85476952791214,5048
79264,0.858313322067261,5060
79466,0.847718119621277,5072
79741,0.850391745567322,5088
80095,0.868146121501923,5108
80177,0.86314594745636,5112
80242,0.863850772380829,5116
80514,0.875646948814392,5132
80730,0.862729728221893,5144
81075,0.871431171894074,5164
81295,0.869566857814789,5176
81514,0.862263739109039,5188
81655,0.856619477272034,5196
81729,0.85858279466629,5200
81942,0.863858342170715,5212
82237,0.855316996574402,5228
82513,0.868818998336792,5244
82799,0.872199416160584,5260
82862,0.872809290885925,5264
83220,0.872030198574066,5284
83364,0.869628071784973,5292
83437,0.874356091022491,5296
83577,0.869197070598602,5304
83645,0.8671595454216,5308
83796,0.866581976413727,5316
84311,0.859358370304108,5344
84962,0.858372151851654,5380
85034,0.849049806594849,5384
85169,0.854848563671112,5392
85243,0.852636098861694,5396
85459,0.853294968605042,5408
85533,0.853318333625793,5412
85679,0.853657782077789,5420
85972,0.858832478523254,5436
86117,0.851027369499206,5444
86390,0.871371984481812,5460
86464,0.873822331428528,5464
86539,0.871834933757782,5468
86615,0.86932110786438,5472
86685,0.869942545890808,5476
86960,0.869375169277191,5492
87029,0.866760671138763,5496
87171,0.865296900272369,5504
87242,0.862337231636047,5508
87523,0.874641716480255,5524
87876,0.889074981212616,5544
87948,0.891815841197968,5548
88230,0.872658491134644,5564
88452,0.873203337192535,5576
88737,0.866478323936462,5592
88951,0.861354410648346,5604
89178,0.861283004283905,5616
89886,0.837785124778748,5656
90097,0.843876600265503,5668
90169,0.846413552761078,5672
90476,0.837977349758148,5688
90541,0.838115692138672,5692
91221,0.828108131885529,5728
91287,0.835593461990356,5732
91574,0.829111218452454,5748
91717,0.835852146148681,5756
91785,0.842916607856751,5760
91861,0.837836027145386,5764
91930,0.840231657028198,5768
92132,0.848337829113007,5780
92282,0.859157860279083,5788
92357,0.851224362850189,5792
92502,0.856312870979309,5800
92653,0.854118287563324,5808
92723,0.851796388626099,5812
92860,0.877172112464905,5820
92934,0.88421756029129,5824
93002,0.886585235595703,5828
93073,0.879064798355102,5832
93144,0.883598148822784,5836
93216,0.885995924472809,5840
93285,0.8912712931633,5844
93348,0.88996434211731,5848
93481,0.876531779766083,5856
93973,0.852944672107697,5884
94183,0.86504316329956,5896
94255,0.860445857048035,5900
94402,0.865125715732574,5908
94762,0.846166491508484,5928
94834,0.850836277008056,5932
94903,0.845537364482879,5936
95193,0.85226035118103,5952
95333,0.857020497322083,5960
95400,0.86457759141922,5964
95472,0.862000048160553,5968
95610,0.876378893852234,5976
95685,0.869467437267303,5980
95976,0.877623200416565,5996
96046,0.88016939163208,6000
96121,0.87805563211441,6004
96258,0.880062639713287,6012
96470,0.897304356098175,6024
96748,0.887287139892578,6040
96822,0.889240801334381,6044
96898,0.889316380023956,6048
97042,0.891205966472626,6056
97188,0.886488437652588,6064
97254,0.884078562259674,6068
97741,0.886489748954773,6096
97964,0.875026285648346,6108
98110,0.87277740240097,6116
98559,0.866548597812653,6140
98781,0.844981074333191,6152
98855,0.842662274837494,6156
99073,0.830424249172211,6168
99487,0.840675115585327,6192
99559,0.840805530548096,6196
99776,0.850076615810394,6208
99843,0.850870609283447,6212
99920,0.855342566967011,6216
100065,0.867026567459106,6224
100199,0.87509948015213,6232
100567,0.887425780296326,6252
100705,0.884307563304901,6260
100788,0.885717272758484,6264
100855,0.888782203197479,6268
101011,0.875827968120575,6276
101151,0.867689371109009,6284
101222,0.870743155479431,6288
101292,0.86845850944519,6292
101365,0.863894820213318,6296
101588,0.843285322189331,6308
101729,0.835864901542664,6316
101869,0.817860126495361,6324
101936,0.820315957069397,6328
102008,0.823156774044037,6332
102221,0.819416761398315,6344
102570,0.832364857196808,6364
102908,0.845298528671265,6384
102976,0.842644393444061,6388
103050,0.83782148361206,6392
103329,0.864444851875305,6408
103401,0.866001665592194,6412
103470,0.866275489330292,6416
103954,0.887480616569519,6444
104020,0.895885825157166,6448
104170,0.890754163265228,6456
104235,0.893408298492431,6460
104385,0.890786170959473,6468
104802,0.877095460891724,6492
104942,0.881969213485718,6500
105083,0.882232964038849,6508
105151,0.877500772476196,6512
105435,0.881946086883545,6528
105720,0.871247410774231,6544
105784,0.871590375900269,6548
105853,0.866561710834503,6552
106072,0.863458931446075,6564
106143,0.868614792823792,6568
106507,0.869592726230621,6588
106576,0.874256551265717,6592
106732,0.846196174621582,6600
106872,0.8514723777771,6608
106944,0.854519426822662,6612
107010,0.857536852359772,6616
107081,0.857643067836762,6620
107218,0.850077748298645,6628
107357,0.858064293861389,6636
107646,0.863938510417938,6652
107791,0.861487567424774,6660
107934,0.855948448181152,6668
108149,0.843278110027313,6680
108216,0.841831743717194,6684
108496,0.870445072650909,6700
108709,0.846224367618561,6712
108850,0.840856432914734,6720
108917,0.849294900894165,6724
109050,0.851295828819275,6732
109260,0.837047815322876,6744
109333,0.839206695556641,6748
109403,0.839870631694794,6752
109469,0.839862525463104,6756
109831,0.844016253948212,6776
109900,0.841795206069946,6780
109970,0.842359900474548,6784
110104,0.844465017318726,6792
110178,0.842501223087311,6796
110249,0.837548851966858,6800
110325,0.830143868923187,6804
110478,0.835613906383514,6812
110622,0.822455406188965,6820
110823,0.819532871246338,6832
110961,0.829401791095733,6840
111031,0.827621519565582,6844
111104,0.828159868717194,6848
111176,0.82178658246994,6852
111602,0.838755369186401,6876
111671,0.845999419689178,6880
111885,0.85480660200119,6892
111955,0.859803974628449,6896
112033,0.859027326107025,6900
112109,0.866142511367798,6904
112471,0.889619588851929,6924
113052,0.866602301597595,6956
113120,0.864736378192902,6960
113403,0.867395997047424,6976
113543,0.865257799625397,6984
113754,0.859710812568665,6996
113825,0.862518310546875,7000
113898,0.865069329738617,7004
113964,0.867636322975159,7008
114110,0.860150218009949,7016
114174,0.863365709781647,7020
114392,0.856982707977295,7032
114727,0.886780619621277,7052
114795,0.891789555549622,7056
114936,0.895440936088562,7064
115004,0.889089524745941,7068
115162,0.880661249160767,7076
115662,0.86368852853775,7104
115730,0.868848145008087,7108
115798,0.879014253616333,7112
116000,0.873290538787842,7124
116320,0.851568698883056,7140
116393,0.8439661860466,7144
116455,0.848831832408905,7148
116526,0.85371321439743,7152
116665,0.85116171836853,7160
116726,0.854380249977112,7164
116865,0.868406295776367,7172
117000,0.868689119815826,7180
117132,0.86075884103775,7188
117200,0.864794254302979,7192
117408,0.868860304355621,7204
117557,0.857085049152374,7212
117621,0.856878519058227,7216
117689,0.856983304023743,7220
117997,0.83924400806427,7236
118140,0.863183498382568,7244
118419,0.858243227005005,7260
118559,0.847711682319641,7268
118697,0.845877707004547,7276
118763,0.851103246212006,7280
119047,0.861009538173676,7296
119257,0.873436272144318,7308
119329,0.878084778785706,7312
119468,0.872107684612274,7320
119540,0.871641457080841,7324
119683,0.888952493667602,7332
119752,0.886465609073639,7336
119820,0.883989334106445,7340
119955,0.88882315158844,7348
120029,0.890075385570526,7352
120095,0.890322148799896,7356
120535,0.905766546726227,7380
120609,0.901067674160004,7384
120676,0.899209916591644,7388
120745,0.895075857639313,7392
120817,0.892355382442474,7396
121029,0.891654968261719,7408
121166,0.892558753490448,7416
121663,0.898229360580444,7444
121952,0.881761133670807,7460
122017,0.879621982574463,7464
122085,0.882830142974854,7468
122151,0.875400006771088,7472
122448,0.870073676109314,7488
122518,0.872033357620239,7492
122583,0.872487723827362,7496
122650,0.872726857662201,7500
122723,0.867654919624329,7504
122865,0.86522626876831,7512
123080,0.873094439506531,7524
123282,0.878823757171631,7536
123347,0.881338834762573,7540
123487,0.891164660453796,7548
123620,0.87786191701889,7556
123769,0.886216938495636,7564
123842,0.885827302932739,7568
124114,0.902799904346466,7584
124376,0.891462743282318,7600
124594,0.883965253829956,7612
124874,0.877045452594757,7628
125011,0.870061874389648,7636
125083,0.864906430244446,7640
125153,0.85892254114151,7644
125368,0.877036154270172,7656
125578,0.863373517990112,7668
125731,0.848498940467835,7676
126166,0.819498538970947,7700
126238,0.827447175979614,7704
126313,0.831776022911072,7708
126447,0.831715762615204,7716
126513,0.832011282444,7720
126729,0.836406588554382,7732
126935,0.849239766597748,7744
127001,0.844550907611847,7748
127219,0.832306325435638,7760
127288,0.842682361602783,7764
127358,0.837755024433136,7768
127426,0.845228850841522,7772
127641,0.869621992111206,7784
127778,0.882597506046295,7792
127993,0.884458005428314,7804
128065,0.880232334136963,7808
128215,0.870320737361908,7816
128438,0.862028181552887,7828
128722,0.859466195106506,7844
128798,0.863823354244232,7848
128870,0.85695481300354,7852
128938,0.859730303287506,7856
129014,0.868589758872986,7860
129145,0.871788263320923,7868
129220,0.87108302116394,7872
129288,0.871484160423279,7876
129367,0.866255044937134,7880
129803,0.855776488780975,7904
129940,0.853849589824677,7912
130010,0.868438422679901,7916
130090,0.864045977592468,7920
130161,0.867056787014008,7924
130227,0.872904777526856,7928
130296,0.867517471313477,7932
130361,0.856351375579834,7936
130516,0.829082250595093,7944
130663,0.821187973022461,7952
130740,0.806138515472412,7956
130813,0.806373357772827,7960
130945,0.802559316158295,7968
131015,0.800066351890564,7972
131086,0.799491286277771,7976
131229,0.798041939735413,7984
131706,0.825138211250305,8012
132173,0.80742746591568,8036
132751,0.839064359664917,8068
132846,0.825501024723053,8072
133140,0.824867904186249,8088
133212,0.824312150478363,8092
133275,0.817223012447357,8096
133429,0.816378951072693,8104
133499,0.816628456115723,8108
133627,0.824472665786743,8116
133835,0.846361696720123,8128
133910,0.844066262245178,8132
134048,0.855321705341339,8140
134123,0.858157575130463,8144
134193,0.863842129707336,8148
134334,0.8746018409729,8156
134476,0.874170005321503,8164
134545,0.871516525745392,8168
134682,0.902904272079468,8176
134761,0.905657052993774,8180
134978,0.905038058757782,8192
135049,0.900581181049347,8196
135111,0.904179513454437,8200
135468,0.892920017242431,8220
135543,0.890247642993927,8224
135613,0.885422348976135,8228
135689,0.884996592998504,8232
136402,0.845171093940735,8272
136466,0.845471680164337,8276
136613,0.823846161365509,8284
136753,0.823657155036926,8292
136895,0.831933259963989,8300
137192,0.798552095890045,8316
137262,0.798161208629608,8320
137556,0.797002017498016,8336
137629,0.810703456401825,8340
137762,0.801779389381409,8348
137827,0.801880657672882,8352
137967,0.804367244243622,8360
138036,0.811992406845093,8364
138103,0.82004588842392,8368
138178,0.824778258800507,8372
138393,0.838987946510315,8384
138461,0.839046359062195,8388
