Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,-45,0,--,0,False,0.0,0.0,5.0,-0.001,2.521,0.0,2.693,7.988,0,0,0.029,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,1,--,0,False,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,2,--,0,False,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,3,--,0,False,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,4,--,0,False,0.0,90.0,5.0,-0.001,2.548,0.0,1.71,7.983,0.0,0.004,0.029,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,0,--,0,False,0.5,-39.86,1.574,7.074,0.07,0.0,1.571,7.735,0.382,-0.319,0.084,[0.005 0.05  0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,1,--,0,False,0.5,-39.79,1.723,6.384,0.078,0.0,1.66,6.965,0.383,-0.319,0.078,[0.004 0.044 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,2,--,0,False,0.5,-39.81,1.622,6.784,0.073,0.0,1.524,7.249,0.384,-0.32,0.081,[0.005 0.047 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,3,--,0,False,0.5,-39.88,1.654,6.748,0.074,0.0,1.673,5.95,0.383,-0.32,0.08,[0.005 0.046 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,4,--,0,False,0.5,-39.88,1.715,6.523,0.076,0.0,1.698,4.715,0.383,-0.32,0.079,[0.004 0.045 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-35,0,--,0,True,0.5,-39.88,0.0,0.0,0.0,0.0,0.0,0.0,0.383,-0.32,0,[0.004 0.045 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-35,1,--,0,False,0.5,-34.61,1.093,5.008,0.099,0.0,1.576,7.42,0.413,-0.285,0.073,[0.008 0.037 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-35,2,--,0,True,0.5,-34.61,0.0,0.0,0.0,0.064,0.0,0.0,0.413,-0.285,0,[0.008 0.037 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-35,3,--,0,True,0.5,-34.61,0.0,0.0,0.0,-0.02,0.0,0.0,0.413,-0.285,0,[0.008 0.037 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-35,4,--,0,False,0.5,-34.71,0.67,8.261,0.059,0.0,1.512,7.099,0.41,-0.284,0.094,[0.014 0.05  0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-30,0,--,0,True,0.5,-34.71,0.0,0.0,0.0,0.0,0.0,0.0,0.41,-0.284,0,[0.014 0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-30,1,--,0,True,0.5,-34.71,0.0,0.0,0.0,0.0,0.0,0.0,0.41,-0.284,0,[0.014 0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-30,2,--,0,True,0.5,-34.71,0.0,0.0,0.0,0.025,0.0,0.0,0.41,-0.284,0,[0.014 0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
