Vel_d,Phi_d,Trial_num,LR_4Leg,Vel_flip,Phi_flip,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,Vz_flip_mean,Vx_flip_mean,Mu,Sigma
2.3,37.5,0,0.0,2.299,35.155,0.202,-6.989,0.267,-7.859,1.324,1.88,[2.06  7.855],[0.019 0.037]
2.3,37.5,1,0.89,2.308,35.922,0.217,-6.251,0.297,-7.325,1.354,1.869,[2.21  7.326],[0.001 0.035]
2.3,37.5,2,0.17,2.295,35.047,0.211,-6.684,0.28,-4.838,1.318,1.879,[2.14  4.632],[0.012 0.77 ]
2.3,41.25,0,1.0,2.316,40.376,0.222,-5.179,0.336,-9.025,1.5,1.764,[2.253 9.028],[0.013 0.026]
2.3,41.25,1,0.78,2.307,39.812,0.214,-5.477,0.32,-7.674,1.477,1.772,[2.177 7.713],[0.005 0.151]
2.3,41.25,2,0.94,2.302,39.43,0.217,-5.482,0.321,-8.039,1.462,1.778,[2.219 8.021],[0.005 0.251]
2.3,45.0,0,1.0,2.203,44.283,0.211,-4.202,0.348,-6.783,1.538,1.577,[2.272 6.781],[0.01  0.019]
2.3,45.0,1,0.94,2.31,44.123,0.224,-4.491,0.364,-4.879,1.608,1.658,[2.28  4.873],[0.002 0.096]
2.3,45.0,2,1.0,2.299,43.608,0.221,-4.662,0.353,-7.725,1.586,1.665,[2.244 7.764],[0.011 0.226]
2.3,48.75,0,0.89,2.301,47.36,0.23,-3.89,0.394,-4.562,1.693,1.559,[2.337 4.565],[0.001 0.074]
2.3,48.75,1,0.11,2.296,47.135,0.208,-4.399,0.351,-7.293,1.683,1.562,[2.124 7.218],[0.001 0.556]
2.3,48.75,2,0.94,2.294,47.261,0.225,-4.002,0.383,-7.454,1.685,1.557,[2.298 7.457],[0.001 0.047]
2.3,52.5,0,0.89,2.312,51.658,0.226,-3.41,0.413,-6.752,1.813,1.434,[2.295 6.247],[0.019 2.19 ]
2.3,52.5,1,0.94,2.321,51.367,0.225,-3.426,0.413,-7.201,1.813,1.449,[2.287 7.204],[0.005 0.043]
2.3,52.5,2,0.94,2.043,51.739,0.206,-2.898,0.378,-6.704,1.604,1.265,[2.384 6.708],[0.029 0.031]
2.3,56.25,0,0.83,2.302,55.281,0.216,-3.156,0.41,-7.842,1.892,1.311,[2.198 7.868],[0.015 0.143]
2.3,56.25,1,0.94,2.263,54.442,0.222,-2.684,0.554,-4.79,1.841,1.316,[2.383 4.761],[0.05  0.243]
2.3,56.25,2,1.0,2.305,55.303,0.233,-2.881,0.445,-5.271,1.895,1.312,[2.376 5.284],[0.007 0.163]
2.3,60.0,0,0.67,2.317,59.418,0.237,-2.409,0.477,-2.957,1.995,1.179,[2.419 2.944],[0.023 0.036]
2.3,60.0,2,0.5,2.287,58.791,0.226,-2.623,0.443,-6.923,1.956,1.185,[2.33  6.898],[0.001 0.03 ]
2.3,63.75,0,0.0,2.25,62.068,0.2,-2.643,0.397,-7.975,1.988,1.054,[2.041 7.983],[0.009 0.035]
2.3,63.75,1,0.67,2.289,62.674,0.232,-2.161,0.474,-5.529,2.034,1.051,[2.371 5.525],[0.009 0.03 ]
2.3,63.75,2,1.0,2.314,63.103,0.244,-1.998,0.507,-4.299,2.064,1.047,[2.473 4.29 ],[0.001 0.118]
2.3,67.5,0,0.17,2.275,66.534,0.219,-1.95,0.457,-7.367,2.087,0.906,[2.222 7.397],[0.014 0.113]
2.3,67.5,1,0.0,2.214,65.612,0.207,-2.186,0.416,-3.256,2.016,0.914,[2.132 3.128],[0.    0.133]
2.3,67.5,2,0.56,2.293,66.755,0.228,-1.836,0.482,-6.059,2.107,0.905,[2.337 6.098],[0.001 0.184]
2.3,71.25,0,0.11,2.18,73.369,0.196,-1.58,0.555,-8.628,2.089,0.624,[2.113 8.618],[0.039 0.028]
2.3,71.25,1,0.06,2.262,70.203,0.207,-1.717,0.441,-9.393,2.128,0.766,[2.105 9.397],[0.018 0.059]
2.3,71.25,2,0.28,2.288,70.757,0.244,-1.399,0.527,-3.949,2.16,0.754,[2.5   3.922],[0.007 0.107]
2.3,75.0,0,0.0,2.182,73.708,0.194,-1.513,0.405,-7.389,2.094,0.612,[1.986 7.465],[0.001 0.293]
2.3,75.0,1,0.0,2.271,74.366,0.223,-1.233,0.488,-6.186,2.187,0.612,[2.263 6.184],[0.023 0.024]
2.3,75.0,2,0.56,2.319,74.747,0.241,-1.096,0.541,-4.888,2.237,0.61,[2.446 4.949],[0.    0.216]
2.3,78.75,0,0.39,2.291,78.342,0.236,-0.85,0.528,-6.299,2.244,0.463,[2.396 6.301],[0.006 0.034]
2.3,78.75,1,0.17,2.282,78.37,0.241,-0.835,0.537,-4.876,2.235,0.46,[2.467 4.86 ],[0.013 0.048]
2.3,78.75,2,0.39,2.304,78.51,0.229,-0.872,0.516,-7.096,2.258,0.459,[2.341 7.092],[0.009 0.044]
2.3,82.5,0,0.28,2.297,82.269,0.226,-0.585,0.516,-8.521,2.276,0.309,[2.312 8.527],[0.028 0.038]
2.3,82.5,1,0.0,2.205,81.866,0.219,-0.643,0.477,-5.219,2.183,0.312,[2.201 5.168],[0.025 0.071]
2.3,82.5,2,0.17,2.309,82.309,0.244,-0.535,0.558,-5.331,2.288,0.309,[2.474 5.33 ],[0.003 0.074]
2.3,86.25,0,0.17,2.273,86.065,0.236,-0.282,0.534,-7.622,2.268,0.156,[2.413 7.617],[0.005 0.024]
2.3,86.25,1,0.22,2.283,86.082,0.24,-0.275,0.547,-6.395,2.278,0.156,[2.44  6.402],[0.029 0.074]
2.3,86.25,2,0.11,2.284,86.134,0.228,-0.29,0.52,-6.781,2.279,0.154,[2.326 6.796],[0.1   0.083]
2.3,90.0,0,0.83,2.305,90.025,0.248,-0.001,0.571,-8.701,2.305,-0.001,[2.514 8.734],[0.003 0.368]
2.3,90.0,1,0.72,2.3,90.0,0.251,0.001,0.578,-7.559,2.3,-0.0,[2.552 7.555],[0.023 0.025]
2.3,90.0,2,0.06,2.325,89.926,0.247,0.002,0.574,-5.789,2.325,0.003,[2.518 5.794],[0.022 0.161]
2.4,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.5   3.249],[0.    0.125]
2.4,30.0,1,0.89,2.422,28.618,0.215,-8.298,0.254,-7.675,1.16,2.126,[2.168 7.659],[0.    0.095]
2.4,30.0,2,0.72,2.405,28.409,0.223,-8.155,0.258,-8.132,1.144,2.115,[2.274 8.128],[0.036 0.069]
2.4,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.924 4.561],[0.006 0.046]
2.4,33.75,1,0.89,2.414,32.136,0.214,-7.275,0.279,-9.042,1.284,2.044,[2.191 9.029],[0.003 0.1  ]
2.4,33.75,2,0.17,2.399,31.464,0.209,-7.746,0.263,-4.584,1.252,2.046,[2.128 4.64 ],[0.004 0.16 ]
2.4,37.5,0,0.78,2.405,35.712,0.217,-6.27,0.309,-7.738,1.404,1.953,[2.218 7.749],[0.011 0.044]
2.4,37.5,1,0.78,2.424,36.563,0.222,-5.882,0.326,-6.126,1.444,1.947,[2.249 6.141],[0.022 0.043]
2.4,37.5,2,0.89,2.409,36.494,0.225,-5.868,0.327,-6.322,1.433,1.937,[2.29 6.33],[0.001 0.041]
2.4,41.25,0,0.78,2.404,39.903,0.225,-5.206,0.351,-5.847,1.542,1.844,[2.277 5.854],[0.032 0.021]
2.4,41.25,1,0.78,2.4,39.76,0.221,-5.335,0.342,-4.077,1.535,1.845,[2.253 4.037],[0.008 0.048]
2.4,41.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.97  4.044],[0.04  0.013]
2.4,45.0,0,0.72,2.39,43.322,0.214,-4.89,0.353,-8.85,1.64,1.739,[2.19  8.875],[0.061 0.079]
2.4,45.0,1,0.83,2.402,43.583,0.218,-4.735,0.363,-7.404,1.656,1.74,[2.222 7.392],[0.001 0.061]
2.4,45.0,2,1.0,2.41,43.84,0.22,-4.614,0.371,-7.444,1.669,1.738,[2.235 7.444],[0.035 0.017]
2.4,48.75,0,1.0,2.4,47.381,0.228,-3.927,0.407,-8.041,1.766,1.625,[2.323 8.041],[0.009 0.04 ]
2.4,48.75,1,0.94,2.278,47.598,0.217,-3.625,0.392,-6.033,1.682,1.536,[2.345 6.049],[0.004 0.076]
2.4,48.75,2,0.94,2.42,47.948,0.227,-3.841,0.414,-6.653,1.797,1.621,[2.316 6.605],[0.004 0.07 ]
2.4,52.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.162 3.467],[0.028 0.029]
2.4,52.5,1,1.0,2.412,51.6,0.235,-3.259,0.449,-5.273,1.89,1.498,[2.388 5.266],[0.011 0.067]
2.4,52.5,2,0.78,2.421,51.743,0.231,-3.308,0.443,-4.213,1.901,1.499,[2.349 4.228],[0.002 0.211]
2.4,56.25,0,0.89,2.421,55.706,0.233,-2.84,0.47,-4.876,2.0,1.364,[2.373 4.881],[0.003 0.029]
2.4,56.25,1,0.67,2.396,55.321,0.232,-2.917,0.459,-5.66,1.97,1.363,[2.372 5.648],[0.02  0.042]
2.4,56.25,2,0.94,2.415,55.474,0.237,-2.802,0.476,-5.278,1.99,1.369,[2.417 5.272],[0.005 0.159]
2.4,60.0,0,0.94,2.409,59.326,0.24,-2.401,0.499,-4.564,2.072,1.229,[2.441 4.54 ],[0.005 0.099]
2.4,60.0,1,0.61,2.41,59.285,0.236,-2.441,0.492,-8.864,2.072,1.231,[2.408 8.861],[0.033 0.042]
2.4,60.0,2,0.83,2.426,59.482,0.231,-2.473,0.486,-6.598,2.09,1.232,[2.357 6.604],[0.044 0.03 ]
2.4,63.75,0,0.0,2.372,62.452,0.2,-2.591,0.421,-8.117,2.103,1.097,[2.023 8.102],[0.009 0.162]
2.4,63.75,1,0.61,2.402,63.094,0.243,-2.027,0.523,-3.264,2.142,1.087,[2.467 3.271],[0.004 0.037]
2.4,63.75,2,0.44,2.399,62.869,0.217,-2.311,0.465,-7.349,2.135,1.094,[2.212 7.327],[0.007 0.073]
2.4,67.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.938 4.894],[0.001 0.04 ]
2.4,67.5,1,0.28,2.387,66.701,0.229,-1.834,0.504,-5.244,2.192,0.944,[2.333 5.244],[0.045 0.004]
2.4,67.5,2,0.67,2.392,66.962,0.237,-1.756,0.523,-5.267,2.201,0.936,[2.412 5.383],[0.007 0.36 ]
2.4,71.25,0,0.28,2.383,70.409,0.23,-1.497,0.518,-6.839,2.245,0.799,[2.362 6.82 ],[0.029 0.147]
2.4,71.25,1,0.11,2.391,70.557,0.227,-1.511,0.514,-6.777,2.255,0.796,[2.317 6.764],[0.007 0.05 ]
2.4,71.25,2,0.44,2.38,70.484,0.25,-1.361,0.564,-2.368,2.243,0.795,[2.521 2.348],[0.005 0.083]
2.4,75.0,0,0.11,2.376,74.396,0.221,-1.239,0.506,-7.52,2.288,0.639,[2.249 7.509],[0.   0.04]
2.4,75.0,1,0.44,2.385,74.46,0.239,-1.126,0.551,-5.025,2.298,0.639,[2.437 5.061],[0.002 0.13 ]
2.4,75.0,2,0.22,2.386,74.589,0.242,-1.113,0.557,-4.408,2.3,0.634,[2.474 4.402],[0.036 0.034]
2.4,78.75,0,0.17,2.395,78.437,0.248,-0.8,0.582,-3.096,2.346,0.48,[2.519 3.1  ],[0.018 0.035]
2.4,78.75,1,0.17,2.38,78.317,0.234,-0.86,0.545,-5.956,2.331,0.482,[2.372 5.977],[0.04  0.042]
2.4,78.75,2,0.72,2.431,78.611,0.254,-0.76,0.607,-3.493,2.383,0.48,[2.588 3.462],[0.001 0.262]
2.4,82.5,0,0.44,2.384,82.237,0.239,-0.555,0.564,-7.555,2.362,0.322,[2.444 7.729],[0.004 1.64 ]
2.4,82.5,1,0.28,2.402,82.319,0.25,-0.521,0.597,-4.061,2.38,0.321,[2.561 4.047],[0.007 0.358]
2.4,82.5,2,0.06,2.362,82.093,0.216,-0.631,0.505,-8.665,2.34,0.325,[2.194 8.665],[0.032 0.031]
2.4,86.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.109 3.035],[0.01  0.109]
2.4,86.25,1,0.28,2.39,86.065,0.238,-0.276,0.567,-7.395,2.384,0.164,[2.422 7.395],[0.019 0.038]
2.4,86.25,2,0.0,2.402,86.134,0.227,-0.289,0.544,-6.483,2.397,0.162,[2.322 6.514],[0.008 0.075]
2.4,90.0,0,0.28,2.408,90.119,0.255,-0.006,0.615,-6.061,2.408,-0.005,[2.604 6.077],[0.011 0.072]
2.4,90.0,1,0.0,2.393,90.0,0.244,0.0,0.583,-4.972,2.393,-0.0,[2.49  4.969],[0.002 0.033]
2.4,90.0,2,0.0,2.392,90.0,0.237,0.0,0.568,-6.096,2.392,-0.0,[2.422 6.096],[0.009 0.087]
2.5,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.741 2.316],[0.003 0.089]
2.5,30.0,1,0.06,2.516,27.971,0.198,-9.53,0.233,-8.596,1.18,2.222,[2.021 8.407],[0.001 0.273]
2.5,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.825 4.126],[0.002 0.175]
2.5,33.75,0,0.67,2.523,32.651,0.213,-7.109,0.296,-7.353,1.361,2.124,[2.17  7.348],[0.004 0.037]
2.5,33.75,1,0.0,2.512,31.64,0.201,-8.056,0.264,-6.962,1.318,2.139,[2.049 6.906],[0.004 0.047]
2.5,33.75,2,0.17,2.455,30.744,0.23,-7.248,0.289,-5.506,1.255,2.11,[2.35  5.446],[0.01  0.083]
2.5,37.5,0,0.78,2.491,35.706,0.221,-6.181,0.325,-5.966,1.454,2.023,[2.238 5.997],[0.03  0.096]
2.5,37.5,1,0.83,2.53,36.757,0.218,-5.948,0.336,-5.567,1.514,2.027,[2.23  5.566],[0.024 0.01 ]
2.5,37.5,2,0.89,2.522,36.211,0.223,-5.921,0.339,-7.671,1.49,2.035,[2.266 7.854],[0.014 1.01 ]
2.5,41.25,0,0.61,2.512,39.718,0.22,-5.29,0.36,-3.874,1.605,1.932,[2.235 3.87 ],[0.002 0.042]
2.5,41.25,1,0.94,2.531,40.336,0.215,-5.332,0.356,-7.821,1.638,1.929,[2.19  7.848],[0.004 0.181]
2.5,41.25,2,0.44,2.499,39.838,0.219,-5.358,0.355,-5.019,1.601,1.919,[2.228 5.012],[0.028 0.03 ]
2.5,45.0,0,0.56,2.502,43.656,0.213,-4.842,0.37,-7.716,1.727,1.81,[2.18  7.736],[0.005 0.036]
2.5,45.0,1,0.94,2.518,44.002,0.223,-4.518,0.394,-6.398,1.749,1.811,[2.268 6.41 ],[0.005 0.268]
2.5,45.0,2,0.89,2.51,43.789,0.219,-4.642,0.385,-8.112,1.737,1.812,[2.234 8.125],[0.   0.83]
2.5,48.75,0,0.33,2.485,46.94,0.216,-4.261,0.394,-7.089,1.816,1.697,[2.203 7.086],[0.017 0.029]
2.5,48.75,1,0.94,2.523,48.036,0.23,-3.793,0.436,-4.963,1.876,1.687,[2.334 4.783],[0.008 0.402]
2.5,48.75,2,0.83,2.516,47.835,0.228,-3.869,0.429,-6.146,1.865,1.689,[2.318 6.143],[0.003 0.046]
2.5,52.5,0,1.0,2.514,51.557,0.226,-3.416,0.449,-8.359,1.969,1.563,[2.287 8.365],[0.022 0.049]
2.5,52.5,1,1.0,2.506,51.676,0.226,-3.425,0.447,-7.218,1.966,1.554,[2.314 7.236],[0.    0.161]
2.5,52.5,2,0.56,2.492,51.484,0.24,-3.233,0.472,-3.618,1.95,1.552,[2.46  3.618],[0.048 0.006]
2.5,56.25,0,1.0,2.504,55.199,0.223,-3.035,0.462,-8.124,2.056,1.429,[2.263 8.12 ],[0.022 0.981]
2.5,56.25,1,1.0,2.528,55.669,0.241,-2.712,0.51,-4.866,2.088,1.426,[2.458 4.892],[0.    0.282]
2.5,56.25,2,0.89,2.503,55.218,0.237,-2.831,0.492,-7.868,2.056,1.428,[2.413 7.869],[0.033 0.048]
2.5,60.0,0,0.94,2.508,59.263,0.237,-2.436,0.513,-5.517,2.156,1.282,[2.406 5.532],[0.001 0.038]
2.5,60.0,1,0.33,2.469,58.885,0.205,-2.935,0.433,-8.473,2.114,1.276,[2.124 8.474],[0.006 0.074]
2.5,60.0,2,0.89,2.523,59.41,0.246,-2.309,0.538,-3.005,2.172,1.284,[2.502 3.052],[0.001 0.095]
2.5,63.75,0,0.56,2.51,63.037,0.249,-1.956,0.561,-5.487,2.237,1.138,[2.521 5.481],[0.041 0.047]
2.5,63.75,1,0.39,2.5,63.332,0.259,-1.882,0.581,-3.078,2.234,1.122,[2.668 3.012],[0.07  0.151]
2.5,63.75,2,0.5,2.524,63.222,0.239,-2.037,0.541,-5.385,2.253,1.137,[2.448 5.396],[0.048 0.069]
2.5,67.5,0,0.0,2.497,66.597,0.215,-1.971,0.493,-6.648,2.292,0.992,[2.177 6.632],[0.021 0.027]
2.5,67.5,1,0.28,2.541,67.148,0.25,-1.601,0.588,-7.171,2.342,0.987,[2.497 7.177],[0.033 0.023]
2.5,67.5,2,0.22,2.481,66.68,0.233,-1.804,0.532,-5.509,2.278,0.982,[2.361 5.586],[0.008 0.263]
2.5,71.25,0,0.0,2.45,70.197,0.201,-1.783,0.462,-8.334,2.305,0.83,[2.046 8.32 ],[0.002 0.036]
2.5,71.25,1,0.28,2.532,71.129,0.251,-1.32,0.603,-4.278,2.396,0.819,[2.564 4.288],[0.007 0.025]
2.5,71.25,2,0.0,2.482,70.565,0.231,-1.491,0.542,-4.329,2.341,0.826,[2.34  4.329],[0.043 0.007]
2.5,75.0,0,0.06,2.502,74.659,0.244,-1.092,0.59,-3.845,2.413,0.662,[2.494 3.854],[0.004 0.034]
2.5,75.0,1,0.22,2.484,74.688,0.223,-1.215,0.535,-8.122,2.396,0.656,[2.278 8.093],[0.006 0.096]
2.5,75.0,2,0.0,2.486,74.51,0.233,-1.161,0.558,-6.054,2.396,0.664,[2.364 6.065],[0.011 0.031]
2.5,78.75,0,0.0,2.495,78.393,0.238,-0.836,0.582,-4.281,2.444,0.502,[2.417 4.261],[0.002 0.149]
2.5,78.75,1,0.0,2.475,78.204,0.215,-0.956,0.519,-8.988,2.423,0.506,[2.172 9.   ],[0.038 0.04 ]
2.5,78.75,2,0.0,2.458,78.237,0.212,-0.973,0.509,-8.311,2.406,0.501,[2.171 8.291],[0.004 0.114]
2.5,82.5,0,0.17,2.505,82.245,0.234,-0.56,0.582,-7.031,2.482,0.338,[2.402 7.038],[0.002 0.048]
2.5,82.5,1,0.39,2.511,82.309,0.253,-0.51,0.631,-8.349,2.488,0.336,[2.603 8.346],[0.021 0.033]
2.5,82.5,2,0.17,2.487,82.235,0.246,-0.535,0.606,-5.471,2.464,0.336,[2.495 5.458],[0.001 0.055]
2.5,86.25,0,0.06,2.469,86.052,0.234,-0.283,0.577,-7.699,2.463,0.17,[2.409 7.797],[0.    0.206]
2.5,86.25,1,0.0,2.477,86.111,0.223,-0.298,0.552,-7.635,2.471,0.168,[2.286 7.691],[0.    0.222]
2.5,86.25,2,0.44,2.51,86.093,0.236,-0.276,0.59,-7.838,2.504,0.171,[2.464 7.838],[0.107 0.005]
2.5,90.0,0,0.11,2.356,90.024,0.236,-0.0,0.59,-5.767,2.356,-0.001,[2.563 5.764],[0.019 0.046]
2.5,90.0,1,0.06,2.513,89.909,0.237,0.001,0.594,-7.298,2.513,0.004,[2.392 7.298],[0.043 0.005]
2.5,90.0,2,0.44,2.5,89.954,0.241,0.001,0.603,-7.734,2.5,0.002,[2.461 7.647],[0.004 0.446]
2.6,30.0,0,0.78,2.618,28.914,0.219,-8.034,0.283,-8.316,1.266,2.292,[2.226 8.282],[0.021 0.1  ]
2.6,30.0,1,0.44,2.611,28.057,0.216,-8.554,0.268,-5.894,1.228,2.304,[2.195 5.855],[0.011 0.54 ]
2.6,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.939 5.496],[0.002 0.048]
2.6,33.75,0,0.5,2.605,31.933,0.218,-7.233,0.304,-6.399,1.378,2.211,[2.221 6.397],[0.067 0.019]
2.6,33.75,1,0.83,2.62,32.768,0.214,-7.108,0.307,-5.276,1.418,2.203,[2.172 5.293],[0.007 0.041]
2.6,33.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.877 4.219],[0.001 0.076]
2.6,37.5,0,0.78,2.637,36.505,0.222,-5.861,0.356,-4.868,1.569,2.12,[2.248 4.867],[0.019 0.011]
2.6,37.5,1,0.83,2.617,36.217,0.214,-6.243,0.335,-8.988,1.546,2.111,[2.169 8.977],[0.003 0.046]
2.6,37.5,2,0.78,2.609,36.097,0.226,-5.892,0.354,-6.32,1.537,2.108,[2.296 6.328],[0.021 0.038]
2.6,41.25,0,0.67,2.608,39.898,0.219,-5.334,0.371,-5.931,1.673,2.001,[2.228 5.956],[0.002 0.141]
2.6,41.25,1,0.94,2.612,39.907,0.226,-5.132,0.385,-6.294,1.676,2.004,[2.295 6.335],[0.005 0.25 ]
2.6,41.25,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.047 2.89 ],[0.029 0.004]
2.6,45.0,0,1.0,2.605,43.896,0.221,-4.599,0.403,-7.782,1.806,1.877,[2.269 7.786],[0.038 0.049]
2.6,45.0,1,1.0,2.621,44.227,0.221,-4.544,0.407,-7.547,1.828,1.878,[2.27  7.546],[0.002 0.036]
2.6,45.0,2,0.72,2.622,44.119,0.234,-4.248,0.435,-4.514,1.825,1.882,[2.38  4.514],[0.002 0.06 ]
2.6,48.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.721 8.948],[0.    0.425]
2.6,48.75,1,1.0,2.623,48.2,0.228,-3.829,0.449,-7.215,1.955,1.748,[2.324 7.21 ],[0.005 0.022]
2.6,48.75,2,0.67,2.597,47.544,0.233,-3.818,0.452,-5.255,1.916,1.753,[2.381 5.263],[0.048 0.043]
2.6,52.5,0,0.89,2.611,51.686,0.235,-3.267,0.486,-4.664,2.049,1.619,[2.374 4.662],[0.001 0.041]
2.6,52.5,1,1.0,2.624,51.545,0.22,-3.508,0.455,-8.289,2.055,1.632,[2.255 8.285],[0.004 0.094]
2.6,52.5,2,0.94,2.609,51.755,0.239,-3.2,0.494,-5.37,2.049,1.615,[2.44  5.369],[0.003 0.03 ]
2.6,56.25,0,1.0,2.622,55.631,0.237,-2.794,0.517,-6.382,2.164,1.48,[2.401 6.371],[0.028 0.064]
2.6,56.25,1,0.94,2.637,55.864,0.246,-2.637,0.544,-3.295,2.183,1.48,[2.504 3.231],[0.004 0.143]
2.6,56.25,2,1.0,2.627,55.784,0.246,-2.65,0.542,-6.235,2.172,1.477,[2.492 6.238],[0.012 0.036]
2.6,60.0,0,1.0,2.492,59.442,0.234,-2.145,0.662,-4.517,2.146,1.267,[2.528 4.556],[0.002 0.228]
2.6,60.0,1,0.44,2.596,58.711,0.224,-2.626,0.501,-8.088,2.218,1.348,[2.267 8.098],[0.045 0.015]
2.6,60.0,2,0.78,2.61,59.319,0.235,-2.454,0.53,-5.143,2.245,1.332,[2.397 5.292],[0.005 0.536]
2.6,63.75,0,0.5,2.589,63.009,0.23,-2.165,0.533,-6.261,2.307,1.175,[2.339 6.271],[0.003 0.056]
2.6,63.75,1,0.61,2.622,63.161,0.243,-1.994,0.572,-5.82,2.34,1.184,[2.465 5.819],[0.04  0.395]
2.6,63.75,2,0.94,2.629,63.406,0.25,-1.916,0.593,-3.815,2.351,1.177,[2.54  3.829],[0.011 0.065]
2.6,67.5,0,0.0,2.563,66.426,0.207,-2.091,0.486,-8.716,2.349,1.025,[2.123 8.649],[0.061 0.174]
2.6,67.5,1,0.17,2.59,66.9,0.225,-1.857,0.538,-7.901,2.382,1.016,[2.305 8.905],[0.002 1.047]
2.6,67.5,2,0.44,2.564,66.705,0.234,-1.804,0.552,-6.729,2.355,1.014,[2.384 6.739],[0.014 0.026]
2.6,71.25,0,0.0,2.548,70.271,0.187,-1.924,0.448,-9.008,2.398,0.86,[1.898 8.98 ],[0.003 0.033]
2.6,71.25,1,0.39,2.594,70.706,0.231,-1.479,0.567,-6.667,2.448,0.857,[2.37  6.689],[0.012 0.034]
2.6,71.25,2,0.0,2.592,70.642,0.227,-1.516,0.555,-6.356,2.445,0.859,[2.303 6.352],[0.005 0.042]
2.6,75.0,0,0.11,2.578,74.384,0.224,-1.217,0.558,-7.744,2.483,0.694,[2.318 7.811],[0.043 0.14 ]
2.6,75.0,1,0.33,2.589,74.568,0.234,-1.154,0.584,-7.128,2.496,0.689,[2.385 7.139],[0.011 0.035]
2.6,75.0,2,0.39,3.825,65.539,0.231,1.839,0.742,-4.946,3.482,1.584,[2.518 4.966],[0.01  0.044]
2.6,78.75,0,0.0,2.592,78.361,0.227,-0.882,0.578,-6.973,2.539,0.523,[2.302 6.965],[0.003 0.031]
2.6,78.75,1,0.06,2.59,78.304,0.225,-0.894,0.571,-8.052,2.536,0.525,[2.292 8.055],[0.003 0.03 ]
2.6,78.75,2,0.89,2.608,78.453,0.25,-0.781,0.64,-8.109,2.555,0.522,[2.552 8.101],[0.012 0.047]
2.6,82.5,0,0.33,2.601,82.356,0.236,-0.555,0.608,-8.131,2.578,0.346,[2.411 8.118],[0.02  0.097]
2.6,82.5,1,0.11,2.602,82.203,0.231,-0.571,0.594,-7.617,2.578,0.353,[2.349 7.598],[0.003 0.046]
2.6,82.5,2,0.39,2.594,82.11,0.235,-0.559,0.604,-8.999,2.569,0.356,[2.395 9.017],[0.008 0.048]
2.6,86.25,0,0.06,2.435,86.209,0.233,-0.246,0.605,-5.224,2.43,0.161,[2.545 5.224],[0.031 0.018]
2.6,86.25,1,0.17,2.605,86.192,0.264,-0.243,0.686,-3.089,2.599,0.173,[2.697 3.075],[0.001 0.131]
2.6,86.25,2,0.28,2.652,86.195,0.259,-0.241,0.685,-5.231,2.646,0.176,[2.643 5.216],[0.002 0.025]
2.6,90.0,0,0.78,2.587,90.0,0.258,0.0,0.668,-7.613,2.587,0.0,[2.632 7.589],[0.026 0.084]
2.6,90.0,1,0.0,2.61,89.978,0.258,0.002,0.672,-4.82,2.61,0.001,[2.63 4.83],[0.003 0.038]
2.6,90.0,2,0.83,2.604,90.022,0.248,-0.001,0.644,-8.34,2.604,-0.001,[2.524 8.222],[0.    0.331]
2.7,30.0,0,0.78,2.729,28.875,0.214,-8.213,0.289,-7.008,1.318,2.39,[2.18  7.011],[0.023 0.022]
2.7,30.0,1,0.72,2.712,28.191,0.223,-8.154,0.291,-7.355,1.281,2.39,[2.252 7.42 ],[0.005 0.102]
2.7,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.059 3.927],[0.016 0.01 ]
2.7,33.75,0,0.0,2.712,32.29,0.199,-7.931,0.288,-8.626,1.449,2.293,[2.02  8.694],[0.007 0.246]
2.7,33.75,1,0.94,2.712,32.641,0.22,-6.924,0.327,-6.592,1.463,2.284,[2.234 6.593],[0.013 0.011]
2.7,33.75,2,0.44,2.517,32.194,0.201,-6.695,0.293,-6.61,1.341,2.13,[2.196 5.952],[0.    1.115]
2.7,37.5,0,0.28,2.715,36.085,0.206,-6.62,0.329,-7.693,1.599,2.194,[2.098 7.599],[0.005 0.236]
2.7,37.5,1,0.72,2.734,36.522,0.223,-5.811,0.372,-4.76,1.627,2.197,[2.267 4.76 ],[0.007 0.008]
2.7,37.5,2,0.28,2.698,35.587,0.205,-6.763,0.323,-8.925,1.57,2.194,[2.098 8.923],[0.011 0.021]
2.7,41.25,0,0.83,2.718,40.03,0.23,-5.005,0.409,-7.692,1.748,2.081,[2.337 7.681],[0.004 0.252]
2.7,41.25,1,0.94,2.725,40.401,0.23,-4.932,0.414,-6.697,1.766,2.075,[2.334 6.694],[0.012 0.019]
