k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,155.164,0.0,0.0,,,,0.113,0.045,-2.458,0.456,0.184,-9.831,-0.01,-0.004,0.107,0.994,-0.047,-0.041,0.557,-1.077,-0.363,12.237,False,False,0.0,-0.041,-0.101,nan,4.558,7.263,0.193,-0.005,-1.198,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,155.19,0.0,0.0,,,,0.0,0.0,0.0,0.009,0.003,-0.196,-0.0,-0.0,0.003,1.0,-0.053,-0.032,0.561,-0.0,-0.0,0.317,False,False,0.0,-0.002,-0.005,nan,2.103,1.016,0.096,0.043,-0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.251,0.0,0.0,,,,0.002,0.0,-0.048,0.064,0.025,-1.375,-0.001,-0.001,0.019,1.0,-0.054,-0.033,0.562,-0.156,-0.156,2.22,False,False,0.0,-0.012,-0.03,nan,2.148,1.413,0.131,0.018,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.2889,0.0,0.0,,,,0.005,0.002,-0.118,0.1,0.04,-2.162,-0.003,-0.001,0.03,1.0,-0.056,-0.038,0.563,-0.313,-0.149,3.489,False,False,0.0,-0.019,-0.046,nan,2.241,1.869,0.138,0.004,-0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.4451,0.0,0.0,,,,0.031,0.012,-0.664,0.242,0.097,-5.109,-0.007,-0.004,0.072,0.997,-0.052,-0.035,0.528,-0.764,-0.422,8.256,False,False,0.0,-0.036,-0.088,nan,2.816,3.59,0.177,-0.006,-0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.582,0.0,0.0,,,,0.074,0.029,-1.572,0.374,0.149,-7.861,-0.01,-0.007,0.105,0.994,-0.043,-0.021,0.475,-1.044,-0.687,12.081,False,False,0.0,-0.041,-0.102,nan,3.672,5.511,0.186,-0.022,-1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.6011,0.0,0.0,,,,0.082,0.032,-1.733,0.393,0.157,-8.254,-0.01,-0.007,0.111,0.994,-0.046,-0.02,0.461,-1.041,-0.682,12.718,False,False,0.0,-0.042,-0.103,nan,3.833,5.842,0.19,-0.024,-1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.7,0.0,0.0,,,,0.0,0.0,0.0,0.009,0.003,-0.196,-0.0,-0.0,0.001,1.0,-0.038,-0.015,0.399,-0.0,-0.0,0.159,False,False,0.0,-0.002,-0.005,nan,2.1,0.943,0.071,0.008,-0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.776,0.0,0.0,,,,0.003,0.001,-0.079,0.081,0.032,-1.768,-0.001,-0.0,0.017,1.0,-0.033,-0.001,0.33,-0.159,0.003,1.903,False,False,0.0,-0.015,-0.038,nan,2.198,1.679,0.093,-0.058,-0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.835,0.0,0.0,,,,0.01,0.004,-0.221,0.135,0.054,-2.948,-0.003,-0.0,0.026,1.0,-0.027,0.004,0.29,-0.317,0.008,3.013,False,False,0.0,-0.024,-0.059,nan,2.321,2.171,0.1,-0.083,-0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.9229,0.0,0.0,,,,0.025,0.01,-0.566,0.215,0.088,-4.718,-0.003,-0.0,0.037,0.999,-0.015,0.011,0.209,-0.318,0.012,4.282,False,False,0.0,-0.034,-0.081,nan,2.666,3.204,0.091,-0.114,-0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.933,0.0,0.0,,,,0.028,0.011,-0.614,0.223,0.091,-4.914,-0.003,-0.0,0.039,0.999,-0.018,0.009,0.2,-0.318,0.012,4.441,False,False,0.0,-0.034,-0.083,nan,2.714,3.33,0.091,-0.115,-0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.952,0.0,0.0,,,,0.032,0.013,-0.716,0.241,0.099,-5.308,-0.004,-0.0,0.04,0.999,-0.019,0.007,0.177,-0.477,0.019,4.6,False,False,0.0,-0.036,-0.086,nan,2.816,3.591,0.092,-0.119,-0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,155.984,0.0,0.0,,,,0.04,0.016,-0.884,0.268,0.11,-5.898,-0.004,0.0,0.043,0.999,-0.012,0.005,0.154,-0.477,0.02,4.917,False,False,0.0,-0.038,-0.09,nan,2.984,3.999,0.086,-0.114,-0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.0239,0.0,0.0,,,,0.051,0.021,-1.136,0.303,0.125,-6.685,-0.004,0.0,0.046,0.999,-0.01,0.011,0.114,-0.477,0.022,5.235,False,False,0.0,-0.039,-0.094,nan,3.236,4.576,0.084,-0.127,-0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.035,0.0,0.0,,,,0.054,0.022,-1.204,0.312,0.129,-6.881,-0.004,0.0,0.046,0.999,-0.007,0.009,0.099,-0.477,0.022,5.235,False,False,0.0,-0.04,-0.095,nan,3.304,4.726,0.079,-0.123,-0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.056,0.0,0.0,,,,0.061,0.025,-1.345,0.329,0.137,-7.275,-0.004,0.0,0.047,0.999,-0.005,0.014,0.074,-0.477,0.022,5.393,False,False,0.0,-0.04,-0.096,nan,3.519,5.191,0.075,-0.13,-0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.0749,0.0,0.0,,,,0.068,0.027,-1.495,0.346,0.144,-7.668,-0.004,0.0,0.047,0.999,-0.004,0.013,0.05,-0.477,0.022,5.393,False,False,0.0,-0.041,-0.097,nan,3.672,5.513,0.074,-0.135,-0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.1419,0.0,0.0,,,,0.094,0.039,-2.08,0.407,0.171,-9.044,-0.004,0.001,0.048,0.999,0.003,0.007,-0.01,-0.485,0.182,5.551,False,False,0.0,-0.041,-0.098,nan,4.18,6.534,0.065,-0.126,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.152,0.0,0.0,,,,0.098,0.04,-2.171,0.415,0.175,-9.241,-0.004,0.001,0.048,0.999,0.001,0.013,-0.016,-0.485,0.182,5.551,False,False,0.0,-0.042,-0.098,nan,4.271,6.713,0.067,-0.137,-0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.1631,0.0,0.0,,,,0.102,0.042,-2.264,0.424,0.179,-9.438,-0.004,0.001,0.048,0.999,0.006,0.012,-0.027,-0.485,0.182,5.551,False,False,0.0,-0.042,-0.098,nan,4.364,6.893,0.059,-0.136,-0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.2131,0.0,0.0,,,,0.0,0.0,-0.003,0.018,0.007,-0.393,0.0,0.0,-0.0,1.0,0.005,0.013,-0.079,0.0,0.0,0.0,False,False,0.0,-0.004,-0.009,nan,2.103,1.016,-0.001,-0.047,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.2661,0.0,0.0,,,,0.001,0.0,-0.035,0.054,0.022,-1.179,0.0,0.0,-0.003,1.0,0.013,0.009,-0.127,0.0,0.0,-0.317,False,False,0.0,-0.011,-0.026,nan,2.148,1.413,-0.004,-0.078,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.2766,0.0,0.0,,,,0.002,0.0,-0.048,0.063,0.025,-1.376,0.0,0.0,-0.003,1.0,0.014,0.01,-0.136,0.0,0.0,-0.317,False,False,0.0,-0.012,-0.03,nan,2.162,1.499,0.001,-0.087,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.3481,0.0,0.0,,,,0.008,0.003,-0.192,0.126,0.052,-2.752,0.001,0.0,-0.008,1.0,0.017,0.008,-0.195,0.159,0.001,-0.951,False,False,0.0,-0.023,-0.056,nan,2.292,2.068,-0.003,-0.101,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.376,0.0,0.0,,,,0.011,0.004,-0.251,0.144,0.059,-3.145,0.001,0.0,-0.01,1.0,0.017,0.006,-0.219,0.159,0.002,-1.11,False,False,0.0,-0.026,-0.062,nan,2.384,2.384,-0.008,-0.101,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.395,0.0,0.0,,,,0.014,0.006,-0.318,0.162,0.067,-3.538,0.001,0.001,-0.012,1.0,0.024,0.009,-0.227,0.161,0.161,-1.427,False,False,0.0,-0.028,-0.068,nan,2.418,2.494,-0.014,-0.113,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.433,0.0,0.0,,,,0.023,0.009,-0.519,0.209,0.085,-4.521,0.001,0.001,-0.018,1.0,0.025,0.003,-0.277,0.161,0.161,-2.061,False,False,0.0,-0.033,-0.08,nan,2.619,3.08,-0.017,-0.11,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,156.4671,0.0,0.0,,,,0.028,0.011,-0.614,0.227,0.093,-4.914,0.003,0.001,-0.021,1.0,0.027,0.008,-0.294,0.321,0.165,-2.378,False,False,0.0,-0.035,-0.084,nan,2.714,3.331,-0.022,-0.12,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
