k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,45.9218,0.0,0.0,,,,0.105,2.212,-2.259,0.292,6.597,-6.737,-0.007,-0.169,0.003,0.986,-0.025,-0.523,0.007,-0.728,-19.436,0.446,False,False,0.0,-1.514,-0.068,nan,4.359,5.584,9.395,10.014,-0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,46.0429,0.0,0.0,,,,0.143,3.075,-3.14,0.322,7.779,-7.94,-0.008,-0.195,0.003,0.981,-0.019,-0.422,0.001,-0.871,-22.5,0.497,False,False,0.0,-1.485,-0.062,nan,0.0,6.836,9.394,10.219,-0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,46.1929,0.0,0.0,,,,0.193,4.353,-4.444,0.345,9.256,-9.444,-0.01,-0.217,0.003,0.976,-0.01,-0.252,0.001,-1.015,-25.092,0.551,False,False,0.0,-1.415,-0.053,nan,6.639,8.714,9.23,9.688,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,46.2203,0.0,0.0,,,,0.204,4.635,-4.732,0.347,9.551,-9.745,-0.01,-0.22,0.003,0.975,-0.009,-0.216,0.0,-1.013,-25.417,0.554,False,False,0.0,-1.399,-0.051,nan,6.93,9.1,9.193,9.484,-0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,46.2419,0.0,0.0,,,,0.211,4.828,-4.928,0.349,9.748,-9.945,-0.01,-0.221,0.003,0.975,-0.01,-0.191,0.0,-1.012,-25.579,0.555,False,False,0.0,-1.387,-0.05,nan,0.0,9.231,9.211,9.398,-0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,46.3009,0.0,0.0,,,,0.0,0.012,-0.012,0.023,0.491,-0.501,-0.0,-0.004,0.0,1.0,-0.014,-0.12,0.0,-0.0,-0.476,0.0,False,False,0.0,-0.233,-0.012,nan,2.118,1.08,3.473,0.929,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,
0,0,46.3109,0.0,0.0,,,,0.0,0.017,-0.018,0.028,0.589,-0.601,-0.0,-0.004,0.0,1.0,-0.011,-0.103,0.0,-0.0,-0.476,0.0,False,False,0.0,-0.279,-0.014,nan,2.118,1.08,3.473,0.929,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,46.513,0.0,0.0,,,,0.015,0.332,-0.338,0.118,2.554,-2.608,-0.0,-0.003,-0.0,1.0,0.01,0.161,0.0,-0.0,-0.317,0.0,False,False,0.0,-1.048,-0.049,nan,2.465,2.234,7.955,-1.647,-0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,
0,0,46.5619,0.0,0.0,,,,0.022,0.472,-0.481,0.141,3.046,-3.11,-0.0,0.003,-0.0,1.0,0.009,0.22,-0.002,-0.0,0.317,-0.0,False,False,0.0,-1.18,-0.055,nan,2.581,2.514,8.258,-2.207,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,46.5929,0.0,0.0,,,,0.026,0.567,-0.579,0.154,3.341,-3.411,-0.0,0.006,-0.0,1.0,0.009,0.258,-0.005,-0.0,0.634,-0.0,False,False,0.0,-1.247,-0.058,nan,2.714,2.813,8.523,-2.769,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
0,0,46.621,0.0,0.0,,,,0.031,0.672,-0.686,0.168,3.636,-3.712,-0.0,0.01,-0.0,1.0,0.012,0.296,-0.002,-0.0,1.11,-0.0,False,False,0.0,-1.305,-0.061,nan,2.824,3.049,8.654,-3.254,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.906,
