k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,442.7581,0.0,0.0,,,,-2.908,0.023,-2.674,-7.541,0.018,-6.932,0.217,0.001,-0.019,0.976,0.265,-0.008,-0.02,25.112,0.637,-2.133,False,False,0.0,-0.004,1.579,nan,4.705,5.785,-2.068,1.894,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,442.8221,0.0,0.0,,,,-3.378,0.024,-3.106,-8.128,0.006,-7.47,0.223,0.001,-0.021,0.975,0.167,-0.014,-0.013,25.765,0.685,-2.283,False,False,0.0,-0.002,1.56,nan,5.132,6.378,-1.945,1.899,-0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,442.8411,0.0,0.0,,,,-3.542,0.024,-3.257,-8.324,0.002,-7.65,0.224,0.001,-0.021,0.974,0.142,-0.012,-0.007,25.928,0.688,-2.283,False,False,0.0,-0.001,1.553,nan,5.281,6.585,-1.908,1.888,-0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,442.8819,0.0,0.0,,,,-3.883,0.024,-3.57,-8.715,-0.008,-8.009,0.226,0.001,-0.021,0.974,0.075,-0.018,0.0,26.09,0.691,-2.282,False,False,0.0,0.001,1.536,nan,5.67,7.127,-1.78,1.894,-0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,442.9769,0.0,0.0,,,,-4.803,0.022,-4.416,-9.692,-0.038,-8.907,0.223,0.0,-0.021,0.975,-0.088,-0.016,0.01,25.762,0.53,-2.319,False,False,0.0,0.005,1.487,nan,6.428,8.199,-1.522,1.905,-0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.0271,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14,-0.015,0.013,-0.0,-0.0,0.0,False,False,0.0,0.0,0.0,nan,6.696,8.587,-1.426,1.906,-0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.073,0.0,0.0,,,,-0.013,0.0,-0.011,-0.49,0.002,-0.452,-0.004,-0.0,0.0,1.0,-0.212,-0.007,0.022,-0.476,-0.0,0.0,False,False,0.0,-0.002,0.231,nan,2.107,1.009,0.386,0.488,-0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.1269,0.0,0.0,,,,-0.049,0.0,-0.045,-0.979,0.005,-0.905,-0.011,-0.0,0.001,1.0,-0.295,-0.004,0.026,-1.269,0.002,0.159,False,False,0.0,-0.003,0.456,nan,2.136,1.202,0.571,0.923,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.1719,0.0,0.0,,,,-0.111,0.0,-0.101,-1.469,0.006,-1.358,-0.019,-0.0,0.001,1.0,-0.365,-0.003,0.035,-2.22,0.003,0.159,False,False,0.0,-0.003,0.666,nan,2.188,1.422,0.751,1.235,-0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.191,0.0,0.0,,,,-0.142,0.0,-0.13,-1.664,0.007,-1.54,-0.022,-0.0,0.003,1.0,-0.392,-0.006,0.034,-2.537,0.007,0.317,False,False,0.0,-0.004,0.745,nan,2.215,1.518,0.83,1.333,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.2099,0.0,0.0,,,,-0.177,0.0,-0.163,-1.86,0.007,-1.721,-0.026,-0.0,0.003,1.0,-0.415,-0.004,0.036,-3.013,0.008,0.317,False,False,0.0,-0.004,0.821,nan,2.246,1.618,0.906,1.409,-0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.288,0.0,0.0,,,,-0.357,0.001,-0.33,-2.642,0.01,-2.446,-0.044,-0.0,0.004,0.999,-0.515,-0.002,0.042,-5.076,0.021,0.475,False,False,0.0,-0.005,1.087,nan,2.406,2.056,1.206,1.646,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.3219,0.0,0.0,,,,-0.441,0.001,-0.407,-2.936,0.01,-2.718,-0.053,-0.001,0.006,0.999,-0.546,-0.002,0.051,-6.028,-0.125,0.642,False,False,0.0,-0.005,1.17,nan,2.48,2.237,1.317,1.704,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.37,0.0,0.0,,,,-0.566,0.002,-0.523,-3.327,0.012,-3.081,-0.064,-0.0,0.006,0.998,-0.588,0.003,0.053,-7.299,0.04,0.633,False,False,0.0,-0.005,1.267,nan,2.623,2.556,1.499,1.778,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.4259,0.0,0.0,,,,-0.783,0.003,-0.724,-3.914,0.014,-3.625,-0.082,-0.0,0.007,0.997,-0.627,0.001,0.055,-9.367,0.065,0.79,False,False,0.0,-0.006,1.385,nan,2.789,2.897,1.672,1.826,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.517,0.0,0.0,,,,-1.175,0.004,-1.088,-4.795,0.02,-4.441,-0.109,-0.0,0.01,0.994,-0.68,0.011,0.064,-12.554,0.121,1.103,False,False,0.0,-0.007,1.503,nan,3.188,3.636,1.997,1.872,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.5633,0.0,0.0,,,,-1.481,0.006,-1.37,-5.383,0.026,-4.985,-0.13,0.0,0.012,0.991,-0.692,0.007,0.061,-14.951,0.186,1.415,False,False,0.0,-0.008,1.55,nan,3.421,4.03,2.142,1.884,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.739,0.0,0.0,,,,-0.111,0.0,-0.101,-1.469,-0.001,-1.355,-0.051,0.0,0.004,0.999,-0.661,0.001,0.062,-5.87,0.024,0.475,False,False,0.0,0.0,0.666,nan,2.188,1.416,1.498,1.211,-0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.7579,0.0,0.0,,,,-0.142,0.0,-0.13,-1.663,-0.001,-1.535,-0.057,0.0,0.006,0.998,-0.653,0.01,0.064,-6.505,0.036,0.633,False,False,0.0,0.0,0.745,nan,2.23,1.557,1.555,1.358,-0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.8331,0.0,0.0,,,,-0.306,0.0,-0.282,-2.447,0.001,-2.257,-0.082,0.001,0.007,0.997,-0.596,0.004,0.057,-9.368,0.223,0.777,False,False,0.0,-0.001,1.026,nan,2.36,1.92,1.636,1.565,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.844,0.0,0.0,,,,-0.331,0.0,-0.305,-2.544,0.001,-2.348,-0.084,0.001,0.008,0.996,-0.586,0.007,0.057,-9.686,0.238,0.935,False,False,0.0,-0.001,1.057,nan,2.382,1.976,1.638,1.596,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.87,0.0,0.0,,,,-0.412,0.0,-0.379,-2.837,0.002,-2.618,-0.093,0.001,0.008,0.996,-0.565,0.007,0.049,-10.642,0.246,0.933,False,False,0.0,-0.001,1.144,nan,2.479,2.207,1.662,1.668,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.8911,0.0,0.0,,,,-0.441,0.0,-0.406,-3.033,0.003,-2.799,-0.098,0.001,0.01,0.995,-0.543,0.004,0.05,-11.28,0.267,1.089,False,False,0.0,-0.002,1.196,nan,2.506,2.267,1.668,1.698,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.904,0.0,0.0,,,,-0.501,0.0,-0.462,-3.131,0.004,-2.889,-0.101,0.001,0.01,0.995,-0.536,0.002,0.046,-11.598,0.27,1.088,False,False,0.0,-0.002,1.221,nan,2.562,2.389,1.665,1.723,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,443.9245,0.0,0.0,,,,-0.6,0.0,-0.553,-3.425,0.006,-3.16,-0.108,0.001,0.01,0.994,-0.498,0.0,0.044,-12.396,0.277,1.086,False,False,0.0,-0.003,1.29,nan,2.685,2.646,1.667,1.784,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.034,0.0,0.0,,,,-0.991,0.001,-0.914,-4.404,0.015,-4.062,-0.129,0.001,0.012,0.992,-0.367,-0.007,0.031,-14.793,0.341,1.395,False,False,0.0,-0.006,1.46,nan,3.055,3.35,1.607,1.87,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.042,0.0,0.0,,,,-1.036,0.001,-0.955,-4.502,0.017,-4.153,-0.131,0.001,0.012,0.991,-0.355,-0.009,0.031,-15.113,0.345,1.394,False,False,0.0,-0.006,1.473,nan,3.055,3.35,1.607,1.87,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.053,0.0,0.0,,,,-1.081,0.001,-0.997,-4.6,0.018,-4.243,-0.133,0.001,0.012,0.991,-0.336,-0.008,0.03,-15.273,0.347,1.393,False,False,0.0,-0.006,1.484,nan,3.097,3.425,1.588,1.874,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.083,0.0,0.0,,,,-1.224,0.002,-1.128,-4.893,0.022,-4.514,-0.137,0.0,0.012,0.99,-0.297,-0.01,0.026,-15.751,0.196,1.414,False,False,0.0,-0.008,1.515,nan,3.228,3.658,1.556,1.891,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.0953,0.0,0.0,,,,-1.273,0.002,-1.174,-4.991,0.024,-4.605,-0.138,0.0,0.012,0.99,-0.285,-0.003,0.022,-15.912,0.198,1.413,False,False,0.0,-0.008,1.524,nan,3.274,3.738,1.544,1.883,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.188,0.0,0.0,,,,-1.821,0.005,-1.68,-5.969,0.042,-5.508,-0.148,0.0,0.014,0.989,-0.133,-0.006,0.011,-17.034,0.235,1.568,False,False,0.0,-0.012,1.578,nan,3.78,4.592,1.358,1.919,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.307,0.0,0.0,,,,-2.607,0.012,-2.406,-7.143,0.069,-6.592,-0.149,-0.0,0.014,0.989,0.053,-0.009,-0.009,-17.195,0.237,1.568,False,False,0.0,-0.016,1.584,nan,4.572,5.881,1.018,1.957,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.3461,0.0,0.0,,,,-2.901,0.015,-2.677,-7.535,0.08,-6.954,-0.147,-0.0,0.014,0.989,0.12,-0.015,-0.017,-16.874,0.233,1.569,False,False,0.0,-0.017,1.577,nan,4.777,6.21,0.927,1.96,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.3751,0.0,0.0,,,,-3.131,0.017,-2.889,-7.828,0.088,-7.224,-0.145,-0.0,0.014,0.989,0.165,-0.007,-0.02,-16.714,0.23,1.569,False,False,0.0,-0.018,1.568,nan,4.989,6.551,0.832,1.952,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.4049,0.0,0.0,,,,-3.371,0.02,-3.11,-8.121,0.096,-7.496,-0.141,-0.001,0.012,0.99,0.214,-0.01,-0.018,-16.23,0.044,1.435,False,False,0.0,-0.019,1.558,nan,5.21,6.906,0.728,1.96,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.555,0.0,0.0,,,,-4.699,0.038,-4.336,-9.59,0.141,-8.855,-0.116,-0.001,0.011,0.993,0.42,-0.005,-0.035,-13.351,-0.01,1.278,False,False,0.0,-0.023,1.489,nan,6.436,8.882,0.198,1.97,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.5742,0.0,0.0,,,,-4.893,0.041,-4.515,-9.786,0.148,-9.036,-0.112,-0.001,0.01,0.994,0.441,-0.004,-0.041,-12.871,-0.033,1.121,False,False,0.0,-0.023,1.479,nan,6.615,9.171,0.129,1.968,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.6061,0.0,0.0,,,,-0.001,0.0,0.0,-0.098,0.0,-0.09,0.003,0.0,-0.0,1.0,0.477,0.003,-0.042,0.317,0.0,0.0,False,False,0.0,-0.001,0.046,nan,2.1,0.905,-0.829,0.125,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.655,0.0,0.0,,,,-0.018,0.0,-0.016,-0.587,0.006,-0.541,0.015,0.0,-0.001,1.0,0.53,-0.006,-0.047,1.744,0.002,-0.159,False,False,0.0,-0.004,0.276,nan,2.116,1.082,-1.012,0.681,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.698,0.0,0.0,,,,-0.049,0.0,-0.045,-0.978,0.011,-0.902,0.025,-0.0,-0.003,1.0,0.568,-0.005,-0.057,2.855,0.008,-0.317,False,False,0.0,-0.006,0.455,nan,2.154,1.284,-1.192,1.062,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.754,0.0,0.0,,,,-0.126,0.001,-0.115,-1.564,0.018,-1.442,0.043,-0.0,-0.004,0.999,0.615,-0.001,-0.057,4.917,0.02,-0.475,False,False,0.0,-0.009,0.705,nan,2.215,1.512,-1.368,1.321,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.8151,0.0,0.0,,,,-0.237,0.002,-0.218,-2.153,0.025,-1.984,0.061,-0.0,-0.006,0.998,0.643,0.001,-0.06,6.982,0.039,-0.633,False,False,0.0,-0.012,0.928,nan,2.318,1.817,-1.554,1.534,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.8261,0.0,0.0,,,,-0.259,0.003,-0.238,-2.251,0.026,-2.074,0.064,-0.0,-0.006,0.998,0.651,0.008,-0.057,7.299,0.04,-0.633,False,False,0.0,-0.012,0.962,nan,2.338,1.871,-1.59,1.549,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.834,0.0,0.0,,,,-0.282,0.003,-0.259,-2.348,0.027,-2.164,0.068,-0.0,-0.006,0.998,0.652,0.007,-0.058,7.776,0.043,-0.633,False,False,0.0,-0.012,0.994,nan,2.359,1.926,-1.615,1.576,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.8551,0.0,0.0,,,,-0.331,0.003,-0.304,-2.545,0.03,-2.345,0.073,0.0,-0.007,0.997,0.658,0.01,-0.061,8.412,0.058,-0.791,False,False,0.0,-0.013,1.057,nan,2.404,2.038,-1.673,1.618,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.8661,0.0,0.0,,,,-0.357,0.004,-0.328,-2.643,0.031,-2.435,0.077,0.0,-0.007,0.997,0.665,0.011,-0.059,8.889,0.061,-0.79,False,False,0.0,-0.013,1.087,nan,2.428,2.096,-1.71,1.635,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,444.9361,0.0,0.0,,,,-0.566,0.006,-0.521,-3.328,0.037,-3.067,0.1,0.0,-0.01,0.995,0.675,0.01,-0.062,11.438,0.111,-1.104,False,False,0.0,-0.015,1.269,nan,2.621,2.524,-1.897,1.743,-0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.0162,0.0,0.0,,,,-0.863,0.009,-0.795,-4.11,0.042,-3.788,0.126,0.001,-0.011,0.992,0.661,0.006,-0.066,14.472,0.317,-1.238,False,False,0.0,-0.015,1.419,nan,2.895,3.058,-2.065,1.82,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.089,0.0,0.0,,,,-1.175,0.012,-1.082,-4.794,0.044,-4.418,0.147,0.001,-0.014,0.989,0.633,0.003,-0.059,16.876,0.39,-1.545,False,False,0.0,-0.014,1.506,nan,3.182,3.561,-2.179,1.858,-0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.1651,0.0,0.0,,,,-1.59,0.016,-1.465,-5.577,0.042,-5.137,0.17,0.001,-0.015,0.985,0.578,0.013,-0.055,19.608,0.453,-1.692,False,False,0.0,-0.013,1.564,nan,3.565,4.174,-2.254,1.859,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.2252,0.0,0.0,,,,-1.942,0.019,-1.789,-6.164,0.039,-5.676,0.185,0.001,-0.017,0.983,0.527,0.015,-0.049,21.383,0.509,-1.84,False,False,0.0,-0.011,1.584,nan,3.889,4.662,-2.283,1.856,-0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.2331,0.0,0.0,,,,-2.004,0.019,-1.846,-6.261,0.038,-5.766,0.188,0.001,-0.017,0.982,0.518,0.022,-0.048,21.706,0.514,-1.839,False,False,0.0,-0.01,1.586,nan,3.946,4.746,-2.285,1.844,-0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.2652,0.0,0.0,,,,-2.196,0.02,-2.023,-6.555,0.035,-6.035,0.195,0.003,-0.018,0.981,0.486,0.02,-0.044,22.518,0.714,-1.96,False,False,0.0,-0.009,1.589,nan,4.123,5.002,-2.282,1.846,-0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.2971,0.0,0.0,,,,-2.397,0.021,-2.208,-6.848,0.032,-6.305,0.202,0.003,-0.018,0.979,0.454,0.008,-0.046,23.328,0.727,-1.955,False,False,0.0,-0.008,1.589,nan,4.372,5.353,-2.265,1.856,-0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.3161,0.0,0.0,,,,-2.536,0.022,-2.336,-7.044,0.029,-6.484,0.206,0.003,-0.019,0.978,0.429,0.009,-0.039,23.816,0.769,-2.107,False,False,0.0,-0.007,1.587,nan,4.436,5.443,-2.262,1.86,-0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.3271,0.0,0.0,,,,-2.607,0.022,-2.402,-7.142,0.028,-6.574,0.208,0.003,-0.019,0.978,0.419,0.014,-0.042,23.978,0.771,-2.106,False,False,0.0,-0.007,1.586,nan,4.502,5.533,-2.259,1.85,-0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.3351,0.0,0.0,,,,-2.679,0.022,-2.468,-7.239,0.026,-6.664,0.209,0.003,-0.019,0.978,0.406,0.007,-0.032,24.14,0.774,-2.105,False,False,0.0,-0.006,1.584,nan,4.568,5.624,-2.25,1.862,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.3731,0.0,0.0,,,,-2.976,0.023,-2.742,-7.631,0.02,-7.022,0.216,0.003,-0.019,0.976,0.351,0.002,-0.031,24.952,0.789,-2.099,False,False,0.0,-0.005,1.575,nan,4.842,5.998,-2.206,1.865,-0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.405,0.0,0.0,,,,-3.21,0.024,-2.956,-7.925,0.014,-7.291,0.221,0.003,-0.021,0.975,0.312,-0.005,-0.034,25.605,0.836,-2.249,False,False,0.0,-0.003,1.567,nan,5.056,6.287,-2.172,1.874,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.4542,0.0,0.0,,,,-3.618,0.024,-3.332,-8.413,0.003,-7.74,0.227,0.003,-0.021,0.974,0.242,-0.014,-0.024,26.256,0.849,-2.245,False,False,0.0,-0.001,1.548,nan,5.432,6.789,-2.098,1.888,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
0,0,445.4971,0.0,0.0,,,,-3.962,0.024,-3.649,-8.804,-0.008,-8.098,0.23,0.003,-0.021,0.973,0.18,-0.018,-0.012,26.582,0.856,-2.242,False,False,0.0,0.001,1.531,nan,5.749,7.21,-2.019,1.893,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.863,
