k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,104.1001,0.0,0.0,,,,0.021,0.009,-0.475,0.197,0.082,-4.324,0.006,0.003,-0.053,0.999,0.044,0.036,-0.496,0.654,0.352,-6.026,False,False,0.0,-0.033,-0.077,nan,2.619,3.08,-0.081,-0.17,0.823,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,104.1079,0.0,0.0,,,,0.023,0.009,-0.519,0.206,0.086,-4.521,0.006,0.003,-0.055,0.998,0.049,0.031,-0.496,0.655,0.354,-6.344,False,False,0.0,-0.034,-0.079,nan,2.666,3.204,-0.082,-0.168,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,104.273,0.0,0.0,,,,0.071,0.03,-1.572,0.356,0.152,-7.863,0.01,0.006,-0.095,0.995,0.047,0.034,-0.476,1.187,0.751,-10.951,False,False,0.0,-0.042,-0.098,nan,3.672,5.511,-0.1,-0.202,1.044,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.879,
0,0,104.3309,0.0,0.0,,,,0.094,0.04,-2.079,0.409,0.176,-9.042,0.01,0.007,-0.108,0.994,0.042,0.029,-0.454,1.217,0.93,-12.384,False,False,0.0,-0.043,-0.098,nan,4.179,6.532,-0.099,-0.2,1.102,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,104.341,0.0,0.0,,,,0.098,0.041,-2.171,0.418,0.18,-9.239,0.011,0.007,-0.111,0.994,0.045,0.031,-0.454,1.382,0.952,-12.701,False,False,0.0,-0.043,-0.098,nan,4.271,6.71,-0.105,-0.206,1.114,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,104.3709,0.0,0.0,,,,0.111,0.047,-2.457,0.444,0.192,-9.829,0.011,0.007,-0.118,0.993,0.041,0.026,-0.441,1.391,0.963,-13.499,False,False,0.0,-0.043,-0.098,nan,4.557,7.26,-0.102,-0.198,1.139,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,104.4,0.0,0.0,,,,0.0,0.0,-0.003,0.018,0.008,-0.392,0.0,0.0,-0.004,1.0,0.037,0.017,-0.426,0.0,0.0,-0.476,False,False,0.0,-0.004,-0.009,nan,2.103,1.016,-0.059,-0.054,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.879,
0,0,104.4129,0.0,0.0,,,,0.0,0.0,-0.008,0.027,0.011,-0.589,0.0,0.0,-0.007,1.0,0.036,0.023,-0.423,0.0,0.0,-0.793,False,False,0.0,-0.006,-0.013,nan,2.108,1.09,-0.054,-0.074,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,104.432,0.0,0.0,,,,0.001,0.0,-0.024,0.045,0.019,-0.982,0.001,0.0,-0.011,1.0,0.041,0.015,-0.414,0.159,0.002,-1.269,False,False,0.0,-0.01,-0.022,nan,2.124,1.247,-0.059,-0.077,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
0,0,104.4399,0.0,0.0,,,,0.001,0.0,-0.035,0.054,0.023,-1.179,0.001,0.0,-0.012,1.0,0.037,0.019,-0.411,0.159,0.002,-1.427,False,False,0.0,-0.011,-0.026,nan,2.135,1.329,-0.052,-0.09,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.874,
