V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,10,0,0,--,0,False,False,False,--,0.553,-99.695,1.0,10.0,1.0,10.0,0.128,1.214,4.67,0.022,0.211,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.801 1.    0.    0.    0.    0.   ],[ 0.552 -0.998  0.005  0.374],[-100  100],--,0,0,0,0,1,0
1.0,10,0,1,--,0,False,False,False,--,0.547,-99.715,1.0,10.0,1.0,10.0,0.13,1.216,4.663,0.022,0.211,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.799 1.    0.    0.    0.    0.   ],[ 0.551 -0.998  0.005  0.365],[-100  100],--,0,0,0,0,1,0
1.0,10,0,2,--,0,False,False,False,--,0.51,-99.349,1.0,10.0,1.0,10.0,0.135,1.221,4.644,0.023,0.212,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.791 1.    0.    0.    0.    0.   ],[ 0.512 -0.995  0.006  0.313],[-100  100],--,0,0,0,0,1,0
1.0,10,0,3,--,0,False,False,False,--,0.555,-99.444,1.0,10.0,1.0,10.0,0.13,1.216,4.662,0.023,0.211,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.798 1.    0.    0.    0.    0.   ],[ 0.55  -0.998  0.005  0.364],[-100  100],--,0,0,0,0,1,0
1.0,10,0,4,--,0,False,False,False,--,0.558,-99.827,1.0,10.0,1.0,10.0,0.126,1.212,4.678,0.022,0.211,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.804 1.    0.    0.    0.    0.   ],[ 0.553 -0.998  0.005  0.383],[-100  100],--,0,0,0,0,1,0
1.0,15,0,0,--,0,False,False,False,--,0.55,-99.846,1.0,15.0,1.0,15.0,0.133,0.862,4.33,0.034,0.223,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.028,[0.709 1.    0.    0.    0.    0.   ],[ 0.55  -0.998  0.005  0.362],[-100  100],--,0,0,0,0,1,0
1.0,15,0,1,--,0,False,False,False,--,0.555,-99.318,1.0,15.0,1.0,15.0,0.132,0.861,4.334,0.034,0.223,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.028,[0.71 1.   0.   0.   0.   0.  ],[ 0.551 -0.998  0.005  0.365],[-100  100],--,0,0,0,0,1,0
1.0,15,0,2,--,0,False,False,False,--,0.547,-99.685,1.0,15.0,1.0,15.0,0.133,0.862,4.331,0.034,0.223,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.028,[0.709 1.    0.    0.    0.    0.   ],[ 0.55  -0.998  0.005  0.362],[-100  100],--,0,0,0,0,1,0
1.0,15,0,3,--,0,False,False,False,--,0.549,-99.506,1.0,15.0,1.0,15.0,0.131,0.86,4.34,0.034,0.223,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.028,[0.713 1.    0.    0.    0.    0.   ],[ 0.552 -0.998  0.005  0.371],[-100  100],--,0,0,0,0,1,0
1.0,15,0,4,--,0,False,False,False,--,0.547,-99.44,1.0,15.0,1.0,15.0,0.134,0.863,4.322,0.035,0.223,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.028,[0.706 1.    0.    0.    0.    0.   ],[ 0.549 -0.998  0.005  0.355],[-100  100],--,0,0,0,0,1,0
1.0,20,0,0,--,0,False,False,False,--,0.502,-99.681,1.0,20.0,1.0,20.0,0.142,0.693,3.963,0.048,0.237,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.026,[0.616 1.    0.    0.    0.    0.   ],[ 0.505 -0.995  0.007  0.309],[-100  100],--,0,0,0,0,1,0
1.0,20,0,1,--,0,False,False,False,--,0.555,-99.492,1.0,20.0,1.0,20.0,0.136,0.688,3.994,0.047,0.235,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.026,[0.627 1.    0.    0.    0.    0.   ],[ 0.55  -0.998  0.005  0.358],[-100  100],--,0,0,0,0,1,0
1.0,20,0,2,--,0,False,False,False,--,0.549,-99.801,1.0,20.0,1.0,20.0,0.133,0.684,4.015,0.045,0.234,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.026,[0.636 1.    0.    0.    0.    0.   ],[ 0.552 -0.998  0.005  0.375],[-100  100],--,0,0,0,0,1,0
1.0,20,0,3,--,0,False,False,False,--,0.549,-99.703,1.0,20.0,1.0,20.0,0.138,0.69,3.984,0.047,0.236,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.026,[0.624 1.    0.    0.    0.    0.   ],[ 0.548 -0.997  0.005  0.351],[-100  100],--,0,0,0,0,1,0
1.0,20,0,4,--,0,False,False,False,--,0.545,-99.803,1.0,20.0,1.0,20.0,0.137,0.688,3.991,0.047,0.235,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.026,[0.627 1.    0.    0.    0.    0.   ],[ 0.549 -0.998  0.005  0.357],[-100  100],--,0,0,0,0,1,0
1.0,25,0,0,--,0,False,False,False,--,0.556,-99.655,1.0,25.0,1.0,25.0,0.136,0.582,3.684,0.057,0.246,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.025,[0.564 1.    0.    0.    0.    0.   ],[ 0.552 -0.998  0.005  0.373],[-100  100],--,0,0,0,0,1,0
1.0,25,0,1,--,0,False,False,False,--,0.547,-99.64,1.0,25.0,1.0,25.0,0.14,0.587,3.655,0.059,0.248,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.025,[0.553 1.    0.    0.    0.    0.   ],[ 0.549 -0.997  0.005  0.353],[-100  100],--,0,0,0,0,1,0
1.0,25,0,2,--,0,False,False,False,--,0.555,-99.731,1.0,25.0,1.0,25.0,0.138,0.584,3.671,0.058,0.247,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.025,[0.559 1.    0.    0.    0.    0.   ],[ 0.551 -0.998  0.005  0.364],[-100  100],--,0,0,0,0,1,0
1.0,25,0,3,--,0,False,False,False,--,0.548,-99.83,1.0,25.0,1.0,25.0,0.137,0.583,3.678,0.058,0.246,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.025,[0.561 1.    0.    0.    0.    0.   ],[ 0.551 -0.998  0.005  0.369],[-100  100],--,0,0,0,0,1,0
1.0,25,0,4,--,0,False,False,False,--,0.551,-99.547,1.0,25.0,1.0,25.0,0.141,0.588,3.648,0.06,0.248,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.025,[0.55 1.   0.   0.   0.   0.  ],[ 0.548 -0.997  0.005  0.348],[-100  100],--,0,0,0,0,1,0
1.0,30,0,0,--,0,False,True,False,--,0.553,-99.879,1.0,30.0,1.0,30.0,0.14,0.517,3.349,0.07,0.259,--,-114.03,114.03,-19.188,0.077,-0.269,nan,nan,nan,nan,--,0.491,[0.497 1.    0.729 0.598 0.783 0.   ],[ 0.552 -0.998  0.005  0.364],[-100  100],--,0,0,0,0,1,0
1.0,30,0,1,--,0,False,False,False,--,0.542,-99.861,1.0,30.0,1.0,30.0,0.144,0.521,3.322,0.072,0.261,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.024,[0.487 1.    0.    0.    0.    0.   ],[ 0.549 -0.997  0.006  0.346],[-100  100],--,0,0,0,0,1,0
1.0,30,0,2,--,0,False,False,False,--,0.51,-99.306,1.0,30.0,1.0,30.0,0.148,0.526,3.296,0.074,0.263,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.024,[0.477 1.    0.    0.    0.    0.   ],[ 0.511 -0.995  0.007  0.3  ],[-100  100],--,0,0,0,0,1,0
1.0,30,0,3,--,0,False,False,False,--,0.552,-99.812,1.0,30.0,1.0,30.0,0.143,0.52,3.33,0.071,0.26,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.024,[0.49 1.   0.   0.   0.   0.  ],[ 0.55  -0.997  0.005  0.351],[-100  100],--,0,0,0,0,1,0
1.0,30,0,4,--,0,False,False,False,--,0.559,-98.658,1.0,30.0,1.0,30.0,0.143,0.52,3.33,0.071,0.26,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.024,[0.49 1.   0.   0.   0.   0.  ],[ 0.55  -0.997  0.005  0.351],[-100  100],--,0,0,0,0,1,0
1.0,35,0,0,--,0,False,True,False,--,0.555,-99.777,1.0,35.0,1.0,35.0,0.142,0.471,3.029,0.082,0.27,--,-108.453,108.453,-18.9,0.052,-0.139,nan,nan,nan,nan,--,0.49,[0.442 1.    0.803 0.646 0.722 0.   ],[ 0.553 -0.998  0.005  0.361],[-100  100],--,0,0,0,0,1,0
1.0,35,0,1,--,0,False,True,False,--,0.549,-99.811,1.0,35.0,1.0,35.0,0.147,0.476,3.001,0.084,0.273,--,-110.665,110.665,-19.019,0.042,-0.161,nan,nan,nan,nan,--,0.485,[0.43  1.    0.746 0.627 0.746 0.   ],[ 0.55  -0.997  0.006  0.342],[-100  100],--,0,0,0,0,1,0
1.0,35,0,2,--,0,False,True,False,--,0.526,-99.387,1.0,35.0,1.0,35.0,0.151,0.48,2.973,0.087,0.276,--,-117.792,117.792,-19.271,0.022,-0.242,nan,nan,nan,nan,--,0.478,[0.42  0.986 0.611 0.566 0.824 0.   ],[ 0.513 -0.995  0.007  0.297],[-100  100],--,0,0,0,0,1,0
1.0,35,0,3,--,0,False,True,False,--,0.55,-99.301,1.0,35.0,1.0,35.0,0.147,0.476,3.0,0.084,0.273,--,-112.201,112.201,-19.019,0.041,-0.186,nan,nan,nan,nan,--,0.484,[0.43  1.    0.716 0.614 0.763 0.   ],[ 0.55  -0.997  0.006  0.342],[-100  100],--,0,0,0,0,1,0
1.0,35,0,4,--,0,False,True,False,--,0.552,-99.077,1.0,35.0,1.0,35.0,0.147,0.476,2.998,0.085,0.273,--,-113.038,113.038,-19.072,0.036,-0.198,nan,nan,nan,nan,--,0.482,[0.429 1.    0.692 0.607 0.772 0.   ],[ 0.55  -0.997  0.006  0.341],[-100  100],--,0,0,0,0,1,0
