Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,30,0,--,0,False,0.0,0.0,0.402,4.371,0.098,0.0,1.557,7.978,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,30,1,--,0,True,0.0,0.0,0.256,6.686,0.066,-19.709,2.182,7.994,0,0,0.118,[0.033 0.05  0.035 0.    0.   ],--,0,0,0,0,0,1
0.5,30,2,--,0,False,0.0,0.0,0.382,4.63,0.095,0.0,1.501,7.967,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,30,3,--,0,True,0.0,0.0,0.251,6.888,0.063,-22.17,2.619,7.988,0,0,0.282,[0.033 0.05  0.198 0.    0.   ],--,0,0,0,0,0,1
0.5,30,4,--,0,False,0.0,0.0,0.448,3.849,0.111,0.0,1.501,7.8,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,30,5,--,0,True,0.0,0.0,0.248,6.7,0.064,-20.691,2.663,7.999,0,0,0.21,[0.033 0.05  0.127 0.    0.   ],--,0,0,0,0,0,1
0.5,30,6,--,0,False,0.0,0.0,0.454,3.398,0.115,0.0,1.548,7.687,0,0,0.081,[0.033 0.048 0.    0.    0.   ],--,0,0,0,0,1,0
0.5,30,7,--,0,True,0.0,0.0,0.258,6.446,0.067,-22.505,2.064,7.961,0,0,0.27,[0.033 0.05  0.187 0.    0.   ],--,0,0,0,0,0,1
0.5,30,8,--,0,True,0.0,0.0,0.262,6.656,0.065,-23.715,1.687,7.991,0,0,0.168,[0.033 0.05  0.085 0.    0.   ],--,0,0,0,0,0,1
0.5,30,9,--,0,True,0.0,0.0,0.262,6.756,0.065,-20.546,1.548,7.989,0,0,0.196,[0.033 0.05  0.113 0.    0.   ],--,0,0,0,0,0,1
0.5,30,10,--,0,True,0.0,0.0,0.256,6.633,0.065,-21.901,2.215,7.993,0,0,0.283,[0.033 0.05  0.2   0.    0.   ],--,0,0,0,0,0,1
0.5,30,11,--,0,True,0.0,0.0,0.245,6.777,0.064,-20.038,2.855,7.981,0,0,0.146,[0.033 0.05  0.063 0.    0.   ],--,0,0,0,0,0,1
0.5,30,12,--,0,True,0.0,0.0,0.249,6.758,0.064,-18.615,2.615,7.997,0,0,0.086,[0.033 0.05  0.003 0.    0.   ],--,0,0,0,0,0,1
0.5,30,13,--,0,True,0.0,0.0,0.257,6.488,0.066,-20.964,2.21,7.996,0,0,0.235,[0.033 0.05  0.152 0.    0.   ],--,0,0,0,0,0,1
0.5,30,14,--,0,True,0.0,0.0,0.251,6.738,0.065,-23.668,2.657,7.991,0,0,0.173,[0.033 0.05  0.089 0.    0.   ],--,0,0,0,0,0,1
0.5,30,15,--,0,True,0.0,0.0,0.256,6.922,0.064,-22.281,2.238,7.998,0,0,0.279,[0.033 0.05  0.196 0.    0.   ],--,0,0,0,0,0,1
0.5,30,16,--,0,True,0.0,0.0,0.254,6.682,0.064,-18.605,2.406,7.998,0,0,0.086,[0.033 0.05  0.003 0.    0.   ],--,0,0,0,0,0,1
0.5,30,17,--,0,True,0.0,0.0,0.261,6.856,0.064,-20.569,1.694,7.988,0,0,0.198,[0.033 0.05  0.115 0.    0.   ],--,0,0,0,0,0,1
0.5,30,18,--,0,True,0.0,0.0,0.256,6.818,0.064,-18.632,2.197,7.994,0,0,0.086,[0.033 0.05  0.002 0.    0.   ],--,0,0,0,0,0,1
0.5,30,19,--,0,True,0.0,0.0,0.25,6.72,0.064,-20.376,2.597,7.998,0,0,0.179,[0.033 0.05  0.096 0.    0.   ],--,0,0,0,0,0,1
0.5,35,0,--,0,True,0.0,0.0,0.245,5.807,0.073,-21.918,2.829,7.999,0,0,0.283,[0.033 0.05  0.2   0.    0.   ],--,0,0,0,0,0,1
0.5,35,1,--,0,False,0.0,0.0,0.391,3.975,0.106,0.0,1.525,7.922,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,35,2,--,0,True,0.0,0.0,0.251,5.668,0.073,-21.923,2.473,7.993,0,0,0.283,[0.033 0.05  0.2   0.    0.   ],--,0,0,0,0,0,1
0.5,35,3,--,0,True,0.0,0.0,0.256,5.622,0.076,-23.552,2.219,7.997,0,0,0.184,[0.033 0.05  0.101 0.    0.   ],--,0,0,0,0,0,1
0.5,35,4,--,0,True,0.0,0.0,0.261,5.594,0.072,-20.335,1.759,7.99,0,0,0.175,[0.033 0.05  0.091 0.    0.   ],--,0,0,0,0,0,1
0.5,35,5,--,0,True,0.0,0.0,0.254,5.561,0.074,-21.767,2.43,7.997,0,0,0.281,[0.033 0.05  0.197 0.    0.   ],--,0,0,0,0,0,1
0.5,35,6,--,0,True,0.0,0.0,0.24,5.63,0.072,-21.055,3.133,7.991,0,0,0.243,[0.033 0.05  0.159 0.    0.   ],--,0,0,0,0,0,1
0.5,35,7,--,0,True,0.0,0.0,0.257,5.38,0.077,-25.704,2.189,7.824,0,0,0.099,[0.033 0.05  0.016 0.    0.   ],--,0,0,0,0,0,1
0.5,35,8,--,0,True,0.0,0.0,0.263,5.576,0.078,-23.573,1.629,7.992,0,0,0.182,[0.033 0.05  0.099 0.    0.   ],--,0,0,0,0,0,1
0.5,35,9,--,0,True,0.0,0.0,0.254,5.508,0.075,-24.211,2.332,7.996,0,0,0.123,[0.033 0.05  0.04  0.    0.   ],--,0,0,0,0,0,1
0.5,35,10,--,0,False,0.0,0.0,0.42,3.277,0.123,0.0,1.541,7.782,0,0,0.081,[0.033 0.048 0.    0.    0.   ],--,0,0,0,0,1,0
0.5,35,11,--,0,True,0.0,0.0,0.256,5.106,0.077,-26.696,2.246,7.99,0,0,0.183,[0.033 0.05  0.099 0.    0.   ],--,0,0,0,0,0,1
0.5,35,12,--,0,True,0.0,0.0,0.25,5.168,0.076,-29.109,2.579,7.979,0,0,0.25,[0.033 0.05  0.167 0.    0.   ],--,0,0,0,0,0,1
0.5,35,13,--,0,True,0.0,0.0,0.245,5.738,0.072,-21.768,2.834,7.986,0,0,0.281,[0.033 0.05  0.198 0.    0.   ],--,0,0,0,0,0,1
0.5,35,14,--,0,True,0.0,0.0,0.247,5.641,0.073,-24.594,2.721,7.983,0,0,0.097,[0.033 0.05  0.014 0.    0.   ],--,0,0,0,0,0,1
0.5,35,15,--,0,True,0.0,0.0,0.262,5.314,0.075,-26.447,1.695,7.995,0,0,0.158,[0.033 0.05  0.075 0.    0.   ],--,0,0,0,0,0,1
0.5,35,16,--,0,False,0.0,0.0,0.408,3.624,0.115,0.0,1.528,7.91,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,35,17,--,0,True,0.0,0.0,0.253,5.485,0.074,-25.309,2.502,7.988,0,0,0.085,[0.033 0.05  0.002 0.    0.   ],--,0,0,0,0,0,1
0.5,35,18,--,0,True,0.0,0.0,0.255,5.599,0.073,-24.666,2.335,7.991,0,0,0.094,[0.033 0.05  0.011 0.    0.   ],--,0,0,0,0,0,1
0.5,35,19,--,0,True,0.0,0.0,0.256,5.18,0.077,-28.551,2.263,7.978,0,0,0.28,[0.033 0.05  0.196 0.    0.   ],--,0,0,0,0,0,1
0.5,40,0,--,0,True,0.0,0.0,0.25,4.664,0.081,-24.807,2.515,7.951,0,0,0.089,[0.033 0.05  0.005 0.    0.   ],--,0,0,0,0,0,1
0.5,40,1,--,0,True,0.0,0.0,0.25,4.663,0.082,-29.056,2.549,7.99,0,0,0.254,[0.033 0.05  0.171 0.    0.   ],--,0,0,0,0,0,1
0.5,40,2,--,0,True,0.0,0.0,0.247,4.966,0.082,-27.146,2.76,7.985,0,0,0.226,[0.033 0.05  0.143 0.    0.   ],--,0,0,0,0,0,1
0.5,40,3,--,0,True,0.0,0.0,0.262,4.467,0.083,-29.922,1.715,7.997,0,0,0.176,[0.033 0.05  0.092 0.    0.   ],--,0,0,0,0,0,1
0.5,40,4,--,0,True,0.0,0.0,0.261,4.449,0.089,-32.024,1.816,7.999,0,0,0.101,[0.033 0.05  0.018 0.    0.   ],--,0,0,0,0,0,1
0.5,40,5,--,0,False,0.0,0.0,0.39,3.134,0.12,0.0,1.504,7.85,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,40,6,--,0,True,0.0,0.0,0.264,4.602,0.084,-27.763,1.562,7.929,0,0,0.271,[0.033 0.05  0.187 0.    0.   ],--,0,0,0,0,0,1
0.5,40,7,--,0,True,0.0,0.0,0.261,4.495,0.086,-29.571,1.868,7.92,0,0,0.21,[0.033 0.05  0.127 0.    0.   ],--,0,0,0,0,0,1
0.5,40,8,--,0,True,0.0,0.0,0.237,4.719,0.079,-27.695,2.996,7.919,0,0,0.267,[0.033 0.05  0.184 0.    0.   ],--,0,0,0,0,0,1
0.5,40,9,--,0,True,0.0,0.0,0.231,4.75,0.079,-27.497,3.33,7.957,0,0,0.255,[0.033 0.05  0.171 0.    0.   ],--,0,0,0,0,0,1
0.5,40,10,--,0,True,0.0,0.0,0.252,4.505,0.083,-30.875,2.496,7.96,0,0,0.098,[0.033 0.05  0.014 0.    0.   ],--,0,0,0,0,0,1
0.5,40,11,--,0,True,0.0,0.0,0.253,4.652,0.084,-31.319,2.5,7.996,0,0,0.084,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,0,1
0.5,40,12,--,0,True,0.0,0.0,0.26,4.287,0.088,-31.791,1.933,7.996,0,0,0.09,[0.033 0.05  0.007 0.    0.   ],--,0,0,0,0,0,1
0.5,40,13,--,0,True,0.0,0.0,0.255,4.562,0.084,-28.994,2.185,7.997,0,0,0.259,[0.033 0.05  0.175 0.    0.   ],--,0,0,0,0,0,1
0.5,40,14,--,0,True,0.0,0.0,0.262,4.151,0.09,-38.644,1.666,7.998,0,0,0.125,[0.033 0.05  0.041 0.    0.   ],--,0,0,0,0,0,1
0.5,40,15,--,0,True,0.0,0.0,0.262,4.51,0.087,-32.249,1.732,7.994,0,0,0.116,[0.033 0.05  0.033 0.    0.   ],--,0,0,0,0,0,1
0.5,40,16,--,0,True,0.0,0.0,0.251,4.571,0.084,-30.933,2.529,7.945,0,0,0.095,[0.033 0.05  0.011 0.    0.   ],--,0,0,0,0,0,1
0.5,40,17,--,0,True,0.0,0.0,0.259,4.751,0.083,-26.091,2.039,7.998,0,0,0.126,[0.033 0.05  0.043 0.    0.   ],--,0,0,0,0,0,1
0.5,40,18,--,0,True,0.0,0.0,0.252,4.71,0.081,-28.573,2.465,7.991,0,0,0.279,[0.033 0.05  0.196 0.    0.   ],--,0,0,0,0,0,1
0.5,40,19,--,0,True,0.0,0.0,0.256,4.586,0.084,-30.059,2.126,7.991,0,0,0.162,[0.033 0.05  0.079 0.    0.   ],--,0,0,0,0,0,1
0.5,45,0,--,0,True,0.0,0.0,0.248,3.645,0.092,-27.947,2.66,7.989,0,0,0.278,[0.033 0.05  0.195 0.    0.   ],--,0,0,0,0,0,1
0.5,45,1,--,0,True,0.0,0.0,0.256,3.902,0.092,-30.209,2.146,7.993,0,0,0.148,[0.033 0.05  0.064 0.    0.   ],--,0,0,0,0,0,1
0.5,45,2,--,0,True,0.0,0.0,0.259,3.739,0.094,-35.673,1.997,7.996,0,0,0.227,[0.033 0.05  0.144 0.    0.   ],--,0,0,0,0,0,1
0.5,45,3,--,0,True,0.0,0.0,0.255,3.86,0.091,-33.104,2.304,7.958,0,0,0.195,[0.033 0.05  0.112 0.    0.   ],--,0,0,0,0,0,1
0.5,45,4,--,0,True,0.0,0.0,0.25,3.664,0.091,-33.083,2.531,7.963,0,0,0.193,[0.033 0.05  0.11  0.    0.   ],--,0,0,0,0,0,1
0.5,45,5,--,0,True,0.0,0.0,0.257,4.126,0.089,-29.188,2.078,7.998,0,0,0.244,[0.033 0.05  0.161 0.    0.   ],--,0,0,0,0,0,1
0.5,45,6,--,0,True,0.0,0.0,0.256,3.771,0.093,-29.992,2.328,7.983,0,0,0.169,[0.033 0.05  0.085 0.    0.   ],--,0,0,0,0,0,1
0.5,45,7,--,0,True,0.0,0.0,0.262,3.756,0.092,-35.578,1.836,7.99,0,0,0.236,[0.033 0.05  0.152 0.    0.   ],--,0,0,0,0,0,1
0.5,45,8,--,0,True,0.0,0.0,0.251,4.001,0.09,-32.65,2.488,7.988,0,0,0.15,[0.033 0.05  0.067 0.    0.   ],--,0,0,0,0,0,1
0.5,45,9,--,0,True,0.0,0.0,0.251,3.806,0.091,-28.233,2.536,7.995,0,0,0.283,[0.033 0.05  0.2   0.    0.   ],--,0,0,0,0,0,1
0.5,45,10,--,0,True,0.0,0.0,0.25,3.846,0.091,-28.568,2.482,7.985,0,0,0.279,[0.033 0.05  0.196 0.    0.   ],--,0,0,0,0,0,1
0.5,45,11,--,0,True,0.0,0.0,0.249,3.968,0.09,-31.041,2.618,7.977,0,0,0.09,[0.033 0.05  0.007 0.    0.   ],--,0,0,0,0,0,1
0.5,45,12,--,0,True,0.0,0.0,0.264,3.874,0.096,-33.257,1.529,7.994,0,0,0.21,[0.033 0.05  0.127 0.    0.   ],--,0,0,0,0,0,1
