Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.5,0,0,--,0,False,0.0,0.0,5.0,0.0,1.6,0.0,3.8,5.187,0,0,0.033,[0.042 0.014 0.146 0.    0.   ],--,0,0,0,0,1,0
1.5,0,1,--,0,False,0.0,0.0,5.0,-0.0,1.6,0.0,3.8,5.636,0,0,0.033,[0.042 0.014 0.146 0.    0.   ],--,0,0,0,0,1,0
1.5,0,2,--,0,False,0.0,0.0,5.0,0.025,1.6,0.0,3.8,2.459,0,0,0.033,[0.042 0.014 0.146 0.    0.   ],--,0,0,0,0,1,0
1.5,0,3,--,0,False,0.0,0.0,5.0,0.04,1.6,0.0,3.8,5.54,0,0,0.033,[0.042 0.014 0.146 0.    0.   ],--,0,0,0,0,1,0
1.5,0,4,--,0,False,0.0,0.0,5.0,0.0,1.6,0.0,3.8,3.016,0,0,0.033,[0.042 0.014 0.146 0.    0.   ],--,0,0,0,0,1,0
1.5,5,0,--,0,True,0.0,0.0,0.294,20.0,0.038,-6.771,1.672,7.969,0,0,0.159,[1.    0.706 0.191 0.    0.   ],--,0,0,0,0,0,1
1.5,5,1,--,0,True,0.0,0.0,0.295,20.0,0.038,-4.585,1.622,7.981,0,0,0.155,[1.    0.699 0.176 0.    0.   ],--,0,0,0,0,0,1
1.5,5,2,--,0,True,0.0,0.0,0.291,20.0,0.038,-6.733,1.744,7.942,0,0,0.162,[1.    0.735 0.19  0.    0.   ],--,0,0,0,0,0,1
1.5,5,3,--,0,True,0.0,0.0,0.295,20.0,0.039,-6.739,1.698,7.948,0,0,0.158,[1.    0.698 0.19  0.    0.   ],--,0,0,0,0,0,1
1.5,5,4,--,0,True,0.0,0.0,0.298,20.0,0.039,-6.666,1.582,7.897,0,0,0.156,[1.    0.681 0.19  0.    0.   ],--,0,0,0,0,0,1
1.5,10,0,--,0,True,0.0,0.0,0.296,19.068,0.077,0.0,1.622,7.828,0,0,0.148,[1.    0.692 0.146 0.    0.   ],--,0,0,0,0,0,1
1.5,10,1,--,0,True,0.0,0.0,0.297,19.036,0.077,0.0,1.61,7.873,0,0,0.148,[1.    0.69  0.146 0.    0.   ],--,0,0,0,0,0,1
1.5,10,2,--,0,True,0.0,0.0,0.296,19.058,0.077,0.0,1.602,7.953,0,0,0.148,[1.    0.692 0.146 0.    0.   ],--,0,0,0,0,0,1
1.5,10,3,--,0,True,0.0,0.0,0.299,18.897,0.078,0.0,1.502,7.952,0,0,0.147,[1.    0.675 0.146 0.    0.   ],--,0,0,0,0,0,1
1.5,10,4,--,0,True,0.0,0.0,0.284,19.903,0.074,-23.389,1.874,7.94,0,0,0.193,[1.    0.797 0.316 0.    0.   ],--,0,0,0,0,0,1
1.5,15,0,--,0,True,0.0,0.0,0.29,12.812,0.113,0.0,1.517,7.765,0,0,0.153,[1.    0.738 0.146 0.    0.   ],--,0,0,0,0,0,1
1.5,15,1,--,0,True,0.0,0.0,0.285,13.102,0.11,-37.053,1.687,7.943,0,0,0.215,[1.    0.788 0.431 0.    0.   ],--,0,0,0,0,0,1
1.5,15,2,--,0,True,0.0,0.0,0.281,13.239,0.109,-37.38,1.704,7.996,0,0,0.219,[1.    0.82  0.434 0.    0.   ],--,0,0,0,0,0,1
1.5,15,3,--,0,True,0.0,0.0,0.277,13.41,0.108,-37.324,1.784,7.975,0,0,0.223,[1.    0.864 0.433 0.    0.   ],--,0,0,0,0,0,1
1.5,15,4,--,0,True,0.0,0.0,0.284,13.148,0.11,0.0,1.666,7.943,0,0,0.159,[1.    0.797 0.146 0.    0.   ],--,0,0,0,0,0,1
1.5,20,0,--,4,False,0.0,0.0,0.288,9.514,0.148,-100.622,1.505,7.883,0,0,0.954,[0.926 0.754 0.913 1.    0.   ],--,1,0,0,0,0,0
1.5,20,1,--,4,True,0.0,0.0,0.275,9.977,0.141,-65.016,1.694,7.979,0,0,0.467,[0.98  0.887 0.671 0.3   0.   ],--,0,1,0,0,0,0
1.5,20,2,--,4,False,0.0,0.0,0.281,9.791,0.144,-101.815,1.607,7.947,0,0,0.962,[0.926 0.824 0.918 1.    0.   ],--,1,0,0,0,0,0
1.5,20,3,--,4,True,0.0,0.0,0.27,10.133,0.139,-100.989,1.701,7.982,0,0,0.522,[0.98  0.952 0.914 0.3   0.   ],--,0,1,0,0,0,0
1.5,20,4,--,4,True,0.0,0.0,0.28,9.797,0.144,-99.453,1.647,7.919,0,0,0.508,[0.98  0.829 0.907 0.3   0.   ],--,0,1,0,0,0,0
1.5,25,0,--,4,False,0.0,0.0,0.275,7.815,0.174,-102.051,1.727,7.967,0,0,0.967,[0.877 0.892 0.92  1.    0.   ],--,1,0,0,0,0,0
1.5,25,1,--,4,False,0.0,0.0,0.276,7.739,0.175,-102.2,1.627,7.967,0,0,0.965,[0.877 0.876 0.92  1.    0.   ],--,1,0,0,0,0,0
1.5,25,2,--,4,False,0.0,0.0,0.273,7.862,0.173,-102.071,1.693,7.948,0,0,0.968,[0.866 0.91  0.92  1.    0.   ],--,1,0,0,0,0,0
1.5,25,3,--,4,False,0.0,0.0,0.281,7.625,0.178,-101.35,1.539,7.93,0,0,0.959,[0.877 0.819 0.916 1.    0.   ],--,1,0,0,0,0,0
1.5,25,4,--,4,False,0.0,0.0,0.272,7.87,0.173,-101.133,1.74,7.981,0,0,0.969,[0.877 0.921 0.915 1.    0.   ],--,1,0,0,0,0,0
1.5,30,0,--,4,False,0.0,0.0,0.276,6.241,0.207,-116.401,1.529,7.948,0,0,0.972,[0.794 0.873 0.974 1.    0.   ],--,1,0,0,0,0,0
