V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.5,10,0,0,--,4,False,True,False,--,0.518,-99.411,1.5,10.0,1.5,10.0,0.148,0.973,5.831,0.039,0.253,--,-145.534,145.534,-20.081,0.415,-0.533,nan,nan,nan,nan,--,0.92,[0.998 1.    0.874 0.921 0.666 0.974 1.   ],[ 0.516 -0.994  0.008  0.326],[-100    0],--,1,0,0,0,0,0
1.5,10,0,1,--,4,False,True,False,--,0.526,-99.607,1.5,10.0,1.5,10.0,0.146,0.971,5.84,0.038,0.253,--,-143.544,143.544,-20.08,0.415,-0.509,nan,nan,nan,nan,--,0.909,[1.    1.    0.839 0.935 0.682 0.944 1.   ],[ 0.522 -0.994  0.007  0.304],[-100    0],--,1,0,0,0,0,0
1.5,10,0,2,--,4,False,True,False,--,0.523,-99.535,1.5,10.0,1.5,10.0,0.147,0.972,5.835,0.038,0.253,--,-144.581,144.581,-20.086,0.414,-0.521,nan,nan,nan,nan,--,0.915,[0.998 1.    0.858 0.928 0.674 0.96  1.   ],[ 0.518 -0.994  0.008  0.318],[-100    0],--,1,0,0,0,0,0
1.5,10,0,3,--,4,False,True,False,--,0.522,-99.713,1.5,10.0,1.5,10.0,0.148,0.972,5.833,0.038,0.253,--,-144.722,144.722,-20.045,0.419,-0.518,nan,nan,nan,nan,--,0.917,[0.997 1.    0.862 0.929 0.673 0.962 1.   ],[ 0.517 -0.994  0.008  0.322],[-100    0],--,1,0,0,0,0,0
1.5,10,0,4,--,4,False,True,False,--,0.517,-99.615,1.5,10.0,1.5,10.0,0.15,0.975,5.819,0.039,0.254,--,-144.707,144.707,-20.103,0.413,-0.521,nan,nan,nan,nan,--,0.92,[0.999 1.    0.877 0.927 0.673 0.962 1.   ],[ 0.508 -0.994  0.009  0.355],[-100    0],--,1,0,0,0,0,0
1.5,15,0,0,--,4,False,True,False,--,0.506,-99.94,1.5,15.0,1.5,15.0,0.153,0.706,5.287,0.059,0.274,--,-135.916,135.916,-19.907,0.4,-0.297,nan,nan,nan,nan,--,0.886,[0.999 0.987 0.794 0.996 0.743 0.828 1.   ],[ 0.513 -0.994  0.008  0.336],[-100    0],--,1,0,0,0,0,0
1.5,15,0,1,--,4,False,True,False,--,0.504,-99.53,1.5,15.0,1.5,15.0,0.152,0.706,5.29,0.059,0.274,--,-136.554,136.554,-19.921,0.397,-0.312,nan,nan,nan,nan,--,0.888,[0.998 0.989 0.797 0.993 0.738 0.838 1.   ],[ 0.515 -0.994  0.008  0.331],[-100    0],--,1,0,0,0,0,0
1.5,15,0,2,--,4,False,True,False,--,0.505,-99.738,1.5,15.0,1.5,15.0,0.154,0.708,5.273,0.06,0.275,--,-136.755,136.755,-19.89,0.401,-0.309,nan,nan,nan,nan,--,0.892,[0.997 0.978 0.813 0.993 0.736 0.841 1.   ],[ 0.506 -0.994  0.009  0.363],[-100    0],--,1,0,0,0,0,0
1.5,15,0,3,--,4,False,True,False,--,0.543,-99.726,1.5,15.0,1.5,15.0,0.146,0.699,5.34,0.057,0.271,--,-134.463,134.463,-19.835,0.405,-0.286,nan,nan,nan,nan,--,0.871,[0.999 1.    0.738 0.998 0.754 0.806 1.   ],[ 0.541 -0.993  0.006  0.25 ],[-100    0],--,1,0,0,0,0,0
1.5,15,0,4,--,4,False,True,False,--,0.524,-99.814,1.5,15.0,1.5,15.0,0.15,0.703,5.308,0.058,0.273,--,-135.729,135.729,-19.881,0.402,-0.297,nan,nan,nan,nan,--,0.882,[0.997 1.    0.775 0.996 0.744 0.825 1.   ],[ 0.524 -0.994  0.007  0.299],[-100    0],--,1,0,0,0,0,0
1.5,20,0,0,--,4,False,True,False,--,0.547,-99.428,1.5,20.0,1.5,20.0,0.148,0.567,4.849,0.076,0.291,--,-129.595,129.595,-19.726,0.373,-0.116,nan,nan,nan,nan,--,0.85,[0.998 1.    0.711 0.975 0.789 0.731 1.   ],[ 0.548 -0.993  0.006  0.234],[-100    0],--,1,0,0,0,0,0
1.5,20,0,1,--,4,False,True,False,--,0.524,-99.878,1.5,20.0,1.5,20.0,0.154,0.573,4.796,0.079,0.294,--,-131.281,131.281,-19.782,0.37,-0.125,nan,nan,nan,nan,--,0.865,[0.998 0.98  0.763 0.983 0.777 0.757 1.   ],[ 0.524 -0.994  0.007  0.303],[-100    0],--,1,0,0,0,0,0
1.5,20,0,2,--,4,False,True,False,--,0.538,-99.382,1.5,20.0,1.5,20.0,0.15,0.569,4.827,0.077,0.292,--,-130.658,130.658,-19.747,0.371,-0.128,nan,nan,nan,nan,--,0.859,[0.999 0.998 0.735 0.982 0.782 0.748 1.   ],[ 0.538 -0.993  0.006  0.261],[-100    0],--,1,0,0,0,0,0
1.5,20,0,3,--,4,False,True,False,--,0.514,-99.824,1.5,20.0,1.5,20.0,0.154,0.573,4.794,0.079,0.294,--,-131.204,131.204,-19.771,0.371,-0.125,nan,nan,nan,nan,--,0.865,[0.997 0.978 0.764 0.983 0.778 0.756 1.   ],[ 0.523 -0.994  0.007  0.307],[-100    0],--,1,0,0,0,0,0
1.5,20,0,4,--,4,False,True,False,--,0.521,-99.731,1.5,20.0,1.5,20.0,0.154,0.573,4.795,0.079,0.294,--,-131.071,131.071,-19.751,0.372,-0.125,nan,nan,nan,nan,--,0.864,[0.999 0.979 0.761 0.982 0.779 0.754 1.   ],[ 0.523 -0.994  0.007  0.305],[-100    0],--,1,0,0,0,0,0
