V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,5,0,0,--,0,False,False,False,--,0.504,-99.655,1.0,85.0,1.0,85.0,0.115,2.598,4.4,0.01,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.905 1.    0.    0.    0.    0.   ],[ 0.5   -0.992  0.005  0.102],[-100    0],--,0,0,0,0,1,0
1.0,5,0,1,--,0,False,False,False,--,0.514,-99.605,1.0,85.0,1.0,85.0,0.107,2.589,4.414,0.009,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.911 1.    0.    0.    0.    0.   ],[ 0.513 -0.99   0.005  0.093],[-100    0],--,0,0,0,0,1,0
1.0,5,0,2,--,0,False,False,False,--,0.512,-99.553,1.0,85.0,1.0,85.0,0.107,2.589,4.414,0.009,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.911 1.    0.    0.    0.    0.   ],[ 0.513 -0.99   0.005  0.093],[-100    0],--,0,0,0,0,1,0
1.0,5,0,3,--,0,False,False,False,--,0.517,-99.449,1.0,85.0,1.0,85.0,0.106,2.588,4.416,0.009,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.912 1.    0.    0.    0.    0.   ],[ 0.515 -0.99   0.005  0.092],[-100    0],--,0,0,0,0,1,0
1.0,5,0,4,--,0,False,False,False,--,0.502,-99.547,1.0,85.0,1.0,85.0,0.112,2.595,4.405,0.01,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.907 1.    0.    0.    0.    0.   ],[ 0.505 -0.992  0.005  0.099],[-100    0],--,0,0,0,0,1,0
1.0,5,0,5,--,0,False,False,False,--,0.5,-99.468,1.0,85.0,1.0,85.0,0.115,2.597,4.4,0.01,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.905 1.    0.    0.    0.    0.   ],[ 0.5   -0.992  0.005  0.102],[-100    0],--,0,0,0,0,1,0
1.0,5,0,6,--,0,False,False,False,--,0.515,-99.504,1.0,85.0,1.0,85.0,0.11,2.592,4.41,0.01,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.909 1.    0.    0.    0.    0.   ],[ 0.509 -0.991  0.005  0.096],[-100    0],--,0,0,0,0,1,0
1.0,5,0,7,--,0,False,False,False,--,0.507,-99.515,1.0,85.0,1.0,85.0,0.109,2.591,4.411,0.009,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.91 1.   0.   0.   0.   0.  ],[ 0.511 -0.991  0.005  0.095],[-100    0],--,0,0,0,0,1,0
1.0,5,0,8,--,0,False,False,False,--,0.527,-99.596,1.0,85.0,1.0,85.0,0.103,2.586,4.421,0.009,0.225,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.914 1.    0.    0.    0.    0.   ],[ 0.519 -0.989  0.005  0.089],[-100    0],--,0,0,0,0,1,0
1.0,5,0,9,--,0,False,False,False,--,0.501,-99.694,1.0,85.0,1.0,85.0,0.113,2.595,4.404,0.01,0.226,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.906 1.    0.    0.    0.    0.   ],[ 0.504 -0.992  0.005  0.1  ],[-100    0],--,0,0,0,0,1,0
1.0,10,0,0,--,0,False,False,False,--,0.512,-99.439,1.0,80.0,1.0,80.0,0.113,1.359,4.174,0.02,0.236,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.822 1.    0.    0.    0.    0.   ],[ 0.508 -0.991  0.005  0.096],[-100    0],--,0,0,0,0,1,0
