V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,10,45,0,--,0,False,False,False,--,0.958,-90.0,0.5,-35.0,0.5,10.0,0.523,1.829,3.1,0.045,0.159,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.038,[0.675 0.155 0.    0.    0.    0.    0.   ],[ 0.958 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,10,45,1,--,0,False,False,False,--,0.962,-90.0,0.5,-35.0,0.5,10.0,0.532,1.838,3.086,0.046,0.16,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.038,[0.673 0.148 0.    0.    0.    0.    0.   ],[ 0.962 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,10,45,2,--,0,False,False,False,--,0.969,-90.0,0.5,-35.0,0.5,10.0,0.547,1.853,3.061,0.047,0.161,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.037,[0.668 0.137 0.    0.    0.    0.    0.   ],[ 0.969 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,10,45,3,--,0,False,False,False,--,0.964,-90.0,0.5,-35.0,0.5,10.0,0.535,1.841,3.08,0.046,0.16,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.038,[0.672 0.146 0.    0.    0.    0.    0.   ],[ 0.964 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,10,45,4,--,0,False,False,False,--,0.964,-90.0,0.5,-35.0,0.5,10.0,0.536,1.842,3.079,0.047,0.16,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.038,[0.671 0.145 0.    0.    0.    0.    0.   ],[ 0.964 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,15,45,0,--,0,False,False,False,--,0.931,-90.0,0.5,-30.0,0.5,15.0,0.547,1.424,2.622,0.071,0.184,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.035,[0.62  0.137 0.    0.    0.    0.    0.   ],[ 0.931 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,15,45,1,--,0,False,False,False,--,0.906,-90.0,0.5,-30.0,0.5,15.0,0.523,1.399,2.668,0.068,0.181,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.036,[0.63  0.155 0.    0.    0.    0.    0.   ],[ 0.906 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,15,45,2,--,0,False,False,False,--,0.923,-90.0,0.5,-30.0,0.5,15.0,0.538,1.414,2.639,0.07,0.183,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.035,[0.624 0.143 0.    0.    0.    0.    0.   ],[ 0.923 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,15,45,3,--,0,False,False,False,--,0.884,-90.0,0.5,-30.0,0.5,15.0,0.505,1.381,2.702,0.065,0.179,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.036,[0.637 0.169 0.    0.    0.    0.    0.   ],[ 0.884 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,15,45,4,--,0,False,False,False,--,0.918,-90.0,0.5,-30.0,0.5,15.0,0.534,1.41,2.647,0.069,0.182,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.035,[0.626 0.147 0.    0.    0.    0.    0.   ],[ 0.918 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
0.5,20,45,0,--,0,False,False,False,--,0.774,-90.0,0.5,-25.0,0.5,20.0,0.505,1.168,2.352,0.086,0.2,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.034,[0.598 0.169 0.    0.    0.    0.    0.   ],[ 0.774 -1.     0.     0.   ],[-90   0],--,0,0,0,0,1,0
