V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,10,45,0,--,0,False,False,False,--,0.501,-90.0,0.5,-35.0,0.5,10.0,0.261,2.028,2.796,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.75  0.573 0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,1,--,0,False,False,False,--,0.501,-90.0,0.5,-35.0,0.5,10.0,0.261,2.028,2.797,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.75  0.575 0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,2,--,0,False,False,False,--,0.501,-90.0,0.5,-35.0,0.5,10.0,0.261,2.028,2.796,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.75  0.573 0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,3,--,0,False,False,False,--,0.501,-90.0,0.5,-35.0,0.5,10.0,0.26,2.027,2.798,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.75  0.577 0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,4,--,0,False,False,False,--,0.501,-90.0,0.5,-35.0,0.5,10.0,0.262,2.028,2.796,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.75  0.572 0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,15,45,0,--,0,False,False,False,--,0.5,-90.0,0.5,-30.0,0.5,15.0,0.25,1.435,2.6,0.032,0.186,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.745 0.606 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,15,45,1,--,0,False,False,False,--,0.5,-90.0,0.5,-30.0,0.5,15.0,0.249,1.434,2.602,0.032,0.186,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.746 0.61  0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,15,45,2,--,0,False,False,False,--,0.5,-90.0,0.5,-30.0,0.5,15.0,0.25,1.436,2.6,0.032,0.186,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.745 0.606 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,15,45,3,--,0,False,False,False,--,0.501,-90.0,0.5,-30.0,0.5,15.0,0.245,1.43,2.61,0.032,0.185,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.748 0.623 0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,10,45,0,--,0,False,False,False,--,0.501,-90.0,0.5,-35.0,0.5,10.0,0.257,2.024,2.802,0.022,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.751 0.586 0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,1,--,0,False,False,False,--,0.5,-90.0,0.5,-35.0,0.5,10.0,0.265,2.032,2.791,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.047,[0.748 0.562 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,2,--,0,False,False,False,--,0.5,-90.0,0.5,-35.0,0.5,10.0,0.269,2.036,2.786,0.023,0.177,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.047,[0.747 0.552 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,3,--,0,False,False,False,--,0.5,-90.0,0.5,-35.0,0.5,10.0,0.265,2.032,2.791,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.047,[0.748 0.561 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,10,45,4,--,0,False,False,False,--,0.5,-90.0,0.5,-35.0,0.5,10.0,0.265,2.032,2.791,0.023,0.176,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.047,[0.748 0.563 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,15,45,0,--,0,False,False,False,--,0.5,-90.0,0.5,-30.0,0.5,15.0,0.251,1.436,2.598,0.032,0.186,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.745 0.603 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,15,45,1,--,0,False,False,False,--,0.5,-90.0,0.5,-30.0,0.5,15.0,0.251,1.436,2.599,0.032,0.186,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.745 0.605 0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,15,45,2,--,0,False,False,False,--,0.501,-90.0,0.5,-30.0,0.5,15.0,0.246,1.431,2.608,0.032,0.185,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.747 0.62  0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,15,45,3,--,0,False,False,False,--,0.5,-90.0,0.5,-30.0,0.5,15.0,0.249,1.434,2.602,0.032,0.186,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.746 0.61  0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,15,45,4,--,0,False,False,False,--,0.5,-90.0,0.5,-30.0,0.5,15.0,0.249,1.434,2.602,0.032,0.186,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.746 0.61  0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,20,45,0,--,0,False,False,False,--,0.5,-89.997,0.5,-25.0,0.5,20.0,0.236,1.133,2.425,0.04,0.194,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.048,[0.746 0.65  0.    0.    0.    0.    0.   ],[ 0.5   -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
