V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,5,0,0,--,0,False,False,False,--,0.53,-99.834,1.0,85.0,1.0,85.0,0.081,2.564,4.458,0.007,0.223,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.932 1.    0.    0.    0.    0.   ],[ 0.53  -0.998  0.003  0.147],[-100  100],--,0,0,0,0,1,0
1.0,5,0,1,--,0,False,False,False,--,0.531,-99.879,1.0,85.0,1.0,85.0,0.082,2.564,4.458,0.007,0.223,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.931 1.    0.    0.    0.    0.   ],[ 0.53  -0.998  0.003  0.15 ],[-100  100],--,0,0,0,0,1,0
1.0,5,0,2,--,0,False,False,False,--,0.528,-99.774,1.0,85.0,1.0,85.0,0.083,2.566,4.455,0.007,0.224,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.93 1.   0.   0.   0.   0.  ],[ 0.529 -0.998  0.003  0.167],[-100  100],--,0,0,0,0,1,0
1.0,5,0,3,--,0,False,False,False,--,0.53,-99.782,1.0,85.0,1.0,85.0,0.082,2.565,4.457,0.007,0.224,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.931 1.    0.    0.    0.    0.   ],[ 0.53  -0.998  0.003  0.155],[-100  100],--,0,0,0,0,1,0
1.0,5,0,4,--,0,False,False,False,--,0.521,-99.893,1.0,85.0,1.0,85.0,0.086,2.568,4.45,0.007,0.224,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.928 1.    0.    0.    0.    0.   ],[ 0.52  -0.999  0.003  0.187],[-100  100],--,0,0,0,0,1,0
1.0,10,0,0,--,0,False,False,False,--,0.531,-99.818,1.0,80.0,1.0,80.0,0.086,1.332,4.258,0.015,0.231,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.862 1.    0.    0.    0.    0.   ],[ 0.532 -0.998  0.003  0.158],[-100  100],--,0,0,0,0,1,0
1.0,10,0,1,--,0,False,False,False,--,0.522,-99.893,1.0,80.0,1.0,80.0,0.09,1.336,4.245,0.016,0.232,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.855 1.    0.    0.    0.    0.   ],[ 0.519 -0.998  0.003  0.188],[-100  100],--,0,0,0,0,1,0
1.0,10,0,2,--,0,False,False,False,--,0.52,-99.673,1.0,80.0,1.0,80.0,0.089,1.335,4.25,0.015,0.232,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.857 1.    0.    0.    0.    0.   ],[ 0.524 -0.998  0.003  0.177],[-100  100],--,0,0,0,0,1,0
1.0,10,0,3,--,0,False,False,False,--,0.525,-99.706,1.0,80.0,1.0,80.0,0.089,1.335,4.247,0.016,0.232,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.856 1.    0.    0.    0.    0.   ],[ 0.521 -0.998  0.003  0.184],[-100  100],--,0,0,0,0,1,0
1.0,10,0,4,--,0,False,False,False,--,0.527,-99.861,1.0,80.0,1.0,80.0,0.089,1.335,4.249,0.015,0.232,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.857 1.    0.    0.    0.    0.   ],[ 0.524 -0.998  0.003  0.179],[-100  100],--,0,0,0,0,1,0
1.0,15,0,0,--,0,False,False,False,--,0.525,-99.84,1.0,75.0,1.0,75.0,0.093,0.929,4.017,0.024,0.24,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.786 1.    0.    0.    0.    0.   ],[ 0.521 -0.998  0.003  0.179],[-100  100],--,0,0,0,0,1,0
1.0,15,0,1,--,0,False,False,False,--,0.508,-99.853,1.0,75.0,1.0,75.0,0.097,0.933,3.999,0.025,0.242,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.777 1.    0.    0.    0.    0.   ],[ 0.505 -0.999  0.003  0.209],[-100  100],--,0,0,0,0,1,0
1.0,15,0,2,--,0,False,False,False,--,0.529,-99.858,1.0,75.0,1.0,75.0,0.09,0.926,4.03,0.023,0.24,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.792 1.    0.    0.    0.    0.   ],[ 0.529 -0.998  0.003  0.158],[-100  100],--,0,0,0,0,1,0
1.0,15,0,3,--,0,False,False,False,--,0.513,-99.828,1.0,75.0,1.0,75.0,0.095,0.931,4.01,0.025,0.241,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.783 1.    0.    0.    0.    0.   ],[ 0.516 -0.998  0.003  0.19 ],[-100  100],--,0,0,0,0,1,0
1.0,15,0,4,--,0,False,False,False,--,0.52,-99.851,1.0,75.0,1.0,75.0,0.093,0.929,4.017,0.024,0.24,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.029,[0.786 1.    0.    0.    0.    0.   ],[ 0.521 -0.998  0.003  0.179],[-100  100],--,0,0,0,0,1,0
1.0,20,0,0,--,4,False,True,False,--,0.515,-99.88,1.0,70.0,1.0,70.0,0.099,0.731,3.758,0.034,0.25,--,-139.223,139.223,-19.957,-0.014,-0.52,nan,nan,nan,nan,--,0.616,[0.714 1.    0.69  0.702 0.128 1.   ],[ 0.516 -0.998  0.003  0.185],[-100  100],--,1,0,0,0,0,0
1.0,20,0,1,--,4,False,True,False,--,0.511,-99.591,1.0,70.0,1.0,70.0,0.099,0.732,3.756,0.034,0.25,--,-140.042,140.042,-19.995,-0.018,-0.534,nan,nan,nan,nan,--,0.613,[0.713 1.    0.68  0.695 0.126 1.   ],[ 0.515 -0.998  0.003  0.188],[-100  100],--,1,0,0,0,0,0
1.0,20,0,2,--,4,False,True,False,--,0.523,-99.823,1.0,70.0,1.0,70.0,0.096,0.728,3.772,0.033,0.249,--,-139.136,139.136,-19.945,-0.013,-0.52,nan,nan,nan,nan,--,0.616,[0.721 1.    0.691 0.702 0.128 1.   ],[ 0.523 -0.998  0.003  0.166],[-100  100],--,1,0,0,0,0,0
1.0,20,0,3,--,4,False,True,False,--,0.504,-99.882,1.0,70.0,1.0,70.0,0.102,0.734,3.741,0.035,0.251,--,-140.369,140.369,-19.981,-0.015,-0.531,nan,nan,nan,nan,--,0.612,[0.706 1.    0.679 0.692 0.126 1.   ],[ 0.504 -0.998  0.003  0.208],[-100  100],--,1,0,0,0,0,0
1.0,20,0,4,--,4,False,True,False,--,0.503,-99.79,1.0,70.0,1.0,70.0,0.102,0.734,3.742,0.035,0.251,--,-140.229,140.229,-19.962,-0.014,-0.531,nan,nan,nan,nan,--,0.613,[0.707 1.    0.682 0.694 0.126 1.   ],[ 0.505 -0.998  0.003  0.206],[-100  100],--,1,0,0,0,0,0
1.0,25,0,0,--,4,False,True,False,--,0.52,-99.517,1.0,65.0,1.0,65.0,0.1,0.612,3.503,0.042,0.259,--,-131.957,131.957,-19.793,-0.038,-0.372,nan,nan,nan,nan,--,0.631,[0.655 1.    0.714 0.758 0.138 1.   ],[ 0.521 -0.997  0.003  0.164],[-100  100],--,1,0,0,0,0,0
1.0,25,0,1,--,4,False,True,False,--,0.525,-99.643,1.0,65.0,1.0,65.0,0.097,0.609,3.521,0.041,0.257,--,-131.006,131.006,-19.789,-0.037,-0.36,nan,nan,nan,nan,--,0.634,[0.663 1.    0.72  0.765 0.14  1.   ],[ 0.529 -0.996  0.003  0.147],[-100  100],--,1,0,0,0,0,0
1.0,25,0,2,--,4,False,True,False,--,0.52,-99.642,1.0,65.0,1.0,65.0,0.101,0.612,3.501,0.042,0.259,--,-132.139,132.139,-19.819,-0.039,-0.372,nan,nan,nan,nan,--,0.63,[0.654 1.    0.71  0.757 0.138 1.   ],[ 0.52  -0.997  0.003  0.165],[-100  100],--,1,0,0,0,0,0
1.0,25,0,3,--,4,False,True,False,--,0.519,-99.752,1.0,65.0,1.0,65.0,0.101,0.613,3.501,0.043,0.259,--,-132.207,132.207,-19.772,-0.035,-0.37,nan,nan,nan,nan,--,0.631,[0.654 1.    0.715 0.756 0.138 1.   ],[ 0.52  -0.997  0.003  0.166],[-100  100],--,1,0,0,0,0,0
1.0,25,0,4,--,4,False,True,False,--,0.524,-99.687,1.0,65.0,1.0,65.0,0.1,0.612,3.504,0.042,0.259,--,-132.204,132.204,-19.829,-0.04,-0.372,nan,nan,nan,nan,--,0.63,[0.655 1.    0.709 0.756 0.138 1.   ],[ 0.522 -0.997  0.003  0.162],[-100  100],--,1,0,0,0,0,0
1.0,30,0,0,--,4,False,True,False,--,0.506,-99.789,1.0,60.0,1.0,60.0,0.109,0.542,3.198,0.054,0.271,--,-128.872,128.872,-19.689,-0.069,-0.258,nan,nan,nan,nan,--,0.627,[0.58  1.    0.664 0.781 0.143 1.   ],[ 0.509 -0.997  0.003  0.185],[-100  100],--,1,0,0,0,0,0
1.0,30,0,1,--,4,False,True,False,--,0.523,-99.598,1.0,60.0,1.0,60.0,0.103,0.536,3.233,0.052,0.268,--,-127.552,127.552,-19.683,-0.07,-0.248,nan,nan,nan,nan,--,0.63,[0.597 1.    0.669 0.79  0.145 1.   ],[ 0.524 -0.996  0.003  0.152],[-100  100],--,1,0,0,0,0,0
1.0,30,0,2,--,4,False,True,False,--,0.502,-99.834,1.0,60.0,1.0,60.0,0.111,0.544,3.184,0.056,0.272,--,-128.936,128.936,-19.698,-0.07,-0.257,nan,nan,nan,nan,--,0.627,[0.573 1.    0.662 0.78  0.143 1.   ],[ 0.503 -0.998  0.003  0.201],[-100  100],--,1,0,0,0,0,0
1.0,30,0,3,--,4,False,True,False,--,0.519,-99.737,1.0,60.0,1.0,60.0,0.105,0.538,3.218,0.053,0.269,--,-127.671,127.671,-19.646,-0.066,-0.246,nan,nan,nan,nan,--,0.631,[0.59  1.    0.674 0.789 0.145 1.   ],[ 0.517 -0.997  0.003  0.164],[-100  100],--,1,0,0,0,0,0
1.0,30,0,4,--,4,False,True,False,--,0.503,-99.715,1.0,60.0,1.0,60.0,0.111,0.544,3.186,0.055,0.272,--,-128.766,128.766,-19.673,-0.068,-0.258,nan,nan,nan,nan,--,0.628,[0.574 1.    0.667 0.781 0.143 1.   ],[ 0.504 -0.998  0.003  0.2  ],[-100  100],--,1,0,0,0,0,0
1.0,35,0,0,--,4,False,True,False,--,0.516,-99.426,1.0,55.0,1.0,55.0,0.11,0.487,2.933,0.063,0.279,--,-125.065,125.065,-19.577,-0.109,-0.151,nan,nan,nan,nan,--,0.609,[0.533 1.    0.519 0.807 0.148 1.   ],[ 0.516 -0.996  0.003  0.159],[-100  100],--,1,0,0,0,0,0
1.0,35,0,1,--,4,False,True,False,--,0.507,-99.641,1.0,55.0,1.0,55.0,0.114,0.491,2.91,0.065,0.281,--,-125.363,125.363,-19.622,-0.112,-0.151,nan,nan,nan,nan,--,0.607,[0.521 1.    0.509 0.805 0.148 1.   ],[ 0.508 -0.997  0.003  0.18 ],[-100  100],--,1,0,0,0,0,0
1.0,35,0,2,--,4,False,True,False,--,0.509,-99.776,1.0,55.0,1.0,55.0,0.114,0.492,2.905,0.066,0.282,--,-125.48,125.48,-19.586,-0.108,-0.149,nan,nan,nan,nan,--,0.607,[0.519 1.    0.513 0.805 0.148 1.   ],[ 0.505 -0.997  0.003  0.185],[-100  100],--,1,0,0,0,0,0
1.0,35,0,3,--,4,False,True,False,--,0.509,-99.738,1.0,55.0,1.0,55.0,0.113,0.49,2.916,0.065,0.281,--,-125.427,125.427,-19.578,-0.108,-0.149,nan,nan,nan,nan,--,0.608,[0.524 1.    0.515 0.805 0.148 1.   ],[ 0.51  -0.997  0.003  0.174],[-100  100],--,1,0,0,0,0,0
1.0,35,0,4,--,4,False,True,False,--,0.527,-99.323,1.0,55.0,1.0,55.0,0.105,0.483,2.959,0.06,0.277,--,-123.805,123.805,-19.52,-0.105,-0.14,nan,nan,nan,nan,--,0.612,[0.546 1.    0.521 0.816 0.15  1.   ],[ 0.528 -0.995  0.003  0.139],[-100  100],--,1,0,0,0,0,0
