V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,40,45,1,--,0,False,False,False,--,0.508,-89.998,0.5,-5.0,0.5,40.0,0.1,0.747,1.595,0.032,0.24,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.064,[0.953 1.    0.    0.    0.    0.    0.   ],[ 0.508 -1.     0.     0.006],[-90   0],--,0,0,0,0,1,0
0.5,40,45,2,--,0,False,False,False,--,0.532,-89.999,0.5,-5.0,0.5,40.0,0.092,0.74,1.611,0.03,0.238,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.964 1.    0.    0.    0.    0.    0.   ],[ 0.532 -1.     0.     0.005],[-90   0],--,0,0,0,0,1,0
0.5,40,45,3,--,0,False,False,False,--,0.532,-89.999,0.5,-5.0,0.5,40.0,0.092,0.74,1.611,0.03,0.238,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.964 1.    0.    0.    0.    0.    0.   ],[ 0.532 -1.     0.     0.005],[-90   0],--,0,0,0,0,1,0
0.5,40,45,4,--,0,False,False,False,--,0.53,-89.999,0.5,-5.0,0.5,40.0,0.095,0.742,1.606,0.03,0.239,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.96 1.   0.   0.   0.   0.   0.  ],[ 0.53  -1.     0.     0.006],[-90   0],--,0,0,0,0,1,0
0.5,45,45,0,--,0,False,False,False,--,0.527,-89.999,0.5,-0.0,0.5,45.0,0.1,0.689,1.452,0.035,0.244,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.97 1.   0.   0.   0.   0.   0.  ],[ 0.527 -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,45,45,1,--,0,False,False,False,--,0.529,-90.0,0.5,-0.0,0.5,45.0,0.098,0.686,1.457,0.034,0.243,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.975 1.    0.    0.    0.    0.    0.   ],[ 0.529 -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,45,45,2,--,0,False,False,False,--,0.53,-90.0,0.5,-0.0,0.5,45.0,0.096,0.685,1.46,0.034,0.242,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.977 1.    0.    0.    0.    0.    0.   ],[ 0.53  -1.     0.     0.006],[-90   0],--,0,0,0,0,1,0
0.5,45,45,3,--,0,False,False,False,--,0.528,-90.0,0.5,-0.0,0.5,45.0,0.098,0.687,1.456,0.035,0.243,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.973 1.    0.    0.    0.    0.    0.   ],[ 0.528 -1.     0.     0.007],[-90   0],--,0,0,0,0,1,0
0.5,45,45,4,--,0,False,False,False,--,0.506,-89.999,0.5,-0.0,0.5,45.0,0.105,0.693,1.443,0.037,0.245,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.065,[0.963 1.    0.    0.    0.    0.    0.   ],[ 0.505 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
0.5,50,45,0,--,0,False,False,False,--,0.526,-90.0,0.5,5.0,0.5,50.0,0.103,0.646,1.298,0.039,0.248,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.982 1.    0.    0.    0.    0.    0.   ],[ 0.526 -1.     0.     0.008],[-90   0],--,0,0,0,0,1,0
