Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
1.2390309000000082,0,,,,-0.0625,0.0362109375,-0.9839453125,-0.001015209431102239,0.20490050717219147,16.750193099975586,0.009825265035033226,0,0,0.18651776457146027,0,0,0,0,0.060546875,,
1.2336696499998698,100,,,,-0.0623828125,0.01921875,-0.99375,-0.0009027160796849445,0.3982184252950663,16.748408565521242,0.028968098924960942,0,237.92328363264,0.4851691282977855,0.21645540617493617,52.342171901726935,10.981619825298782,3.3698155756538286,0.0771484375,,
7.081223599999887,200,,,,-0.04529296875,0.010390625,-1.0080078125,-0.0005646568342304025,4.4802917711017765,16.744042205810548,0.06971435535466299,529.9866806623199,618.3701539836,1.1673000823773552,0.36455219138961004,31.62019028426076,17.717039875211295,3.9571212479241247,0.1205078125,,
12.931569449999875,300,,,,-0.0582421875,0.02099609375,-0.99333984375,0.00005818485320451525,11.300941681081653,16.73586175918579,0.13702869247412308,810.3214651185599,945.30522946824,2.2932964603779724,0.29395034955339144,12.90327542295821,32.0543648280266,4.957886256226362,0.08603515625,,
18.75949889999989,400,,,,-0.0606640625,0.0179296875,-0.98818359375,0.0006784384583210468,20.423212247443555,16.72258893966675,0.24215192433213814,1066.88486516256,1244.69900935632,4.049404003599716,0.8444705424277825,20.918277028866818,29.24291258540948,5.051509145652749,0.085234375,,
24.607057399999874,500,,,,-0.05681640625,0.01638671875,-0.99482421875,0.0016685295894360538,32.34164107271038,16.70494960784912,0.38555803637718783,1316.0131625930399,1535.29632981432,6.440724874971633,2.5617050546498126,39.80215804909417,13.541702133901298,5.026569081943699,0.11853515625,,
30.458784999999878,600,,,,-0.05896484375,0.01298828125,-0.99431640625,0.0023774037397520055,45.532872053753174,16.68151496887207,0.5690029741427861,1543.1503114483198,1800.1325905127999,9.491835611558667,4.279622518496971,45.10508612346098,11.011178229770533,4.799137375622184,0.19423828125,,
36.332717499999866,700,,,,-0.05845703125,0.007421875,-0.99298828125,0.003397057239601267,60.67180899259835,16.651949424743652,0.7922260959050618,1755.52197483168,2055.33463374024,13.192102155330351,6.982052425079153,52.92243981135705,8.822144976786257,4.600656582051082,0.2149609375,,
42.18462029999987,800,,,,-0.05798828125,0.010703125,-0.9946875,0.0045755924956130435,78.80177922123774,16.615152683258056,1.084391747226473,1986.8479138917598,2318.3906586016797,18.01733255241437,10.608072989222146,58.8672429292905,7.48915705439194,4.374258305029465,0.179140625,,
48.079975699999885,900,,,,-0.05884765625,0.012890625,-0.99564453125,0.005874202326686365,96.83925053835566,16.570096073150633,1.434044130553957,2181.94081768032,2549.4024383963997,23.76224634976225,14.975596197369391,63.04062802413494,6.502742445892936,4.075836155570575,0.1408203125,,
53.95891374999986,1000,,,,-0.05359375,0.006640625,-0.99201171875,0.007112350221382442,116.82348642637766,16.51179756164551,1.856342076768633,2396.9304749416797,2796.12218145912,30.65155994913195,19.887178304950098,64.88813000713931,5.887604736869644,3.8117296916202204,0.48560546875,,
59.812706049999896,1100,,,,-0.054296875,0.01044921875,-0.99369140625,0.008510519961987506,136.96147374118922,16.44829526901245,2.313787668456789,2588.98650583176,3020.43189692616,38.0578816000679,25.704991268168307,67.55572453308335,5.340460449211743,3.5993354808180387,1.0549609375,,
65.65949524999989,1200,,,,-0.0591796875,0.01025390625,-0.9959375,0.010082657088712539,160.41397488850453,16.370562839508057,2.880292499770876,2771.1988797405597,3239.92450365768,47.15202522038504,32.66727968683947,69.28373270325203,4.916413433990882,3.4022256384300995,0.6446484375,,
71.5169595499999,1300,,,,-0.05171875,0.0181640625,-0.99515625,0.011331547769703122,185.38944411103665,16.282142601013184,3.489476135482546,2944.51007446416,3446.8507397748,56.816166805271735,39.058477415468985,68.74814088924771,4.752649960973759,3.263118230196064,0.342109375,,
77.38439899999986,1400,,,,-0.0534765625,0.017421875,-0.9948828125,0.013011563005852145,207.7534937221261,16.18186233520508,4.156821156253573,3120.75342233112,3646.9701918091196,67.2651298193363,47.45219342443988,70.54902008661628,4.38225947323753,3.088635508495218,0.1116015625,,
83.23502899999986,1500,,,,-0.05501953125,0.0209375,-0.99568359375,0.0143813905206503,228.98146291523994,16.073621139526367,4.862764836063143,3253.53807182328,3818.6058704507996,78.16224190618195,54.91711152727691,70.26177823661956,4.171489548996427,2.9295833306255554,0.16291015625,,
89.08417074999988,1600,,,,-0.0494921875,0.02080078125,-0.99533203125,0.01567544913633574,250.03207775855768,15.956579465866088,5.597209835757967,3395.74749927624,3976.9421401922395,89.31234386348773,62.34015324604763,69.80040757410227,4.012786054118274,2.799540461260883,0.31048828125,,
94.97114599999988,1700,,,,-0.05435546875,0.0244921875,-0.99642578125,0.017058241107887916,269.3427513208835,15.833949460983277,6.3752426440618,3533.87285627952,4122.921478829519,100.94524929463726,70.33060241133585,69.67143640923143,3.8316556459083913,2.668211076585496,0.5969140625,,
100.88221004999993,1800,,,,-0.04431640625,0.02693359375,-0.992421875,0.018300919699509925,288.32799449288666,15.705240335464477,7.227789269199129,3647.2843510744797,4262.617632159599,113.5142431217067,78.00943898690416,68.72196087290207,3.6977818525361625,2.5400177218805986,0.99693359375,,
