Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Unnamed: 21
263.79362145,500,,,,-0.026640625,0.00919921875,-0.99521484375,0.0020869629028872,28.831725263878624,16.30544651031494,0.410790609230753,0,1468.27568653752,6.698123469771391,3.064384415686848,45.83920097612408,9.078877908945367,3.9645813809995687,0.10798828125,,
271.44323975,600,,,,-0.0254296875,0.006328125,-0.99806640625,0.0029456748717777,41.37167143456693,16.27899959564209,0.6012468029162846,0,1726.9334816839198,9.7876965041525,5.086893999900908,52.00017119908839,7.830328452528006,3.9953332072569303,0.1659765625,,
279.1296354500001,700,,,,-0.0276171875,0.0044921875,-0.99986328125,0.0039592997829646,56.34775731630939,16.245847721099853,0.8424186200997792,0,1988.6281497288,13.685812843182807,7.87361686628602,57.57413671406578,6.974330818506981,3.9521676936658863,0.17099609375,,
286.8476986000002,800,,,,-0.0258984375,0.00373046875,-0.997109375,0.0049437067065432,72.25216125678776,16.205370445251464,1.1162393636605703,0,2227.80807042288,18.08908208676603,11.013620101742918,60.89883795277776,6.398490855465823,3.8683689462992095,0.22599609375,,
294.5673262,900,,,,-0.02642578125,0.00298828125,-0.99791015625,0.0060055940798823,89.13971624913245,16.159967308044433,1.466784839143511,0,2455.678257564,23.70318032129459,14.747869058249089,62.23655819950106,5.92056749826539,3.664390403075713,0.1490234375,,
302.2438081500002,1000,,,,-0.0304296875,0.00396484375,-0.99708984375,0.0069495714438731,105.11803276104912,16.110176181793214,1.822163725604769,0,2668.46879996784,29.355391943003383,18.544914247924968,63.18275856740593,5.579690714409522,3.502802199332,0.2920703125,,
309.9250606499999,1100,,,,-0.0296484375,0.00314453125,-0.9991796875,0.0082283288972709,124.87656434505628,16.052684211730956,2.2411196143529377,0,2875.70919535032,35.9759884492577,23.66204499729718,65.78191622605836,5.201611834545499,3.407370310981021,0.3829296875,,
317.6021749000001,1200,,,,-0.028125,0.006796875,-1.00107421875,0.0094199171140217,143.27275263207358,15.980584144592283,2.7338031370542013,0,3077.29472395632,43.68775664265591,28.98809786715053,66.36313676499557,4.875117374286127,3.227130368349611,0.5283984375,,
344.27679200000006,0,,,,-0.00044921875,0.0026171875,-0.99625,-5.8511986903e-05,0.01021303495869974,16.20399690628052,-0.0001615978067275,0,0.0,0.1326265107262597,0.0,0.0,0.0,0.0,0.0690625,,
349.9591797000002,100,,,,-0.02318359375,0.00259765625,-0.99435546875,8.29392096385e-05,0.4513072374215865,16.208440837860106,0.0214014833583496,0,224.83331424264,0.346926975793056,0.0806791245027867,27.502742383239205,108.62315143776678,7.367860542447114,0.09728515625,,
357.6713518000002,200,,,,-0.02771484375,0.0073046875,-0.99009765625,0.0003051392037554,3.8100070453241406,16.20742280960083,0.0679827006882987,0,572.5029012410399,1.1018256585916224,0.2445737627464156,21.985064440874226,10.5453177695291,1.813746218215436,0.0990625,,
365.3618949500001,300,,,,-0.0258203125,0.00875,-0.99939453125,0.0007922802202868,9.388802312407297,16.19976324081421,0.1448153831413947,0,885.82440856008,2.3459754926690315,0.724132738085096,31.07155986798421,11.294067318619632,3.032783057359857,0.122734375,,
373.0581676500001,400,,,,-0.0239453125,0.00951171875,-0.99916015625,0.0013995534731116,17.99032765135043,16.18505115509033,0.2567852493724786,0,1179.56332167168,4.156088176521227,1.6508248708036664,39.90446891003953,11.760299964699398,3.780942920341994,0.0991796875,,
