V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.6,45,0,0,--,4,False,True,False,--,0.531,-88.934,1.6,45.0,1.6,45.0,0.182,0.366,2.732,0.206,0.414,--,-122.224,122.224,-18.406,0.209,0.324,nan,nan,nan,nan,--,0.809,[0.999 0.852 0.961 0.51  0.762 0.705 1.   ],[ 0.518 -0.798  0.013  0.043],[-100    0],--,1,0,0,0,0,0
1.6,45,0,1,--,4,False,True,False,--,0.529,-86.992,1.6,45.0,1.6,45.0,0.175,0.359,2.783,0.198,0.407,--,-120.419,120.419,-18.121,0.227,0.304,nan,nan,nan,nan,--,0.797,[0.999 0.881 0.888 0.528 0.776 0.68  1.   ],[ 0.522 -0.742  0.01   0.034],[-100    0],--,1,0,0,0,0,0
1.6,45,0,2,--,4,False,True,False,--,0.519,-88.534,1.6,45.0,1.6,45.0,0.18,0.364,2.748,0.204,0.412,--,-121.613,121.613,-18.318,0.216,0.323,nan,nan,nan,nan,--,0.805,[1.    0.861 0.938 0.513 0.767 0.696 1.   ],[ 0.519 -0.782  0.012  0.04 ],[-100    0],--,1,0,0,0,0,0
1.6,45,0,3,--,4,False,True,False,--,0.516,-89.398,1.6,45.0,1.6,45.0,0.18,0.364,2.745,0.204,0.412,--,-120.734,120.734,-18.382,0.213,0.35,nan,nan,nan,nan,--,0.8,[0.999 0.859 0.935 0.495 0.773 0.684 1.   ],[ 0.519 -0.785  0.012  0.04 ],[-100    0],--,1,0,0,0,0,0
1.6,45,0,4,--,4,False,True,False,--,0.524,-88.093,1.6,45.0,1.6,45.0,0.18,0.364,2.745,0.204,0.412,--,-122.033,122.033,-18.308,0.215,0.308,nan,nan,nan,nan,--,0.809,[0.998 0.859 0.942 0.528 0.764 0.702 1.   ],[ 0.519 -0.784  0.012  0.04 ],[-100    0],--,1,0,0,0,0,0
1.6,55,0,0,--,4,False,True,False,--,0.51,-87.814,1.6,55.0,1.6,55.0,0.184,0.343,2.043,0.241,0.449,--,-119.485,119.485,-18.176,0.016,0.503,nan,nan,nan,nan,--,0.79,[0.999 0.844 0.98  0.41  0.782 0.667 1.   ],[ 0.522 -0.739  0.01   0.034],[-100    0],--,1,0,0,0,0,0
1.6,55,0,1,--,4,False,True,False,--,0.535,-83.497,1.6,55.0,1.6,55.0,0.178,0.337,2.078,0.234,0.442,--,-119.222,119.222,-17.676,0.044,0.415,nan,nan,nan,nan,--,0.784,[0.998 0.868 0.924 0.421 0.784 0.663 1.   ],[ 0.525 -0.692  0.008  0.028],[-100    0],--,1,0,0,0,0,0
1.6,55,0,2,--,4,False,True,False,--,0.511,-88.201,1.6,55.0,1.6,55.0,0.185,0.343,2.039,0.242,0.45,--,-120.06,120.06,-18.26,0.009,0.507,nan,nan,nan,nan,--,0.794,[0.999 0.841 0.995 0.409 0.778 0.675 1.   ],[ 0.518 -0.74   0.01   0.035],[-100    0],--,1,0,0,0,0,0
1.6,55,0,3,--,4,False,True,False,--,0.53,-86.991,1.6,55.0,1.6,55.0,0.181,0.34,2.058,0.238,0.446,--,-119.326,119.326,-18.081,0.021,0.489,nan,nan,nan,nan,--,0.788,[0.998 0.854 0.961 0.411 0.784 0.665 1.   ],[ 0.523 -0.719  0.009  0.031],[-100    0],--,1,0,0,0,0,0
1.6,55,0,4,--,4,False,True,False,--,0.517,-85.795,1.6,55.0,1.6,55.0,0.179,0.338,2.07,0.235,0.443,--,-118.586,118.586,-17.904,0.031,0.474,nan,nan,nan,nan,--,0.782,[0.998 0.863 0.935 0.412 0.789 0.655 1.   ],[ 0.524 -0.702  0.008  0.029],[-100    0],--,1,0,0,0,0,0
1.6,65,0,0,--,4,False,True,False,--,0.532,-78.238,1.6,65.0,1.6,65.0,0.175,0.318,1.464,0.254,0.462,--,-115.098,115.098,-16.993,-0.16,0.484,nan,nan,nan,nan,--,0.633,[1.    0.883 0.904 0.341 0.813 0.155 1.   ],[ 0.532 -0.557  0.005  0.019],[-100    0],--,1,0,0,0,0,0
1.6,65,0,1,--,4,False,True,False,--,0.532,-77.679,1.6,65.0,1.6,65.0,0.175,0.318,1.464,0.254,0.462,--,-115.198,115.198,-16.943,-0.161,0.475,nan,nan,nan,nan,--,0.632,[1.    0.883 0.904 0.341 0.812 0.154 1.   ],[ 0.532 -0.558  0.005  0.019],[-100    0],--,1,0,0,0,0,0
1.6,65,0,2,--,4,False,True,False,--,0.532,-79.008,1.6,65.0,1.6,65.0,0.175,0.319,1.462,0.254,0.463,--,-115.376,115.376,-17.095,-0.168,0.503,nan,nan,nan,nan,--,0.634,[0.998 0.88  0.914 0.342 0.811 0.154 1.   ],[ 0.532 -0.563  0.005  0.019],[-100    0],--,1,0,0,0,0,0
1.6,65,0,3,--,4,False,True,False,--,0.525,-81.674,1.6,65.0,1.6,65.0,0.182,0.325,1.434,0.263,0.472,--,-117.498,117.498,-17.449,-0.187,0.537,nan,nan,nan,nan,--,0.64,[0.999 0.854 0.977 0.345 0.797 0.151 1.   ],[ 0.528 -0.628  0.006  0.023],[-100    0],--,1,0,0,0,0,0
1.6,65,0,4,--,4,False,True,False,--,0.531,-78.334,1.6,65.0,1.6,65.0,0.175,0.319,1.462,0.254,0.463,--,-115.246,115.246,-17.015,-0.163,0.487,nan,nan,nan,nan,--,0.633,[0.999 0.88  0.909 0.341 0.812 0.154 1.   ],[ 0.532 -0.563  0.005  0.019],[-100    0],--,1,0,0,0,0,0
