Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,-90,0,--,4,False,0.49,-90.0,0.261,0.004,0.129,0.018,1.637,0.017,-0.0,-0.494,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-90,1,--,4,False,0.5,-90.12,0.231,0.012,0.115,-0.022,1.806,0.129,-0.001,-0.496,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-90,2,--,4,False,0.5,-90.12,0.265,0.004,0.132,-0.036,1.589,0.031,-0.001,-0.497,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-90,3,--,4,False,0.5,-90.35,0.229,0.022,0.114,-0.036,1.678,0.051,-0.003,-0.497,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-90,4,--,4,False,0.5,-90.12,0.258,0.006,0.128,-0.135,1.537,0.423,-0.001,-0.495,0.989,[0.1   0.04  0.199 0.65  0.   ],--,1,0,0,0,0,0
0.5,-85,0,--,4,False,0.5,-83.22,0.258,-0.454,0.128,0.193,1.638,0.017,0.059,-0.496,0.988,[0.1   0.04  0.198 0.65  0.   ],--,1,0,0,0,0,0
0.5,-85,1,--,4,False,0.5,-85.14,0.24,-0.358,0.119,-0.019,2.054,0.048,0.042,-0.494,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-85,2,--,4,False,0.5,-85.16,0.248,-0.341,0.123,-0.015,1.844,0.015,0.042,-0.496,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-85,3,--,4,False,0.5,-85.15,0.251,-0.339,0.124,-0.015,1.635,0.03,0.042,-0.495,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-85,4,--,4,False,0.5,-84.35,0.256,-0.382,0.126,0.104,1.565,0.032,0.049,-0.495,0.99,[0.1   0.04  0.199 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,0,--,4,False,0.5,-79.05,0.262,-0.735,0.129,0.153,1.843,0.073,0.095,-0.491,0.989,[0.1   0.04  0.199 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,1,--,4,False,0.5,-79.05,0.273,-0.704,0.134,0.149,1.599,0.033,0.095,-0.491,0.989,[0.1   0.04  0.199 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,2,--,4,False,0.5,-79.46,0.258,-0.722,0.126,0.057,1.828,0.037,0.091,-0.489,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-80,3,--,4,False,0.5,-80.03,0.269,-0.651,0.132,-0.025,2.007,0.048,0.086,-0.489,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-80,4,--,4,False,0.5,-80.03,0.278,-0.631,0.136,-0.016,1.615,0.039,0.086,-0.489,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-75,0,--,4,False,0.5,-75.07,0.294,-0.906,0.141,-0.04,1.788,0.031,0.128,-0.48,0.97,[0.079 0.041 0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,1,--,4,False,0.5,-73.74,0.281,-1.034,0.135,0.357,1.525,0.039,0.14,-0.48,0.978,[0.094 0.04  0.194 0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,2,--,4,False,0.5,-75.07,0.276,-0.968,0.132,-0.053,1.627,0.036,0.128,-0.48,0.977,[0.088 0.04  0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,3,--,4,False,0.5,-75.04,0.278,-0.96,0.133,-0.037,1.64,0.032,0.128,-0.479,0.988,[0.098 0.04  0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,4,--,4,False,0.5,-74.96,0.266,-1.006,0.128,-0.018,1.818,0.046,0.129,-0.48,0.99,[0.1  0.04 0.2  0.65 0.  ],--,1,0,0,0,0,0
0.5,-70,0,--,4,False,0.5,-70.0,0.291,-1.247,0.136,-0.106,1.903,0.085,0.17,-0.467,0.962,[0.073 0.04  0.199 0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,1,--,4,False,0.5,-70.0,0.302,-1.208,0.141,-0.031,1.646,0.029,0.17,-0.467,0.961,[0.071 0.04  0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,2,--,4,False,0.5,-69.96,0.284,-1.282,0.133,-0.061,1.549,0.041,0.17,-0.466,0.969,[0.079 0.04  0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,3,--,4,False,0.5,-70.0,0.286,-1.269,0.134,-0.039,1.715,0.012,0.17,-0.467,0.968,[0.077 0.04  0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,4,--,4,False,0.5,-70.11,0.29,-1.249,0.135,-0.032,1.62,0.023,0.169,-0.467,0.974,[0.084 0.04  0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-65,0,--,4,False,0.5,-64.46,0.303,-1.58,0.136,0.128,1.586,0.017,0.215,-0.45,0.971,[0.082 0.04  0.199 0.65  0.   ],--,1,0,0,0,0,0
