Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,-45,0,--,0,False,0.0,0.0,5.0,0.005,2.518,0.0,1.58,0.004,0,0,0.029,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,1,--,0,False,0.02,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.016,0,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,2,--,0,False,0.02,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.016,0,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,3,--,0,False,0.02,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.016,0,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-45,4,--,0,False,0.02,-90.0,5.0,0.0,2.537,0.0,1.547,0.01,-0.0,-0.016,0.029,[0.    0.    0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,0,--,0,False,0.5,-39.86,3.183,3.538,0.14,0.0,1.699,0.092,0.382,-0.319,0.055,[0.002 0.024 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,1,--,0,False,0.5,-39.86,2.91,3.806,0.13,0.0,1.602,0.302,0.382,-0.319,0.058,[0.002 0.026 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,2,--,0,False,0.5,-39.86,3.357,3.332,0.149,0.0,1.534,2.407,0.382,-0.319,0.054,[0.002 0.023 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,3,--,0,False,0.5,-39.79,2.751,4.045,0.123,0.0,1.65,0.235,0.383,-0.319,0.059,[0.003 0.027 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-40,4,--,0,False,0.5,-39.41,2.674,3.826,0.13,0.0,1.501,2.322,0.387,-0.318,0.058,[0.003 0.026 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-35,0,--,0,False,0.5,-34.78,1.632,3.407,0.144,0.0,1.595,1.685,0.409,-0.284,0.058,[0.005 0.024 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-35,1,--,0,False,0.5,-34.96,1.648,3.426,0.143,0.0,1.551,3.705,0.409,-0.286,0.058,[0.005 0.024 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-35,2,--,0,False,0.5,-34.75,1.508,3.683,0.133,0.0,1.522,4.528,0.408,-0.283,0.061,[0.005 0.026 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-35,3,--,0,True,0.5,-34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.408,-0.283,0,[0.005 0.026 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-35,4,--,0,False,0.49,-35.04,1.325,4.309,0.113,0.0,1.539,1.213,0.405,-0.284,0.066,[0.006 0.031 0.029 0.    0.   ],--,0,0,0,0,1,0
0.5,-30,0,--,0,True,0.49,-35.04,0.0,0.0,0.0,0.066,0.0,0.0,0.405,-0.284,0,[0.006 0.031 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-30,1,--,0,True,0.49,-35.04,0.0,0.0,0.0,-0.065,0.0,0.0,0.405,-0.284,0,[0.006 0.031 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-30,2,--,0,True,0.49,-35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.405,-0.284,0,[0.006 0.031 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-30,3,--,0,True,0.49,-35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.405,-0.284,0,[0.006 0.031 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-30,4,--,0,True,0.49,-35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.405,-0.284,0,[0.006 0.031 0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-25,0,--,0,True,0.5,-24.71,0.239,11.325,0.041,0.0,3.002,7.999,0.452,-0.208,0.179,[0.1   0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-25,1,--,0,True,0.5,-24.76,0.242,11.227,0.042,-0.151,2.72,8.0,0.451,-0.208,0.191,[0.1   0.05  0.041 0.    0.   ],--,0,0,0,0,0,1
0.5,-25,2,--,0,True,0.5,-24.71,0.242,11.166,0.042,-0.164,2.878,8.0,0.452,-0.208,0.192,[0.1   0.05  0.042 0.    0.   ],--,0,0,0,0,0,1
0.5,-25,3,--,0,True,0.5,-24.82,0.246,11.077,0.042,-0.068,2.251,8.0,0.454,-0.21,0.184,[0.1   0.05  0.034 0.    0.   ],--,0,0,0,0,0,1
0.5,-25,4,--,0,True,0.5,-24.76,0.246,11.065,0.042,0.0,1.765,8.0,0.451,-0.208,0.179,[0.1   0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-20,0,--,0,True,0.5,-19.6,0.24,8.756,0.051,0.0,2.27,7.997,0.469,-0.167,0.179,[0.1   0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-20,1,--,0,True,0.5,-19.75,0.239,8.872,0.051,-1.755,2.147,7.999,0.468,-0.168,0.332,[0.1   0.05  0.182 0.    0.   ],--,0,0,0,0,0,1
0.5,-20,2,--,0,True,0.5,-19.71,0.226,9.367,0.048,-1.672,3.8,8.0,0.469,-0.168,0.327,[0.1   0.05  0.177 0.    0.   ],--,0,0,0,0,0,1
0.5,-20,3,--,0,True,0.5,-19.59,0.238,8.864,0.051,-2.862,2.281,7.999,0.472,-0.168,0.337,[0.1   0.05  0.187 0.    0.   ],--,0,0,0,0,0,1
0.5,-20,4,--,0,True,0.5,-19.75,0.244,8.677,0.052,0.0,1.529,7.999,0.468,-0.168,0.179,[0.1   0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-15,0,--,0,True,0.5,-14.79,0.236,7.282,0.059,-4.558,2.691,7.998,0.481,-0.127,0.191,[0.1   0.05  0.041 0.    0.   ],--,0,0,0,0,0,1
0.5,-15,1,--,0,True,0.5,-14.56,0.23,7.409,0.058,0.0,3.436,7.999,0.485,-0.126,0.179,[0.1   0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
0.5,-15,2,--,0,True,0.5,-14.79,0.238,7.229,0.06,-4.364,2.079,7.995,0.481,-0.127,0.208,[0.1   0.05  0.058 0.    0.   ],--,0,0,0,0,0,1
0.5,-15,3,--,0,True,0.5,-14.56,0.241,7.055,0.061,-4.263,1.635,7.999,0.485,-0.126,0.217,[0.1   0.05  0.067 0.    0.   ],--,0,0,0,0,0,1
0.5,-15,4,--,0,True,0.5,-14.78,0.236,7.271,0.06,0.0,2.776,7.999,0.485,-0.128,0.179,[0.1   0.05  0.029 0.    0.   ],--,0,0,0,0,0,1
