vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
0.75,80.0,22,0.13,0.74,[3.   6.68],[2. 2.],4.18,0.0,8.67,0.03,0.0,0.3667,4.2584,0.0499,18.1556,0.4379,-0.6671,0.0093,1.9277,0.0021,0.1723,0.734,0.0,1.0895,0.1001,0.4075,0.0868,-0.3099,0.062,0.0636,0.1148,,,0.1693,0.0103
0.75,80.0,23,0.13,0.74,[4.   5.98],[2. 2.],5.24,0.0,4.6,0.01,0.0,0.0,5.4134,0.0778,28.6539,0.8482,-0.8663,0.015,1.9628,0.0021,0.1372,0.734,0.0,0.0,0.0,3.3718,0.7304,0.0487,0.0136,0.0691,0.0494,,,0.1318,0.007
0.75,80.0,24,0.13,0.74,[5.   7.52],[2. 2.],4.14,0.01,9.51,0.01,0.0,0.8,4.2264,0.0522,16.8655,0.3973,-0.6631,0.0087,1.9212,0.0021,0.1788,0.734,0.0,,,,,,,,,,,,
0.75,85.0,20,0.07,0.75,[1.   7.45],[2. 2.],6.91,0.01,6.0,0.04,0.0,0.0,7.1729,0.1453,45.973,1.8334,-0.5422,0.0135,1.9905,0.0022,0.1095,0.742,0.0,,,,,,,,,,,,
0.75,85.0,21,0.07,0.75,[2.   4.01],[2. 2.],5.16,0.0,4.65,0.0,0.0,0.0,5.3144,0.0776,26.1746,0.9276,-0.3746,0.006,1.9549,0.0026,0.1451,0.742,0.0,0.0,0.0,3.0529,0.8197,-0.0264,0.0128,0.05,0.0441,,,0.1369,0.0056
0.75,85.0,22,0.07,0.75,[3.   4.27],[2. 2.],5.03,0.03,5.4,0.01,0.0,0.0,5.1847,0.082,26.8573,0.8751,-0.3635,0.0111,1.9568,0.0023,0.1432,0.742,0.0,0.0,0.0,5.25,0.5633,-0.025,0.0146,0.1798,0.0412,,,0.1266,0.006
0.75,85.0,23,0.07,0.75,[4.   7.13],[2. 2.],4.53,0.03,7.41,0.0,0.0,0.0,4.6525,0.0533,21.6315,0.4858,-0.3193,0.0056,1.9404,0.0018,0.1596,0.742,0.0,0.0,0.0,8.3977,1.1997,-0.0844,0.0202,0.3103,0.0335,,,0.1268,0.0049
0.75,85.0,24,0.07,0.75,[5.   7.37],[2. 2.],6.91,0.0,9.19,0.03,0.0,0.0,7.1811,0.163,51.609,2.3546,-0.5453,0.0186,1.9966,0.0024,0.1034,0.742,0.0,,,,,,,,,,,,
0.75,90.0,10,0.0,0.75,[6.97 3.51],[2. 2.],5.22,0.0,5.16,0.01,0.0,0.0,5.378,0.0719,27.854,1.5898,0.087,0.0023,1.9587,0.004,0.1413,0.745,0.0,0.0,0.0,5.3778,0.3301,-0.0731,0.0101,0.199,0.0363,,,0.1203,0.0044
0.75,90.0,11,0.0,0.75,[4.42 6.38],[2. 2.],4.75,0.02,6.25,0.01,0.0,0.0,4.8599,0.0696,22.0881,0.6418,0.087,0.0034,1.9414,0.0023,0.1586,0.745,0.0,0.0,0.0,5.9697,1.2066,-0.1308,0.0202,0.2109,0.0415,,,0.1314,0.0062
0.75,90.0,20,0.0,0.75,[1.   5.07],[2. 2.],4.53,0.0,7.3,0.0,0.0,0.0,4.6509,0.0654,20.482,0.9085,0.0866,0.0032,1.9353,0.0036,0.1647,0.745,0.0,0.0,0.0,7.613,1.4436,-0.1563,0.0197,0.2897,0.0283,,,0.1295,0.0053
0.75,90.0,21,0.0,0.75,[2.   6.48],[2. 2.],4.52,0.0,7.3,0.11,0.0,0.0,4.6509,0.0543,20.6617,1.0842,0.088,0.0037,1.9359,0.0043,0.1641,0.745,0.0,0.0,0.0,7.9385,1.3411,-0.1531,0.0177,0.2933,0.0338,,,0.1284,0.0044
0.75,90.0,22,0.0,0.75,[3.  3.2],[2. 2.],4.18,0.04,9.36,0.01,0.0,0.8,4.2675,0.0575,18.1577,0.5718,0.0853,0.0027,1.9251,0.0028,0.1749,0.745,0.0,0.8891,0.3715,1.9056,3.1118,-0.3686,0.0819,0.2519,0.1167,,,0.1511,0.0131
0.75,90.0,23,0.0,0.75,[4.   6.67],[2. 2.],6.67,0.0,8.11,0.01,0.0,0.0,6.9322,0.1205,47.8048,2.1042,0.0835,0.0054,1.9922,0.0025,0.1078,0.745,0.0,,,,,,,,,,,,
0.75,90.0,24,0.0,0.75,[5.   3.82],[2. 2.],5.02,0.0,5.21,0.09,0.0,0.0,5.1398,0.0666,25.1484,1.4121,0.0898,0.0036,1.9513,0.0041,0.1487,0.745,0.0,0.0,0.0,4.1398,1.0335,-0.1064,0.0178,0.1101,0.0477,,,0.1347,0.0061
1.0,20.0,10,0.94,0.34,[5.2  5.86],[2. 2.],2.88,0.01,8.67,0.0,0.0,0.0,2.9263,0.0245,8.5595,0.1448,-7.9924,0.0662,1.9848,0.001,0.1152,0.337,0.0,0.019,0.0911,5.6084,2.4219,0.7913,0.0161,0.0355,0.0197,,,0.1154,0.0035
1.0,20.0,11,0.94,0.34,[6.25 6.8 ],[2. 2.],3.1,0.0,7.42,0.05,0.0,0.0,3.1597,0.0314,9.5107,0.2339,-8.6264,0.086,1.9907,0.0013,0.1093,0.337,0.0,2.453,2.0308,7.2394,2.7862,0.8269,0.0153,-0.0265,0.0293,,,0.1131,0.0047
1.0,20.0,20,0.94,0.34,[1.   4.97],[2. 2.],6.83,0.0,5.01,0.1,0.0,0.0,5.642,0.0,29.5445,0.0,-15.418,0.0,2.038,0.0,0.062,0.337,0.0,,,,,,,,,,,,
1.0,20.0,21,0.94,0.34,[2.   5.74],[2. 2.],5.72,0.05,3.5,0.0,0.0,0.0,5.6942,0.0262,29.6421,0.293,-15.6064,0.0504,2.0381,0.0003,0.0619,0.337,0.0,,,,,,,,,,,,
