vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
1.5,1.75,4,0.8333333134651184,5.31,6.26,0.1,0.66,5.67245,-5.7821,-6.5339,-84.57964887057184,0.15790000000000787,[0. 0.],[0. 0.],[5.88 6.75],[1.5 1.5]
1.5,1.75,5,0.6666666865348816,5.49,7.94,0.0,0.0,5.8179375,-5.930125,-7.9411249999999995,-80.20315830966797,0.14099999999999469,[0. 0.],[0. 0.],[2.95 5.54],[1.5 1.5]
1.5,2.0,0,0.3636363744735718,5.62,14.04,0.0,0.77,6.072625,-7.073874999999999,-14.2065,-74.78306280021133,0.1332500000000012,[0. 0.],[0. 0.],[5.44 1.45],[1.5 1.5]
1.5,2.0,1,0.7083333134651184,5.26,7.03,0.02,1.0,5.685117647058823,-6.622941176470587,-6.649176470588236,-82.37833822656381,0.15458823529412186,[0. 0.],[0. 0.],[5.41 5.47],[1.5 1.5]
1.5,2.0,2,0.875,4.86,3.75,0.0,0.01,5.329428571428572,-6.20847619047619,-3.750238095238095,-96.35146797769971,0.20638095238095558,[0. 0.],[0. 0.],[4.54 5.91],[1.5 1.5]
1.5,2.0,3,0.95652174949646,5.14,10.19,0.01,0.24,5.605636363636363,-6.530363636363637,-10.171000000000001,-85.27305455400182,0.14554545454545528,[0. 0.],[0. 0.],[3.07 1.45],[1.5 1.5]
1.5,2.0,4,0.3636363744735718,5.61,8.52,0.02,0.0,5.871124999999999,-6.839375,-8.520624999999999,-85.41522414236,0.14925000000000033,[0. 0.],[0. 0.],[4.7  3.05],[1.5 1.5]
1.5,2.0,5,0.0,3.65,8.87,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.69 3.14],[1.5 1.5]
1.5,2.25,1,0.7916666865348816,5.12,3.89,0.04,0.22,5.5764736842105265,-7.308052631578948,-3.9278421052631582,-87.53806154061503,0.19810526315789526,[0. 0.],[0. 0.],[5.27 2.95],[1.5 1.5]
1.5,2.25,2,0.5,4.54,6.84,0.0,0.07,4.878111111111111,-6.393111111111112,-6.8278888888888885,-166.830193324124,0.20200000000000765,[0. 0.],[0. 0.],[1.92 5.87],[1.5 1.5]
1.5,2.25,3,,3.71,4.18,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.59 6.82],[1.5 1.5]
1.5,2.25,4,0.4444444477558136,4.57,8.27,0.0,0.04,5.0421249999999995,-6.6083750000000006,-8.268125000000001,-151.50461576642454,0.17599999999999943,[0. 0.],[0. 0.],[3.18 3.94],[1.5 1.5]
1.5,2.25,5,0.3333333432674408,4.57,6.42,0.01,0.0,5.0294,-6.591200000000001,-6.4205999999999985,-85.548607003857,0.20359999999999445,[0. 0.],[0. 0.],[2.41 5.66],[1.5 1.5]
1.5,2.5,0,0.3684210479259491,4.66,5.98,0.02,0.0,5.015714285714286,-7.304,-5.984571428571429,-162.07709921568343,0.20685714285714177,[0. 0.],[0. 0.],[4.6  6.43],[1.5 1.5]
1.5,2.5,2,0.0,6.41,0.39,0.09,0.0,,,,,,[0. 0.],[0. 0.],[6.81 1.55],[1.5 1.5]
1.5,2.5,3,0.5333333611488342,4.74,5.6,0.0,0.0,5.0806249999999995,-7.398625,-5.60175,-164.81021072262064,0.21425000000000338,[0. 0.],[0. 0.],[6.91 6.06],[1.5 1.5]
1.5,2.5,4,0.875,4.95,7.5,0.05,0.04,,,,,,[0. 0.],[0. 0.],[6.68 4.47],[1.5 1.5]
1.5,2.5,5,0.800000011920929,4.5,4.23,0.01,0.01,5.219250000000001,-7.6,-4.23175,-151.75772044332092,0.23449999999999704,[0. 0.],[0. 0.],[4.06 3.67],[1.5 1.5]
1.5,2.75,0,0.5625,4.5,5.54,0.0,0.0,5.046333333333333,-8.083444444444444,-5.540777777777778,-157.3765305501633,0.2099999999999985,[0. 0.],[0. 0.],[5.02 3.12],[1.5 1.5]
1.5,2.75,1,0.6000000238418579,4.55,5.11,0.0,0.04,5.125,-8.209666666666665,-5.137833333333334,-149.33433263011065,0.2186666666666781,[0. 0.],[0. 0.],[1.01 6.93],[1.5 1.5]
1.5,2.75,2,0.0,3.84,0.45,0.01,0.03,,,,,,[0. 0.],[0. 0.],[3.66 2.21],[1.5 1.5]
