V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,25,0,1,--,4,False,True,False,--,0.609,-99.456,1.0,25.0,1.0,25.0,0.079,0.591,3.629,0.033,0.25,--,-127.353,127.353,-19.653,-0.028,-0.326,nan,nan,nan,nan,--,0.647,[0.716 1.    0.756 0.791 0.145 1.   ],[ 0.601 -0.994  0.011  0.257],[-100  100],--,1,0,0,0,0,0
1.0,25,0,2,--,4,False,True,False,--,0.601,-99.254,1.0,25.0,1.0,25.0,0.08,0.592,3.625,0.034,0.25,--,-127.068,127.068,-19.611,-0.025,-0.326,nan,nan,nan,nan,--,0.648,[0.714 1.    0.762 0.793 0.146 1.   ],[ 0.601 -0.994  0.011  0.259],[-100  100],--,1,0,0,0,0,0
1.0,25,0,3,--,4,False,True,False,--,0.605,-98.303,1.0,25.0,1.0,25.0,0.075,0.587,3.653,0.032,0.248,--,-128.035,128.035,-19.543,-0.022,-0.353,nan,nan,nan,nan,--,0.646,[0.728 1.    0.76  0.787 0.144 1.   ],[ 0.601 -0.993  0.011  0.249],[-100  100],--,1,0,0,0,0,0
1.0,25,0,4,--,4,False,True,False,--,0.604,-98.728,1.0,25.0,1.0,25.0,0.075,0.587,3.653,0.032,0.248,--,-127.445,127.445,-19.534,-0.02,-0.339,nan,nan,nan,nan,--,0.648,[0.728 1.    0.767 0.791 0.145 1.   ],[ 0.601 -0.993  0.011  0.249],[-100  100],--,1,0,0,0,0,0
1.0,30,0,0,--,4,False,True,False,--,0.532,-99.225,1.0,30.0,1.0,30.0,0.094,0.527,3.288,0.047,0.263,--,-125.907,125.907,-19.571,-0.062,-0.237,nan,nan,nan,nan,--,0.637,[0.625 1.    0.691 0.802 0.147 1.   ],[ 0.528 -0.994  0.016  0.403],[-100  100],--,1,0,0,0,0,0
1.0,30,0,1,--,4,False,True,False,--,0.6,-99.631,1.0,30.0,1.0,30.0,0.089,0.521,3.323,0.044,0.261,--,-124.227,124.227,-19.584,-0.062,-0.213,nan,nan,nan,nan,--,0.64,[0.642 1.    0.691 0.813 0.15  1.   ],[ 0.599 -0.993  0.011  0.25 ],[-100  100],--,1,0,0,0,0,0
1.0,30,0,2,--,4,False,True,False,--,0.565,-99.36,1.0,30.0,1.0,30.0,0.093,0.525,3.298,0.046,0.263,--,-124.974,124.974,-19.564,-0.061,-0.225,nan,nan,nan,nan,--,0.639,[0.63  1.    0.694 0.808 0.149 1.   ],[ 0.561 -0.994  0.013  0.328],[-100  100],--,1,0,0,0,0,0
1.0,30,0,3,--,4,False,True,False,--,0.593,-99.492,1.0,30.0,1.0,30.0,0.088,0.521,3.328,0.044,0.26,--,-124.036,124.036,-19.555,-0.06,-0.213,nan,nan,nan,nan,--,0.641,[0.645 1.    0.697 0.814 0.15  1.   ],[ 0.599 -0.993  0.011  0.249],[-100  100],--,1,0,0,0,0,0
1.0,30,0,4,--,4,False,True,False,--,0.6,-98.936,1.0,30.0,1.0,30.0,0.087,0.52,3.331,0.044,0.26,--,-124.387,124.387,-19.475,-0.055,-0.226,nan,nan,nan,nan,--,0.643,[0.646 1.    0.71  0.812 0.149 1.   ],[ 0.599 -0.993  0.011  0.248],[-100  100],--,1,0,0,0,0,0
1.0,35,0,0,--,4,False,True,False,--,0.593,-99.467,1.0,35.0,1.0,35.0,0.1,0.477,2.993,0.057,0.274,--,-122.884,122.884,-19.512,-0.104,-0.128,nan,nan,nan,nan,--,0.611,[0.564 1.    0.509 0.822 0.152 1.   ],[ 0.597 -0.992  0.011  0.241],[-100  100],--,1,0,0,0,0,0
1.0,35,0,1,--,4,False,True,False,--,0.518,-98.168,1.0,35.0,1.0,35.0,0.109,0.486,2.936,0.063,0.279,--,-125.612,125.612,-19.448,-0.102,-0.179,nan,nan,nan,nan,--,0.616,[0.534 1.    0.566 0.804 0.148 1.   ],[ 0.492 -0.993  0.018  0.477],[-100  100],--,1,0,0,0,0,0
1.0,35,0,2,--,4,False,True,False,--,0.526,-99.447,1.0,35.0,1.0,35.0,0.107,0.484,2.948,0.061,0.278,--,-123.975,123.975,-19.546,-0.106,-0.139,nan,nan,nan,nan,--,0.61,[0.541 1.    0.515 0.815 0.15  1.   ],[ 0.533 -0.993  0.015  0.374],[-100  100],--,1,0,0,0,0,0
