vel_d,phi_d,trial_num,LR_4Leg,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,vz_flip_mean,vx_flip_mean,Tau_flip_std,OFy_flip_std,D_ceil_flip_std,My_std,vz_flip_std,vx_flip_std,mu,sigma
2.5,75.0,0,0.0,,,,,,,,,,,,,[1.1   4.688],[0.601 2.265]
2.5,78.75,0,0.0,,,,,,,,,,,,,[1.777 2.61 ],[0.683 1.003]
2.5,82.5,0,0.0,,,,,,,,,,,,,[2.576 5.675],[0.296 2.141]
2.5,86.25,0,0.0,,,,,,,,,,,,,[2.463 5.643],[0.658 0.733]
2.5,90.0,0,0.0,,,,,,,,,,,,,[2.411 2.142],[0.48 0.5 ]
2.6,30.0,0,0.9444,0.2243,-8.6135,0.2676,-7.6449,1.1795,2.3182,0.0038,0.5303,0.0153,0.3772,0.035,0.0269,[2.51  5.946],[1.274 1.141]
2.6,33.75,0,0.9444,0.2264,-7.2298,0.3032,-7.3784,1.3297,2.2056,0.0019,0.2853,0.0112,0.2055,0.0418,0.0295,[2.034 3.4  ],[0.019 1.454]
2.6,37.5,0,1.0,0.2251,-6.3473,0.3302,-7.4577,1.4544,2.1116,0.0026,0.1786,0.0102,0.2743,0.0295,0.0282,[2.149 7.764],[0.059 1.289]
2.6,41.25,0,1.0,0.2244,-5.5041,0.3615,-7.4506,1.5992,2.0078,0.0025,0.2137,0.0139,0.2692,0.0406,0.0233,[1.988 7.341],[0.413 1.892]
2.6,45.0,0,1.0,0.2248,-4.8229,0.3877,-7.2588,1.7167,1.8849,0.0037,0.1753,0.0131,0.412,0.039,0.0196,[1.926 6.029],[0.11  0.557]
2.6,48.75,0,1.0,0.2269,-4.1354,0.4208,-6.9081,1.8433,1.7571,0.0033,0.1723,0.0168,0.5011,0.0428,0.0159,[1.985 3.589],[0.216 1.972]
2.6,52.5,0,1.0,0.2307,-3.5374,0.4523,-6.2414,1.9533,1.6139,0.0024,0.109,0.0132,0.4187,0.0411,0.0146,[2.514 2.197],[0.933 0.569]
2.6,56.25,0,1.0,0.2375,-2.8992,0.5016,-5.2356,2.0954,1.4804,0.0045,0.17,0.026,0.6074,0.0617,0.0165,[2.176 4.425],[0.58  0.362]
2.6,60.0,0,1.0,0.2378,-2.5474,0.5141,-5.424,2.1508,1.3293,0.0043,0.1083,0.0206,0.5545,0.0476,0.016,[2.934 7.044],[1.66  0.238]
2.6,63.75,0,0.8889,0.2421,-2.0938,0.5504,-5.3045,2.2569,1.1859,0.0046,0.1123,0.025,0.5389,0.0602,0.0166,[2.214 7.032],[0.462 0.102]
2.6,67.5,0,0.6667,0.2391,-1.811,0.5525,-6.0221,2.3039,1.0188,0.0034,0.049,0.0135,0.3849,0.031,0.013,[1.646 3.983],[0.354 0.606]
2.6,71.25,0,0.3333,0.2393,-1.4642,0.5728,-6.4717,2.387,0.8612,0.0039,0.0433,0.0145,0.4023,0.0252,0.0179,[2.268 8.191],[0.261 0.493]
2.6,75.0,0,0.0556,0.234,-1.197,0.565,-7.314,2.415,0.695,0.0,0.0,0.0,0.0,0.0,0.0,[1.416 7.048],[0.341 0.611]
2.6,78.75,0,0.2222,0.2335,-0.8895,0.5758,-7.6298,2.4628,0.5212,0.0009,0.0194,0.0096,0.0418,0.0315,0.0148,[1.834 4.48 ],[0.097 0.635]
2.6,82.5,0,0.2222,0.2338,-0.5838,0.585,-7.8308,2.5018,0.3502,0.0008,0.0019,0.0019,0.0836,0.0094,0.0028,[1.866 2.534],[0.147 0.812]
2.6,86.25,0,0.0,,,,,,,,,,,,,[0.665 5.423],[0.644 1.943]
2.6,90.0,0,0.0,,,,,,,,,,,,,[1.359 6.991],[0.396 1.06 ]
2.7,30.0,0,0.8889,0.2254,-8.7198,0.2739,-7.4802,1.2094,2.4004,0.0023,0.3537,0.0106,0.2476,0.0287,0.0259,[1.631 6.553],[0.153 0.064]
2.7,33.75,0,0.9444,0.2264,-7.2833,0.3136,-7.3048,1.3759,2.2999,0.0033,0.259,0.0095,0.3358,0.0364,0.0229,[1.53 3.07],[0.13  0.326]
2.7,37.5,0,0.9444,0.2248,-6.2211,0.3504,-7.3746,1.5425,2.1902,0.0044,0.4386,0.0255,0.501,0.0701,0.0227,[2.035 1.33 ],[0.121 0.847]
2.7,41.25,0,1.0,0.2253,-5.4687,0.3768,-7.2895,1.6561,2.0766,0.0033,0.2817,0.0198,0.3991,0.0509,0.022,[2.276 8.54 ],[0.391 0.959]
2.7,45.0,0,1.0,0.2273,-4.6872,0.413,-6.9794,1.8041,1.9531,0.0029,0.1858,0.015,0.4086,0.0413,0.0266,[2.023 4.071],[0.582 0.557]
2.7,48.75,0,1.0,0.2319,-3.943,0.4561,-6.1783,1.9478,1.8223,0.0036,0.1932,0.0207,0.6867,0.0563,0.0167,[1.565 3.953],[0.044 0.385]
2.7,52.5,0,1.0,0.2346,-3.424,0.4839,-5.6439,2.0459,1.6826,0.0028,0.1263,0.0167,0.5748,0.0432,0.0184,[1.068 7.159],[0.36  1.298]
2.7,56.25,0,1.0,0.2386,-2.9124,0.5183,-5.2136,2.1574,1.5336,0.0043,0.136,0.0223,0.6222,0.0517,0.0172,[2.293 4.804],[0.153 1.746]
2.7,60.0,0,1.0,0.2432,-2.4379,0.5546,-4.9749,2.2661,1.3802,0.003,0.0941,0.0186,0.3475,0.0484,0.0153,[1.924 1.963],[0.402 2.187]
2.7,63.75,0,0.9444,0.2451,-2.0445,0.5836,-5.2636,2.3682,1.2261,0.0046,0.0965,0.0232,0.5737,0.054,0.0123,[1.656 5.556],[0.137 0.759]
2.7,67.5,0,0.7222,0.2441,-1.7622,0.5871,-5.6558,2.395,1.0609,0.0033,0.0539,0.0147,0.3978,0.0326,0.0139,[1.443 7.113],[0.384 2.42 ]
2.7,71.25,0,0.6111,0.2445,-1.4305,0.6075,-6.0405,2.473,0.8965,0.0017,0.0362,0.0136,0.2102,0.0487,0.0174,[2.102 4.358],[0.126 0.359]
2.7,75.0,0,0.6667,0.2407,-1.1593,0.6074,-6.8173,2.5188,0.7195,0.0051,0.0414,0.0192,0.5391,0.0336,0.0135,[2.956 7.439],[1.25  1.415]
2.7,78.75,0,0.6667,0.2358,-0.887,0.5988,-7.5453,2.5367,0.5407,0.006,0.0441,0.0242,0.5457,0.038,0.0117,[1.832 7.491],[0.243 0.975]
2.7,82.5,0,0.8333,0.2358,-0.5828,0.6095,-7.8123,2.584,0.3643,0.0061,0.0291,0.0272,0.5206,0.0501,0.0064,[1.603 5.477],[0.179 0.81 ]
2.7,86.25,0,0.5,0.2349,-0.2932,0.6112,-8.0698,2.6004,0.1866,0.0045,0.0104,0.0222,0.3529,0.0431,0.0116,[1.263 7.161],[0.235 1.439]
2.7,90.0,0,0.0,,,,,,,,,,,,,[2.049 3.948],[0.496 1.614]
2.8,30.0,0,0.7778,0.2255,-8.5746,0.289,-7.3833,1.2775,2.4879,0.0023,0.4416,0.0134,0.2534,0.0357,0.0307,[2.03  6.224],[0.229 1.486]
2.8,33.75,0,1.0,0.2269,-7.1133,0.3322,-7.1484,1.4508,2.3771,0.0037,0.3209,0.0148,0.4029,0.0487,0.0195,[1.928 5.486],[0.089 2.037]
2.8,37.5,0,1.0,0.2256,-6.2451,0.3609,-7.2881,1.5863,2.2696,0.0023,0.2699,0.0164,0.2814,0.0423,0.0218,[2.035 7.353],[0.12  0.232]
2.8,41.25,0,0.9444,0.2267,-5.4311,0.3937,-7.0992,1.7264,2.1525,0.0029,0.2342,0.0163,0.4194,0.0423,0.015,[2.18  8.548],[0.537 0.462]
2.8,45.0,0,1.0,0.2298,-4.6093,0.4354,-6.5581,1.8787,2.0233,0.0041,0.2374,0.0207,0.7247,0.0505,0.0214,[2.014 8.138],[0.102 1.093]
2.8,48.75,0,1.0,0.2356,-3.8408,0.4844,-5.5606,2.0317,1.8899,0.0037,0.207,0.0238,0.7215,0.0601,0.0194,[2.612 6.659],[0.53  0.441]
2.8,52.5,0,1.0,0.2368,-3.4077,0.5042,-5.4463,2.1145,1.7422,0.0031,0.1425,0.0193,0.549,0.0453,0.0162,[2.088 3.877],[0.179 0.831]
2.8,56.25,0,1.0,0.2431,-2.8654,0.5453,-4.6243,2.2244,1.5938,0.0034,0.0731,0.0123,0.5548,0.019,0.0148,[1.419 1.745],[0.217 0.243]
2.8,60.0,0,1.0,0.2464,-2.3997,0.5835,-4.7414,2.347,1.4376,0.0032,0.0942,0.0193,0.4517,0.0498,0.0184,[1.09  6.013],[0.248 0.523]
2.8,63.75,0,1.0,0.2472,-2.0425,0.6049,-5.1468,2.4324,1.2708,0.003,0.0602,0.015,0.3878,0.039,0.0138,[2.729 4.761],[0.599 0.893]
2.8,67.5,0,0.6111,0.249,-1.7148,0.6236,-5.3081,2.4989,1.0903,0.0035,0.0754,0.0225,0.3006,0.0542,0.0119,[1.76  6.297],[0.101 0.734]
2.8,71.25,0,0.5556,0.247,-1.4242,0.6315,-5.9353,2.5512,0.9141,0.0034,0.0352,0.0141,0.4217,0.0312,0.0097,[1.658 6.42 ],[1.023 1.101]
2.8,75.0,0,0.5556,0.2466,-1.1278,0.6419,-6.3316,2.599,0.7436,0.005,0.0335,0.0162,0.5755,0.0163,0.0267,[1.76  5.545],[0.058 2.129]
2.8,78.75,0,0.6111,0.2481,-0.8125,0.6688,-6.6122,2.6939,0.5592,0.0042,0.0307,0.0223,0.3753,0.0517,0.0146,[1.448 7.421],[0.152 1.706]
2.8,82.5,0,0.7778,0.2476,-0.5406,0.6731,-6.8969,2.7189,0.3745,0.0067,0.0293,0.0294,0.6011,0.0549,0.0089,[1.692 3.122],[0.317 0.202]
2.8,86.25,0,0.6111,0.2409,-0.2808,0.6545,-7.7564,2.719,0.1913,0.0074,0.0173,0.0312,0.6484,0.0533,0.0057,[1.947 0.804],[0.081 1.775]
2.8,90.0,0,0.0556,0.234,0.0,0.643,-8.624,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.723 5.126],[0.166 0.873]
2.9,30.0,0,0.8333,0.2263,-8.3433,0.3059,-7.2109,1.3335,2.5707,0.0019,0.2548,0.0088,0.2174,0.0305,0.0239,[1.671 7.141],[0.098 1.589]
2.9,33.75,0,0.8333,0.2283,-7.0111,0.3506,-6.889,1.5127,2.4785,0.0018,0.3709,0.0168,0.2575,0.0564,0.0377,[1.662 6.573],[0.282 1.229]
2.9,37.5,0,1.0,0.2282,-6.0508,0.386,-6.9094,1.6641,2.3633,0.0022,0.2796,0.0176,0.2819,0.0458,0.0288,[2.071 2.365],[0.137 1.042]
2.9,41.25,0,1.0,0.2277,-5.2993,0.4171,-6.9845,1.8098,2.2328,0.003,0.2567,0.0191,0.4225,0.0429,0.0247,[2.939 7.713],[1.011 1.828]
2.9,45.0,0,1.0,0.2344,-4.3942,0.4696,-5.8091,1.9642,2.1051,0.004,0.2175,0.0214,0.7856,0.0425,0.0318,[1.198 3.394],[0.397 2.593]
2.9,48.75,0,1.0,0.2368,-3.8037,0.5058,-5.4559,2.102,1.9642,0.0047,0.2056,0.0244,0.9047,0.0537,0.0246,[2.004 5.798],[0.046 0.307]
2.9,52.5,0,1.0,0.2413,-3.2802,0.5403,-4.8659,2.2084,1.8176,0.0021,0.1055,0.0146,0.3576,0.0417,0.0174,[2.845 7.935],[0.078 0.623]
2.9,56.25,0,1.0,0.245,-2.7497,0.5849,-4.8699,2.3594,1.6499,0.0051,0.1541,0.0276,0.7046,0.0642,0.0214,[1.566 3.236],[0.601 0.311]
2.9,60.0,0,1.0,0.2464,-2.4043,0.6029,-5.0534,2.4314,1.482,0.005,0.1016,0.0217,0.6538,0.043,0.0133,[1.918 5.359],[0.137 1.234]
2.9,63.75,0,1.0,0.2522,-1.9719,0.6459,-4.8244,2.5414,1.3163,0.0035,0.0946,0.0248,0.3672,0.0596,0.0122,[1.77  7.843],[0.261 0.827]
2.9,67.5,0,0.5,0.2521,-1.6801,0.6573,-5.203,2.5912,1.1393,0.0031,0.0698,0.0203,0.2668,0.0426,0.0274,[2.356 2.311],[0.62  0.354]
2.9,71.25,0,0.6111,0.2517,-1.3881,0.6697,-5.6799,2.6557,0.9488,0.0041,0.0428,0.0195,0.4817,0.0472,0.0065,[1.657 7.155],[0.15  0.564]
2.9,75.0,0,0.5556,0.2534,-1.08,0.6921,-5.8719,2.7282,0.7617,0.0038,0.0371,0.0209,0.38,0.0518,0.0168,[1.934 5.72 ],[0.024 1.126]
2.9,78.75,0,0.7778,0.251,-0.8077,0.6944,-6.4292,2.7624,0.5832,0.0024,0.0246,0.0153,0.278,0.0501,0.0151,[1.654 4.183],[0.527 1.34 ]
2.9,82.5,0,0.8889,0.2489,-0.5419,0.6938,-6.9028,2.7869,0.3897,0.0042,0.0163,0.0196,0.4324,0.0461,0.0208,[1.702 4.467],[0.051 1.067]
2.9,86.25,0,0.9444,0.2483,-0.2683,0.7022,-7.2408,2.8298,0.198,0.0046,0.0099,0.0203,0.4477,0.0422,0.0125,[2.041 8.521],[0.1   0.456]
2.9,90.0,0,1.0,0.2418,-0.0011,0.6799,-8.0221,2.8117,0.0053,0.0065,0.0075,0.0249,0.5981,0.0473,0.0113,[1.632 7.245],[0.312 0.801]
3.0,30.0,0,0.8889,0.2265,-8.3596,0.3166,-7.1244,1.3815,2.6617,0.0033,0.48,0.0164,0.3887,0.0368,0.0352,[1.947 6.348],[0.121 0.107]
3.0,33.75,0,1.0,0.2286,-7.0014,0.3612,-6.8052,1.5584,2.5486,0.0027,0.3277,0.0164,0.3427,0.0504,0.0236,[1.652 3.456],[0.853 0.494]
3.0,37.5,0,1.0,0.2278,-6.0352,0.3996,-6.9084,1.7272,2.4366,0.0023,0.2651,0.0173,0.3361,0.0503,0.0306,[2.946 1.541],[0.56  0.894]
3.0,41.25,0,1.0,0.2303,-5.198,0.4381,-6.6014,1.8773,2.3018,0.0033,0.2433,0.0204,0.5279,0.046,0.0238,[1.594 7.416],[0.142 1.762]
3.0,45.0,0,1.0,0.2366,-4.3984,0.4863,-5.4887,2.0244,2.1773,0.0028,0.1573,0.0153,0.6109,0.0364,0.0184,[1.918 8.583],[0.022 0.805]
3.0,48.75,0,1.0,0.2388,-3.7527,0.5291,-5.3217,2.1762,2.0323,0.0034,0.1899,0.024,0.5782,0.0527,0.0211,[1.714 4.734],[0.731 0.178]
3.0,52.5,0,1.0,0.2433,-3.2238,0.5675,-4.8093,2.3088,1.8619,0.0052,0.1802,0.0282,0.8401,0.0649,0.0189,[2.063 4.064],[0.184 1.4  ]
3.0,56.25,0,1.0,0.2486,-2.7437,0.606,-4.443,2.4143,1.7047,0.0019,0.0795,0.0148,0.4368,0.0506,0.0191,[1.508 4.657],[0.667 1.313]
3.0,60.0,0,1.0,0.2502,-2.3458,0.6362,-4.8133,2.5211,1.5361,0.0031,0.0851,0.0189,0.3672,0.0448,0.0143,[1.843 5.497],[0.549 0.944]
3.0,63.75,0,1.0,0.2549,-1.9306,0.6798,-4.8189,2.6443,1.3581,0.0043,0.0905,0.0255,0.438,0.0554,0.0212,[2.386 3.555],[0.453 0.55 ]
3.0,67.5,0,0.4444,0.2576,-1.6274,0.7016,-4.8481,2.7089,1.1781,0.003,0.0516,0.0171,0.3609,0.0346,0.0212,[2.388 3.856],[0.219 0.869]
3.0,71.25,0,0.3889,0.252,-1.3847,0.6916,-5.863,2.7351,0.9846,0.0045,0.056,0.0228,0.4426,0.0346,0.0266,[1.469 8.216],[0.039 0.434]
3.0,75.0,0,0.5,0.255,-1.0653,0.7202,-5.9084,2.8169,0.7893,0.0073,0.0777,0.0362,0.7423,0.0593,0.0213,[2.059 4.749],[0.378 0.422]
3.0,78.75,0,0.5556,0.2543,-0.8005,0.725,-6.2229,2.8458,0.5922,0.0037,0.0176,0.0156,0.3905,0.0356,0.0146,[1.873 6.403],[0.818 0.54 ]
3.0,82.5,0,0.9444,0.2525,-0.5331,0.7274,-6.7035,2.8776,0.4072,0.0022,0.0108,0.0077,0.2591,0.0259,0.0111,[1.033 8.732],[1.258 2.511]
3.0,86.25,0,0.7778,0.2519,-0.2649,0.7371,-7.0382,2.928,0.2,0.0079,0.0128,0.0346,0.7896,0.0658,0.0061,[1.732 5.732],[0.114 0.909]
3.0,90.0,0,1.0,0.2487,0.0026,0.7312,-7.5643,2.9402,0.0044,0.003,0.0062,0.0181,0.3176,0.0571,0.0133,[2.068 5.197],[0.36  0.782]
3.1,30.0,0,1.0,0.2255,-8.3594,0.3245,-7.18,1.4278,2.7269,0.0022,0.3556,0.0146,0.2622,0.0438,0.0217,[1.71  5.613],[0.522 1.338]
3.1,33.75,0,0.9444,0.2289,-6.9086,0.3782,-6.7214,1.6191,2.6428,0.0022,0.3236,0.017,0.314,0.0473,0.0338,[1.795 5.437],[0.278 0.892]
3.1,37.5,0,1.0,0.2277,-6.1002,0.4069,-6.9041,1.7731,2.4963,0.0034,0.248,0.0168,0.4511,0.0419,0.0304,[1.818 8.003],[0.316 1.642]
3.1,41.25,0,1.0,0.2317,-5.1693,0.4549,-6.4284,1.9371,2.3768,0.0039,0.2596,0.0228,0.6542,0.0507,0.0265,[1.1   4.384],[0.5   0.347]
3.1,45.0,0,1.0,0.2372,-4.3833,0.5029,-5.483,2.0941,2.2357,0.0042,0.1724,0.0188,0.8144,0.0318,0.0269,[1.347 3.897],[0.352 1.188]
3.1,48.75,0,1.0,0.2403,-3.7527,0.5468,-5.1615,2.2426,2.0942,0.0041,0.1556,0.0198,0.8148,0.0344,0.0222,[2.184 6.337],[0.098 1.715]
3.1,52.5,0,1.0,0.2464,-3.17,0.5947,-4.4929,2.3809,1.9314,0.0025,0.1051,0.0166,0.4964,0.0491,0.0193,[1.665 4.003],[0.006 2.155]
3.1,56.25,0,1.0,0.2492,-2.6919,0.6362,-4.7649,2.5205,1.7588,0.0049,0.1554,0.0309,0.6364,0.0673,0.0189,[1.657 4.732],[0.235 0.71 ]
3.1,60.0,0,1.0,0.2545,-2.2754,0.6754,-4.5659,2.627,1.5856,0.0037,0.0904,0.0224,0.4452,0.0538,0.0177,[2.587 8.425],[0.474 1.418]
3.1,63.75,0,1.0,0.2584,-1.9053,0.7106,-4.6086,2.7256,1.4037,0.0046,0.0892,0.0262,0.5182,0.0594,0.0143,[2.48 4.  ],[0.297 1.935]
3.1,67.5,0,0.5,0.2612,-1.5942,0.736,-4.6739,2.7993,1.2209,0.0049,0.06,0.0246,0.5668,0.0473,0.0227,[1.756 6.353],[0.683 0.069]
3.1,71.25,0,0.6111,0.2587,-1.3484,0.7347,-5.2765,2.8334,1.0111,0.0036,0.025,0.0116,0.4676,0.0156,0.0125,[1.732 7.187],[0.345 0.777]
3.1,75.0,0,0.2778,0.2656,-1.0152,0.7904,-5.0216,2.9716,0.8082,0.0104,0.0605,0.0467,1.1052,0.0649,0.0103,[1.707 6.809],[0.444 0.305]
3.1,78.75,0,0.4444,0.2603,-0.7879,0.7641,-5.7225,2.9335,0.6141,0.0092,0.0469,0.0339,1.026,0.0299,0.0205,[1.382 2.607],[0.819 0.954]
3.1,82.5,0,0.6667,0.2541,-0.5314,0.7595,-6.7477,2.9865,0.4147,0.0099,0.0298,0.0377,1.0196,0.0393,0.0068,[2.056 3.723],[0.23  0.613]
3.1,86.25,0,0.6667,0.2552,-0.2611,0.7725,-6.8771,3.0269,0.2078,0.0104,0.0174,0.0458,1.0398,0.0603,0.0052,[1.806 4.66 ],[0.201 1.11 ]
3.1,90.0,0,1.0,0.2493,0.0016,0.7515,-7.6494,3.0152,0.0058,0.0027,0.0034,0.0115,0.2963,0.0346,0.0095,[2.164 4.634],[0.452 1.637]
3.2,30.0,0,0.9444,0.2269,-8.2461,0.3401,-6.9424,1.4826,2.8175,0.0037,0.4034,0.0168,0.4446,0.044,0.032,[2.881 4.785],[0.351 0.776]
3.2,33.75,0,1.0,0.2284,-6.8201,0.393,-6.7427,1.6983,2.6983,0.0027,0.3578,0.0204,0.3541,0.0629,0.0211,[1.959 2.575],[0.303 1.557]
3.2,37.5,0,1.0,0.2288,-5.9963,0.4277,-6.7683,1.8481,2.5875,0.0021,0.214,0.0145,0.2659,0.0406,0.0229,[2.301 6.865],[0.294 0.348]
3.2,41.25,0,1.0,0.2335,-5.0847,0.4765,-6.2261,2.0163,2.4483,0.0026,0.1873,0.0166,0.4526,0.0429,0.0221,[2.117 7.036],[0.251 0.507]
3.2,45.0,0,1.0,0.2376,-4.3522,0.5229,-5.6329,2.1692,2.3123,0.0031,0.1665,0.0181,0.683,0.0372,0.0238,[2.708 2.93 ],[1.056 0.382]
3.2,48.75,0,1.0,0.2409,-3.7447,0.5644,-5.3053,2.3176,2.1436,0.0043,0.1696,0.0238,0.778,0.0535,0.026,[1.326 5.3  ],[0.256 2.892]
3.2,52.5,0,1.0,0.2484,-3.1366,0.619,-4.4658,2.4603,1.9892,0.003,0.1246,0.0202,0.5077,0.0535,0.0224,[1.779 3.589],[0.365 0.475]
3.2,56.25,0,1.0,0.2525,-2.6861,0.6597,-4.4574,2.5902,1.8094,0.0043,0.1095,0.0237,0.6256,0.0532,0.0162,[1.591 7.21 ],[0.245 2.052]
3.2,60.0,0,1.0,0.2579,-2.2388,0.7074,-4.3861,2.7139,1.6329,0.0038,0.1052,0.0264,0.4021,0.0589,0.0148,[1.441 4.48 ],[0.121 0.817]
3.2,63.75,0,1.0,0.2618,-1.8844,0.7428,-4.4502,2.8167,1.4439,0.0064,0.1038,0.036,0.6672,0.0708,0.0143,[1.824 8.595],[0.887 1.132]
3.2,67.5,0,0.7222,0.2652,-1.5722,0.7718,-4.4129,2.895,1.2414,0.0064,0.0831,0.0339,0.6889,0.0558,0.0123,[1.406 4.472],[0.128 0.6  ]
3.2,71.25,0,0.4444,0.2731,-1.2174,0.8234,-3.9895,3.0008,1.0514,0.0024,0.0527,0.021,0.4726,0.0753,0.0157,[2.123 4.148],[0.399 0.6  ]
3.2,75.0,0,0.2222,0.2665,-1.028,0.805,-4.982,3.0125,0.83,0.0084,0.0611,0.0429,0.9431,0.0862,0.0079,[1.76  3.984],[0.078 1.412]
3.2,78.75,0,0.2222,0.272,-0.7202,0.8322,-4.7158,3.052,0.6478,0.0012,0.0523,0.0116,0.171,0.0258,0.0308,[2.312 6.518],[0.461 0.163]
3.2,82.5,0,0.6111,0.2729,-0.4854,0.8462,-4.9021,3.1013,0.4236,0.0025,0.0113,0.0141,0.3522,0.0414,0.0066,[1.048 7.452],[0.217 1.147]
3.2,86.25,0,0.6111,0.2703,-0.2383,0.8476,-5.469,3.1354,0.2114,0.0055,0.0215,0.0255,0.5817,0.0477,0.0192,[1.753 6.704],[0.904 0.13 ]
3.2,90.0,0,0.8889,0.2574,-0.0006,0.8117,-7.0338,3.1538,-0.0022,0.0118,0.0044,0.0512,1.1541,0.0686,0.0124,[2.178 4.896],[0.739 2.025]
3.3,30.0,0,0.8889,0.2266,-8.2265,0.3518,-6.9125,1.5329,2.9083,0.0041,0.4599,0.0198,0.4867,0.0467,0.0364,[1.357 3.036],[1.111 1.978]
3.3,33.75,0,1.0,0.2298,-6.8217,0.4067,-6.4925,1.7315,2.8049,0.002,0.2722,0.0159,0.2874,0.0392,0.0297,[1.602 4.521],[0.328 1.119]
3.3,37.5,0,1.0,0.2272,-5.991,0.442,-7.0614,1.9141,2.6718,0.0053,0.379,0.0261,0.5729,0.0555,0.023,[1.662 4.902],[0.081 1.619]
3.3,41.25,0,1.0,0.2343,-4.9883,0.5001,-6.2648,2.0974,2.5315,0.004,0.2322,0.0215,0.672,0.0494,0.0303,[1.509 3.643],[0.455 3.488]
3.3,45.0,0,1.0,0.2385,-4.3001,0.5445,-5.6924,2.2483,2.3788,0.0032,0.2072,0.0243,0.6167,0.0541,0.0265,[1.796 6.847],[0.087 0.889]
3.3,48.75,0,1.0,0.2447,-3.6437,0.5967,-4.8332,2.4002,2.2228,0.0037,0.1525,0.0214,0.6249,0.0403,0.0245,[2.655 5.601],[0.876 1.802]
3.3,52.5,0,1.0,0.2489,-3.1445,0.6374,-4.6012,2.5289,2.0479,0.0028,0.1157,0.0202,0.4569,0.0519,0.0172,[1.717 2.787],[0.113 0.792]
3.3,56.25,0,1.0,0.2547,-2.6309,0.6908,-4.4854,2.6758,1.8697,0.0057,0.1442,0.0313,0.6734,0.054,0.0222,[1.845 5.208],[0.032 0.71 ]
3.3,60.0,0,1.0,0.261,-2.1908,0.7426,-4.2903,2.8121,1.6858,0.0036,0.0956,0.0242,0.4408,0.0606,0.0152,[1.933 6.188],[0.588 0.612]
3.3,63.75,0,1.0,0.2624,-1.8828,0.765,-4.5583,2.891,1.4886,0.0045,0.0743,0.0236,0.4545,0.0444,0.0147,[1.544 2.169],[0.401 1.578]
3.3,67.5,0,0.7778,0.2726,-1.5054,0.8259,-3.8194,3.0144,1.2815,0.0029,0.0445,0.0185,0.4101,0.0573,0.0129,[1.884 8.194],[0.294 0.605]
3.3,71.25,0,0.4444,0.2726,-1.2499,0.833,-4.1436,3.0436,1.0796,0.0024,0.0445,0.0172,0.4204,0.0538,0.0141,[2.    3.546],[0.213 0.823]
3.3,75.0,0,0.2778,0.2718,-0.959,0.8682,-4.8636,3.1886,0.8708,0.0023,0.0373,0.0234,0.2573,0.0707,0.0087,[1.658 4.812],[0.115 0.158]
3.3,78.75,0,0.3333,0.273,-0.7223,0.8702,-4.9052,3.183,0.6598,0.0038,0.0166,0.0114,0.5391,0.0521,0.0179,[1.327 8.115],[0.476 0.644]
3.3,82.5,0,0.6111,0.2705,-0.4842,0.8725,-5.4428,3.2241,0.4387,0.0034,0.0182,0.0155,0.4918,0.0686,0.0082,[1.835 3.757],[0.406 0.235]
3.3,86.25,0,0.7778,0.2696,-0.2435,0.8723,-5.7586,3.2362,0.219,0.0061,0.0114,0.0261,0.6466,0.0435,0.0059,[1.684 5.075],[0.087 0.943]
3.3,90.0,0,1.0,0.2656,0.0028,0.8576,-6.3334,3.2297,0.0032,0.0103,0.0065,0.0373,1.0446,0.0322,0.0064,[1.811 6.444],[0.513 0.863]
3.4,30.0,0,0.8889,0.228,-8.1584,0.3662,-6.6656,1.5832,3.0098,0.0018,0.2574,0.0114,0.2329,0.0336,0.0271,[1.341 6.928],[0.59  0.749]
3.4,33.75,0,0.9444,0.2281,-6.919,0.4138,-6.7309,1.7862,2.8879,0.002,0.2848,0.0164,0.2668,0.0462,0.0259,[2.072 5.871],[0.093 0.461]
3.4,37.5,0,0.7778,0.2271,-6.1259,0.4477,-7.1149,1.9578,2.763,0.0021,0.2377,0.0123,0.3028,0.0247,0.0371,[1.176 3.131],[0.284 0.114]
3.4,41.25,0,1.0,0.2361,-4.9736,0.5172,-6.077,2.1484,2.617,0.0022,0.1907,0.0176,0.503,0.0391,0.0245,[1.73  3.086],[0.045 0.727]
3.4,45.0,0,1.0,0.2397,-4.2576,0.5664,-5.6214,2.3223,2.4597,0.0025,0.1055,0.0124,0.6091,0.0501,0.0167,[1.281 7.899],[0.609 0.429]
3.4,48.75,0,1.0,0.2457,-3.6253,0.618,-4.9221,2.4785,2.2872,0.0029,0.132,0.019,0.486,0.0435,0.0259,[1.92  3.061],[0.074 2.782]
3.4,52.5,0,1.0,0.25,-3.0521,0.6728,-4.9049,2.6459,2.1194,0.002,0.07,0.0117,0.4165,0.0409,0.0207,[2.838 4.642],[0.188 1.396]
3.4,56.25,0,1.0,0.2567,-2.6091,0.7168,-4.4579,2.7524,1.9332,0.0033,0.0899,0.0195,0.4727,0.0496,0.0157,[1.806 9.236],[0.458 0.769]
3.4,60.0,0,1.0,0.2602,-2.1949,0.7621,-4.673,2.8927,1.7394,0.0044,0.0794,0.0209,0.596,0.0522,0.015,[2.072 5.723],[0.361 0.634]
