Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,30,0,--,0,False,0.0,0.0,0.437,3.919,0.111,0.0,2.474,7.987,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,30,1,--,0,True,0.0,0.0,0.24,7.181,0.06,-18.456,3.8,7.636,0,0,0.091,[0.033 0.05  0.008 0.    0.   ],--,0,0,0,0,0,1
0.5,30,2,--,0,True,0.0,0.0,0.238,7.235,0.06,-17.808,3.8,7.307,0,0,0.133,[0.033 0.05  0.05  0.    0.   ],--,0,0,0,0,0,1
0.5,30,3,--,0,True,0.0,0.0,0.234,7.318,0.059,-21.184,3.8,6.749,0,0,0.252,[0.033 0.05  0.169 0.    0.   ],--,0,0,0,0,0,1
0.5,30,4,--,0,True,0.0,0.0,0.244,7.055,0.062,-17.519,1.511,7.013,0,0,0.16,[0.033 0.05  0.076 0.    0.   ],--,0,0,0,0,0,1
0.5,35,0,--,0,True,0.0,0.0,0.228,6.217,0.066,-17.573,3.8,7.53,0,0,0.154,[0.033 0.05  0.071 0.    0.   ],--,0,0,0,0,0,1
0.5,35,1,--,0,False,0.0,0.0,0.418,3.405,0.12,0.0,3.8,4.475,0,0,0.073,[0.033 0.04  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,35,2,--,0,True,0.0,0.0,0.238,5.947,0.069,-19.344,3.8,7.489,0,0,0.095,[0.033 0.05  0.012 0.    0.   ],--,0,0,0,0,0,1
0.5,35,3,--,0,True,0.0,0.0,0.235,6.037,0.068,-19.835,2.485,7.47,0,0,0.128,[0.033 0.05  0.045 0.    0.   ],--,0,0,0,0,0,1
0.5,35,4,--,0,True,0.0,0.0,0.242,5.801,0.07,-22.735,3.8,6.996,0,0,0.257,[0.033 0.05  0.174 0.    0.   ],--,0,0,0,0,0,1
0.5,40,0,--,0,True,0.0,0.0,0.237,4.99,0.077,-27.063,2.08,7.351,0,0,0.219,[0.033 0.05  0.135 0.    0.   ],--,0,0,0,0,0,1
0.5,40,1,--,0,True,0.0,0.0,0.237,4.988,0.077,-25.793,3.8,6.989,0,0,0.104,[0.033 0.05  0.021 0.    0.   ],--,0,0,0,0,0,1
0.5,40,2,--,0,True,0.0,0.0,0.242,4.894,0.078,-27.704,3.213,6.603,0,0,0.268,[0.033 0.05  0.184 0.    0.   ],--,0,0,0,0,0,1
0.5,40,3,--,0,False,0.0,0.0,0.432,2.747,0.139,0.0,2.047,7.196,0,0,0.074,[0.033 0.041 0.    0.    0.   ],--,0,0,0,0,1,0
0.5,40,4,--,0,True,0.0,0.0,0.241,4.876,0.078,-25.481,1.947,7.416,0,0,0.089,[0.033 0.05  0.006 0.    0.   ],--,0,0,0,0,0,1
0.5,45,0,--,0,True,0.0,0.0,0.228,4.359,0.081,-29.564,3.8,6.55,0,0,0.211,[0.033 0.05  0.128 0.    0.   ],--,0,0,0,0,0,1
0.5,45,1,--,0,True,0.0,0.0,0.239,4.148,0.085,-27.646,3.115,6.901,0,0,0.264,[0.033 0.05  0.181 0.    0.   ],--,0,0,0,0,0,1
0.5,45,2,--,0,False,0.0,0.0,0.442,2.252,0.157,0.0,3.157,7.953,0,0,0.07,[0.033 0.037 0.    0.    0.   ],--,0,0,0,0,1,0
0.5,45,3,--,0,True,0.0,0.0,0.236,4.214,0.084,-27.717,3.8,7.08,0,0,0.268,[0.033 0.05  0.185 0.    0.   ],--,0,0,0,0,0,1
0.5,45,4,--,0,True,0.0,0.0,0.244,4.061,0.087,-26.828,1.851,7.144,0,0,0.196,[0.033 0.05  0.112 0.    0.   ],--,0,0,0,0,0,1
0.5,50,0,--,0,True,0.0,0.0,0.238,3.497,0.092,-34.1,3.359,6.188,0,0,0.273,[0.033 0.05  0.19  0.    0.   ],--,0,0,0,0,0,1
0.5,50,1,--,0,True,0.0,0.0,0.24,3.481,0.092,-37.479,2.822,5.707,0,0,0.086,[0.033 0.05  0.002 0.    0.   ],--,0,0,0,0,0,1
