V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,5,0,0,--,0,False,False,False,--,0.544,-99.603,1.0,4.984,1.0,4.984,0.149,2.641,4.342,0.013,0.229,--,0.0,0.0,0.0,0.0,0.0,9.807,0.0,0.0,9.807,--,0.032,[1. 1. 0. 0. 0. 0.],[ 0.537 -0.997  0.011  0.415],[-100  100],--,0,0,0,0,1,0
1.0,5,0,1,--,0,False,False,False,--,0.533,-99.789,0.996,4.967,0.996,4.967,0.146,2.655,4.334,0.013,0.229,--,0.0,0.0,0.0,0.0,0.0,9.807,0.0,0.0,9.807,--,0.032,[1. 1. 0. 0. 0. 0.],[ 0.546 -0.997  0.012  0.417],[-100  100],--,0,0,0,0,1,0
1.0,5,0,2,--,0,False,False,False,--,0.529,-99.568,1.001,4.97,1.001,4.97,0.151,2.646,4.346,0.013,0.229,--,0.0,0.0,0.0,0.0,0.0,9.807,0.0,0.0,9.807,--,0.032,[1.   0.99 0.   0.   0.   0.  ],[ 0.533 -0.997  0.011  0.414],[-100  100],--,0,0,0,0,1,0
1.0,10,0,0,--,4,False,True,False,--,0.557,-99.554,1.0,9.973,1.0,9.973,0.148,1.398,4.069,0.026,0.242,--,-135.06,135.06,-19.854,-0.049,-0.344,774.899,-334.155,-6.775,-699.116,--,0.624,[1.    1.    0.67  0.734 0.134 1.   ],[ 0.55  -0.997  0.011  0.396],[-100  100],--,1,0,0,0,0,0
1.0,10,0,1,--,4,False,True,False,--,0.534,-99.748,0.999,9.897,0.999,9.897,0.154,1.414,4.054,0.026,0.243,--,-136.685,136.685,-19.926,-0.059,-0.349,810.421,-321.104,-7.569,-744.055,--,0.617,[1.    0.961 0.644 0.722 0.131 1.   ],[ 0.531 -0.997  0.011  0.389],[-100  100],--,1,0,0,0,0,0
1.0,10,0,2,--,4,False,True,False,--,0.53,-99.891,1.0,9.966,1.0,9.966,0.154,1.404,4.053,0.027,0.243,--,-135.575,135.575,-19.921,-0.057,-0.345,782.222,-330.708,-6.896,-708.842,--,0.621,[1.    0.961 0.655 0.73  0.133 1.   ],[ 0.53  -0.997  0.011  0.389],[-100  100],--,1,0,0,0,0,0
1.0,15,0,0,--,4,False,True,False,--,0.556,-99.867,1.001,14.92,1.001,14.92,0.153,0.993,3.781,0.04,0.256,--,-124.429,124.429,-19.586,0.011,-0.121,603.729,-337.274,-4.524,-500.714,--,0.839,[1.    0.97  0.846 0.812 0.674 1.   ],[ 0.54  -0.997  0.01   0.371],[-100  100],--,1,0,0,0,0,0
1.0,15,0,1,--,4,False,True,False,--,0.559,-99.598,0.997,15.015,0.997,15.015,0.146,0.983,3.792,0.038,0.254,--,-136.524,136.524,-20.079,-0.063,-0.249,585.211,-336.9,-4.333,-478.489,--,0.612,[1.    1.    0.606 0.723 0.132 1.   ],[ 0.563 -0.997  0.011  0.378],[-100  100],--,1,0,0,0,0,0
1.0,15,0,2,--,4,False,True,False,--,0.553,-99.288,1.0,14.987,1.0,14.987,0.15,0.987,3.786,0.039,0.255,--,-135.915,135.915,-19.834,-0.064,-0.261,606.355,-337.122,-4.567,-503.978,--,0.614,[1.    1.    0.615 0.728 0.132 1.   ],[ 0.549 -0.997  0.011  0.373],[-100  100],--,1,0,0,0,0,0
1.0,20,0,0,--,4,False,True,False,--,0.565,-99.71,0.998,19.979,0.998,19.979,0.15,0.784,3.507,0.051,0.268,--,-123.992,123.992,-19.537,-0.012,-0.035,490.337,-313.951,-3.651,-376.631,--,0.643,[1.    1.    0.672 0.815 0.15  1.   ],[ 0.557 -0.998  0.01   0.355],[-100  100],--,1,0,0,0,0,0
