vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
2.5,22.6,2,2.31,0.96,[5.77 6.54],[2. 2.],4.49,0.01,6.75,0.01,0.6875,0.0833,4.6241,0.0747,20.6809,1.027,-11.4213,0.1861,1.896,0.005,0.204,0.927,0.0,4.9689,0.7068,6.1402,0.923,1.962,0.0299,0.0565,0.0474,79.2005,5.7609,0.1797,0.005
2.5,22.6,3,2.31,0.96,[3.56 3.11],[2. 2.],5.07,0.0,5.4,0.0,0.9375,0.0417,5.2439,0.0555,25.3168,0.5273,-12.956,0.1338,1.9157,0.0019,0.1843,0.927,0.0,6.5213,3.343,7.4382,2.9478,2.0661,0.0599,-0.026,0.1577,63.206,15.1749,0.1786,0.0188
2.5,22.6,4,2.31,0.96,[5.89 3.24],[2. 2.],4.08,0.01,8.51,0.0,0.4375,0.0208,4.205,0.0336,17.6297,0.5349,-10.3825,0.0853,1.8791,0.0034,0.2209,0.927,0.0,5.9238,0.5214,6.7953,0.8111,1.8536,0.0647,0.2358,0.0744,91.6865,17.6994,0.1741,0.0137
2.5,29.9,0,2.17,1.25,[4.13 6.24],[2. 2.],4.89,0.0,5.87,0.05,1.0,0.0,4.9896,0.0703,23.6942,1.1739,-8.7773,0.1221,1.8489,0.006,0.2511,1.221,0.0,4.3252,0.5498,5.3242,0.5805,1.8419,0.0235,0.2053,0.0671,79.5697,6.0683,0.1899,0.0059
2.5,29.9,1,2.17,1.25,[5.16 6.88],[2. 2.],4.59,0.0,6.87,0.01,0.7292,0.0,4.6949,0.0485,20.6703,0.4099,-8.26,0.084,1.8314,0.0027,0.2686,1.221,0.0,4.9452,0.7244,5.7997,0.9887,1.7727,0.0243,0.2719,0.0636,89.8568,6.2125,0.1881,0.0052
2.5,29.9,2,2.17,1.25,[3.79 6.97],[2. 2.],4.55,0.0,7.13,0.01,0.8542,0.0,4.6712,0.0489,20.6571,0.4236,-8.2157,0.0889,1.8313,0.0027,0.2687,1.221,0.0002,4.8604,0.5604,5.6372,0.6084,1.7741,0.0255,0.3311,0.0536,87.5043,5.6265,0.1835,0.0046
2.5,29.9,3,2.17,1.25,[3.11 7.21],[2. 2.],4.43,0.0,8.73,0.24,0.9792,0.0208,4.5134,0.0511,19.3297,0.7803,-7.9341,0.0911,1.8221,0.0055,0.2779,1.221,0.0002,5.1469,0.8286,5.8437,1.0255,1.7294,0.0289,0.4873,0.0714,90.5415,7.4176,0.1731,0.0056
2.5,29.9,4,2.17,1.25,[6.15 4.78],[2. 2.],4.87,0.01,5.73,0.06,0.9375,0.0208,4.9782,0.0618,24.0137,1.1433,-8.7547,0.1124,1.8506,0.006,0.2494,1.221,0.0,4.5059,0.6216,5.5604,0.6719,1.83,0.0194,0.122,0.0465,83.7517,4.6227,0.1976,0.0046
2.5,37.5,0,1.98,1.52,[5.88 3.93],[2. 2.],5.2,0.03,4.17,0.01,0.6667,0.0833,5.3451,0.0439,28.3946,0.717,-7.0425,0.0628,1.8198,0.0036,0.2802,1.4927,0.0005,4.0382,0.5779,4.8224,0.8104,1.6947,0.0163,0.0268,0.0607,83.7248,4.6323,0.2266,0.0058
2.5,37.5,1,1.98,1.52,[6.34 5.53],[2. 2.],4.78,0.01,5.92,0.0,0.8333,0.0208,4.9284,0.0713,23.1185,1.1361,-6.488,0.0945,1.7894,0.0074,0.3107,1.4924,0.0005,3.7074,0.6249,4.8112,0.5636,1.6296,0.0238,0.4093,0.0601,87.1147,6.6771,0.1969,0.0068
2.5,37.5,2,1.98,1.52,[6.41 4.95],[2. 2.],4.82,0.0,5.8,0.0,0.9167,0.0,4.9349,0.0788,24.3521,0.7871,-6.4985,0.1023,1.7974,0.0049,0.3026,1.4926,0.0005,4.0991,0.8542,5.3788,0.8398,1.6247,0.0422,0.3686,0.0806,90.3675,13.4274,0.2027,0.014
2.5,37.5,3,1.98,1.52,[5.82 4.55],[2. 2.],4.57,0.0,7.92,0.08,0.7708,0.0417,4.6937,0.0641,22.0166,0.5829,-6.1766,0.0827,1.7819,0.0043,0.3181,1.4924,0.0005,4.4784,0.8977,5.6415,0.8062,1.5544,0.0334,0.6606,0.0748,93.1223,9.1845,0.1815,0.006
2.5,37.5,4,1.98,1.52,[4.18 7.68],[2. 2.],4.6,0.0,7.11,0.0,0.8125,0.0,4.756,0.0498,22.1132,1.1793,-6.2597,0.0655,1.7823,0.0087,0.3177,1.4923,0.0005,4.1068,0.8499,5.2412,0.7965,1.5748,0.0248,0.548,0.0684,93.3181,7.7202,0.1885,0.0064
