V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.6,15.0,0,0,--,0,True,False,False,--,0.554,-99.428,1.6,15.0,1.6,15.0,0.122,0.405,9.214,0.051,0.168,--,-57.511,-57.511,-13.888,1.231,-0.055,nan,nan,nan,nan,--,0.089,[0.464 1.    0.    0.    0.    0.404 0.   ],[ 0.553 -0.983  0.01   0.24 ],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,1,--,0,True,False,False,--,0.558,-99.208,1.6,15.0,1.6,15.0,0.121,0.404,9.238,0.05,0.167,--,-57.359,-57.359,-13.854,1.233,-0.058,nan,nan,nan,nan,--,0.089,[0.463 1.    0.    0.    0.    0.404 0.   ],[ 0.554 -0.983  0.01   0.239],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,2,--,0,True,False,False,--,0.551,-98.776,1.6,15.0,1.6,15.0,0.123,0.406,9.198,0.051,0.168,--,-57.829,-57.829,-13.882,1.231,-0.067,nan,nan,nan,nan,--,0.089,[0.463 1.    0.    0.    0.    0.405 0.   ],[ 0.553 -0.983  0.01   0.241],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,3,--,0,True,False,False,--,0.549,-99.412,1.6,15.0,1.6,15.0,0.125,0.408,9.15,0.052,0.169,--,-58.271,-58.271,-13.981,1.226,-0.062,nan,nan,nan,nan,--,0.089,[0.464 1.    0.    0.    0.    0.405 0.   ],[ 0.551 -0.984  0.01   0.243],[-100    0],--,0,0,0,0,0,1
1.6,15.0,0,4,--,0,True,False,False,--,0.553,-98.656,1.6,15.0,1.6,15.0,0.127,0.409,9.114,0.053,0.17,--,-59.336,-59.336,-14.059,1.219,-0.079,nan,nan,nan,nan,--,0.089,[0.466 1.    0.    0.    0.    0.406 0.   ],[ 0.55  -0.984  0.01   0.244],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,0,--,0,True,False,False,--,0.555,-99.664,1.6,17.5,1.6,17.5,0.125,0.369,8.604,0.06,0.177,--,-56.093,-56.093,-13.726,1.221,0.027,nan,nan,nan,nan,--,0.088,[0.461 1.    0.    0.    0.    0.402 0.   ],[ 0.551 -0.984  0.01   0.243],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,1,--,0,True,False,False,--,0.549,-99.386,1.6,17.5,1.6,17.5,0.125,0.369,8.605,0.06,0.177,--,-56.704,-56.704,-13.784,1.217,0.019,nan,nan,nan,nan,--,0.089,[0.464 1.    0.    0.    0.    0.403 0.   ],[ 0.551 -0.984  0.01   0.243],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,2,--,0,True,False,False,--,0.518,-98.471,1.6,17.5,1.6,17.5,0.13,0.373,8.495,0.063,0.18,--,-58.45,-58.45,-13.938,1.206,-0.005,nan,nan,nan,nan,--,0.089,[0.465 1.    0.    0.    0.    0.405 0.   ],[ 0.527 -0.977  0.011  0.235],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,3,--,0,True,False,False,--,0.541,-98.843,1.6,17.5,1.6,17.5,0.126,0.369,8.596,0.061,0.178,--,-56.356,-56.356,-13.703,1.22,0.017,nan,nan,nan,nan,--,0.089,[0.461 1.    0.    0.    0.    0.403 0.   ],[ 0.55  -0.984  0.01   0.243],[-100    0],--,0,0,0,0,0,1
1.6,17.5,0,4,--,0,True,False,False,--,0.547,-99.395,1.6,17.5,1.6,17.5,0.128,0.372,8.533,0.062,0.179,--,-57.523,-57.523,-13.887,1.211,0.014,nan,nan,nan,nan,--,0.089,[0.464 1.    0.    0.    0.    0.404 0.   ],[ 0.549 -0.985  0.01   0.247],[-100    0],--,0,0,0,0,0,1
1.6,20.0,0,0,--,0,True,False,False,--,0.538,-98.915,1.6,20.0,1.6,20.0,0.132,0.345,7.954,0.072,0.189,--,-57.172,-57.172,-13.81,1.192,0.076,nan,nan,nan,nan,--,0.089,[0.463 1.    0.    0.    0.    0.404 0.   ],[ 0.54  -0.984  0.009  0.246],[-100    0],--,0,0,0,0,0,1
1.6,20.0,0,1,--,0,True,False,False,--,0.543,-99.446,1.6,20.0,1.6,20.0,0.128,0.342,8.032,0.07,0.187,--,-55.934,-55.934,-13.69,1.201,0.088,nan,nan,nan,nan,--,0.088,[0.462 1.    0.    0.    0.    0.402 0.   ],[ 0.549 -0.985  0.01   0.247],[-100    0],--,0,0,0,0,0,1
1.6,20.0,0,2,--,0,True,False,False,--,0.55,-99.226,1.6,20.0,1.6,20.0,0.127,0.34,8.072,0.069,0.186,--,-55.78,-55.78,-13.656,1.203,0.087,nan,nan,nan,nan,--,0.088,[0.463 1.    0.    0.    0.    0.402 0.   ],[ 0.55  -0.984  0.01   0.245],[-100    0],--,0,0,0,0,0,1
1.6,20.0,0,3,--,0,True,False,False,--,0.552,-99.675,1.6,20.0,1.6,20.0,0.13,0.344,7.979,0.071,0.188,--,-56.86,-56.86,-13.823,1.194,0.084,nan,nan,nan,nan,--,0.089,[0.463 1.    0.    0.    0.    0.403 0.   ],[ 0.548 -0.986  0.009  0.25 ],[-100    0],--,0,0,0,0,0,1
1.6,20.0,0,4,--,0,True,False,False,--,0.54,-98.233,1.6,20.0,1.6,20.0,0.129,0.343,8.007,0.071,0.188,--,-56.665,-56.665,-13.699,1.198,0.068,nan,nan,nan,nan,--,0.089,[0.462 1.    0.    0.    0.    0.403 0.   ],[ 0.548 -0.986  0.009  0.248],[-100    0],--,0,0,0,0,0,1
1.6,22.5,0,0,--,0,True,False,False,--,0.541,-99.689,1.6,22.5,1.6,22.5,0.131,0.322,7.495,0.08,0.197,--,-55.294,-55.294,-13.625,1.18,0.163,nan,nan,nan,nan,--,0.088,[0.46  1.    0.    0.    0.    0.401 0.   ],[ 0.547 -0.987  0.009  0.251],[-100    0],--,0,0,0,0,0,1
1.6,22.5,0,1,--,0,True,False,False,--,0.539,-99.165,1.6,22.5,1.6,22.5,0.133,0.324,7.447,0.081,0.199,--,-56.5,-56.5,-13.742,1.172,0.145,nan,nan,nan,nan,--,0.089,[0.462 1.    0.    0.    0.    0.403 0.   ],[ 0.546 -0.988  0.009  0.254],[-100    0],--,0,0,0,0,0,1
1.6,22.5,0,2,--,0,True,False,False,--,0.541,-99.626,1.6,22.5,1.6,22.5,0.132,0.324,7.462,0.081,0.198,--,-56.053,-56.053,-13.718,1.175,0.156,nan,nan,nan,nan,--,0.088,[0.462 1.    0.    0.    0.    0.402 0.   ],[ 0.547 -0.987  0.009  0.253],[-100    0],--,0,0,0,0,0,1
1.6,22.5,0,3,--,0,True,False,False,--,0.543,-99.304,1.6,22.5,1.6,22.5,0.132,0.323,7.469,0.081,0.198,--,-55.829,-55.829,-13.667,1.177,0.154,nan,nan,nan,nan,--,0.088,[0.461 1.    0.    0.    0.    0.402 0.   ],[ 0.547 -0.987  0.009  0.252],[-100    0],--,0,0,0,0,0,1
1.6,22.5,0,4,--,0,True,False,False,--,0.52,-99.438,1.6,22.5,1.6,22.5,0.134,0.325,7.429,0.082,0.199,--,-56.707,-56.707,-13.787,1.171,0.146,nan,nan,nan,nan,--,0.089,[0.463 1.    0.    0.    0.    0.403 0.   ],[ 0.534 -0.984  0.009  0.247],[-100    0],--,0,0,0,0,0,1
1.6,25.0,0,0,--,0,True,False,False,--,0.542,-99.436,1.6,25.0,1.6,25.0,0.134,0.307,6.977,0.091,0.208,--,-55.907,-55.907,-13.686,1.148,0.217,nan,nan,nan,nan,--,0.088,[0.462 1.    0.    0.    0.    0.402 0.   ],[ 0.546 -0.988  0.008  0.256],[-100    0],--,0,0,0,0,0,1
1.6,25.0,0,1,--,0,True,False,False,--,0.558,-97.312,1.6,25.0,1.6,25.0,0.13,0.303,7.076,0.088,0.205,--,-54.47,-54.47,-13.359,1.161,0.202,nan,nan,nan,nan,--,0.088,[0.459 1.    0.    0.    0.    0.4   0.   ],[ 0.547 -0.986  0.009  0.25 ],[-100    0],--,0,0,0,0,0,1
1.6,25.0,0,2,--,0,True,False,False,--,0.553,-99.222,1.6,25.0,1.6,25.0,0.132,0.305,7.039,0.089,0.206,--,-55.015,-55.015,-13.558,1.154,0.224,nan,nan,nan,nan,--,0.088,[0.462 1.    0.    0.    0.    0.401 0.   ],[ 0.547 -0.987  0.009  0.252],[-100    0],--,0,0,0,0,0,1
1.6,25.0,0,3,--,0,True,False,False,--,0.539,-99.727,1.6,25.0,1.6,25.0,0.132,0.305,7.033,0.089,0.206,--,-54.572,-54.572,-13.536,1.157,0.233,nan,nan,nan,nan,--,0.088,[0.46 1.   0.   0.   0.   0.4  0.  ],[ 0.547 -0.987  0.009  0.253],[-100    0],--,0,0,0,0,0,1
1.6,25.0,0,4,--,0,True,False,False,--,0.551,-99.604,1.6,25.0,1.6,25.0,0.129,0.302,7.096,0.087,0.204,--,-53.743,-53.743,-13.421,1.162,0.239,nan,nan,nan,nan,--,0.088,[0.46  1.    0.    0.    0.    0.399 0.   ],[ 0.548 -0.986  0.009  0.249],[-100    0],--,0,0,0,0,0,1
1.6,27.5,0,0,--,0,True,False,False,--,0.554,-99.446,1.6,27.5,1.6,27.5,0.134,0.293,6.562,0.099,0.216,--,-54.391,-54.391,-13.494,1.127,0.294,nan,nan,nan,nan,--,0.088,[0.459 1.    0.    0.    0.    0.4   0.   ],[ 0.545 -0.989  0.008  0.257],[-100    0],--,0,0,0,0,0,1
1.6,27.5,0,1,--,0,True,False,False,--,0.542,-99.607,1.6,27.5,1.6,27.5,0.136,0.295,6.515,0.101,0.218,--,-55.27,-55.27,-13.617,1.121,0.289,nan,nan,nan,nan,--,0.088,[0.46  1.    0.    0.    0.    0.401 0.   ],[ 0.544 -0.989  0.008  0.26 ],[-100    0],--,0,0,0,0,0,1
1.6,27.5,0,2,--,0,True,False,False,--,0.552,-99.54,1.6,27.5,1.6,27.5,0.131,0.29,6.633,0.097,0.214,--,-53.687,-53.687,-13.409,1.132,0.301,nan,nan,nan,nan,--,0.088,[0.46  1.    0.    0.    0.    0.399 0.   ],[ 0.547 -0.987  0.009  0.253],[-100    0],--,0,0,0,0,0,1
1.6,27.5,0,3,--,0,True,False,False,--,0.512,-99.367,1.6,27.5,1.6,27.5,0.139,0.297,6.457,0.103,0.22,--,-56.684,-56.684,-13.78,1.111,0.275,nan,nan,nan,nan,--,0.089,[0.463 1.    0.    0.    0.    0.403 0.   ],[ 0.511 -0.98   0.009  0.243],[-100    0],--,0,0,0,0,0,1
1.6,27.5,0,4,--,0,True,False,False,--,0.546,-99.209,1.6,27.5,1.6,27.5,0.138,0.296,6.482,0.102,0.219,--,-56.583,-56.583,-13.757,1.112,0.273,nan,nan,nan,nan,--,0.089,[0.464 1.    0.    0.    0.    0.403 0.   ],[ 0.538 -0.989  0.008  0.258],[-100    0],--,0,0,0,0,0,1
1.6,30.0,0,0,--,0,True,False,False,--,0.546,-99.644,1.6,30.0,1.6,30.0,0.139,0.285,6.08,0.111,0.228,--,-55.306,-55.306,-13.624,1.086,0.352,nan,nan,nan,nan,--,0.088,[0.46  1.    0.    0.    0.    0.401 0.   ],[ 0.543 -0.99   0.008  0.264],[-100    0],--,0,0,0,0,0,1
1.6,30.0,0,1,--,0,True,False,False,--,0.543,-99.419,1.6,30.0,1.6,30.0,0.133,0.28,6.194,0.107,0.224,--,-53.636,-53.636,-13.395,1.098,0.362,nan,nan,nan,nan,--,0.088,[0.46  1.    0.    0.    0.    0.399 0.   ],[ 0.545 -0.988  0.009  0.257],[-100    0],--,0,0,0,0,0,1
1.6,30.0,0,2,--,0,True,False,False,--,0.537,-99.689,1.6,30.0,1.6,30.0,0.138,0.284,6.091,0.11,0.227,--,-55.358,-55.358,-13.634,1.086,0.354,nan,nan,nan,nan,--,0.088,[0.462 1.    0.    0.    0.    0.401 0.   ],[ 0.543 -0.99   0.008  0.263],[-100    0],--,0,0,0,0,0,1
1.6,30.0,0,3,--,0,True,False,False,--,0.538,-99.504,1.6,30.0,1.6,30.0,0.134,0.281,6.172,0.107,0.224,--,-53.715,-53.715,-13.411,1.097,0.365,nan,nan,nan,nan,--,0.088,[0.459 1.    0.    0.    0.    0.399 0.   ],[ 0.545 -0.989  0.008  0.258],[-100    0],--,0,0,0,0,0,1
1.6,30.0,0,4,--,0,True,False,False,--,0.536,-99.744,1.6,30.0,1.6,30.0,0.136,0.282,6.144,0.109,0.226,--,-53.887,-53.887,-13.45,1.095,0.367,nan,nan,nan,nan,--,0.088,[0.458 1.    0.    0.    0.    0.4   0.   ],[ 0.544 -0.989  0.008  0.26 ],[-100    0],--,0,0,0,0,0,1
1.6,32.5,0,0,--,0,True,False,False,--,0.546,-99.506,1.6,32.5,1.6,32.5,0.142,0.278,5.643,0.122,0.239,--,-56.04,-56.04,-13.709,1.044,0.409,nan,nan,nan,nan,--,0.088,[0.461 1.    0.    0.    0.    0.402 0.   ],[ 0.541 -0.992  0.007  0.27 ],[-100    0],--,0,0,0,0,0,1
1.6,32.5,0,1,--,0,True,False,False,--,0.556,-98.012,1.6,32.5,1.6,32.5,0.138,0.274,5.725,0.119,0.236,--,-55.051,-55.051,-13.482,1.053,0.399,nan,nan,nan,nan,--,0.088,[0.462 1.    0.    0.    0.    0.401 0.   ],[ 0.543 -0.99   0.008  0.264],[-100    0],--,0,0,0,0,0,1
1.6,32.5,0,2,--,0,True,False,False,--,0.556,-99.752,1.6,32.5,1.6,32.5,0.136,0.273,5.76,0.117,0.234,--,-53.904,-53.904,-13.453,1.058,0.43,nan,nan,nan,nan,--,0.088,[0.461 1.    0.    0.    0.    0.4   0.   ],[ 0.544 -0.99   0.008  0.262],[-100    0],--,0,0,0,0,0,1
1.6,32.5,0,3,--,0,True,False,False,--,0.553,-99.126,1.6,32.5,1.6,32.5,0.138,0.275,5.718,0.119,0.236,--,-55.028,-55.028,-13.555,1.051,0.413,nan,nan,nan,nan,--,0.088,[0.463 1.    0.    0.    0.    0.401 0.   ],[ 0.543 -0.99   0.008  0.265],[-100    0],--,0,0,0,0,0,1
1.6,32.5,0,4,--,0,True,False,False,--,0.537,-98.782,1.6,32.5,1.6,32.5,0.134,0.27,5.811,0.115,0.232,--,-53.281,-53.281,-13.308,1.064,0.423,nan,nan,nan,nan,--,0.088,[0.461 1.    0.    0.    0.    0.399 0.   ],[ 0.545 -0.989  0.009  0.258],[-100    0],--,0,0,0,0,0,1
1.6,35.0,0,0,--,0,True,False,False,--,0.545,-99.718,1.6,35.0,1.6,35.0,0.144,0.272,5.253,0.132,0.249,--,-56.239,-56.239,-13.75,1.002,0.472,nan,nan,nan,nan,--,0.088,[0.461 1.    0.    0.    0.    0.403 0.   ],[ 0.54  -0.993  0.007  0.275],[-100    0],--,0,0,0,0,0,1
1.6,35.0,0,1,--,0,True,False,False,--,0.542,-99.655,1.6,35.0,1.6,35.0,0.14,0.267,5.341,0.128,0.245,--,-54.629,-54.629,-13.54,1.014,0.484,nan,nan,nan,nan,--,0.088,[0.461 1.    0.    0.    0.    0.401 0.   ],[ 0.542 -0.991  0.008  0.268],[-100    0],--,0,0,0,0,0,1
