k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,1036.674,-1.366,0.000,--,--,--,1.292,-0.021,0.684,0.822,0.029,0.769,-0.011,0.008,-0.036,0.999,0.150,-0.570,0.028,-1.237,0.907,-4.134,False,False,0.000,0.000,0.000,1.814,-0.022,-0.588,1.388,0.447,-0.210,0.237,0.187,12.180,10.294,12.873,10.272,51798,49180,53270,49076,1.328,0.000,0.693,0.684,0.000,0.726,0.000,0.000,2.300,3.500,--
0,0,1036.693,-1.366,0.000,--,--,--,1.309,-0.021,0.699,0.820,0.027,0.814,-0.011,0.003,-0.036,0.999,0.080,-0.540,0.051,-1.260,0.272,-4.127,False,False,0.000,0.000,0.000,1.693,-0.020,-0.594,1.371,0.448,-0.168,0.120,0.165,12.208,10.406,12.730,10.261,51890,49286,52844,49456,1.341,0.000,0.708,0.684,0.000,0.772,0.000,0.000,2.300,3.500,--
0,0,1036.715,-1.366,0.000,--,--,--,1.326,-0.021,0.716,0.818,0.030,0.855,-0.010,-0.001,-0.036,0.999,0.090,-0.510,-0.023,-1.118,-0.199,-4.122,False,False,0.000,0.000,0.000,1.595,-0.023,-0.600,1.363,0.449,-0.135,0.200,0.240,12.172,10.504,12.697,10.400,52516,48824,53602,48582,1.355,0.000,0.724,0.684,0.000,0.818,0.000,0.000,2.300,3.500,--
0,0,1036.737,-1.366,0.000,--,--,--,1.343,-0.021,0.734,0.817,0.016,0.897,-0.008,-0.007,-0.036,0.999,0.150,-0.390,0.011,-0.982,-0.829,-4.117,False,False,0.000,0.000,0.000,1.499,-0.014,-0.607,1.345,0.449,-0.292,0.017,0.208,12.083,10.388,12.568,10.819,52418,48636,53428,49638,1.369,0.000,0.741,0.684,0.000,0.864,0.000,0.000,2.300,3.500,--
0,0,1036.756,-1.366,0.000,--,--,--,1.360,-0.021,0.753,0.812,0.015,0.930,-0.007,-0.011,-0.036,0.999,0.090,-0.420,0.041,-0.840,-1.300,-4.115,False,False,0.000,0.000,0.000,1.428,-0.013,-0.611,1.326,0.454,-0.196,0.113,0.174,12.052,10.786,12.535,10.915,52438,49646,53450,49940,1.382,0.000,0.759,0.684,0.000,0.910,0.000,0.000,2.300,3.500,--
0,0,1036.775,-1.366,0.000,--,--,--,1.377,-0.021,0.772,0.801,0.009,0.967,-0.006,-0.015,-0.035,0.999,0.050,-0.300,0.017,-0.696,-1.769,-3.955,False,False,0.000,0.000,0.000,1.352,-0.009,-0.613,1.307,0.456,-0.152,-0.042,0.196,12.357,10.670,12.529,10.973,53350,49628,53706,50326,1.396,0.000,0.777,0.684,0.000,0.956,0.000,0.000,2.300,3.500,--
0,0,1036.794,-1.366,0.000,--,--,--,1.394,-0.021,0.793,0.788,0.003,1.015,-0.004,-0.019,-0.035,0.999,-0.070,-0.420,0.076,-0.553,-2.241,-3.955,False,False,0.000,0.000,0.000,1.269,-0.004,-0.613,1.287,0.455,0.011,0.225,0.137,11.998,11.221,12.334,10.851,52678,50974,53390,50130,1.410,0.000,0.797,0.684,0.000,1.002,0.000,0.000,2.300,3.500,--
0,0,1036.815,-1.366,0.000,--,--,--,1.410,-0.021,0.814,0.765,0.017,1.051,-0.006,-0.024,-0.033,0.999,0.020,-0.330,0.097,-0.725,-2.721,-3.790,False,False,0.000,0.000,0.000,1.206,-0.014,-0.605,1.254,0.458,0.013,0.277,0.109,12.189,10.992,12.616,10.852,52692,51662,53574,50634,1.423,0.000,0.818,0.684,0.000,1.048,0.000,0.000,2.300,3.500,--
0,0,1036.835,-1.366,0.000,--,--,--,1.426,-0.021,0.837,0.742,0.014,1.087,-0.006,-0.028,-0.033,0.999,-0.140,-0.250,0.047,-0.741,-3.198,-3.787,False,False,0.000,0.000,0.000,1.145,-0.012,-0.597,1.243,0.459,0.177,0.143,0.158,12.402,11.319,12.349,10.816,53716,51366,53602,50220,1.437,0.000,0.839,0.684,0.000,1.094,0.000,0.000,2.300,3.500,--
0,0,1036.855,-1.366,0.000,--,--,--,1.441,-0.021,0.860,0.718,0.013,1.128,-0.007,-0.030,-0.033,0.999,-0.070,-0.250,0.019,-0.910,-3.521,-3.780,False,False,0.000,0.000,0.000,1.083,-0.012,-0.589,1.220,0.460,0.054,0.227,0.184,12.363,11.201,12.635,10.759,53632,51102,54200,50088,1.451,0.000,0.861,0.684,0.000,1.140,0.000,0.000,2.300,3.500,--
0,0,1036.874,-1.366,0.000,--,--,--,1.456,-0.021,0.884,0.699,0.015,1.171,-0.007,-0.033,-0.032,0.999,-0.010,-0.350,0.059,-0.915,-3.837,-3.619,False,False,0.000,0.000,0.000,1.023,-0.014,-0.585,1.184,0.461,0.077,0.158,0.138,12.065,11.347,12.857,10.675,53532,51590,53800,50752,1.464,0.000,0.885,0.684,0.000,1.186,0.000,0.000,2.300,3.500,--
0,0,1036.894,-1.366,0.000,--,--,--,1.470,-0.020,0.908,0.679,0.012,1.202,-0.007,-0.036,-0.032,0.999,0.040,-0.220,0.089,-0.925,-4.155,-3.617,False,False,0.000,0.000,0.000,0.975,-0.012,-0.580,1.159,0.466,-0.008,0.168,0.104,11.880,11.594,12.616,11.269,53416,52116,54000,51552,1.478,0.000,0.909,0.684,0.000,1.232,0.000,0.000,2.300,3.500,--
0,0,1036.916,-1.366,0.000,--,--,--,1.484,-0.020,0.934,0.654,0.021,1.239,-0.007,-0.037,-0.032,0.999,-0.020,-0.060,0.103,-0.930,-4.314,-3.615,False,False,0.000,0.000,0.000,0.926,-0.019,-0.572,1.146,0.466,-0.007,0.156,0.088,12.175,11.577,12.450,11.324,53318,52264,53862,51738,1.485,0.000,0.921,0.684,0.000,1.255,0.000,0.000,2.300,3.500,--
0,0,1036.937,-1.366,0.000,--,--,--,1.498,-0.020,0.960,0.628,0.018,1.289,-0.007,-0.039,-0.030,0.999,0.050,0.000,-0.004,-0.929,-4.471,-3.456,False,False,0.000,0.000,0.000,0.870,-0.017,-0.561,1.119,0.464,-0.136,0.144,0.191,12.395,11.043,12.834,11.028,54068,51088,54984,51054,1.505,0.000,0.960,0.684,0.000,1.324,0.000,0.000,2.300,3.500,--
0,0,1036.957,-1.366,0.000,--,--,--,1.511,-0.020,0.988,0.608,0.025,1.336,-0.007,-0.039,-0.030,0.999,0.020,0.080,0.054,-0.929,-4.471,-3.456,False,False,0.000,0.000,0.000,0.818,-0.024,-0.558,1.092,0.462,-0.058,0.066,0.127,12.214,11.266,12.408,11.251,53592,51510,54002,51476,1.519,0.000,0.987,0.684,0.000,1.370,0.000,0.000,2.300,3.500,--
0,0,1036.977,-1.366,0.000,--,--,--,1.524,-0.019,1.016,0.581,0.030,1.383,-0.007,-0.039,-0.029,0.999,-0.050,0.170,0.000,-0.922,-4.470,-3.297,False,False,0.000,0.000,0.000,0.770,-0.029,-0.547,1.063,0.461,0.073,-0.005,0.177,12.539,11.073,12.418,10.964,54186,50982,53930,50734,1.533,0.000,1.015,0.684,0.000,1.416,0.000,0.000,2.300,3.500,--
0,0,1036.997,-1.366,0.000,--,--,--,1.536,-0.019,1.045,0.558,0.031,1.427,-0.007,-0.037,-0.029,0.999,0.060,0.230,0.025,-0.918,-4.311,-3.298,False,False,0.000,0.000,0.000,0.726,-0.031,-0.541,1.034,0.460,-0.124,-0.045,0.150,12.007,11.223,12.343,11.382,53658,50772,53920,51370,1.540,0.000,1.029,0.684,0.000,1.439,0.000,0.000,2.300,3.500,--
0,0,1037.016,-1.366,0.000,--,--,--,1.548,-0.019,1.075,0.531,0.025,1.472,-0.007,-0.036,-0.029,0.999,0.070,0.200,0.074,-0.913,-4.152,-3.300,False,False,0.000,0.000,0.000,0.683,-0.027,-0.530,0.989,0.460,-0.081,0.026,0.096,11.884,11.245,12.236,11.494,52970,51310,53328,51496,1.553,0.000,1.058,0.684,0.000,1.485,0.000,0.000,2.300,3.500,--
0,0,1037.035,-1.366,0.000,--,--,--,1.559,-0.019,1.106,0.510,0.022,1.512,-0.006,-0.035,-0.028,0.999,0.030,0.250,0.074,-0.744,-3.987,-3.148,False,False,0.000,0.000,0.000,0.644,-0.023,-0.524,0.989,0.460,-0.081,0.026,0.096,12.264,11.059,12.536,11.135,52970,51310,53328,51496,1.574,0.000,1.104,0.684,0.000,1.554,0.000,0.000,2.300,3.500,--
0,0,1037.055,-1.366,0.000,--,--,--,1.570,-0.019,1.138,0.488,0.021,1.556,-0.007,-0.032,-0.028,0.999,-0.020,0.330,0.088,-0.894,-3.674,-3.145,False,False,0.000,0.000,0.000,0.606,-0.024,-0.519,0.941,0.461,-0.031,-0.032,0.079,12.083,11.380,12.082,11.476,53128,51590,53126,51804,1.587,0.000,1.135,0.684,0.000,1.600,0.000,0.000,2.300,3.500,--
0,0,1037.075,-1.366,0.000,--,--,--,1.581,-0.019,1.171,0.467,0.026,1.598,-0.007,-0.029,-0.028,0.999,-0.060,0.310,-0.033,-0.886,-3.356,-3.147,False,False,0.000,0.000,0.000,0.569,-0.031,-0.514,0.909,0.462,0.073,0.061,0.195,12.217,11.701,11.790,11.381,54228,50928,54192,50442,1.594,0.000,1.152,0.684,0.000,1.623,0.000,0.000,2.300,3.500,--
0,0,1037.093,-1.366,0.000,--,--,--,1.591,-0.019,1.204,0.451,0.021,1.629,-0.008,-0.026,-0.028,0.999,-0.170,0.310,0.123,-1.036,-3.043,-3.146,False,False,0.000,0.000,0.000,0.538,-0.026,-0.516,0.876,0.467,0.244,0.084,0.038,12.208,12.019,11.955,11.503,53394,52992,52854,51864,1.615,0.000,1.201,0.684,0.000,1.692,0.000,0.000,2.300,3.500,--
0,0,1037.115,-1.366,0.000,--,--,--,1.601,-0.019,1.238,0.438,0.022,1.673,-0.008,-0.024,-0.026,0.999,-0.130,0.420,0.098,-1.023,-2.724,-2.990,False,False,0.000,0.000,0.000,0.503,-0.029,-0.520,0.842,0.469,0.185,-0.067,0.055,12.380,11.816,11.985,11.629,54036,52822,53188,52410,1.628,0.000,1.236,0.684,0.000,1.738,0.000,0.000,2.300,3.500,--
0,0,1037.136,-1.366,0.000,--,--,--,1.611,-0.019,1.273,0.425,0.017,1.702,-0.008,-0.019,-0.025,0.999,-0.080,0.460,0.102,-1.007,-2.246,-2.835,False,False,0.000,0.000,0.000,0.474,-0.023,-0.527,0.807,0.475,0.087,-0.126,0.047,12.492,11.901,12.157,11.961,54364,53096,53652,53228,1.642,0.000,1.271,0.684,0.000,1.784,0.000,0.000,2.300,3.500,--
0,0,1037.155,-1.366,0.000,--,--,--,1.620,-0.019,1.308,0.419,0.013,1.751,-0.010,-0.015,-0.025,1.000,-0.070,0.570,0.054,-1.154,-1.774,-2.837,False,False,0.000,0.000,0.000,0.441,-0.018,-0.543,0.771,0.476,0.064,-0.321,0.093,12.834,11.556,12.230,11.959,55266,52518,53992,53406,1.656,0.000,1.307,0.684,0.000,1.830,0.000,0.000,2.300,3.500,--
0,0,1037.174,-1.366,0.000,--,--,--,1.630,-0.019,1.344,0.415,0.032,1.787,-0.011,-0.011,-0.025,1.000,-0.120,0.520,0.035,-1.301,-1.301,-2.840,False,False,0.000,0.000,0.000,0.412,-0.046,-0.563,0.717,0.389,0.130,-0.117,0.106,12.446,12.426,11.743,12.466,50276,47624,49334,47566,1.670,0.000,1.344,0.684,0.000,1.876,0.000,0.000,2.300,3.500,--
0,0,1037.202,-1.366,0.000,--,--,--,1.645,-0.019,1.400,0.411,0.030,1.842,-0.012,-0.004,-0.024,1.000,-0.080,0.580,0.036,-1.440,-0.510,-2.690,False,False,0.000,0.000,0.000,0.369,-0.046,-0.603,0.698,0.382,0.230,0.080,0.104,10.307,9.569,10.072,9.080,48202,46404,47640,45150,1.683,0.000,1.382,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.221,-1.366,0.000,--,--,--,1.654,-0.019,1.438,0.405,0.030,1.876,-0.014,0.001,-0.022,1.000,-0.140,0.630,0.029,-1.583,0.124,-2.539,False,False,0.000,0.000,0.000,0.342,-0.049,-0.631,0.641,0.365,0.234,-0.264,0.105,9.931,9.332,9.702,9.453,46582,43430,44702,43548,1.698,0.000,1.423,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.241,-1.366,0.000,--,--,--,1.664,-0.019,1.477,0.407,0.034,1.894,-0.014,0.007,-0.022,1.000,0.030,0.550,0.004,-1.569,0.758,-2.548,False,False,0.000,0.000,0.000,0.318,-0.058,-0.673,0.603,0.359,-0.021,-0.054,0.128,9.797,8.714,9.472,9.363,45164,42286,45042,42592,1.712,0.000,1.461,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.255,-1.366,0.000,--,--,--,1.668,-0.019,1.496,0.411,0.027,1.901,-0.014,0.010,-0.022,1.000,0.140,0.520,0.089,-1.562,1.076,-2.552,False,False,0.000,0.000,0.000,0.307,-0.048,-0.702,0.583,0.356,-0.271,-0.216,0.041,9.797,8.714,9.472,9.363,43946,42198,44162,44156,1.712,0.000,1.461,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.280,-1.365,0.000,--,--,--,1.678,-0.019,1.535,0.417,0.041,1.891,-0.012,0.015,-0.021,1.000,0.060,0.590,0.206,-1.392,1.716,-2.400,False,False,0.000,0.000,0.000,0.288,-0.077,-0.763,0.545,0.359,-0.091,-0.177,-0.077,9.797,8.714,9.472,9.363,43100,43996,42750,45016,1.712,0.000,1.461,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.291,-1.348,0.000,--,--,--,1.683,-0.019,1.554,0.421,0.044,1.885,-0.012,0.018,-0.021,1.000,0.170,0.640,0.168,-1.385,2.033,-2.404,False,False,0.000,0.000,0.000,0.279,-0.085,-0.799,0.506,0.362,-0.026,-0.602,-0.045,10.002,7.795,10.608,8.809,44758,43310,42464,45730,1.746,0.000,1.555,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.315,-0.988,0.000,--,--,--,1.693,-0.019,1.593,0.423,0.043,1.874,-0.011,0.024,-0.021,0.999,0.120,0.720,0.195,-1.213,2.671,-2.408,False,False,0.000,0.000,0.000,0.260,-0.091,-0.867,0.467,0.362,0.108,-0.258,-0.071,9.729,8.769,9.092,9.981,44228,44676,42752,45244,1.760,0.000,1.592,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.337,-0.641,0.000,--,--,--,1.703,-0.019,1.632,0.437,0.053,1.879,-0.011,0.030,-0.019,0.999,-0.020,0.540,0.109,-1.201,3.466,-2.258,False,False,0.000,0.000,0.000,0.238,-0.121,-0.970,0.448,0.361,0.044,-0.384,0.010,9.578,9.237,8.852,9.628,45170,43442,43490,44784,1.774,0.000,1.630,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.356,-0.641,0.000,--,--,--,1.714,-0.019,1.670,0.452,0.050,1.862,-0.011,0.036,-0.018,0.999,-0.100,0.570,0.109,-1.194,4.103,-2.106,False,False,0.000,0.000,0.000,0.220,-0.128,-1.100,0.448,0.361,0.044,-0.384,0.010,10.011,9.256,8.853,9.691,45170,43442,43490,44784,1.787,0.000,1.667,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.376,-1.274,0.000,--,--,--,1.725,-0.019,1.708,0.466,0.047,1.832,-0.011,0.040,-0.017,0.999,-0.140,0.380,0.066,-1.192,4.580,-1.952,False,False,0.000,0.000,0.000,0.203,-0.133,-1.248,0.371,0.376,0.240,-0.276,0.039,10.217,9.647,9.333,9.631,46762,44928,44808,45062,1.801,0.000,1.705,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.395,-1.366,0.000,--,--,--,1.736,-0.019,1.746,0.487,0.057,1.833,-0.012,0.044,-0.017,0.999,-0.110,0.290,0.062,-1.342,5.054,-1.964,False,False,0.000,0.000,0.000,0.182,-0.177,-1.450,0.315,0.377,0.147,-0.141,0.041,10.216,9.570,9.453,9.456,46640,45282,45548,45252,1.815,0.000,1.743,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.414,-1.366,0.000,--,--,--,1.748,-0.018,1.784,0.507,0.055,1.817,-0.012,0.047,-0.015,0.999,0.010,0.230,0.074,-1.344,5.373,-1.809,False,False,0.000,0.000,0.000,0.163,-0.192,-1.702,0.277,0.385,-0.057,-0.457,0.023,10.257,9.453,9.825,9.653,47220,45010,45716,46968,1.828,0.000,1.780,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.434,-1.366,0.000,--,--,--,1.760,-0.018,1.821,0.528,0.049,1.797,-0.012,0.050,-0.015,0.999,0.100,0.070,0.063,-1.339,5.691,-1.813,False,False,0.000,0.000,0.000,0.144,-0.197,-2.031,0.240,0.388,-0.043,-0.208,0.026,9.924,9.860,10.004,10.088,47170,45848,46554,46800,1.842,0.000,1.818,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.453,-1.366,0.000,--,--,--,1.772,-0.019,1.859,0.556,0.037,1.782,-0.011,0.053,-0.015,0.998,0.140,0.070,0.008,-1.176,6.011,-1.809,False,False,0.000,0.000,0.000,0.124,-0.184,-2.492,0.220,0.392,-0.153,-0.314,0.083,10.109,9.734,10.201,10.339,48096,45238,47506,47040,1.856,0.000,1.855,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.482,-1.366,0.000,--,--,--,1.793,-0.019,1.916,0.592,0.033,1.747,-0.010,0.055,-0.017,0.998,0.160,0.030,0.024,-1.003,6.330,-1.961,False,False,0.000,0.000,0.000,0.102,-0.186,-3.203,0.181,0.400,-0.246,-0.180,0.071,10.415,9.443,10.251,10.699,48148,46068,48386,47678,1.869,0.000,1.893,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.501,-1.366,0.000,--,--,--,1.807,-0.020,1.952,0.622,0.032,1.726,-0.008,0.057,-0.017,0.998,0.110,-0.040,0.043,-0.842,6.492,-1.954,False,False,0.000,0.000,0.000,0.083,-0.238,-4.181,0.145,0.408,-0.172,-0.268,0.054,10.886,9.720,10.597,10.530,49088,47024,48742,48664,1.883,0.000,1.930,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.516,-1.366,0.000,--,--,--,1.814,-0.020,1.970,0.634,0.031,1.720,-0.007,0.058,-0.017,0.998,0.050,0.000,0.062,-0.681,6.653,-1.946,False,False,0.000,0.000,0.000,0.073,-0.257,-4.886,0.109,0.415,-0.206,-0.126,0.036,10.792,9.958,10.719,10.680,49140,47972,49426,49190,1.890,0.000,1.949,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.516,-1.366,0.000,--,--,--,1.814,-0.020,1.970,0.634,0.031,1.720,-0.007,0.058,-0.017,0.998,0.050,0.000,0.062,-0.681,6.653,-1.946,False,False,0.000,0.000,0.000,0.073,-0.257,-4.886,0.109,0.415,-0.206,-0.126,0.036,11.155,10.494,11.121,10.400,49140,47972,49426,49190,1.910,0.000,2.006,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.557,-1.366,0.000,--,--,--,1.840,-0.019,2.038,0.681,0.030,1.700,-0.007,0.057,-0.017,0.998,2.720,-23.290,0.116,-0.684,6.494,-1.945,False,False,0.000,0.000,0.000,0.034,-0.508,-11.229,0.058,0.425,-4.255,-23.510,-0.093,0.000,15.000,15.000,0.000,0,58224,58224,0,1.924,0.000,2.043,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1037.576,-1.366,0.000,--,--,--,1.852,-0.018,2.055,0.575,-0.022,-0.031,-0.001,-0.040,-0.032,0.999,-0.710,-2.170,-0.459,-0.305,-4.612,-3.638,False,False,0.000,0.000,0.000,0.035,-0.607,-22.134,0.028,1.054,1.478,13.973,0.656,10.841,15.000,15.000,9.692,40214,62864,62864,0,1.938,0.000,2.081,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--

0,0,1038.272,-1.366,0.000,--,--,--,2.115,-0.048,1.425,0.849,0.591,0.066,-0.058,0.072,-0.050,0.994,1.260,-0.300,0.025,-6.261,7.939,-6.168,False,False,0.000,0.000,0.000,18.999,-0.881,-1.275,0.654,3.346,-1.124,0.216,0.291,13.324,11.339,15.000,13.699,58740,54258,61418,57398,2.417,0.000,3.396,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1038.293,-1.366,0.000,--,--,--,2.133,-0.036,1.427,0.881,0.606,0.132,-0.048,0.066,-0.051,0.995,0.750,-0.800,0.019,-5.172,7.355,-6.220,False,False,0.000,0.000,0.000,6.645,-0.915,-1.328,0.652,3.377,-0.479,0.951,0.300,13.261,12.670,15.000,12.386,58772,56692,61528,55052,2.430,0.000,3.434,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1038.315,-1.366,0.000,--,--,--,2.152,-0.024,1.430,0.913,0.620,0.215,-0.044,0.057,-0.051,0.996,0.420,-1.110,0.070,-4.754,6.264,-6.144,False,False,0.000,0.000,0.000,3.743,-0.943,-1.381,0.649,3.399,0.083,1.601,0.247,13.460,12.956,15.000,11.880,58388,59356,61746,53540,2.437,0.000,3.453,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1038.336,-1.366,0.000,--,--,--,2.171,-0.011,1.435,0.938,0.634,0.300,-0.042,0.046,-0.051,0.997,0.170,-1.230,0.073,-4.504,5.007,-6.077,False,False,0.000,0.000,0.000,2.527,-0.968,-1.431,0.647,3.408,0.212,1.659,0.244,13.312,14.109,15.000,10.986,58470,59686,61746,53228,2.458,0.000,3.509,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1038.345,-1.366,0.000,--,--,--,2.181,-0.005,1.438,0.948,0.634,0.347,-0.040,0.040,-0.051,0.997,0.220,-1.250,-0.013,-4.378,4.378,-6.046,False,False,0.000,0.000,0.000,2.145,-0.984,-1.457,0.641,3.421,0.171,1.571,0.327,13.659,13.578,15.000,10.949,59364,58882,61856,52738,2.471,0.000,3.547,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
0,0,1038.374,-1.366,0.000,--,--,--,2.212,0.014,1.451,0.968,0.647,0.490,-0.036,0.026,-0.051,0.998,0.390,-0.700,0.043,-3.984,2.811,-5.973,False,False,0.000,0.000,0.000,1.431,-1.015,-1.524,0.628,3.432,-0.370,0.823,0.265,13.540,13.265,15.000,11.960,59172,57278,61856,55704,2.485,0.000,3.584,0.684,0.000,1.879,0.000,0.000,0.000,3.500,--
