k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y_est,Theta_x_est,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,230.775,-1.366,0.000,--,--,--,2.721,0.508,1.708,0.667,0.105,0.850,-0.025,0.044,-0.044,0.998,0.070,-0.350,0.101,-2.635,4.963,-5.196,False,False,0.000,0.000,0.000,0.436,-0.286,-1.797,0.364,8.894,0.178,0.048,0.148,14.213,13.066,14.010,12.709,63712,61204,63276,60394,1.882,0.000,8.421,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.806,-1.366,0.000,--,--,--,2.743,0.512,1.732,0.696,0.118,0.979,-0.024,0.039,-0.040,0.998,0.100,-0.500,0.124,-2.522,4.342,-4.700,False,False,0.000,0.000,0.000,0.355,-0.340,-2.003,0.347,8.916,0.153,0.253,0.111,13.881,13.360,14.037,12.721,63118,61976,63454,60534,1.882,0.000,8.471,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.815,-1.366,0.000,--,--,--,2.751,0.514,1.740,0.707,0.125,1.020,-0.024,0.036,-0.039,0.998,0.190,-0.510,0.167,-2.540,4.027,-4.534,False,False,0.000,0.000,0.000,0.330,-0.365,-2.084,0.328,8.940,0.118,0.378,0.060,13.844,13.304,14.064,12.787,62500,62714,63392,60972,1.882,0.000,8.491,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.838,-1.365,0.000,--,--,--,2.766,0.518,1.761,0.723,0.138,1.111,-0.022,0.032,-0.039,0.998,0.120,-0.540,0.110,-2.400,3.557,-4.519,False,False,0.000,0.000,0.000,0.286,-0.428,-2.265,0.307,8.949,0.068,0.212,0.107,13.829,13.278,14.054,12.837,63124,61912,63612,60914,1.882,0.000,8.571,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.858,-0.435,0.000,--,--,--,2.782,0.521,1.783,0.735,0.144,1.205,-0.022,0.026,-0.037,0.999,0.100,-0.470,0.105,-2.429,2.924,-4.347,False,False,0.000,0.000,0.000,0.245,-0.481,-2.481,0.283,8.958,0.144,0.059,0.107,14.009,13.217,13.875,12.897,63634,61892,63344,61168,1.882,0.000,8.621,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.879,-0.642,0.000,--,--,--,2.797,0.525,1.808,0.743,0.152,1.297,-0.021,0.022,-0.036,0.999,0.120,-0.370,0.032,-2.291,2.456,-4.175,False,False,0.000,0.000,0.000,0.208,-0.559,-2.734,0.271,8.967,0.110,0.139,0.174,14.443,12.676,14.284,12.596,64038,61346,64136,60444,1.882,0.000,8.666,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.900,-1.366,0.000,--,--,--,2.813,0.528,1.836,0.750,0.155,1.395,-0.019,0.019,-0.035,0.999,0.050,-0.220,0.088,-2.147,2.147,-4.007,False,False,0.000,0.000,0.000,0.175,-0.642,-3.070,0.243,8.970,0.211,-0.100,0.115,14.229,12.934,14.115,12.719,64084,61654,63034,61256,1.882,0.000,8.716,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.910,-1.366,0.000,--,--,--,2.823,0.528,1.850,0.757,0.150,1.441,-0.018,0.018,-0.036,0.999,0.140,-0.230,0.117,-1.991,1.991,-4.160,False,False,0.000,0.000,0.000,0.159,-0.693,-3.274,0.215,8.970,0.256,-0.084,0.087,14.297,13.027,13.725,12.949,63888,62020,62730,61410,1.882,0.000,8.771,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.940,-1.366,0.000,--,--,--,2.855,0.522,1.893,0.784,0.119,1.571,-0.018,0.014,-0.037,0.999,-0.080,-0.160,0.074,-2.006,1.512,-4.310,False,False,0.000,0.000,0.000,0.118,-0.641,-4.219,0.186,8.972,0.411,-0.155,0.140,14.465,13.020,13.726,12.787,64726,61678,62820,60760,1.882,0.000,8.826,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.961,-1.366,0.000,--,--,--,2.886,0.508,1.924,0.832,0.063,1.655,-0.018,0.011,-0.040,0.999,-0.060,-0.140,0.071,-2.015,1.188,-4.622,False,False,0.000,0.000,0.000,0.093,-0.525,-5.256,0.155,8.969,0.387,-0.188,0.162,14.480,13.168,13.625,12.725,64810,61256,62884,60540,1.882,0.000,8.876,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,230.981,-1.366,0.000,--,--,--,2.912,0.501,1.958,0.857,0.036,1.744,-0.019,0.010,-0.042,0.999,-0.040,-0.140,-0.015,-2.180,1.020,-4.779,False,False,0.000,0.000,0.000,0.069,-0.405,-6.931,0.121,8.959,0.354,-0.185,0.256,14.862,12.654,14.206,12.276,65534,60312,63786,59686,1.882,0.000,8.916,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,231.002,-1.366,0.000,--,--,--,2.936,0.496,1.994,0.875,0.022,1.835,-0.019,0.008,-0.043,0.999,-0.110,-0.200,0.051,-2.185,0.858,-4.935,False,False,0.000,0.000,0.000,0.046,-0.378,-10.074,0.085,8.946,0.467,-0.077,0.196,14.737,12.995,13.884,12.382,64932,61158,63124,59750,1.882,0.000,8.951,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,231.024,-1.366,0.000,--,--,--,2.959,0.492,2.033,0.891,0.011,1.936,-0.022,0.007,-0.044,0.999,3.850,-1.400,0.117,-2.510,0.682,-5.092,False,False,0.000,0.000,0.000,0.024,-0.362,-18.658,0.047,8.920,0.268,-0.064,0.130,14.296,13.124,13.775,12.802,64008,61450,62890,60722,1.882,0.000,8.996,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--

0,0,232.382,-1.366,0.000,--,--,--,0.000,-0.001,0.002,0.012,-0.007,0.151,-0.004,0.017,-0.001,1.000,-0.400,0.790,-0.158,-0.473,1.902,-0.166,False,False,0.000,0.000,0.000,13.708,0.003,-0.006,2.077,15.925,0.789,-1.346,0.169,15.000,12.365,12.523,13.238,64984,59264,59628,61242,1.882,0.000,12.246,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.402,-1.366,0.000,--,--,--,0.000,-0.001,0.006,0.024,-0.010,0.252,-0.008,0.022,-0.004,1.000,-0.460,0.410,-0.205,-0.941,2.533,-0.497,False,False,0.000,0.000,0.000,8.209,0.004,-0.012,2.073,15.943,0.898,-0.757,0.229,15.000,12.665,13.147,12.443,64984,59954,61042,59444,1.882,0.000,12.296,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.422,-1.366,0.000,--,--,--,0.001,-0.001,0.012,0.042,-0.013,0.349,-0.014,0.026,-0.006,1.000,-0.420,0.180,-0.253,-1.569,3.004,-0.676,False,False,0.000,0.000,0.000,5.919,0.005,-0.021,2.067,15.958,0.894,-0.421,0.289,15.000,12.677,13.663,11.934,65228,60206,62408,58466,1.882,0.000,12.346,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.442,-1.366,0.000,--,--,--,0.002,-0.001,0.020,0.059,-0.010,0.448,-0.018,0.028,-0.008,0.999,-0.270,0.120,-0.232,-2.035,3.154,-1.008,False,False,0.000,0.000,0.000,4.596,0.004,-0.030,2.059,15.969,0.623,-0.201,0.281,15.000,12.671,14.014,12.008,65474,60420,63404,58866,1.882,0.000,12.396,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.462,-1.366,0.000,--,--,--,0.003,-0.001,0.030,0.078,-0.004,0.546,-0.019,0.029,-0.010,0.999,-0.110,0.320,-0.187,-2.187,3.309,-1.174,False,False,0.000,0.000,0.000,3.751,0.001,-0.039,2.049,15.978,0.359,-0.509,0.246,15.000,12.368,13.833,12.602,65534,59944,63252,60488,1.882,0.000,12.446,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.485,-1.366,0.000,--,--,--,0.005,-0.001,0.042,0.099,-0.003,0.644,-0.021,0.032,-0.011,0.999,0.010,0.490,-0.160,-2.338,3.621,-1.343,False,False,0.000,0.000,0.000,3.163,0.001,-0.049,2.037,15.987,0.150,-0.879,0.227,14.863,12.576,13.359,13.199,65534,59274,63046,61940,1.882,0.000,12.471,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.498,-1.366,0.000,--,--,--,0.006,-0.001,0.048,0.111,0.002,0.697,-0.021,0.035,-0.011,0.999,-0.020,0.500,-0.143,-2.334,3.939,-1.350,False,False,0.000,0.000,0.000,2.913,-0.002,-0.055,2.031,15.988,0.220,-0.922,0.214,15.000,12.070,12.946,13.765,65534,59338,62614,61894,1.882,0.000,12.546,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.517,-1.366,0.000,--,--,--,0.008,-0.001,0.063,0.138,0.005,0.798,-0.021,0.040,-0.012,0.999,0.050,0.630,-0.061,-2.320,4.570,-1.521,False,False,0.000,0.000,0.000,2.525,-0.003,-0.069,2.007,15.986,0.140,-1.306,0.143,15.000,11.833,13.277,13.486,65534,59058,61300,63232,1.882,0.000,12.571,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.536,-1.366,0.000,--,--,--,0.011,-0.001,0.080,0.165,0.011,0.890,-0.019,0.047,-0.014,0.999,-0.010,0.690,-0.122,-2.144,5.363,-1.688,False,False,0.000,0.000,0.000,2.244,-0.006,-0.084,1.990,15.982,0.039,-1.088,0.209,15.000,11.814,13.480,13.456,65534,58508,62360,62308,1.882,0.000,12.646,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.566,-1.366,0.000,--,--,--,0.017,-0.001,0.109,0.211,0.016,1.031,-0.019,0.055,-0.015,0.998,-0.080,0.510,-0.104,-2.121,6.313,-1.864,False,False,0.000,0.000,0.000,1.911,-0.009,-0.108,1.970,15.973,0.272,-1.064,0.196,15.000,12.070,13.262,13.310,65474,59012,61758,61866,1.882,0.000,12.696,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.576,-1.366,0.000,--,--,--,0.019,-0.001,0.120,0.226,0.016,1.075,-0.019,0.057,-0.015,0.998,-0.060,0.220,-0.123,-2.118,6.472,-1.867,False,False,0.000,0.000,0.000,1.822,-0.009,-0.116,1.948,15.966,0.343,-0.973,0.221,15.000,12.094,13.380,13.080,65474,59070,62020,61352,1.882,0.000,12.746,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.606,-1.366,0.000,--,--,--,0.027,0.000,0.154,0.275,0.020,1.209,-0.021,0.061,-0.017,0.998,-0.130,0.040,-0.068,-2.259,6.943,-2.044,False,False,0.000,0.000,0.000,1.591,-0.011,-0.144,1.925,15.959,0.390,-0.489,0.169,14.595,12.915,13.353,13.135,65246,60538,62308,60892,1.882,0.000,12.771,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.617,-1.366,0.000,--,--,--,0.030,0.000,0.166,0.292,0.021,1.254,-0.022,0.061,-0.017,0.998,-0.120,-0.040,-0.063,-2.418,6.941,-2.053,False,False,0.000,0.000,0.000,1.524,-0.012,-0.154,1.900,15.956,0.267,-0.142,0.167,14.509,12.909,13.868,12.712,64578,61080,63208,60630,1.882,0.000,12.846,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.638,-1.366,0.000,--,--,--,0.036,0.001,0.192,0.329,0.026,1.341,-0.022,0.060,-0.017,0.998,-0.030,-0.120,0.019,-2.421,6.782,-2.050,False,False,0.000,0.000,0.000,1.406,-0.015,-0.175,1.887,15.956,0.201,-0.136,0.084,14.561,12.550,14.273,12.614,63736,61742,62590,61510,1.882,0.000,12.896,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.658,-1.366,0.000,--,--,--,0.043,0.001,0.220,0.359,0.024,1.430,-0.021,0.058,-0.017,0.998,0.080,-0.130,-0.052,-2.265,6.626,-2.038,False,False,0.000,0.000,0.000,1.300,-0.014,-0.194,1.845,15.954,-0.126,-0.234,0.160,14.244,12.558,14.075,13.121,64260,60502,63898,61792,1.882,0.000,12.946,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.681,-1.366,0.000,--,--,--,0.050,0.002,0.249,0.393,0.026,1.518,-0.019,0.057,-0.017,0.998,0.150,-0.060,0.053,-2.109,6.470,-2.026,False,False,0.000,0.000,0.000,1.205,-0.015,-0.215,1.830,15.952,-0.098,-0.247,0.053,13.836,13.010,13.602,13.550,63620,61776,63106,62992,1.882,0.000,12.971,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.691,-1.366,0.000,--,--,--,0.054,0.002,0.265,0.407,0.025,1.564,-0.019,0.057,-0.017,0.998,0.290,0.040,0.082,-2.109,6.470,-2.026,False,False,0.000,0.000,0.000,1.160,-0.015,-0.225,1.798,15.946,-0.157,-0.320,0.023,13.723,13.029,13.469,13.776,63374,61820,62812,63490,1.882,0.000,13.021,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.723,-1.366,0.000,--,--,--,0.067,0.003,0.314,0.454,0.026,1.690,-0.015,0.057,-0.017,0.998,0.250,0.010,0.024,-1.634,6.478,-1.999,False,False,0.000,0.000,0.000,1.044,-0.016,-0.258,1.765,15.938,-0.240,-0.260,0.080,13.849,12.774,13.817,13.557,63894,61468,63824,63248,1.882,0.000,13.071,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.745,-1.366,0.000,--,--,--,0.077,0.003,0.348,0.484,0.025,1.780,-0.012,0.057,-0.017,0.998,0.150,0.040,0.009,-1.317,6.483,-1.981,False,False,0.000,0.000,0.000,0.972,-0.015,-0.280,1.731,15.926,-0.133,-0.344,0.094,14.056,12.736,13.725,13.481,64468,61498,63742,63200,1.882,0.000,13.121,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.765,-1.366,0.000,--,--,--,0.087,0.004,0.385,0.514,0.021,1.868,-0.012,0.057,-0.017,0.998,-0.080,0.040,-0.023,-1.317,6.483,-1.981,False,False,0.000,0.000,0.000,0.906,-0.013,-0.304,1.694,15.911,0.212,-0.372,0.128,14.486,12.847,13.569,13.096,65270,61636,63274,62210,1.882,0.000,13.171,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.785,-1.366,0.000,--,--,--,0.097,0.004,0.423,0.542,0.020,1.957,-0.014,0.057,-0.017,0.998,-0.240,0.060,-0.017,-1.476,6.481,-1.990,False,False,0.000,0.000,0.000,0.846,-0.013,-0.328,1.656,15.891,0.452,-0.398,0.123,14.674,13.035,13.341,12.948,65534,61950,62644,61752,1.882,0.000,13.221,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.805,-1.366,0.000,--,--,--,0.108,0.005,0.463,0.569,0.018,2.037,-0.015,0.058,-0.017,0.998,-0.160,0.030,0.020,-1.631,6.637,-2.001,False,False,0.000,0.000,0.000,0.793,-0.012,-0.353,1.616,15.870,0.382,-0.393,0.085,14.461,13.138,13.246,13.154,64844,61948,62192,61984,1.882,0.000,13.271,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.825,-1.366,0.000,--,--,--,0.120,0.005,0.505,0.597,0.016,2.120,-0.017,0.058,-0.017,0.998,-0.050,0.040,0.002,-1.790,6.634,-2.010,False,False,0.000,0.000,0.000,0.742,-0.011,-0.380,1.574,15.849,0.258,-0.404,0.102,14.442,12.962,13.405,13.189,64438,61200,62194,61712,1.882,0.000,13.321,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.845,-1.366,0.000,--,--,--,0.132,0.005,0.548,0.623,0.014,2.197,-0.017,0.058,-0.017,0.998,0.110,-0.020,0.058,-1.790,6.634,-2.010,False,False,0.000,0.000,0.000,0.697,-0.010,-0.408,1.531,15.829,0.013,-0.298,0.046,13.934,13.087,13.445,13.532,63352,61482,62284,62474,1.882,0.000,13.371,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.855,-1.366,0.000,--,--,--,0.138,0.005,0.570,0.635,0.014,2.236,-0.015,0.058,-0.017,0.998,0.180,-0.050,0.037,-1.631,6.637,-2.001,False,False,0.000,0.000,0.000,0.674,-0.010,-0.422,1.486,15.810,-0.183,-0.205,0.065,13.786,12.927,13.752,13.533,63150,61236,63076,62596,1.882,0.000,13.421,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.886,-1.366,0.000,--,--,--,0.158,0.006,0.639,0.674,0.007,2.349,-0.012,0.057,-0.017,0.998,0.240,-0.130,0.056,-1.317,6.483,-1.981,False,False,0.000,0.000,0.000,0.613,-0.006,-0.469,1.440,15.792,-0.299,-0.195,0.045,13.606,12.925,13.769,13.698,62756,61232,63112,62960,1.882,0.000,13.471,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.896,-1.366,0.000,--,--,--,0.165,0.006,0.662,0.684,0.006,2.387,-0.011,0.057,-0.017,0.998,0.230,-0.170,0.029,-1.159,6.486,-1.972,False,False,0.000,0.000,0.000,0.593,-0.005,-0.484,1.392,15.772,-0.354,-0.040,0.071,13.550,12.896,14.042,13.511,62752,61280,63826,62666,1.882,0.000,13.521,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.918,-1.366,0.000,--,--,--,0.179,0.006,0.711,0.708,0.001,2.464,-0.008,0.054,-0.017,0.998,0.130,-0.120,0.012,-0.848,6.174,-1.951,False,False,0.000,0.000,0.000,0.555,-0.002,-0.518,1.343,15.752,-0.053,-0.064,0.087,13.869,13.047,13.853,13.229,63452,61626,63416,62036,1.882,0.000,13.571,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.938,-1.366,0.000,--,--,--,0.193,0.006,0.761,0.728,-0.006,2.536,-0.008,0.053,-0.017,0.998,0.060,-0.170,0.010,-0.850,6.015,-1.950,False,False,0.000,0.000,0.000,0.519,0.004,-0.553,1.318,15.741,-0.050,0.003,0.089,13.671,13.361,13.763,13.203,63484,61848,63664,62010,1.882,0.000,13.621,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.961,-1.366,0.000,--,--,--,0.208,0.006,0.812,0.747,-0.013,2.610,-0.007,0.050,-0.017,0.999,-0.010,-0.160,0.002,-0.697,5.700,-1.940,False,False,0.000,0.000,0.000,0.485,0.009,-0.591,1.267,15.718,0.023,-0.042,0.095,13.641,13.600,13.661,13.097,63616,61724,63396,61790,1.882,0.000,13.671,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,232.981,-1.366,0.000,--,--,--,0.223,0.005,0.865,0.765,-0.021,2.680,-0.007,0.048,-0.015,0.999,0.000,-0.240,-0.031,-0.708,5.542,-1.781,False,False,0.000,0.000,0.000,0.452,0.016,-0.631,1.214,15.694,0.075,0.090,0.127,13.856,13.172,14.057,12.913,63884,61874,63936,61280,1.882,0.000,13.721,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.001,-1.366,0.000,--,--,--,0.239,0.005,0.920,0.781,-0.029,2.750,-0.007,0.046,-0.015,0.999,-0.010,-0.260,0.012,-0.713,5.224,-1.779,False,False,0.000,0.000,0.000,0.421,0.024,-0.674,1.159,15.670,0.052,0.207,0.084,13.837,13.236,13.770,13.155,63138,62320,63668,61400,1.882,0.000,13.771,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.020,-1.366,0.000,--,--,--,0.254,0.004,0.975,0.797,-0.037,2.817,-0.007,0.044,-0.015,0.999,0.020,-0.170,0.022,-0.715,5.065,-1.778,False,False,0.000,0.000,0.000,0.391,0.033,-0.723,1.132,15.656,0.047,0.004,0.073,13.829,13.043,14.220,12.907,63382,62052,63236,61870,1.882,0.000,13.821,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.041,-1.366,0.000,--,--,--,0.271,0.003,1.032,0.808,-0.045,2.885,-0.007,0.042,-0.015,0.999,-0.010,-0.190,0.082,-0.720,4.748,-1.776,False,False,0.000,0.000,0.000,0.362,0.042,-0.773,1.047,15.615,0.068,0.082,0.012,14.193,12.571,14.300,12.934,62728,62790,62776,62262,1.882,0.000,13.871,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.061,-1.366,0.000,--,--,--,0.288,0.002,1.097,0.820,-0.052,2.956,-0.006,0.040,-0.015,0.999,0.040,-0.120,0.070,-0.564,4.592,-1.768,False,False,0.000,0.000,0.000,0.346,0.046,-0.805,1.012,15.620,-0.036,0.010,0.024,13.924,12.890,14.045,13.138,62782,62374,62942,62460,1.882,0.000,13.921,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.082,-1.366,0.000,--,--,--,0.305,0.001,1.156,0.829,-0.061,3.022,-0.006,0.039,-0.015,0.999,0.090,-0.170,0.041,-0.566,4.433,-1.768,False,False,0.000,0.000,0.000,0.318,0.057,-0.866,0.953,15.589,-0.077,0.036,0.052,13.628,13.251,13.806,13.313,62804,61968,63194,62108,1.882,0.000,13.946,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.094,-1.281,0.000,--,--,--,0.313,0.001,1.187,0.835,-0.066,3.052,-0.004,0.039,-0.015,0.999,0.010,0.020,0.050,-0.408,4.435,-1.761,False,False,0.000,0.000,0.000,0.305,0.065,-0.899,0.892,15.556,-0.008,-0.068,0.043,13.727,13.260,13.633,13.378,63022,61988,62816,62252,1.882,0.000,13.996,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.125,0.135,0.000,--,--,--,0.330,-0.001,1.249,0.843,-0.078,3.117,-0.004,0.037,-0.015,0.999,0.070,-0.210,0.035,-0.410,4.277,-1.761,True,False,0.000,0.000,0.000,0.266,0.093,-1.015,0.830,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,48768,0,0,48768,1.882,0.000,14.046,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.145,0.196,0.000,--,--,--,0.348,-0.003,1.315,0.849,-0.086,3.181,-0.003,0.036,-0.015,0.999,0.100,-0.350,-0.014,-0.254,4.120,-1.755,True,False,0.000,0.000,0.000,0.240,0.112,-1.111,0.764,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,48768,0,0,48768,1.882,0.000,14.096,0.000,0.000,2.500,0.000,0.000,0.000,3.500,--
0,0,233.166,-1.058,0.000,--,--,--,0.373,-0.005,1.411,0.855,-0.107,3.226,-0.001,0.026,-0.017,1.000,0.230,-1.410,-0.169,-0.109,3.012,-1.906,True,False,0.000,0.000,0.000,0.217,0.138,-1.223,0.700,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,40058,0,0,40058,1.882,0.000,14.145,0.000,0.000,2.500,0.000,0.000,0.000,3.503,--
0,0,233.186,-1.364,0.000,--,--,--,0.382,-0.006,1.443,0.852,-0.109,3.221,-0.000,0.019,-0.018,1.000,0.370,-2.520,-0.211,0.040,2.221,-2.061,True,False,0.000,0.000,0.000,0.197,0.169,-1.340,0.636,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,38332,0,0,38332,1.882,0.000,14.195,0.000,0.000,2.500,0.000,0.000,0.000,3.552,--
0,0,233.198,-1.366,0.000,--,--,--,0.391,-0.008,1.475,0.849,-0.117,3.214,0.001,0.008,-0.019,1.000,0.380,-3.120,-0.237,0.177,0.955,-2.219,True,False,0.000,0.000,0.000,0.187,0.192,-1.406,0.572,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,38050,0,0,38050,1.882,0.000,14.245,0.000,0.000,2.500,0.000,0.000,0.000,3.582,--
0,0,233.219,-1.366,0.000,--,--,--,0.407,-0.010,1.539,0.835,-0.135,3.181,0.004,-0.024,-0.022,0.999,0.520,-4.610,-0.380,0.416,-2.687,-2.548,True,False,0.000,0.000,0.000,0.169,0.248,-1.548,0.508,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37994,0,0,37994,1.882,0.000,14.295,0.000,0.000,2.500,0.000,0.000,0.000,3.587,--
0,0,233.240,-1.366,0.000,--,--,--,0.424,-0.013,1.602,0.812,-0.145,3.122,0.008,-0.069,-0.025,0.997,0.710,-6.040,-0.571,0.752,-7.918,-2.913,True,False,0.000,0.000,0.000,0.152,0.302,-1.703,0.477,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37938,0,0,37938,1.882,0.000,14.345,0.000,0.000,2.500,0.000,0.000,0.000,3.587,--
0,0,233.262,-1.366,0.000,--,--,--,0.440,-0.016,1.664,0.775,-0.171,3.049,0.014,-0.129,-0.030,0.991,0.970,-7.570,-0.714,1.125,-14.760,-3.664,True,False,0.000,0.000,0.000,0.136,0.411,-1.868,0.415,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37938,0,0,37938,1.882,0.000,14.395,0.000,0.000,2.500,0.000,0.000,0.000,3.587,--
0,0,233.282,-1.366,0.000,--,--,--,0.455,-0.020,1.724,0.734,-0.184,2.968,0.022,-0.205,-0.037,0.978,1.180,-9.290,-0.693,1.610,-23.592,-4.711,True,False,0.000,0.000,0.000,0.119,0.515,-2.069,0.385,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37938,0,0,37938,1.882,0.000,14.445,0.000,0.000,2.500,0.000,0.000,0.000,3.587,--
0,0,233.304,-1.366,0.000,--,--,--,0.469,-0.023,1.783,0.678,-0.195,2.850,0.037,-0.346,-0.047,0.936,1.520,-11.470,-0.924,2.158,-40.432,-6.543,True,False,0.000,0.000,0.000,0.102,0.656,-2.286,0.296,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37994,0,0,37994,1.882,0.000,14.470,0.000,0.000,2.500,0.000,0.000,0.000,3.582,--
0,0,233.326,-1.366,0.000,--,--,--,0.482,-0.027,1.867,0.563,-0.220,2.756,0.050,-0.458,-0.055,0.886,1.990,-13.490,-1.044,2.175,-54.527,-8.262,True,False,0.000,0.000,0.000,0.085,0.881,-2.532,0.239,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37994,0,0,37994,1.882,0.000,14.520,0.000,0.000,2.500,0.000,0.000,0.000,3.582,--
0,0,233.336,-1.366,0.000,--,--,--,0.493,-0.032,1.894,0.515,-0.225,2.706,0.058,-0.518,-0.058,0.852,2.210,-14.690,-1.100,2.255,-62.388,-9.158,True,False,0.000,0.000,0.000,0.076,1.034,-2.653,0.185,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37994,0,0,37994,1.882,0.000,14.570,0.000,0.000,2.500,0.000,0.000,0.000,3.582,--
0,0,233.367,-1.366,0.000,--,--,--,0.506,-0.039,1.973,0.386,-0.244,2.515,-0.083,0.709,0.064,-0.697,3.050,-18.410,-1.168,1.496,-90.786,-11.918,True,False,0.000,0.000,0.000,0.051,1.792,-3.192,0.132,0.000,0.000,-10.570,0.000,8.288,0.000,0.000,8.288,37994,0,0,37994,1.882,0.000,14.620,0.000,0.000,2.500,0.000,0.000,0.000,3.582,--
0,0,233.377,-1.366,0.000,--,--,--,0.509,-0.041,1.997,0.352,-0.245,2.442,-0.091,0.772,0.065,-0.625,3.270,-19.650,-1.207,0.812,-101.892,-12.850,True,False,0.000,0.000,0.000,0.042,2.275,-3.610,0.082,0.000,0.000,-10.570,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1.882,0.000,14.670,0.000,0.000,2.500,0.000,0.000,0.000,3.667,--
