k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y_est,Theta_x_est,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,45.816,-1.366,0.000,--,--,--,1.668,-0.046,0.595,0.654,0.014,0.800,-0.028,-0.017,-0.025,0.999,-0.190,-0.860,0.064,-3.222,-1.983,-2.800,False,False,0.000,0.000,0.000,1.853,-0.013,-0.438,1.484,0.469,0.066,0.087,0.117,12.443,11.614,12.475,11.372,55300,53472,55370,52920,1.642,0.000,0.604,0.347,0.000,0.806,0.000,0.000,2.300,3.500,--
0,0,45.836,-1.366,0.000,--,--,--,1.683,-0.047,0.611,0.643,0.022,0.854,-0.029,-0.025,-0.025,0.999,-0.180,-0.860,-0.014,-3.404,-2.939,-2.769,False,False,0.000,0.000,0.000,1.717,-0.018,-0.436,1.476,0.480,0.032,0.056,0.192,13.025,11.530,13.063,11.390,56632,53374,56712,53054,1.647,0.000,0.617,0.347,0.000,0.843,0.000,0.000,2.300,3.500,--
0,0,45.855,-1.366,0.000,--,--,--,1.698,-0.049,0.629,0.630,0.028,0.907,-0.030,-0.033,-0.025,0.999,-0.130,-0.690,0.010,-3.585,-3.895,-2.736,False,False,0.000,0.000,0.000,1.598,-0.023,-0.432,1.459,0.481,-0.005,0.242,0.166,12.756,11.760,13.144,11.388,56066,53896,56880,53048,1.654,0.000,0.634,0.347,0.000,0.889,0.000,0.000,2.300,3.500,--
0,0,45.874,-1.366,0.000,--,--,--,1.713,-0.050,0.647,0.611,0.029,0.957,-0.032,-0.040,-0.025,0.998,-0.060,-0.720,0.089,-3.763,-4.692,-2.704,False,False,0.000,0.000,0.000,1.495,-0.024,-0.425,1.441,0.481,-0.056,0.142,0.086,13.176,11.483,13.083,11.311,55566,54494,56230,54188,1.658,0.000,0.643,0.347,0.000,0.912,0.000,0.000,2.300,3.500,--
0,0,45.894,-1.366,0.000,--,--,--,1.727,-0.051,0.667,0.590,0.037,1.005,-0.032,-0.048,-0.024,0.998,-0.060,-0.680,0.005,-3.777,-5.639,-2.515,False,False,0.000,0.000,0.000,1.404,-0.029,-0.416,1.412,0.482,-0.016,0.171,0.167,12.514,12.113,12.862,11.740,56430,53992,57044,53436,1.668,0.000,0.672,0.347,0.000,0.981,0.000,0.000,2.300,3.500,--
0,0,45.913,-1.366,0.000,--,--,--,1.740,-0.052,0.688,0.568,0.049,1.057,-0.033,-0.055,-0.024,0.998,-0.010,-0.630,0.028,-3.953,-6.437,-2.479,False,False,0.000,0.000,0.000,1.317,-0.038,-0.406,1.391,0.480,-0.060,0.159,0.139,12.853,11.644,13.082,11.507,55958,53984,56688,53628,1.675,0.000,0.692,0.347,0.000,1.027,0.000,0.000,2.300,3.500,--
0,0,45.933,-1.366,0.000,--,--,--,1.753,-0.053,0.710,0.538,0.055,1.107,-0.033,-0.061,-0.024,0.997,-0.060,-0.550,0.000,-3.966,-7.072,-2.457,False,False,0.000,0.000,0.000,1.237,-0.044,-0.391,1.369,0.479,0.053,0.135,0.164,12.540,11.974,13.088,11.330,56310,53808,56582,53132,1.682,0.000,0.713,0.347,0.000,1.073,0.000,0.000,2.300,3.500,--
0,0,45.952,-1.366,0.000,--,--,--,1.766,-0.053,0.733,0.506,0.064,1.154,-0.035,-0.068,-0.024,0.997,-0.130,-0.480,-0.030,-4.142,-7.870,-2.419,False,False,0.000,0.000,0.000,1.167,-0.051,-0.374,1.347,0.477,0.186,0.129,0.192,12.623,11.949,13.062,11.207,56706,53698,56518,52554,1.689,0.000,0.735,0.347,0.000,1.119,0.000,0.000,2.300,3.500,--
0,0,45.972,-1.366,0.000,--,--,--,1.777,-0.054,0.757,0.470,0.073,1.206,-0.036,-0.073,-0.024,0.996,-0.150,-0.520,-0.079,-4.313,-8.509,-2.384,False,False,0.000,0.000,0.000,1.097,-0.058,-0.355,1.322,0.474,0.261,0.322,0.238,12.281,12.251,12.641,11.340,56524,53354,56722,51214,1.696,0.000,0.758,0.347,0.000,1.165,0.000,0.000,2.300,3.500,--
0,0,45.993,-1.366,0.000,--,--,--,1.788,-0.054,0.782,0.434,0.075,1.247,-0.036,-0.077,-0.024,0.996,-0.110,-0.400,-0.023,-4.323,-8.986,-2.366,False,False,0.000,0.000,0.000,1.041,-0.061,-0.333,1.297,0.473,0.189,0.239,0.182,12.524,11.798,12.635,11.319,55942,53482,56108,51934,1.703,0.000,0.782,0.347,0.000,1.211,0.000,0.000,2.300,3.500,--
0,0,46.016,-1.366,0.000,--,--,--,1.799,-0.054,0.808,0.395,0.089,1.287,-0.037,-0.082,-0.024,0.996,-0.020,-0.390,0.068,-4.491,-9.467,-2.335,False,False,0.000,0.000,0.000,0.989,-0.072,-0.309,1.285,0.474,0.191,0.195,0.087,12.446,12.032,12.452,11.424,55210,54310,55224,52948,1.710,0.000,0.806,0.347,0.000,1.257,0.000,0.000,2.300,3.500,--
0,0,46.036,-1.366,0.000,--,--,--,1.808,-0.054,0.835,0.352,0.098,1.334,-0.039,-0.086,-0.024,0.995,0.100,-0.230,0.075,-4.659,-9.947,-2.303,False,False,0.000,0.000,0.000,0.934,-0.082,-0.282,1.258,0.470,0.168,0.210,0.073,12.262,11.983,12.329,11.389,54814,54204,54958,52868,1.717,0.000,0.832,0.347,0.000,1.303,0.000,0.000,2.300,3.500,--
0,0,46.055,-1.366,0.000,--,--,--,1.817,-0.054,0.863,0.310,0.109,1.377,-0.039,-0.089,-0.024,0.995,0.050,-0.030,-0.041,-4.665,-10.265,-2.290,False,False,0.000,0.000,0.000,0.885,-0.093,-0.254,1.245,0.469,-0.084,0.227,0.189,12.205,11.914,12.224,11.341,55208,52532,56238,52008,1.724,0.000,0.858,0.347,0.000,1.349,0.000,0.000,2.300,3.500,--
0,0,46.074,-1.366,0.000,--,--,--,1.824,-0.053,0.892,0.268,0.122,1.419,-0.039,-0.090,-0.024,0.995,0.140,0.110,0.058,-4.669,-10.425,-2.283,False,False,0.000,0.000,0.000,0.838,-0.105,-0.225,1.202,0.465,-0.001,0.174,0.084,12.082,11.657,12.356,11.384,54232,53290,54826,52672,1.731,0.000,0.886,0.347,0.000,1.395,0.000,0.000,2.300,3.500,--
0,0,46.093,-1.366,0.000,--,--,--,1.831,-0.052,0.922,0.223,0.132,1.465,-0.037,-0.090,-0.024,0.995,0.080,0.140,0.004,-4.511,-10.421,-2.298,False,False,0.000,0.000,0.000,0.791,-0.117,-0.193,1.158,0.459,0.045,0.010,0.134,11.901,11.383,12.447,11.226,54392,51962,54276,51758,1.737,0.000,0.914,0.347,0.000,1.441,0.000,0.000,2.300,3.500,--
0,0,46.113,-1.366,0.000,--,--,--,1.837,-0.051,0.953,0.179,0.145,1.504,-0.036,-0.090,-0.024,0.995,0.140,0.260,0.053,-4.352,-10.418,-2.312,False,False,0.000,0.000,0.000,0.750,-0.132,-0.159,1.143,0.458,-0.062,0.101,0.082,11.895,11.375,12.151,11.312,53450,52290,54008,52146,1.744,0.000,0.943,0.347,0.000,1.487,0.000,0.000,2.300,3.500,--
0,0,46.131,-1.366,0.000,--,--,--,1.842,-0.050,0.984,0.134,0.151,1.543,-0.036,-0.089,-0.022,0.995,0.110,0.320,0.003,-4.335,-10.253,-2.160,False,False,0.000,0.000,0.000,0.710,-0.141,-0.122,1.095,0.455,0.030,-0.022,0.130,11.800,11.359,11.948,11.371,53990,51512,53816,51480,1.751,0.000,0.974,0.347,0.000,1.533,0.000,0.000,2.300,3.500,--
0,0,46.152,-1.366,0.000,--,--,--,1.846,-0.048,1.017,0.092,0.160,1.576,-0.035,-0.087,-0.022,0.995,0.110,0.470,0.052,-4.174,-10.090,-2.180,False,False,0.000,0.000,0.000,0.675,-0.153,-0.088,1.063,0.456,0.047,-0.163,0.081,11.957,11.262,11.989,11.241,53788,51732,53072,52144,1.758,0.000,1.005,0.347,0.000,1.579,0.000,0.000,2.300,3.500,--
0,0,46.172,-1.366,0.000,--,--,--,1.849,-0.047,1.050,0.053,0.172,1.608,-0.033,-0.083,-0.022,0.996,0.180,0.550,0.051,-4.006,-9.610,-2.211,False,False,0.000,0.000,0.000,0.641,-0.171,-0.052,1.030,0.458,-0.043,-0.204,0.080,12.174,11.332,11.803,11.363,53884,51682,53334,52562,1.765,0.000,1.037,0.347,0.000,1.625,0.000,0.000,2.300,3.500,--
0,0,46.194,-1.366,0.000,--,--,--,1.852,-0.045,1.083,0.015,0.178,1.640,-0.032,-0.079,-0.022,0.996,0.200,0.630,0.015,-3.839,-9.130,-2.240,False,False,0.000,0.000,0.000,0.608,-0.182,-0.016,0.996,0.460,-0.066,-0.239,0.115,11.862,11.421,11.796,11.684,54458,51502,53874,52592,1.772,0.000,1.070,0.347,0.000,1.671,0.000,0.000,2.300,3.500,--
0,0,46.215,-1.366,0.000,--,--,--,1.853,-0.043,1.118,-0.019,0.177,1.669,-0.029,-0.073,-0.021,0.997,0.270,0.730,0.110,-3.498,-8.482,-2.127,False,False,0.000,0.000,0.000,0.577,-0.188,0.020,0.979,0.462,-0.088,-0.213,0.020,11.980,11.475,11.783,11.945,53636,52516,53202,53560,1.779,0.000,1.104,0.347,0.000,1.717,0.000,0.000,2.300,3.500,--
0,0,46.234,-1.366,0.000,--,--,--,1.855,-0.041,1.153,-0.045,0.185,1.697,-0.026,-0.068,-0.021,0.997,0.240,0.680,0.095,-3.169,-7.840,-2.168,False,False,0.000,0.000,0.000,0.547,-0.203,0.049,0.927,0.472,-0.152,-0.218,0.031,11.884,11.467,11.951,12.479,54524,53190,54298,54470,1.786,0.000,1.138,0.347,0.000,1.763,0.000,0.000,2.300,3.500,--
0,0,46.254,-1.366,0.000,--,--,--,1.856,-0.039,1.189,-0.074,0.191,1.721,-0.024,-0.062,-0.019,0.998,0.300,0.790,0.097,-2.830,-7.194,-2.047,False,False,0.000,0.000,0.000,0.518,-0.217,0.083,0.891,0.480,-0.248,-0.367,0.026,12.408,11.403,12.286,12.463,55284,53542,54882,55656,1.793,0.000,1.174,0.347,0.000,1.809,0.000,0.000,2.300,3.500,--
0,0,46.264,-1.366,0.000,--,--,--,1.856,-0.038,1.207,-0.086,0.193,1.740,-0.022,-0.058,-0.019,0.998,0.250,0.750,0.090,-2.663,-6.715,-2.068,False,False,0.000,0.000,0.000,0.502,-0.224,0.098,0.855,0.484,-0.349,-0.419,0.028,12.436,11.645,12.249,12.609,55728,53760,55492,56396,1.796,0.000,1.192,0.347,0.000,1.832,0.000,0.000,2.300,3.500,--
0,0,46.292,-1.366,0.000,--,--,--,1.856,-0.035,1.262,-0.117,0.198,1.801,-0.018,-0.047,-0.017,0.999,0.230,0.890,0.103,-2.150,-5.429,-1.803,False,False,0.000,0.000,0.000,0.454,-0.246,0.145,0.818,0.488,-0.149,-0.509,0.009,12.519,12.056,12.145,12.812,56466,54544,55242,56790,1.807,0.000,1.248,0.347,0.000,1.901,0.000,0.000,2.300,3.500,--
0,0,46.302,-1.366,0.000,--,--,--,1.856,-0.034,1.281,-0.125,0.199,1.819,-0.018,-0.043,-0.017,0.999,0.270,0.850,0.045,-2.142,-4.952,-1.812,False,False,0.000,0.000,0.000,0.440,-0.253,0.158,0.780,0.406,-0.108,-0.304,0.067,10.794,9.760,10.487,10.405,52296,49696,51546,51342,1.817,0.000,1.307,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.331,-1.366,0.000,--,--,--,1.856,-0.031,1.339,-0.144,0.194,1.880,-0.014,-0.032,-0.015,0.999,0.230,0.840,0.019,-1.641,-3.673,-1.693,False,False,0.000,0.000,0.000,0.395,-0.266,0.195,0.741,0.394,-0.161,-0.247,0.091,10.490,9.352,10.355,9.990,49964,47110,49638,48742,1.824,0.000,1.346,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.341,-1.366,0.000,--,--,--,1.855,-0.030,1.358,-0.146,0.192,1.899,-0.012,-0.028,-0.015,0.999,0.190,0.840,0.099,-1.475,-3.194,-1.704,False,False,0.000,0.000,0.000,0.380,-0.270,0.204,0.722,0.388,-0.089,-0.241,0.008,9.427,8.927,9.451,9.367,47994,46886,47406,48158,1.833,0.000,1.393,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.370,-1.366,0.000,--,--,--,1.855,-0.027,1.418,-0.147,0.188,1.952,-0.010,-0.015,-0.014,1.000,0.150,0.860,0.080,-1.134,-1.760,-1.569,False,False,0.000,0.000,0.000,0.339,-0.289,0.225,0.661,0.371,-0.050,-0.279,0.019,9.729,9.134,9.370,9.648,46340,44842,45446,46142,1.838,0.000,1.425,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.392,-1.366,0.000,--,--,--,1.854,-0.025,1.459,-0.144,0.180,1.968,-0.008,-0.007,-0.012,1.000,0.180,0.900,0.089,-0.961,-0.805,-1.420,False,False,0.000,0.000,0.000,0.316,-0.295,0.236,0.621,0.366,-0.129,-0.377,0.000,9.516,9.205,9.084,9.788,45480,43984,44502,45974,1.842,0.000,1.444,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.415,-1.366,0.000,--,--,--,1.854,-0.024,1.500,-0.136,0.174,1.971,-0.007,0.001,-0.011,1.000,0.230,0.950,0.100,-0.791,0.150,-1.270,False,False,0.000,0.000,0.000,0.294,-0.305,0.237,0.600,0.365,-0.208,-0.514,-0.015,9.496,8.808,9.015,9.939,45240,43490,44026,46314,1.849,0.000,1.484,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.435,-1.361,0.000,--,--,--,1.853,-0.021,1.540,-0.131,0.170,1.969,-0.004,0.011,-0.010,1.000,0.300,1.000,0.089,-0.463,1.264,-1.115,False,False,0.000,0.000,0.000,0.273,-0.317,0.241,0.539,0.367,-0.391,-0.657,-0.015,9.335,8.690,8.900,10.207,45330,42980,44278,47080,1.856,0.000,1.523,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.455,-1.340,0.000,--,--,--,1.853,-0.020,1.581,-0.116,0.164,1.964,-0.001,0.021,-0.008,1.000,0.340,1.020,0.128,-0.139,2.378,-0.955,False,False,0.000,0.000,0.000,0.254,-0.336,0.238,0.519,0.368,-0.436,-0.648,-0.059,9.309,8.780,8.976,10.478,44848,43484,43998,47650,1.862,0.000,1.563,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.476,-1.149,0.000,--,--,--,1.854,-0.019,1.622,-0.098,0.156,1.957,0.003,0.029,-0.007,1.000,0.430,0.960,0.118,0.340,3.333,-0.783,False,False,0.000,0.000,0.000,0.234,-0.348,0.221,0.478,0.369,-0.616,-0.713,-0.062,9.233,8.621,9.082,10.703,44950,43344,44562,48478,1.869,0.000,1.602,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.487,-0.793,0.000,--,--,--,1.854,-0.018,1.643,-0.086,0.152,1.948,0.004,0.035,-0.007,0.999,0.400,0.890,0.100,0.503,3.969,-0.776,False,False,0.000,0.000,0.000,0.225,-0.354,0.206,0.437,0.373,-0.672,-0.749,-0.057,8.962,8.288,8.890,10.523,45358,43504,45050,48978,1.877,0.000,1.645,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.507,-1.335,0.000,--,--,--,1.856,-0.017,1.683,-0.063,0.142,1.927,0.008,0.043,-0.006,0.999,0.290,0.910,0.012,0.978,4.922,-0.593,False,False,0.000,0.000,0.000,0.206,-0.367,0.170,0.397,0.379,-0.551,-0.928,0.019,10.049,8.436,9.457,10.755,47348,43198,45894,48998,1.883,0.000,1.681,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.535,-1.366,0.000,--,--,--,1.859,-0.017,1.743,-0.024,0.131,1.909,0.012,0.057,-0.004,0.998,0.160,0.760,-0.029,1.452,6.510,-0.394,False,False,0.000,0.000,0.000,0.176,-0.402,0.083,0.336,0.384,-0.386,-0.909,0.047,10.049,8.436,9.457,10.755,48690,44068,46692,49184,1.883,0.000,1.681,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.545,-1.366,0.000,--,--,--,1.860,-0.016,1.763,-0.008,0.125,1.903,0.012,0.061,-0.004,0.998,-0.040,0.670,0.008,1.453,6.987,-0.388,False,False,0.000,0.000,0.000,0.166,-0.407,0.040,0.297,0.377,-0.227,-0.794,0.004,10.076,8.797,9.186,10.397,47888,44626,45656,48656,1.899,0.000,1.767,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.575,-1.366,0.000,--,--,--,1.865,-0.016,1.823,0.043,0.113,1.877,0.012,0.069,-0.004,0.998,-0.170,0.340,0.035,1.457,7.940,-0.376,False,False,0.000,0.000,0.000,0.137,-0.455,-0.151,0.277,0.390,-0.084,-0.764,-0.027,10.378,9.397,9.052,10.254,48776,46356,46136,49588,1.904,0.000,1.799,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,46.585,-1.366,0.000,--,--,--,1.867,-0.016,1.842,0.059,0.104,1.870,0.011,0.072,-0.003,0.997,-0.090,0.220,0.000,1.288,8.256,-0.225,False,False,0.000,0.000,0.000,0.127,-0.455,-0.228,0.238,0.395,-0.060,-0.388,0.003,10.111,9.229,9.481,9.886,48860,47298,47608,49006,1.912,0.000,1.842,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--

0,0,47.429,-1.366,0.000,--,--,--,2.151,0.128,1.363,0.846,0.346,0.050,0.087,0.115,0.010,0.990,0.730,-0.210,0.729,9.813,13.049,2.246,False,False,0.000,0.000,0.000,14.123,-0.484,-1.182,0.716,3.430,-1.798,-0.794,-0.761,9.577,14.603,11.151,15.000,49474,60864,53434,61636,2.200,0.000,3.477,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.439,-1.366,0.000,--,--,--,2.163,0.130,1.363,0.881,0.313,0.081,0.093,0.113,0.012,0.989,0.660,-0.220,0.751,10.415,12.850,2.618,False,False,0.000,0.000,0.000,8.711,-0.445,-1.223,0.715,3.446,-1.938,-0.332,-0.815,8.883,15.000,11.400,15.000,47820,61966,54310,61966,2.208,0.000,3.524,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.468,-1.366,0.000,--,--,--,2.194,0.136,1.367,0.967,0.225,0.173,0.105,0.109,0.021,0.988,0.670,-0.430,0.616,11.755,12.247,3.670,False,False,0.000,0.000,0.000,4.116,-0.317,-1.358,0.712,3.454,-1.892,-0.523,-0.708,9.506,14.526,11.654,15.000,49816,61366,55196,62300,2.215,0.000,3.564,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.488,-1.366,0.000,--,--,--,2.217,0.138,1.371,1.024,0.159,0.229,0.112,0.105,0.025,0.988,0.560,-0.400,0.505,12.520,11.696,4.174,False,False,0.000,0.000,0.000,3.080,-0.226,-1.447,0.708,3.456,-1.780,-0.474,-0.620,10.078,14.405,11.531,15.000,51194,61222,56220,62638,2.222,0.000,3.603,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.508,-1.366,0.000,--,--,--,2.241,0.139,1.377,1.078,0.091,0.286,0.116,0.101,0.028,0.988,0.070,-0.440,0.424,12.986,11.169,4.482,False,False,0.000,0.000,0.000,2.451,-0.131,-1.535,0.702,3.465,-1.002,-0.399,-0.558,10.665,15.000,11.358,15.000,53452,62276,55738,62864,2.229,0.000,3.642,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.538,-1.366,0.000,--,--,--,2.279,0.137,1.387,1.156,-0.014,0.369,0.115,0.091,0.033,0.989,-0.900,-0.950,0.268,12.818,9.997,4.971,False,False,0.000,0.000,0.000,1.873,0.019,-1.670,0.696,3.487,0.079,0.044,-0.420,11.796,15.000,11.741,15.000,56336,63208,56206,63208,2.235,0.000,3.674,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.548,-1.366,0.000,--,--,--,2.292,0.136,1.391,1.184,-0.049,0.405,0.111,0.087,0.033,0.989,-1.300,-0.990,0.248,12.360,9.542,4.877,False,False,0.000,0.000,0.000,1.699,0.069,-1.722,0.688,3.516,1.319,0.609,-0.414,12.349,15.000,11.237,13.694,58136,63790,55510,61098,2.242,0.000,3.713,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.576,-1.366,0.000,--,--,--,2.334,0.129,1.406,1.251,-0.155,0.516,0.095,0.071,0.037,0.992,-1.440,-1.510,0.229,10.656,7.668,5.027,False,False,0.000,0.000,0.000,1.305,0.229,-1.858,0.678,3.554,1.708,1.267,-0.409,12.132,15.000,11.611,12.778,57390,63440,55764,58940,2.250,0.000,3.761,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.587,-1.366,0.000,--,--,--,2.348,0.126,1.411,1.272,-0.191,0.555,0.089,0.064,0.037,0.993,-1.550,-1.520,0.177,9.893,6.908,4.905,False,False,0.000,0.000,0.000,1.202,0.284,-1.906,0.668,3.595,1.840,1.639,-0.370,12.133,15.000,11.817,12.296,57010,63094,56280,57380,2.256,0.000,3.792,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.597,-1.366,0.000,--,--,--,2.364,0.122,1.418,1.298,-0.231,0.594,0.084,0.057,0.039,0.994,-1.580,-1.550,0.108,9.441,6.123,4.969,False,False,0.000,0.000,0.000,1.112,0.338,-1.950,0.655,3.636,1.911,1.809,-0.312,12.293,15.000,12.133,11.868,56962,62638,56600,55992,2.263,0.000,3.832,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.634,-1.366,0.000,--,--,--,2.407,0.112,1.438,1.330,-0.301,0.711,0.065,0.035,0.040,0.996,-1.510,-1.430,0.066,7.313,3.667,4.846,False,False,0.000,0.000,0.000,0.902,0.468,-2.073,0.641,3.672,1.921,1.682,-0.280,12.104,15.000,11.903,12.017,57092,62188,56258,55490,2.266,0.000,3.851,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
0,0,47.654,-1.366,0.000,--,--,--,2.436,0.103,1.453,1.346,-0.346,0.798,0.053,0.021,0.042,0.998,-1.390,-1.250,0.118,5.944,2.131,4.876,False,False,0.000,0.000,0.000,0.784,0.551,-2.151,0.634,3.686,1.918,1.655,-0.335,12.596,15.000,12.031,11.951,56630,62188,55700,56062,2.274,0.000,3.899,0.347,0.000,1.969,0.000,0.000,0.000,3.500,--
