V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,10,0,0,--,0,False,False,False,--,0.516,-90.0,0.5,10.0,0.5,10.0,0.041,1.808,3.136,0.004,0.157,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.052,[0.716 1.    0.    0.    0.    0.    0.   ],[ 0.516 -1.     0.     0.06 ],[-90   0],--,0,0,0,0,1,0
0.5,10,0,1,--,0,False,False,False,--,0.535,-90.0,0.5,10.0,0.5,10.0,0.035,1.802,3.147,0.003,0.156,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.052,[0.718 1.    0.    0.    0.    0.    0.   ],[ 0.535 -1.     0.     0.061],[-90   0],--,0,0,0,0,1,0
0.5,10,0,2,--,0,False,False,False,--,0.529,-90.0,0.5,10.0,0.5,10.0,0.037,1.804,3.144,0.003,0.157,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.052,[0.717 1.    0.    0.    0.    0.    0.   ],[ 0.529 -1.     0.     0.061],[-90   0],--,0,0,0,0,1,0
0.5,10,0,3,--,0,False,False,False,--,0.508,-90.0,0.5,10.0,0.5,10.0,0.043,1.81,3.133,0.004,0.157,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.051,[0.715 1.    0.    0.    0.    0.    0.   ],[ 0.508 -1.     0.     0.059],[-90   0],--,0,0,0,0,1,0
0.5,10,0,4,--,0,False,False,False,--,0.529,-90.0,0.5,10.0,0.5,10.0,0.037,1.804,3.144,0.003,0.157,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.052,[0.717 1.    0.    0.    0.    0.    0.   ],[ 0.529 -1.     0.     0.061],[-90   0],--,0,0,0,0,1,0
0.5,15,0,0,--,0,False,False,False,--,0.503,-90.0,0.5,15.0,0.5,15.0,0.046,1.231,3.031,0.006,0.159,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.053,[0.745 1.    0.    0.    0.    0.    0.   ],[ 0.503 -1.     0.     0.058],[-90   0],--,0,0,0,0,1,0
0.5,15,0,1,--,0,False,False,False,--,0.511,-90.0,0.5,15.0,0.5,15.0,0.044,1.229,3.035,0.006,0.159,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.053,[0.745 1.    0.    0.    0.    0.    0.   ],[ 0.511 -1.     0.     0.059],[-90   0],--,0,0,0,0,1,0
0.5,15,0,2,--,0,False,False,False,--,0.522,-90.0,0.5,15.0,0.5,15.0,0.041,1.227,3.043,0.005,0.159,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.053,[0.747 1.    0.    0.    0.    0.    0.   ],[ 0.522 -1.     0.     0.06 ],[-90   0],--,0,0,0,0,1,0
0.5,15,0,3,--,0,False,False,False,--,0.513,-90.0,0.5,15.0,0.5,15.0,0.044,1.229,3.036,0.006,0.159,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.053,[0.746 1.    0.    0.    0.    0.    0.   ],[ 0.513 -1.     0.     0.059],[-90   0],--,0,0,0,0,1,0
0.5,15,0,4,--,0,False,False,False,--,0.535,-90.0,0.5,15.0,0.5,15.0,0.037,1.222,3.053,0.005,0.158,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.053,[0.749 1.    0.    0.    0.    0.    0.   ],[ 0.535 -1.     0.     0.061],[-90   0],--,0,0,0,0,1,0
0.5,20,0,0,--,0,False,False,False,--,0.515,-90.0,0.5,20.0,0.5,20.0,0.045,0.942,2.917,0.008,0.161,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.055,[0.776 1.    0.    0.    0.    0.    0.   ],[ 0.515 -1.     0.     0.058],[-90   0],--,0,0,0,0,1,0
0.5,20,0,1,--,0,False,False,False,--,0.51,-90.0,0.5,20.0,0.5,20.0,0.046,0.943,2.914,0.008,0.161,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.055,[0.775 1.    0.    0.    0.    0.    0.   ],[ 0.51  -1.     0.     0.058],[-90   0],--,0,0,0,0,1,0
