Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,30,0,--,0,True,0.0,0.0,0.252,6.713,0.067,-23.55,3.8,7.82,0,0,0.185,[0.033 0.05  0.101 0.    0.   ],--,0,0,0,0,0,1
0.5,30,1,--,0,True,0.0,0.0,0.266,6.47,0.069,-24.327,2.376,7.926,0,0,0.114,[0.033 0.05  0.031 0.    0.   ],--,0,0,0,0,0,1
0.5,30,2,--,0,True,0.0,0.0,0.253,6.43,0.066,-20.637,3.8,7.948,0,0,0.205,[0.033 0.05  0.121 0.    0.   ],--,0,0,0,0,0,1
0.5,30,3,--,0,True,0.0,0.0,0.269,6.236,0.069,-27.973,1.749,7.987,0,0,0.279,[0.033 0.05  0.195 0.    0.   ],--,0,0,0,0,0,1
0.5,30,4,--,0,True,0.0,0.0,0.252,6.326,0.066,-20.256,3.8,7.931,0,0,0.167,[0.033 0.05  0.084 0.    0.   ],--,0,0,0,0,0,1
0.5,30,5,--,0,True,0.0,0.0,0.267,6.249,0.069,-25.013,1.981,7.952,0,0,0.084,[0.033 0.05  0.001 0.    0.   ],--,0,0,0,0,0,1
0.5,30,6,--,0,True,0.0,0.0,0.27,6.492,0.067,-26.549,1.781,7.861,0,0,0.168,[0.033 0.05  0.085 0.    0.   ],--,0,0,0,0,0,1
0.5,30,7,--,0,True,0.0,0.0,0.265,6.45,0.067,-24.327,2.352,7.974,0,0,0.114,[0.033 0.05  0.031 0.    0.   ],--,0,0,0,0,0,1
0.5,30,8,--,0,True,0.0,0.0,0.258,6.569,0.067,-22.993,2.832,7.959,0,0,0.237,[0.033 0.05  0.154 0.    0.   ],--,0,0,0,0,0,1
0.5,30,9,--,0,True,0.0,0.0,0.268,6.82,0.066,-21.299,2.155,7.904,0,0,0.26,[0.033 0.05  0.177 0.    0.   ],--,0,0,0,0,0,1
0.5,30,10,--,0,True,0.0,0.0,0.264,6.455,0.067,-23.332,2.422,7.952,0,0,0.206,[0.033 0.05  0.123 0.    0.   ],--,0,0,0,0,0,1
0.5,30,11,--,0,True,0.0,0.0,0.272,6.308,0.069,-28.469,1.515,7.747,0,0,0.281,[0.033 0.05  0.198 0.    0.   ],--,0,0,0,0,0,1
0.5,30,12,--,0,True,0.0,0.0,0.265,6.285,0.068,-26.15,2.529,7.962,0,0,0.131,[0.033 0.05  0.047 0.    0.   ],--,0,0,0,0,0,1
0.5,30,13,--,0,True,0.0,0.0,0.259,6.592,0.066,-21.567,3.06,7.981,0,0,0.274,[0.033 0.05  0.191 0.    0.   ],--,0,0,0,0,0,1
0.5,30,14,--,0,True,0.0,0.0,0.26,6.488,0.068,-25.825,2.838,7.994,0,0,0.106,[0.033 0.05  0.023 0.    0.   ],--,0,0,0,0,0,1
0.5,30,15,--,0,True,0.0,0.0,0.27,6.184,0.07,-24.6,1.69,7.845,0,0,0.097,[0.033 0.05  0.014 0.    0.   ],--,0,0,0,0,0,1
0.5,30,16,--,0,True,0.0,0.0,0.252,6.75,0.065,-22.482,3.8,7.92,0,0,0.272,[0.033 0.05  0.188 0.    0.   ],--,0,0,0,0,0,1
0.5,30,17,--,0,True,0.0,0.0,0.253,6.557,0.065,-22.962,3.8,7.958,0,0,0.24,[0.033 0.05  0.156 0.    0.   ],--,0,0,0,0,0,1
0.5,30,18,--,0,True,0.0,0.0,0.261,6.879,0.065,-21.365,2.857,7.853,0,0,0.264,[0.033 0.05  0.181 0.    0.   ],--,0,0,0,0,0,1
0.5,30,19,--,0,True,0.0,0.0,0.268,6.287,0.067,-25.614,2.119,7.929,0,0,0.095,[0.033 0.05  0.011 0.    0.   ],--,0,0,0,0,0,1
0.5,35,0,--,0,True,0.0,0.0,0.265,4.929,0.079,-26.737,1.961,7.98,0,0,0.187,[0.033 0.05  0.103 0.    0.   ],--,0,0,0,0,0,1
0.5,35,1,--,0,True,0.0,0.0,0.267,5.376,0.076,-26.94,1.851,7.971,0,0,0.207,[0.033 0.05  0.123 0.    0.   ],--,0,0,0,0,0,1
0.5,35,2,--,0,True,0.0,0.0,0.257,5.357,0.077,-26.955,3.563,7.986,0,0,0.208,[0.033 0.05  0.125 0.    0.   ],--,0,0,0,0,0,1
0.5,35,3,--,0,True,0.0,0.0,0.266,5.81,0.073,-27.514,2.035,7.935,0,0,0.256,[0.033 0.05  0.172 0.    0.   ],--,0,0,0,0,0,1
0.5,35,4,--,0,True,0.0,0.0,0.27,5.414,0.076,-28.062,1.531,7.968,0,0,0.281,[0.033 0.05  0.198 0.    0.   ],--,0,0,0,0,0,1
0.5,35,5,--,0,True,0.0,0.0,0.249,5.279,0.076,-25.987,3.8,7.751,0,0,0.118,[0.033 0.05  0.034 0.    0.   ],--,0,0,0,0,0,1
0.5,35,6,--,0,True,0.0,0.0,0.247,5.302,0.076,-31.675,3.8,7.421,0,0,0.087,[0.033 0.05  0.003 0.    0.   ],--,0,0,0,0,0,1
0.5,35,7,--,0,True,0.0,0.0,0.263,4.987,0.081,-33.478,2.063,7.84,0,0,0.231,[0.033 0.05  0.147 0.    0.   ],--,0,0,0,0,0,1
0.5,35,8,--,0,True,0.0,0.0,0.249,5.411,0.077,-25.606,3.8,7.592,0,0,0.094,[0.033 0.05  0.011 0.    0.   ],--,0,0,0,0,0,1
0.5,35,9,--,0,True,0.0,0.0,0.259,5.388,0.077,-26.632,2.864,7.985,0,0,0.176,[0.033 0.05  0.093 0.    0.   ],--,0,0,0,0,0,1
0.5,35,10,--,0,True,0.0,0.0,0.268,5.381,0.077,-29.891,1.639,7.937,0,0,0.179,[0.033 0.05  0.095 0.    0.   ],--,0,0,0,0,0,1
