k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,Error
SIM,Note:
0,0,,,,,,4.912,-0.289,-0.039,-2.697,0.5595,0.0659,-0.82256,-0.07752,-0.234,-0.029,-9.514,-1.771,-31.498,0.636,,True,False,8,-1.98,0.006,0.048,0.0,0.0,0.0,0.0,
0,0,,,,,,4.928,-0.29,-0.039,-2.735,0.5069,0.06936,-0.85636,-0.06989,-0.231,-0.029,-9.552,-1.723,-31.496,0.272,,True,False,8,-1.96,0.006,0.046,0.0,0.0,0.0,0.0,
0,0,,,,,,4.946,-0.296,-0.04,-3.006,0.09363,0.07278,-0.99263,-0.02483,-0.217,-0.028,-9.808,-0.421,-31.454,-1.623,,True,False,8,-1.921,0.005,0.043,0.0,0.0,0.0,0.0,
0,0,,,,,,4.96,-0.3,-0.041,-3.184,-0.1877,0.05996,-0.98037,-0.00715,-0.218,-0.028,-9.969,0.847,-31.419,-1.983,,True,False,8,-1.883,0.005,0.041,0.0,0.0,0.0,0.0,
0,0,,,,,,4.971,-0.301,-0.041,-3.224,-0.24903,0.05603,-0.96686,-0.00462,-0.219,-0.028,-10.005,1.122,-31.412,-1.969,,True,False,8,-1.865,0.005,0.041,0.0,0.0,0.0,0.0,
0,0,,,,,,4.987,-0.306,-0.041,-3.457,-0.57555,0.02918,-0.81724,3e-05,-0.233,-0.028,-10.217,2.409,-31.388,-1.373,,True,False,8,-1.847,0.005,0.042,0.0,0.0,0.0,0.0,
0,0,,,,,,4.992,-0.307,-0.042,-3.508,-0.638,0.02291,-0.76969,-0.00104,-0.237,-0.028,-10.265,2.596,-31.388,-1.162,,True,False,8,-1.831,0.005,0.042,0.0,0.0,0.0,0.0,
0,0,,,,,,5.014,-0.312,-0.042,-3.715,-0.84479,-0.00133,-0.53497,-0.01145,-0.253,-0.029,-10.462,2.976,-31.4,-0.233,,True,False,8,-1.799,0.005,0.044,0.0,0.0,0.0,0.0,
0,0,,,,,,5.029,-0.316,-0.043,-3.895,-0.95566,-0.01876,-0.29274,-0.02599,-0.264,-0.03,-10.637,2.898,-31.426,0.485,,True,False,8,-1.77,0.005,0.044,0.0,0.0,0.0,0.0,
0,0,,,,,,5.035,-0.321,-0.043,-4.099,-0.99844,-0.03269,0.002,-0.04529,-0.269,-0.03,-10.838,2.548,-31.461,1.054,,True,False,8,-1.757,0.005,0.044,0.0,0.0,0.0,0.0,
0,0,,,,,,5.049,-0.321,-0.043,-4.099,-0.99844,-0.03269,0.002,-0.04529,-0.269,-0.03,-10.838,2.548,-31.461,1.054,,True,False,8,-1.757,0.005,0.044,0.0,0.0,0.0,0.0,
0,0,,,,,,5.06,-0.324,-0.043,-4.208,-0.98504,-0.03727,0.15877,-0.05565,-0.268,-0.03,-10.944,2.317,-31.479,1.246,,True,False,8,-1.743,0.005,0.043,0.0,0.0,0.0,0.0,
0,0,,,,,,5.074,-0.327,-0.044,-4.307,-0.95199,-0.03971,0.29658,-0.06462,-0.265,-0.031,-11.039,2.106,-31.494,1.366,,True,False,8,-1.716,0.005,0.041,0.0,0.0,0.0,0.0,
0,0,,,,,,5.075,-0.329,-0.044,-4.395,-0.90645,-0.04056,0.41413,-0.07209,-0.26,-0.031,-11.122,1.922,-31.506,1.438,,True,False,8,-1.716,0.005,0.041,0.0,0.0,0.0,0.0,
0,0,,,,,,5.082,-0.332,-0.044,-4.541,-0.80202,-0.03939,0.59021,-0.08281,-0.251,-0.031,-11.255,1.637,-31.523,1.507,,True,False,8,-1.703,0.005,0.039,0.0,0.0,0.0,0.0,
0,0,,,,,,5.104,-0.336,-0.045,-4.722,-0.62778,-0.03395,0.77207,-0.093,-0.238,-0.031,-11.412,1.298,-31.542,1.54,,True,False,8,-1.676,0.005,0.035,0.0,0.0,0.0,0.0,
0,0,,,,,,5.113,-0.338,-0.045,-4.825,-0.51139,-0.02914,0.85335,-0.0971,-0.23,-0.031,-11.498,1.101,-31.554,1.535,,True,False,8,-1.662,0.004,0.033,0.0,0.0,0.0,0.0,
0,0,,,,,,5.116,-0.339,-0.045,-4.883,-0.44211,-0.02598,0.89112,-0.09885,-0.227,-0.031,-11.545,0.987,-31.561,1.524,,True,False,8,-1.662,0.004,0.033,0.0,0.0,0.0,0.0,
0,0,,,,,,5.133,-0.343,-0.046,-5.116,-0.14186,-0.0102,0.98455,-0.10217,-0.217,-0.031,-11.727,0.492,-31.598,1.376,,True,False,8,-1.634,0.004,0.031,0.0,0.0,0.0,0.0,

0,0,[0 0],[0 0],[3.95 6.  ],[0. 0.],[3.95 6.   0.  ],,,,,,,,,0.0,0,2.65,,,,9.11,[    1.91 -2646.03 -2646.03],,,,,,,,,,Rollout Completed: Pitch Timeout
0,0,,,,,,3.623,0.007,0.0,1.44,0.99999,-1e-05,-0.00512,-3e-05,-0.004,0.0,2.666,0.0,0.032,-0.0,,,,,4.04,0.005,0.005,0.0,0.0,-10.814,0.0,Flip Data
0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,[],,0.0,0.0,,,,,,Impact Data

0,1,,,,,,5.215,0.0,-0.0,0.393,0.99999,0.00108,0.00298,-0.00036,0.004,-0.001,-0.089,-0.024,-0.05,0.006,,False,False,8,-0.052,0.001,-0.002,14.025,0.023,0.04,-0.014,
0,1,,,,,,5.216,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.03,0.0,2.653,0.0,0.0,0.0,,False,False,8,-0.052,0.001,-0.002,8.74,0.0,-0.126,-0.0,
0,1,,,,,,5.225,0.001,-0.0,0.445,1.0,2e-05,-0.00035,2e-05,0.03,-0.0,2.65,0.001,-0.084,0.004,,False,False,8,1.601,0.0,-0.018,8.681,-0.001,0.004,-0.018,
0,1,,,,,,5.256,0.001,-0.0,0.522,1.0,-0.0,-0.00161,6e-05,0.029,-0.0,2.654,-0.001,-0.077,0.001,,False,False,8,1.656,0.0,-0.018,8.649,0.002,0.007,-0.008,
