k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,Error
SIM,Note:
1,4,,,,,,57.959,-0.026,-0.001,2.013,0.00392,0.10144,-0.99482,0.00593,-0.002,0.009,-0.076,0.316,0.067,-0.025,,True,True,8,-0.872,-0.105,0.028,0.0,0.0,0.0,0.0,
1,4,,,,,,58.051,-0.026,-0.001,2.013,0.00392,0.10144,-0.99482,0.00593,-0.002,0.009,-0.076,0.316,0.067,-0.025,,True,True,8,-0.872,-0.105,0.028,0.0,0.0,0.0,0.0,

1,4,[0 0],[0 0],[5.34 3.03],[0. 0.],[5.34 3.03 0.  ],,,,,,,,,0.0,0,2.65,,,,119.62,[   2.02 -162.36 -202.56],,,,,,,,,,Rollout Completed: Pitch Timeout
1,4,,,,,,56.522,0.006,0.0,1.622,0.99999,2e-05,-0.00359,-5e-05,-0.01,0.0,2.655,0.0,0.045,0.0,,,,,5.553,0.022,0.022,0.0,0.0,-5.458,0.0,Flip Data
1,4,,,,,,56.724,-0.017,-0.002,2.007,-0.02441,0.05175,-0.9939,0.09429,-0.189,-0.019,1.051,0.846,-24.402,1.586,True,False,[3 2 4 1],,2.74,1.924,0.426,,,,,Impact Data

1,5,,,,,,60.873,0.001,-0.0,0.466,1.0,1e-05,-0.00084,4e-05,0.03,-0.0,2.651,-0.002,-0.107,0.005,,False,False,8,1.649,0.001,0.0,8.569,0.004,0.04,-0.019,
1,5,,,,,,60.941,0.001,-0.0,0.517,1.0,-2e-05,-0.00172,7e-05,0.029,0.0,2.651,-0.002,-0.076,0.0,,False,False,8,1.757,-0.0,-0.019,8.559,0.001,0.003,0.002,
1,5,,,,,,60.976,0.003,0.0,0.702,0.99999,-4e-05,-0.00399,4e-05,0.025,0.0,2.653,0.0,-0.056,-0.001,,False,False,8,1.757,-0.0,-0.019,8.548,0.0,0.005,0.003,
1,5,,,,,,61.026,0.005,0.0,0.864,0.99999,-3e-05,-0.00536,1e-05,0.02,0.0,2.654,0.0,-0.034,-0.001,,False,False,8,2.134,-0.0,-0.016,8.541,0.0,0.005,0.003,
1,5,,,,,,61.1,0.005,0.0,0.973,0.99998,-3e-05,-0.00589,-0.0,0.015,0.0,2.654,0.0,-0.019,-0.001,,False,False,8,2.134,-0.0,-0.016,8.535,0.0,0.005,0.003,
1,5,,,,,,61.196,0.006,0.0,1.127,0.99998,-2e-05,-0.00612,-2e-05,0.008,0.0,2.655,0.0,0.002,-0.001,,False,False,8,2.869,-0.0,-0.007,8.533,0.0,0.004,0.002,
1,5,,,,,,61.234,0.006,0.0,1.416,0.99999,0.0,-0.0051,-4e-05,-0.004,0.0,2.655,0.0,0.033,-0.0,,False,False,8,2.869,-0.0,-0.007,8.533,0.0,0.004,0.002,
1,5,,,,,,61.309,0.006,0.0,1.618,0.99999,1e-05,-0.00359,-5e-05,-0.01,0.0,2.655,0.0,0.045,0.0,,True,False,8,4.576,-0.0,0.013,0.0,0.0,-5.457,0.0,
1,5,,,,,,61.444,-0.003,-0.0,1.919,0.73453,0.00545,-0.67753,0.0373,-0.187,-0.01,1.704,-0.348,-23.179,0.565,,True,False,8,7.005,0.004,0.119,0.0,0.0,-5.457,0.0,
1,5,,,,,,61.449,-0.003,-0.0,1.921,0.72655,0.00507,-0.68606,0.03769,-0.19,-0.01,1.694,-0.361,-23.363,0.548,,True,False,8,9.347,0.05,0.987,0.0,0.0,-5.457,0.0,
1,5,,,,,,61.455,-0.003,-0.0,1.921,0.72655,0.00507,-0.68606,0.03769,-0.19,-0.01,1.694,-0.361,-23.363,0.548,,True,False,8,9.689,0.064,1.204,0.0,0.0,-5.457,0.0,
1,5,,,,,,61.456,-0.007,-0.001,1.95,0.5613,-0.00419,-0.82648,0.04304,-0.196,-0.011,1.519,-0.534,-24.274,0.121,,True,False,8,10.059,0.07,1.29,0.0,0.0,0.0,0.0,
1,5,,,,,,61.495,-0.012,-0.001,1.991,0.23077,-0.02708,-0.97165,0.04367,-0.182,-0.011,1.238,-0.479,-24.223,-0.565,,True,False,8,10.857,0.085,1.506,0.0,0.0,0.0,0.0,
1,5,,,,,,61.504,-0.013,-0.001,1.994,0.19535,-0.02968,-0.97934,0.04313,-0.181,-0.011,1.21,-0.456,-24.219,-0.621,,True,False,8,11.717,0.107,1.826,0.0,0.0,0.0,0.0,
1,5,,,,,,61.508,-0.015,-0.001,2.007,0.06369,-0.03916,-0.99642,0.03947,-0.168,-0.009,1.096,0.324,-24.022,-0.449,,True,False,8,11.717,0.107,1.826,0.0,0.0,0.0,0.0,
1,5,,,,,,61.512,-0.015,-0.001,2.007,0.06369,-0.03916,-0.99642,0.03947,-0.168,-0.009,1.096,0.324,-24.022,-0.449,,True,True,8,11.717,0.107,1.826,0.0,0.0,0.0,0.0,
1,5,,,,,,61.53,-0.015,0.002,2.018,-0.0564,0.0158,-0.99725,-0.0454,0.072,0.09,0.023,1.287,15.547,9.061,,True,True,8,4.815,-1.982,-0.516,0.0,0.0,0.0,0.0,
