k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau,OF_x,OF_y,RREV,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,3.762,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,False,False,nan,-0.0,0.0,0.0,1.662,0.338,-0.0,-0.0,-0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,3.802,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,False,False,nan,-0.0,0.0,0.0,1.662,0.338,-0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,3.853,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32267.0,32267.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,3.883,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,0.0,1.662,0.338,-0.0,-0.0,-0.0,32266.0,32266.0,32266.0,32267.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,3.912,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,3.962,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,3.973,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.002,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.012,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.023,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.033,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.042,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.052,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32267.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.093,0.0,0.0,,,,-0.0,-0.0,0.426,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,False,False,nan,-0.0,0.0,-0.0,1.662,0.338,0.0,0.0,0.0,32266.0,32266.0,32266.0,32266.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.193,0.0,0.0,,,,0.001,-0.0,0.405,0.03,0.0,-0.553,-0.0,0.248,-0.0,0.969,0.0,13.173,-0.0,0.0,28.684,-0.0,False,False,nan,-0.0,-0.259,-0.277,1.684,0.0,0.0,6.0,0.0,0.0,19051.0,19051.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.213,0.0,0.0,,,,0.001,-0.0,0.392,0.059,0.0,-0.709,0.0,0.39,-0.0,0.921,0.0,16.684,-0.0,0.0,45.89,-0.0,False,False,nan,-0.0,-0.432,-0.266,1.698,0.0,0.0,6.0,0.0,0.0,19051.0,19051.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,

0,0,4.233,0.0,0.0,,,,0.003,-0.0,0.376,0.1,0.0,-0.877,0.0,0.553,-0.0,0.833,0.0,20.194,-0.0,0.0,67.119,-0.0,False,False,nan,-0.0,-0.625,-0.151,1.718,0.0,0.0,6.0,0.0,0.0,19051.0,19051.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.243,0.0,0.0,,,,0.004,-0.0,0.367,0.124,0.0,-0.968,0.0,0.638,-0.0,0.77,0.0,21.948,-0.0,0.0,79.242,-0.0,False,False,nan,-0.0,-0.708,-0.043,1.729,0.0,0.0,6.0,0.0,0.0,19051.0,19051.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,67.558,0.0,0.0,,,,-0.054,-0.013,0.654,0.209,-0.037,-0.905,0.09,0.612,0.014,0.786,2.14,15.207,-0.204,7.212,75.306,7.572,False,False,0.0,0.025,-0.145,nan,1.445,0.0,0.0,6.0,0.0,0.0,19050.0,19050.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.499,




0,0,4.252,0.0,0.0,,,,0.006,-0.0,0.357,0.149,0.0,-1.063,0.0,0.722,-0.0,0.692,0.0,23.702,-0.0,0.0,92.369,-0.0,False,False,10.163,-0.0,-0.765,0.098,1.742,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.263,0.0,0.0,,,,0.007,-0.0,0.346,0.151,0.0,-1.162,0.0,0.799,-0.0,0.601,0.0,23.878,-0.0,0.0,106.05,-0.0,False,False,4.207,-0.0,-0.777,0.238,1.755,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.302,0.0,0.0,,,,0.013,-0.0,0.291,0.152,0.0,-1.554,0.0,0.986,-0.0,0.167,0.0,23.878,-0.0,0.0,160.771,0.0,False,False,1.207,-0.0,-0.378,0.828,1.818,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.313,0.0,0.0,,,,0.015,-0.0,0.275,0.152,0.0,-1.653,0.0,0.999,-0.0,0.048,0.0,23.878,-0.0,0.0,174.451,0.0,False,False,1.108,-0.0,-0.182,0.902,1.835,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.322,0.0,0.0,,,,0.016,-0.0,0.258,0.152,0.0,-1.751,0.0,0.997,-0.0,-0.071,0.0,23.878,-0.0,0.0,-171.869,0.0,False,False,1.078,-0.0,0.038,0.928,1.852,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.352,0.0,0.0,,,,0.021,-0.0,0.201,0.152,0.0,-2.046,0.0,0.909,-0.0,-0.416,0.0,23.877,-0.0,0.0,-130.829,0.0,False,False,1.51,-0.0,0.695,0.662,1.905,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.483,0.0,0.0,,,,0.04,-0.0,-0.148,0.151,0.0,-3.319,-0.0,-0.399,-0.0,-0.917,0.0,23.877,-0.0,0.0,47.01,0.0,False,False,nan,0.0,-1.233,-0.983,2.237,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.493,0.0,0.0,,,,0.042,-0.0,-0.182,0.151,0.0,-3.417,-0.0,-0.505,-0.0,-0.863,0.0,23.877,-0.0,0.0,60.689,0.0,False,False,nan,0.0,-1.431,-0.735,2.269,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.543,0.0,0.0,,,,0.049,-0.0,-0.365,0.152,0.0,-3.908,-0.0,-0.903,0.0,-0.43,0.0,23.876,-0.0,0.0,129.087,0.0,False,False,0.983,0.0,-1.327,1.017,2.469,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.553,0.0,0.0,,,,0.051,-0.0,-0.405,0.152,0.0,-4.006,-0.0,-0.948,0.0,-0.319,0.0,23.876,-0.0,0.0,142.766,0.001,False,False,0.779,-0.0,-1.06,1.284,2.51,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.603,0.0,0.0,,,,0.059,-0.0,-0.618,0.152,0.0,-4.497,-0.0,-0.963,0.0,0.269,0.0,23.876,-0.0,0.0,-148.837,0.001,False,False,0.712,-0.0,0.762,1.404,2.724,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.692,0.0,0.0,,,,0.072,-0.0,-1.063,0.15,0.0,-5.38,-0.0,-0.223,0.0,0.975,0.0,23.876,0.0,0.0,-25.725,0.001,False,False,nan,-0.0,0.644,-1.539,3.147,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.733,0.0,0.0,,,,0.078,-0.0,-1.286,0.15,0.0,-5.771,0.0,0.25,0.0,0.968,0.0,23.875,-0.0,0.0,28.991,0.001,False,False,nan,0.0,-0.917,-1.492,3.37,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.742,0.0,0.0,,,,0.08,-0.0,-1.344,0.151,0.0,-5.869,0.0,0.364,0.0,0.931,0.0,23.875,-0.0,0.0,42.669,0.001,False,False,nan,0.0,-1.244,-1.253,3.429,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.773,0.0,0.0,,,,0.084,0.0,-1.525,0.151,0.0,-6.163,0.0,0.667,0.0,0.745,0.0,23.875,-0.0,0.001,83.706,0.001,False,False,nan,0.0,-1.771,-0.184,3.617,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.802,0.0,0.0,,,,0.089,0.0,-1.714,0.152,0.0,-6.457,0.0,0.886,-0.0,0.464,0.0,23.875,-0.0,0.001,124.742,0.001,False,False,1.036,0.0,-1.465,0.965,3.814,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.833,0.0,0.0,,,,0.093,0.0,-1.913,0.152,0.0,-6.752,0.0,0.992,-0.0,0.124,0.0,23.875,-0.0,0.001,165.777,0.002,False,False,0.614,-0.0,-0.486,1.628,4.017,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.853,0.0,0.0,,,,0.096,0.0,-2.05,0.152,0.0,-6.948,0.0,0.993,-0.0,-0.114,-0.0,23.875,-0.0,0.001,-166.866,0.002,False,False,0.614,-0.0,0.307,1.629,4.155,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.872,0.0,0.0,,,,0.099,0.0,-2.191,0.152,0.0,-7.145,0.0,0.938,-0.0,-0.346,-0.0,23.875,-0.0,0.001,-139.509,0.002,False,False,0.788,-0.0,1.009,1.269,4.293,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.883,0.0,0.0,,,,0.101,0.0,-2.263,0.152,0.0,-7.243,0.0,0.89,-0.0,-0.455,-0.0,23.874,-0.0,0.001,-125.83,0.002,False,False,1.024,-0.0,1.276,0.976,4.363,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.902,0.0,0.0,,,,0.104,0.0,-2.41,0.151,0.0,-7.439,0.0,0.757,-0.0,-0.653,-0.0,23.874,-0.0,0.001,-98.474,0.002,False,False,3.994,-0.0,1.567,0.25,4.504,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,4.933,0.0,0.0,,,,0.108,0.0,-2.637,0.151,0.0,-7.733,0.0,0.481,-0.0,-0.877,-0.0,23.874,0.0,0.001,-57.439,0.003,False,False,nan,-0.0,1.322,-0.873,4.723,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,

0,0,,6,,[2.5 5. ],[0.5 1.5],[0.27 6.06 0.  ],,,,1.5,0.0,2.6,,,,,,,,,,,56.82,[    0.18 -2070.37 -2070.37],,,,,,,,,,,,,,,,,,,,,,,,Rollout Completed: Falling Drone
0,0,2.089,0.0,0.0,,,,0.59,-0.0,1.409,1.505,-0.0,2.594,0.0,-0.005,0.0,1.0,0.0,0.011,0.0,0.0,-0.531,-0.0,True,,0.261,-0.0,-2.271,3.832,0.673,0.0,0.0,-6058.146,0.0,,,,,,,,,,,,,,,Flip Data
0,0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Impact Data
