Control protocol: Standard PWM at 50Hz
Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.10474499999999534,1123,,,,-0.0625,0.00390625,-1.009765625,-0.0048469215959863485,24.679064180159507,24.89800262451172,0.33203125,0,3840.597019026,8.266914933919907,0,0,0,0,0.12492993846535683,-0.3980589099228382,0.43146777898073196,0.154296875,0.2760146873612293,1,0,0,0,0,0,0,0,,
0.11260500000003958,1123,,,,0.1875,-0.046875,-0.98046875,,25.75541693200941,24.900001525878906,0.302734375,0,3699.85366814472,7.538086399435997,,0,,0,,,0.4325411282479763,0.154296875,0.27608133824708064,1,0,0,0,0,0,0,0,,
0.12770000000001164,1123,,,,-0.03125,0.00390625,-1.033203125,-0.005124129534783529,,24.89800262451172,0.2734375,0,5179.4390882352,6.808047592639923,0,0,0,0,0.12492993846535683,-0.3962405025959015,,0.154296875,0.276068755854327,1,0,0,0,0,0,0,0,,
0.13709499999997207,1123,,,,-0.08203125,0.021484375,-0.970703125,-0.004338824522209419,25.75541693200941,24.900001525878906,0.2978515625,0,3991.6029059090397,7.416504360735416,0,0,0,0,0.11973315849900246,-0.3962405025959015,0.4325411282479763,0.154296875,0.27613152065150376,1,0,0,0,0,0,0,0,,
0.1446500000000233,1123,,,,-0.09375,0.076171875,-1.021484375,,27.7493545677574,24.900001525878906,0.3173828125,0,4164.80938087752,7.902832515537739,,0,,0,,,0.43452950194478035,0.154296875,0.27623008906001123,1,1,0,0,0,0,0,0,,
0.15383500000002095,1123,,,,0.125,-0.01171875,-0.99609375,-0.00415993489205093,,24.8960018157959,0.3369140625,0,3825.8315335540797,8.387813111767173,0,0,0,0,0.11973315849900246,-0.397413969039917,,0.154296875,0.27638212769503345,1,1,0,0,0,0,0,0,,
0.1626350000000093,1123,,,,-0.103515625,0.015625,-0.96875,,28.055216195723425,24.89800262451172,0.3076171875,0,2422.48209519096,7.6590535417199135,,0,,0,,,0.4348345100879669,0.154296875,0.2764807862024981,1,1,0,0,0,0,0,0,,
0.17988000000000465,1123,,,,-0.0625,0.10546875,-1.0390625,-0.0042852035102480136,28.055216195723425,24.8960018157959,0.302734375,0,2455.57353780888,7.536875549703836,0,0,0,0,0.12081814929842949,-0.3976677544414997,0.4348345100879669,0.154296875,0.2766223065863353,1,1,0,0,0,0,0,0,,
0.19015999999997438,1123,,,,-0.041015625,0.03125,-1.005859375,-0.004858349507328312,29.7012654149299,24.8960018157959,0.3173828125,0,3261.8109324777597,7.901563076302409,0,0,0,0,0.12461096048355103,-0.3976677544414997,0.4364759661257267,0.154296875,0.2767457542565086,1,0,0,0,0,0,0,0,,
0.19866499999997905,1123,,,,-0.0625,-0.015625,-1.03515625,,29.932412752095065,24.89800262451172,0.3369140625,0,4772.0792408184,8.388487212359905,,0,,0,,,0.43670646846294403,0.154296875,0.27691808607251056,1,1,0,0,0,0,0,0,,
0.20771999999997207,1123,,,,-0.03125,-0.00390625,-0.99609375,-0.004305080260227128,,24.900001525878906,0.3125,0,4020.1913990567996,7.781250476837158,0,0,0,0,0.12308359146118164,-0.3997830208390951,,0.15625,0.2770187166050885,1,1,0,0,0,0,0,0,,
0.2155200000000186,1123,,,,0.03125,-0.04296875,-0.96875,,29.932412752095065,24.89200210571289,0.3076171875,0,2933.8286594419196,7.657207679003477,,0,,0,,,0.43670646846294403,0.15625,0.277095234691562,1,0,0,0,0,0,0,0,,
0.22841499999997905,1123,,,,-0.0625,0.09375,-1.03125,-0.004076258110951758,,24.8960018157959,0.3076171875,0,4897.53350745216,7.658438058570027,0,0,0,0,0.122864730656147,-0.4010670818388462,,0.154296875,0.27721715111700124,1,0,0,0,0,0,0,0,,
0.23806500000000233,1123,,,,-0.041015625,-0.00390625,-0.99609375,-0.003928133823185765,29.133903769160863,24.90266990661621,0.3336588442325592,0,4502.84475040488,8.308996059346498,0,0,0,0,0.12188451364636421,-0.4010670818388462,0.4359101876616478,0.15625,0.27736492811392155,1,0,0,0,0,0,0,0,,
0.24902500000002328,1123,,,,-0.09375,0.009765625,-0.99609375,,24.340515049968104,24.89800262451172,0.29296875,0,3890.44362246312,7.294336706399918,,0,,0,,,0.43113017454743385,0.15625,0.2774134566299351,1,0,0,0,0,0,0,0,,
0.259625,1123,,,,0,0.005859375,-0.9765625,-0.00406816418334792,24.340515049968104,24.900001525878906,0.3125,0,2470.54846279104,7.781250476837158,0,0,0,0,0.12307893484830856,-0.4013325087726116,0.43113017454743385,0.15625,0.2775567345728675,1,1,0,0,0,0,0,0,,
0.2698649999999907,1123,,,,0.0625,-0.109375,-0.96875,,,24.904001235961914,0.322265625,0,1905.16650489816,8.025703523308039,,0,,,,,,0.15625,0.2776838777392692,1,0,0,0,0,0,0,0,,
0.28349499999999533,1123,,,,0,0.005859375,-1.03515625,-0.004274622612025432,26.684675923845123,24.897001266479492,0.3369140625,0,3969.6117573338397,8.38814984075725,0,0,0,0,0.1239660196006298,-0.4008575342595577,0.4334677942097187,0.15625,0.27796113245551973,1,0,0,0,0,0,0,0,,
0.2949600000000209,1123,,,,0,0.0390625,-1.01171875,-0.004410854360938762,,24.900001525878906,0.3515625,0,3697.02623475648,8.753906786441803,0,0,0,0,0.12401491403579712,-0.4000123590230942,,0.15625,0.278216423844141,1,0,0,0,0,0,0,0,,
0.30416000000003257,1123,,,,0.03125,0.00390625,-1.03515625,,23.24314890383045,24.8960018157959,0.2783203125,0,4840.88011993224,6.929063005372882,,0,,0,,,0.43003587052226067,0.15625,0.27821668640738323,1,0,0,0,0,0,0,0,,
0.31369999999995346,1123,,,,-0.09375,0.04296875,-1.0078125,-0.004582042057069234,23.24314890383045,24.900001525878906,0.3336588442325592,0,4444.09696778256,8.308105730513716,0,0,0,0,0.12473436072468758,-0.39960257709026337,0.43003587052226067,0.154296875,0.27840673485003575,1,0,0,0,0,0,0,0,,
0.3305599999999977,1123,,,,0,0.03515625,-1.01953125,-0.004636347837653062,,24.900001525878906,0.2978515625,0,3768.0262287278397,7.416504360735416,0,0,0,0,0.12473436072468758,-0.39924634620547295,,0.154296875,0.27850982081925446,1,1,0,0,0,0,0,0,,
0.34097999999998135,1123,,,,-0.041015625,-0.021484375,-0.990234375,-0.004308081898257162,29.238970740599566,24.897602081298828,0.3115234375,0,3702.0527830022397,7.756186585873365,0,0,0,0,0.12256205081939697,-0.39924634620547295,0.43601496145129204,0.15625,0.27861657825092534,1,0,0,0,0,0,0,0,,
0.3498950000000186,1123,,,,0,-0.017578125,-1.013671875,-0.004362651228059245,,24.904001235961914,0.3076171875,0,3632.9377446230396,7.660898817703128,0,0,0,0,0.12236414477229118,-0.39869220927357674,,0.15625,0.2786992773201147,1,1,0,0,0,0,0,0,,
0.3597399999999907,1123,,,,0.09375,-0.021484375,-1.005859375,,27.571908127105353,24.904001235961914,0.3206380307674408,0,2686.5853176036,7.98516991452874,,0,,0,,,0.4343525506556034,0.15625,0.27882892046262664,1,0,0,0,0,0,0,0,,
0.36868499999999765,1123,,,,-0.03125,-0.056640625,-1.00390625,-0.004496403126201993,,24.8960018157959,0.3173828125,0,3267.1516399888797,7.901563076302409,0,0,0,0,0.12214295566082001,-0.397595576941967,,0.15625,0.27893584248658504,1,1,0,0,0,0,0,0,,
0.38275,1123,,,,0,0.001953125,-0.98046875,-0.004129733701928393,23.84670028420616,24.904001235961914,0.3238932192325592,0,4014.9554113008,8.066237132087338,0,0,0,0,0.12082280591130257,-0.39869220927357674,0.4306377377361059,0.15625,0.2791334220726775,1,0,0,0,0,0,0,0,,
0.39597000000003024,1123,,,,-0.0625,0.00390625,-0.984375,-0.004056534332441555,,24.89866828918457,0.3271484375,0,2433.47766947856,8.14556042663753,0,0,0,0,0.11955155059695244,-0.3979122266173363,,0.15625,0.27932791677437974,1,1,0,0,0,0,0,0,,
0.40734999999997673,1123,,,,0,-0.02734375,-0.953125,,21.88895238306484,24.894001007080078,0.3125,0,4461.27100762224,7.779375314712524,,0,,0,,,0.4286854527890682,0.15625,0.2794211604199892,1,1,0,0,0,0,0,0,,
0.41573499999998603,1123,,,,0,0.044921875,-1.005859375,-0.004324635774906374,21.88895238306484,24.89800262451172,0.322265625,0,3546.0203478734397,8.02377037703991,0,0,0,0,0.12132572010159492,-0.3979122266173363,0.4286854527890682,0.15625,0.27956963524953377,1,0,0,0,0,0,0,0,,
0.42936000000004426,1123,,,,-0.03125,0.005859375,-0.96875,,25.37717583483006,24.900001525878906,0.3238932192325592,0,3584.45249800248,8.064941653112555,,0,,0,,,0.43216394260525703,0.15625,0.2797624885115011,1,1,0,0,0,0,0,0,,
0.43912999999994645,1123,,,,0.03125,-0.01953125,-1.015625,-0.005287076532999329,,24.902000427246094,0.33203125,0,3592.4111993916,8.268242329359055,0,0,0,0,0.12690667062997818,-0.39713107980787754,,0.15625,0.27991186726737627,1,1,0,0,0,0,0,0,,
0.44772999999998137,1123,,,,-0.0625,0.01953125,-1.015625,,25.37717583483006,24.89800262451172,0.29296875,0,3436.06460499744,7.294336706399918,,0,,0,,,0.43216394260525703,0.15625,0.2799486712119433,1,0,0,0,0,0,0,0,,
0.4567999999999884,1123,,,,-0.0625,0.048828125,-0.9921875,-0.005390541467902503,25.37717583483006,24.900001525878906,0.33203125,0,4822.65888254136,8.26757863163948,0,0,0,0,0.12690667062997818,-0.3964523784816265,0.43216394260525703,0.15625,0.2800967836772359,1,1,0,0,0,0,0,0,,
0.46530999999999767,1123,,,,0,-0.015625,-0.98828125,-0.00538280100630903,,24.900001525878906,0.3271484375,0,4080.0910989854397,8.1459965929389,0,0,0,0,0.12685544788837433,-0.3964523784816265,,0.15625,0.28021400415806275,1,1,0,0,0,0,0,0,,
0.4809550000000163,1123,,,,0.0625,-0.037109375,-0.990234375,,25.589644599295003,24.89866828918457,0.3401692807674408,0,2241.73579785384,8.469762083999,,0,,0,,,0.43237581849098206,0.154296875,0.28052051856964616,1,1,0,0,0,0,0,0,,
0.48882500000001167,1123,,,,-0.125,0.015625,-0.9765625,-0.004418378700689638,26.44652412191738,24.8960018157959,0.3466796875,0,2710.7755810363196,8.630938129499555,0,0,0,0,0.12103002518415451,-0.3970041871070862,0.43323030695319176,0.15625,0.28068119521435597,1,0,0,0,0,0,0,0,,
0.49686999999999537,1123,,,,0.0625,0.015625,-0.96875,,,24.900001525878906,0.3173828125,0,2300.2741409659197,7.902832515537739,,0,,,,,,0.15625,0.28077320556211266,1,1,0,0,0,0,0,0,,
0.5047999999999884,1123,,,,-0.03125,0.03125,-1.013671875,-0.004432804106386564,27.723671530294602,24.900001525878906,0.3076171875,0,4298.95538718624,7.659668438136578,0,0,0,0,0.1211254857480526,-0.3970041871070862,0.4345038905739784,0.154296875,0.28084071328345367,1,1,0,0,0,0,0,0,,
0.5149949999999953,1123,,,,-0.0625,-0.005859375,-0.966796875,,,24.89800262451172,0.302734375,0,2963.46435014088,7.537481263279915,,0,,,,,,0.154296875,0.28090283731941273,1,0,0,0,0,0,0,0,,
0.5282200000000302,1123,,,,0,-0.03125,-0.947265625,-0.0047184591325679206,28.40777425543999,24.8973331451416,0.3206380307674408,0,3449.0498546323197,7.983031871019136,0,0,0,0,0.12171221897006035,-0.3957119770348072,0.43518608435988426,0.154296875,0.2810859166595129,1,0,0,0,0,0,0,0,,
0.5382599999999511,1123,,,,-0.03125,0.017578125,-0.986328125,,27.723671530294602,24.900001525878906,0.2978515625,0,4893.030557982,7.416504360735416,,0,,0,,,0.4345038905739784,0.154296875,0.28113826852118357,1,1,0,0,0,0,0,0,,
0.5475600000000559,1123,,,,-0.03125,0.03125,-0.99609375,-0.004638977281792553,28.22098852843784,24.900001525878906,0.283203125,0,4496.9804441181595,7.051758244633675,0,0,0,0,0.1222267746925354,-0.39674341678619385,0.43499981984496117,0.154296875,0.2811436747780243,1,0,0,0,0,0,0,0,,
0.5585500000000466,1123,,,,0.125,-0.03515625,-0.953125,-0.004275494334080236,,24.8960018157959,0.2685546875,0,4216.64565966192,6.6859379876405,0,0,0,0,0.12171221897006035,-0.3986177034676075,,0.15234375,0.28110828830379087,1,1,0,0,0,0,0,0,,
0.5733950000000186,1123,,,,-0.0625,0,-0.97265625,-0.0038349382261602663,28.22098852843784,24.89800262451172,0.322265625,0,2686.37587809336,8.02377037703991,0,0,0,0,0.12150267139077187,-0.4012999124825001,0.43499981984496117,0.15234375,0.28132030836326527,1,1,0,0,0,0,0,0,,
0.5875599999999976,1123,,,,0,-0.046875,-0.998046875,-0.0037504625674743127,28.49883229735354,24.896800994873047,0.2978515625,0,3695.0365594092,7.4155510775744915,0,0,0,0,0.12150267139077187,-0.4018540494143963,0.43527688831090927,0.15234375,0.28140086936097186,1,1,0,0,0,0,0,0,,
0.595625,1123,,,,0,0,-1.01171875,-0.0037195269994647413,,24.8960018157959,0.3125,0,4823.3919208272,7.780000567436218,0,0,0,0,0.12154458090662956,-0.40209852159023285,,0.15234375,0.281478005982697,1,1,0,0,0,0,0,0,,
0.6046450000000186,1123,,,,0.18359375,-0.09765625,-0.98828125,,25.087657957976717,24.8960018157959,0.3271484375,0,2993.4142001051996,8.144688094034791,,0,,0,,,0.43187523260712624,0.15234375,0.28158813569197205,1,0,0,0,0,0,0,0,,
0.6149799999999813,1123,,,,-0.09375,0.01171875,-1.033203125,-0.0037401021165934787,24.47826952363219,24.8960018157959,0.3662109375,0,4774.697234696399,9.117188164964318,0,0,0,0,0.12341886758804321,-0.4038214683532715,0.43126754462718964,0.15234375,0.28186642097400216,1,0,0,0,0,0,0,0,,
0.6279049999999697,1123,,,,-0.03125,0.021484375,-1.029296875,-0.003990259761727974,,24.8960018157959,0.2978515625,0,3719.9598611277597,7.4153130408376455,0,0,0,0,0.12507429346442223,-0.4038214683532715,,0.15234375,0.2819370977725013,1,0,0,0,0,0,0,0,,
0.6374650000000256,1123,,,,-0.03125,-0.001953125,-0.982421875,,25.087657957976717,24.89866828918457,0.3076171875,0,3497.4303814977598,7.659258311614394,,0,,0,,,0.43187523260712624,0.154296875,0.28201326405770366,1,0,0,0,0,0,0,0,,
0.645625,1123,,,,-0.0625,0.080078125,-1.033203125,-0.004434988024113378,25.92118926472382,24.89800262451172,0.3125,0,3555.54984558936,7.780625820159912,0,0,0,0,0.12641539797186852,-0.4022335633635521,0.43270643800497055,0.154296875,0.28209284634630605,1,1,0,0,0,0,0,0,,
0.654960000000021,1123,,,,0.25,-0.046875,-0.96875,-0.004544309464765788,,24.89800262451172,0.322265625,0,2531.70479978112,8.02377037703991,0,0,0,0,0.12641539797186852,-0.4015164449810982,,0.154296875,0.28219582479245886,1,1,0,0,0,0,0,0,,
0.6636649999999791,1123,,,,-0.125,0.037109375,-0.99609375,,26.488550910492865,24.89800262451172,0.341796875,0,3708.1265287991996,8.510059490799904,,0,,0,,,0.43327221646904945,0.154296875,0.2823799731660277,1,0,0,0,0,0,0,0,,
0.680015000000014,1123,,,,-0.0625,0.05859375,-1.01171875,-0.004197747888876228,,24.900001525878906,0.3271484375,0,3614.19290845656,8.1459965929389,0,0,0,0,0.1241220161318779,-0.4015164449810982,,0.154296875,0.28261052581804724,1,1,0,0,0,0,0,0,,
0.6919099999999744,1123,,,,0,-0.05078125,-0.93359375,-0.004197747888876228,26.53641475303716,24.89800262451172,0.3271484375,0,3647.4937905847196,8.145342655479908,0,0,0,0,0.1241220161318779,-0.4015164449810982,0.4333199467509985,0.15625,0.2827724677212542,1,0,0,0,0,0,0,0,,
0.702,1123,,,,-0.08203125,0.056640625,-1.01953125,-0.00426903364605451,27.009216124511365,24.893335342407227,0.3304036557674408,0,3618.9052974369597,8.224849001376185,0,0,0,0,0.12336531654000282,-0.40029874071478844,0.4337914288043976,0.15625,0.28292336224160264,1,1,0,0,0,0,0,0,,
0.7120100000000094,1123,,,,-0.03125,-0.001953125,-0.97265625,-0.004424348272307201,,24.900001525878906,0.3564453125,0,2368.2372620388,8.875488825142384,0,0,0,0,0.12401025742292404,-0.39991922676563263,,0.15625,0.28310433972845256,1,0,0,0,0,0,0,0,,
0.7215599999999976,1123,,,,0.0625,-0.015625,-0.990234375,,27.268381320726853,24.902000427246094,0.33203125,0,3203.9009078964,8.268242329359055,,0,,0,,,0.4340498708188534,0.15625,0.28326087125414734,1,1,0,0,0,0,0,0,,
0.741219999999972,1123,,,,-0.09375,0.04296875,-1.0234375,-0.00504863426307634,27.009216124511365,24.896800994873047,0.3310546875,0,3064.72835334192,8.242202673107386,0,0,0,0,0.12511620298027992,-0.3969203680753708,0.4337914288043976,0.15625,0.28356127067299686,1,0,0,0,0,0,0,0,,
0.7494849999999861,1123,,,,-0.03125,0.025390625,-0.99609375,,26.528242877480825,24.900001525878906,0.3173828125,0,3044.6221603588797,7.902832515537739,,0,,0,,,0.4333117976784706,0.158203125,0.2836650270453615,1,1,0,0,0,0,0,0,,
0.7598800000000047,1123,,,,0.0625,0.0234375,-1.00390625,-0.0053158508730132585,24.998934737650693,24.89800262451172,0.3759765625,0,2300.90245949664,9.361065439879894,0,0,0,0,0.1262221485376358,-0.3962637856602669,0.43178675696253777,0.158203125,0.28392653050368616,1,1,0,0,0,0,0,0,,
0.7707149999999674,1123,,,,-0.0625,-0.017578125,-0.951171875,-0.0045171861352413115,,24.89800262451172,0.3076171875,0,3662.78287483224,7.6590535417199135,0,0,0,0,0.1233280636370182,-0.39863400161266327,,0.158203125,0.28400566208656064,1,0,0,0,0,0,0,0,,
0.7858850000000093,1123,,,,0.015625,-0.029296875,-0.99609375,-0.0041772009831888635,22.428296169783557,24.90000343322754,0.30029296875,0,3666.86694528192,7.47729595284909,0,0,0,0,0.12116041034460068,-0.3987154923379421,0.42922329157590866,0.15625,0.28409071067386854,1,0,0,0,0,0,0,0,,
0.7967800000000279,1123,,,,0,0.001953125,-1.005859375,-0.004189623874172092,,24.89800262451172,0.33203125,0,3712.0011597386397,8.266914933919907,0,0,0,0,0.12116041034460068,-0.39863400161266327,,0.158203125,0.2842500912285668,1,1,0,0,0,0,0,0,,
0.8047900000000372,1123,,,,-0.125,0.0703125,-1.01171875,,25.942202659011564,24.900001525878906,0.3564453125,0,3928.4568935716798,8.875488825142384,,0,,0,,,0.4327273927628994,0.158203125,0.2844319884050758,1,1,0,0,0,0,0,0,,
0.8127600000000094,1123,,,,0.125,-0.0625,-1,-0.0042930164526613504,,24.900001525878906,0.33203125,0,2931.8389840946397,8.26757863163948,0,0,0,0,0.12214761227369308,-0.39893435314297676,,0.158203125,0.2845512443857033,1,1,0,0,0,0,0,0,,
0.8316300000000046,1123,,,,-0.0625,0.0703125,-1.009765625,,25.942202659011564,24.89800262451172,0.33203125,0,5067.9125490323995,8.266914933919907,,0,,0,,,0.4327273927628994,0.158203125,0.2848325484363459,1,0,0,0,0,0,0,0,,
0.8440949999999721,1123,,,,-0.078125,0.025390625,-0.982421875,-0.0045211841500871165,22.769180121562485,24.893600463867188,0.3232421875,0,3887.82562858512,8.046661868691444,0,0,0,0,0.12365751899778843,-0.39893435314297676,0.4295632243156433,0.158203125,0.2849788797446319,1,1,0,0,0,0,0,0,,
0.853155000000028,1123,,,,-0.03125,-0.052734375,-0.95703125,-0.004642175548209933,,24.900001525878906,0.322265625,0,2815.60005591144,8.02441455423832,0,0,0,0,0.12515578418970108,-0.39962586015462875,,0.158203125,0.28508433177402226,1,1,0,0,0,0,0,0,,
0.8640499999999883,1123,,,,0.03125,0.01171875,-0.998046875,,22.15278722245538,24.900001525878906,0.3466796875,0,3410.30354523792,8.632324747741222,,0,,0,,,0.4289485514163971,0.158203125,0.2852574705992639,1,0,0,0,0,0,0,0,,
0.8782100000000209,1123,,,,-0.15625,0.017578125,-0.92578125,-0.00458538518942946,22.388604202795598,24.894668579101562,0.3076171875,0,5144.567409780239,7.658027932047844,0,0,0,0,0.12515578418970108,-0.39999838918447495,0.4291837103664875,0.16015625,0.28537475200049084,1,1,0,0,0,0,0,0,,
0.8905300000000279,1123,,,,0.041015625,-0.00390625,-0.9921875,-0.0038211497597831884,22.769180121562485,24.900001525878906,0.3304036557674408,0,3696.81679524624,8.227051532765245,0,0,0,0,0.12172851711511612,-0.4016142338514328,0.4295632243156433,0.158203125,0.28554024098445285,1,1,0,0,0,0,0,0,,
0.898695000000007,1123,,,,-0.0625,-0.01171875,-0.951171875,-0.0038211497597831884,22.769180121562485,24.89800262451172,0.3076171875,0,3484.5498516179996,7.6590535417199135,0,0,0,0,0.12172851711511612,-0.4016142338514328,0.4295632243156433,0.158203125,0.2855993576631259,1,1,0,0,0,0,0,0,,
0.907655000000028,1123,,,,-0.0625,0.0078125,-1.00390625,,,24.902000427246094,0.3173828125,0,3425.59262948544,7.903466932475567,,0,,,,,,0.158203125,0.28568864821834494,1,1,0,0,0,0,0,0,,
0.9166049999999814,1123,,,,0.0625,-0.07421875,-0.95703125,-0.005072848847535981,21.681153261774945,24.89800262451172,0.2880859375,0,2314.20186839688,7.172764427959919,0,0,0,0,0.1263897866010666,-0.39802398532629013,0.4284782335162163,0.158203125,0.2856947145253782,1,1,0,0,0,0,0,0,,
0.9306200000000535,1123,,,,0.01953125,0.0078125,-1.0078125,-0.005072848847535981,,24.894001007080078,0.302734375,0,2204.24612552088,7.536269836127758,0,0,0,0,0.1263897866010666,-0.39802398532629013,,0.15625,0.28577556888549915,1,1,0,0,0,0,0,0,,
0.9427550000000047,1123,,,,-0.09375,0.009765625,-0.994140625,-0.004872652363595718,21.681153261774945,24.902666091918945,0.3336588442325592,0,3281.60296619544,8.308994786539017,0,0,0,0,0.12506498023867607,-0.39802398532629013,0.4284782335162163,0.15625,0.28594412871820973,1,0,0,0,0,0,0,0,,
0.9521350000000093,1123,,,,-0.01953125,0.0078125,-1,,22.362921165332803,24.8960018157959,0.3173828125,0,3419.1000046679997,7.901563076302409,,0,,0,,,0.4291580989956856,0.15625,0.28604298733666045,1,1,0,0,0,0,0,0,,
0.9633250000000116,1123,,,,-0.03125,0.01171875,-1.025390625,-0.004199970803083231,27.55789919758019,24.8973331451416,0.3238932192325592,0,4951.35946158384,8.064077382685412,0,0,0,0,0.12045376934111118,-0.3978656604886055,0.4343385808169842,0.15625,0.2861752214262933,1,0,0,0,0,0,0,0,,
0.979140000000014,1123,,,,-0.0625,0,-1.005859375,,27.55789919758019,24.8960018157959,0.3076171875,0,3887.82562858512,7.658438058570027,,0,,0,,,0.4343385808169842,0.15625,0.2862834335901414,1,1,0,0,0,0,0,0,,
0.9883950000000187,1123,,,,0,-0.01171875,-0.982421875,-0.0038849085646856622,24.240117721704443,24.904003143310547,0.27587890625,0,3299.82420358632,6.870489148423076,0,0,0,0,0.1195608638226986,-0.3990472760051489,0.4310300573706627,0.15625,0.2862535681464457,1,0,0,0,0,0,0,0,,
0.998039999999979,1123,,,,-0.0625,0.05078125,-1.0625,-0.0038861348915437514,,24.89800262451172,0.3466796875,0,3799.12799599848,8.631631769239902,0,0,0,0,0.12117205187678337,-0.40063634514808655,,0.154296875,0.286433641703193,1,1,0,0,0,0,0,0,,
1.0109149999999791,1123,,,,-0.0625,-0.00390625,-1.0234375,-0.00399187740271401,23.378568555907012,24.900001525878906,0.3238932192325592,0,4126.90082952408,8.064941653112555,0,0,0,0,0.12146076187491417,-0.4002288915216923,0.4301709122955799,0.15625,0.2865822733546308,1,0,0,0,0,0,0,0,,
1.0225050000000047,1123,,,,0.03125,-0.009765625,-0.982421875,,23.210461401605073,24.8960018157959,0.3662109375,0,2470.1295837705597,9.117188164964318,,0,,0,,,0.4300032742321491,0.15625,0.2867887629676805,1,1,0,0,0,0,0,0,,
1.0390699999999489,1123,,,,-0.08203125,0.068359375,-1,-0.004175381249523412,21.793224697976235,24.892803192138672,0.3232421875,0,2796.0174617039997,8.046404156833887,0,0,0,0,0.12146076187491417,-0.39902515709400177,0.42858999222517014,0.158203125,0.28701686017573813,1,1,0,0,0,0,0,0,,
