Control protocol: Standard PWM at 50Hz
Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
2.972445000000007,1000,,,,0,0.005859375,-1.021484375,-0.0010440357587494986,-1.7160938668322836,24.922000885009766,0.0439453125,0,0,1.0952051170170307,0,0,0,0,0.11218246072530746,-0.4103686660528183,0.405146274715662,0.05859375,0.03264890942942224,1,1,0,0,0,0,0,0,,
2.9839500000000116,1000,,,,0,0.005859375,-1.021484375,-0.0010440357587494986,-1.7160938668322836,24.922000885009766,0.0390625,0,0,0.973515659570694,0,0,0,0,0.11218246072530746,-0.4103686660528183,0.405146274715662,0.05859375,0.03267658444994095,1,1,0,0,0,0,0,0,,
2.9923349999999918,1000,,,,0,0.00390625,-0.98828125,-0.0012081556658227958,-1.7160938668322836,24.928001403808594,0.01953125,0,0,0.4868750274181366,0,0,0,0,0.11287862434983253,-0.4099821671843529,0.405146274715662,0.060546875,0.032643649910665,1,1,0,0,0,0,0,0,,
3.001210000000021,1000,,,,0,0.00390625,-0.98828125,,,24.924001693725586,0.0244140625,0,0,0.6084961351007223,,0,,,,,,0.060546875,0.03262029816663755,1,1,0,0,0,0,0,0,,
3.0118950000000186,1000,,,,0,0.0078125,-0.98828125,-0.0015613207094888589,-3.2454020066624136,24.920001983642578,0.01953125,0,0,0.4867187887430191,0,0,0,0,0.11287862434983253,-0.40766550227999687,0.40362123399972916,0.060546875,0.03258239898535641,1,1,0,0,0,0,0,0,,
3.028085000000021,1000,,,,0,0.005859375,-1.013671875,-0.0015394408323359898,-3.2454020066624136,24.924001693725586,0.025390625,0,0,0.6328359805047512,0,0,0,0,0.11265045031905174,-0.40758284740149975,0.40362123399972916,0.060546875,0.03254250811947368,1,1,0,0,0,0,0,0,,
3.0372150000000255,1000,,,,0,0.005859375,-0.990234375,,-3.2454020066624136,24.928001403808594,0.009765625,0,0,0.2434375137090683,,0,,0,,,0.40362123399972916,0.060546875,0.03247787791168711,1,1,0,0,0,0,0,0,,
3.0465100000000094,1000,,,,0,0.0078125,-1.0234375,-0.001354763062282122,-3.9738663419708113,24.920001983642578,0.0390625,0,0,0.9734375774860382,0,0,0,0,0.11206604540348053,-0.40821498259902,0.4028948023915291,0.060546875,0.03249475685742804,1,1,0,0,0,0,0,0,,
3.055274999999994,1000,,,,0,0.0078125,-1.021484375,-0.0006273105290634919,,24.922000885009766,0.0048828125,0,0,0.12168945744633675,0,0,0,0,0.11086929589509964,-0.4118005745112896,,0.060546875,0.032409401453580435,1,1,0,0,0,0,0,0,,
3.0688399999999967,1000,,,,0,0.00390625,-1.01953125,,-4.1886699280232875,24.921335220336914,0.02278645895421505,0,0,0.567868982082441,,0,,0,,,0.4026805981993675,0.060546875,0.032367125400984506,1,1,0,0,0,0,0,0,,
3.0779100000000037,1000,,,,0,0.00390625,-1.021484375,-0.0005073333743646695,-4.1886699280232875,24.924001693725586,0.0341796875,0,0,0.8518945891410112,0,0,0,0,0.11007534340023994,-0.4118005745112896,0.4026805981993675,0.060546875,0.03237190517077494,1,1,0,0,0,0,0,0,,
3.0861500000000235,1000,,,,0,0.005859375,-0.990234375,-0.0005094630128189371,,24.922000885009766,0.0244140625,0,0,0.6084472872316837,0,0,0,0,0.11007534340023994,-0.41178660467267036,,0.060546875,0.03235043394398879,1,1,0,0,0,0,0,0,,
3.0943100000000268,1000,,,,0,0.0078125,-1.05078125,,-3.4158439825518783,24.926002502441406,0.0341796875,0,0,0.8519629761576653,,0,,0,,,0.40345126762986183,0.060546875,0.0323550628445547,1,1,0,0,0,0,0,0,,
3.1021100000000152,1000,,,,0,0.0078125,-0.990234375,-0.0009656234546273277,-3.140335035223702,24.924001693725586,0.0390625,0,0,0.9735938161611557,0,0,0,0,0.11242693290114403,-0.4111253656446934,0.4037260077893734,0.060546875,0.0323718257304664,1,1,0,0,0,0,0,0,,
3.1102150000000255,1000,,,,0,0.0078125,-1.05078125,,,24.926002502441406,0.0439453125,0,0,1.0953809693455696,,0,,,,,,0.060546875,0.03240064079488365,1,1,0,0,0,0,0,0,,
3.1295900000000256,1000,,,,0,0.005859375,-1.01953125,-0.001054999903852715,-1.396223309341096,24.921335220336914,0.02604166604578495,0,0,0.6489930892230724,0,0,0,0,0.11301133781671524,-0.41111838072538376,0.4054652526974678,0.060546875,0.03236644211976352,1,1,0,0,0,0,0,0,,
3.1370650000000024,1000,,,,0,0.005859375,-0.98828125,,-0.6327366502197943,24.92266845703125,0.01953125,0,0,0.4867708683013916,,0,,0,,,0.40622660890221596,0.060546875,0.032326664845917605,1,1,0,0,0,0,0,0,,
3.145180000000022,1000,,,,0,0.00390625,-0.98828125,-0.0013440910797654466,-0.6327366502197943,24.920001983642578,0.01953125,0,0,0.4867187887430191,0,0,0,0,0.11394964531064034,-0.4101521335542202,0.40622660890221596,0.060546875,0.03229434637185863,1,1,0,0,0,0,0,0,,
3.154045000000013,1000,,,,0,0.0078125,-1.021484375,-0.0011248952810048412,,24.924001693725586,0.048828125,0,0,1.2169922702014446,0,0,0,0,0.11249911040067673,-0.4101521335542202,,0.060546875,0.03234064000025493,1,1,0,0,0,0,0,0,,
3.1627200000000304,1000,,,,0,0.0078125,-0.98828125,,-3.3971654098516626,24.918001174926758,0.01953125,0,0,0.48667971044778824,,0,,0,,,0.40346989408135414,0.060546875,0.032311919431237575,1,1,0,0,0,0,0,0,,
3.177860000000015,1000,,,,0,0.00390625,-1.00390625,-0.000809912920796262,-3.3971654098516626,24.926002502441406,0.01708984375,0,0,0.4259814880788326,0,0,0,0,0.11141295544803143,-0.41114166378974915,0.40346989408135414,0.060546875,0.03223145805157817,1,1,0,0,0,0,0,0,,
3.185155000000028,1000,,,,0,0.005859375,-0.990234375,,,24.924001693725586,0.01953125,0,0,0.48679690808057785,,0,,,,,,0.060546875,0.0322036590622243,1,1,0,0,0,0,0,0,,
3.195260000000009,1000,,,,0,0.00390625,-0.99609375,-0.0006457799510983129,-3.3971654098516626,24.926002502441406,0.0244140625,0,0,0.6085449829697609,0,0,0,0,0.11032680049538612,-0.41114166378974915,0.40346989408135414,0.060546875,0.03218211707979112,1,1,0,0,0,0,0,0,,
3.2030750000000117,1000,,,,0,0.005859375,-1.056640625,,-3.436857376839621,24.924001693725586,0.0048828125,0,0,0.12169922702014446,,0,,0,,,0.403430312871933,0.0625,0.03210302951489834,1,1,0,0,0,0,0,0,,
3.211180000000022,1000,,,,0,0.0078125,-0.98828125,-0.0006991154035581666,,24.928001403808594,0.048828125,0,0,1.2171875685453415,0,0,0,0,0.11052237823605537,-0.41098566725850105,,0.0625,0.03214509008132334,1,1,0,0,0,0,0,0,,
3.228265000000014,1000,,,,0,0.00390625,-0.990234375,-0.0006419173951916653,-4.279727969936837,24.927001953125,0.0146484375,0,0,0.3651416301727295,0,0,0,0,0.11056195944547653,-0.41140010580420494,0.4025897942483425,0.0625,0.032051785536618624,1,1,0,0,0,0,0,0,,
3.2411300000000045,1000,,,,0,0.0078125,-1.00390625,-0.000981090348651093,-3.436857376839621,24.926668167114258,0.02278645895421505,0,0,0.5679905010552879,0,0,0,0,0.11280644685029984,-0.41140010580420494,0.403430312871933,0.0625,0.03201368913962641,1,1,0,0,0,0,0,0,,
3.250585000000021,1000,,,,0,0.00390625,-0.98828125,,-2.9909064536219794,24.924001693725586,0.009765625,0,0,0.24339845404028893,,0,,0,,,0.4038750194013119,0.0625,0.0319475279107025,1,1,0,0,0,0,0,0,,
3.259090000000026,1000,,,,0,0.0078125,-0.98828125,-0.0012854253300118466,-2.9909064536219794,24.922000885009766,0.0390625,0,0,0.973515659570694,0,0,0,0,0.11375872418284416,-0.41034771129488945,0.4038750194013119,0.0625,0.03196644631480668,1,1,0,0,0,0,0,0,,
3.2703300000000164,1000,,,,0,0.005859375,-0.98828125,-0.001320919304249642,,24.920001983642578,0.029296875,0,0,0.7300781831145287,0,0,0,0,0.11375872418284416,-0.4101148806512356,,0.0625,0.031956948543056245,1,1,0,0,0,0,0,0,,
3.2859349999999976,1000,,,,0,0.0078125,-0.98828125,,-3.5559332778034936,24.928001403808594,0.0244140625,0,0,0.6085937842726707,,0,,0,,,0.4033115692436695,0.060546875,0.03192670134472495,1,1,0,0,0,0,0,0,,
3.294235000000015,1000,,,,0,0.00390625,-1.009765625,-0.0012694957128453691,-3.9458484829204883,24.926002502441406,0.01708984375,0,0,0.4259814880788326,0,0,0,0,0.11359341442584991,-0.4102883394807577,0.40292274206876755,0.0625,0.03187642319810577,1,1,0,0,0,0,0,0,,
3.306235000000015,1000,,,,0,0.005859375,-0.9921875,-0.0009135447510649535,-3.5559332778034936,24.924001693725586,0,0,0,0,0,0,0,0,0.1131533645093441,-0.412187073379755,0.4033115692436695,0.0625,0.031757426075748864,1,1,0,0,0,0,0,0,,
3.321470000000001,1000,,,,0,0.005859375,-0.98828125,,-2.790111797094665,24.926002502441406,0.0048828125,0,0,0.12170899659395218,,0,,0,,,0.4040752537548542,0.060546875,0.031627341456520304,1,1,0,0,0,0,0,0,,
3.32886500000002,1000,,,,0,0.00390625,-1.0078125,-0.00035132019913827614,-0.018678572700215328,24.92266845703125,0.009765625,0,0,0.2433854341506958,0,0,0,0,0.1131533645093441,-0.4158751107752323,0.40683895349502563,0.0625,0.031575514810554574,1,1,0,0,0,0,0,0,,
3.3370500000000174,1000,,,,0,0.0078125,-0.984375,,,24.920001983642578,0.0341796875,0,0,0.8517578803002834,,0,,,,,,0.0625,0.03158205566949381,1,1,0,0,0,0,0,0,,
3.3463950000000184,1000,,,,0,0.005859375,-0.986328125,-0.00012684681292757602,-0.018678572700215328,24.922000885009766,0.0439453125,0,0,1.0952051170170307,0,0,0,0,0.11166790500283241,-0.4158751107752323,0.40683895349502563,0.060546875,0.031613398830987155,1,1,0,0,0,0,0,0,,
3.3560700000000363,1000,,,,0,0.00390625,-1.052734375,,-0.53000450036861,24.926002502441406,0.01953125,0,0,0.4868359863758087,,0,,0,,,0.40632905438542366,0.0625,0.031572115205161295,1,1,0,0,0,0,0,0,,
3.3696100000000153,1000,,,,0,0.0078125,-0.98828125,-0.0003352470940640816,,24.924001693725586,0.029296875,0,0,0.7301953621208668,0,0,0,0,0.11069700121879578,-0.41354564018547535,,0.0625,0.031562411284747065,1,1,0,0,0,0,0,0,,
3.378915000000008,1000,,,,0,0.00390625,-0.98828125,-0.0008321357181628913,-0.6163928991071059,24.921335220336914,0.02278645895421505,0,0,0.567868982082441,0,0,0,0,0.11031748726963997,-0.4099099896848202,0.40624290704727173,0.0625,0.03153647831509776,1,1,0,0,0,0,0,0,,
3.38709500000003,1000,,,,0,0.005859375,-1.01953125,,-1.1884241880512005,24.926002502441406,0.01953125,0,0,0.4868359863758087,,0,,0,,,0.40567247197031975,0.0625,0.03150638140619222,1,1,0,0,0,0,0,0,,
3.3973150000000025,1000,,,,0,0.005859375,-1.021484375,-0.0008321357181628913,-1.1884241880512005,24.920001983642578,0.029296875,0,0,0.7300781831145287,0,0,0,0,0.11031748726963997,-0.4099099896848202,0.40567247197031975,0.0625,0.03150007378517791,1,1,0,0,0,0,0,0,,
3.4050899999999964,1000,,,,0,0.0078125,-0.990234375,-0.0009081329774442569,,24.922000885009766,0.0146484375,0,0,0.36506837233901024,0,0,0,0,0.11082040145993233,-0.4099099896848202,,0.0625,0.0314528901736393,1,1,0,0,0,0,0,0,,
3.420180000000022,1000,,,,0,0.0078125,-0.9921875,,-0.77983041023399,24.926002502441406,0,0,0,0,,0,,0,,,0.406079925596714,0.0625,0.031304184937713045,1,1,0,0,0,0,0,0,,
3.4294649999999964,1000,,,,0,0.005859375,-0.98828125,-0.0015176603268273609,0.06304018286322674,24.92300033569336,0.01953125,0,0,0.4867773503065109,0,0,0,0,0.11181458830833435,-0.4068971611559391,0.4069204442203045,0.0625,0.03126937743585701,1,1,0,0,0,0,0,0,,
3.439720000000001,1000,,,,0,0.005859375,-0.98828125,,0.06304018286322674,24.924001693725586,0,0,0,0,,0,,0,,,0.4069204442203045,0.0625,0.03119568946109836,1,1,0,0,0,0,0,0,,
3.4491300000000047,1000,,,,0,0.005859375,-0.9921875,-0.001370901891976178,,24.924001693725586,0.009765625,0,0,0.24339845404028893,0,0,0,0,0.1123407855629921,-0.4083814565092325,,0.0625,0.03111508574555763,1,1,0,0,0,0,0,0,,
3.4570899999999964,1000,,,,0,0.005859375,-1.01953125,,-2.169049254812505,24.928001403808594,0.05859375,0,0,1.4606250822544098,,0,,0,,,0.4046945832669735,0.0625,0.031184232631969358,1,1,0,0,0,0,0,0,,
3.4679500000000116,1000,,,,0,0.0078125,-0.98828125,-0.0010292723899373983,-2.631343929142835,24.928001403808594,0.0390625,0,0,0.9737500548362732,0,0,0,0,0.1123407855629921,-0.410622451454401,0.40423357859253883,0.0625,0.031211164302297832,1,1,0,0,0,0,0,0,,
3.4796050000000105,1000,,,,0,0.0078125,-0.9921875,-0.001265660478399074,,24.924001693725586,0.0032552082557231188,0,0,0.08113281607907252,0,0,0,0,0.11314172297716141,-0.40986575186252594,,0.0625,0.03111030272588954,1,1,0,0,0,0,0,0,,
3.4880800000000165,1000,,,,0,0.00390625,-1.0078125,-0.0011559840980042869,-2.829803764082622,24.928001403808594,0.029296875,0,0,0.7303125411272049,0,0,0,0,0.11314172297716141,-0.4105851985514164,0.40403567254543304,0.0625,0.0311054212408412,1,1,0,0,0,0,0,0,,
3.4961050000000107,1000,,,,0,0.0078125,-0.98828125,,-2.631343929142835,24.928001403808594,0.0048828125,0,0,0.12171875685453415,,0,,0,,,0.40423357859253883,0.0625,0.03104017464350516,1,1,0,0,0,0,0,0,,
3.5063000000000173,1000,,,,0,0.005859375,-0.986328125,-0.001143961334832013,,24.918001174926758,0.0244140625,0,0,0.6083496380597353,0,0,0,0,0.11230818927288055,-0.4098378121852875,,0.0625,0.031021165245912793,1,1,0,0,0,0,0,0,,
