Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.16793499999982306,,,,,0,0.0078125,-0.98828125,-0.0011628670198211486,-5.61758073958976,23.822002410888672,0.009765625,0,0,0.2326367422938347,0,0,0,0,0.11463649570941925,-0.4120217636227608,0.40125567466020584,0.060546875,0.09783998906150969,1,1,0,0,0,0,0,0,,
0.17588499999977647,,,,,0,0.00390625,-0.98828125,,-6.423094187286546,23.82400131225586,0.009765625,0,0,0.23265626281499863,,0,,0,,,0.4004524089396,0.060546875,0.09761905008720342,1,1,0,0,0,0,0,0,,
0.1853499999998603,,,,,0,0.00390625,-0.986328125,-0.0011628670198211486,,23.822002410888672,0.0244140625,0,0,0.5815918557345867,0,0,0,0,0.11463649570941925,-0.4120217636227608,,0.060546875,0.09743093847125828,1,1,0,0,0,0,0,0,,
0.19386499999999068,,,,,0,0.005859375,-1.021484375,,-8.498750578597974,23.82000160217285,-0.009765625,0,0,0.23261720314621925,,0,,0,,,0.3983825445175171,0.060546875,0.0970999028953868,1,1,0,0,0,0,0,0,,
0.21160999999986962,,,,,0,0.0078125,-0.98828125,-0.0013245912511029414,-8.498750578597974,23.816001892089844,0.009765625,0,0,0.23257814347743988,0,0,0,0,0.1134001649916172,-0.4097353667020798,0.3983825445175171,0.060546875,0.09661398214920695,1,1,0,0,0,0,0,0,,
0.2218149999997113,,,,,0,0.00390625,-0.98828125,-0.001093432920788788,-5.736656640553633,23.823200225830078,0.025390625,0,0,0.6048859432339668,0,0,0,0,0.11187046766281128,-0.4097353667020798,0.40113693103194237,0.060546875,0.09642058555658765,1,1,0,0,0,0,0,0,,
0.23093999999994413,,,,,0,0.00390625,-0.990234375,,-5.0292056995329775,23.82000160217285,0.0244140625,0,0,0.5815430078655481,,0,,0,,,0.4018424078822136,0.060546875,0.09618288750719779,1,1,0,0,0,0,0,0,,
0.2429099999999162,,,,,0,0.005859375,-0.98828125,-0.0009640765719172457,,23.816001892089844,0.009765625,0,0,0.23257814347743988,0,0,0,0,0.11252239346504211,-0.4112301394343376,,0.060546875,0.09593523906431654,1,1,0,0,0,0,0,0,,
0.2510149999996647,,,,,0,0.0078125,-0.98828125,,-5.0292056995329775,23.81800079345703,-0.0048828125,0,0,0.11629883199930191,,0,,0,,,0.4018424078822136,0.060546875,0.09559706588724026,1,1,0,0,0,0,0,0,,
0.2737349999998696,,,,,0,0.0078125,-0.990234375,-0.0006590898852074575,-4.907794976981578,23.82240104675293,0.01953125,0,0,0.46528127044439316,0,0,0,0,0.11139316484332085,-0.4121114034205675,0.4019634798169136,0.060546875,0.09507599928086694,1,1,0,0,0,0,0,0,,
