Control protocol: DShot600
Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
36.42490500000003,1178,,,,-0.015625,-0.021484375,-1.05078125,-0.0676144809208959,626.381265858546,23.405601501464844,8.6708984375,0,80.1106126668,202.94759348779917,0,0,0,0,0.31189178116619587,-0.1716497354209423,1.0314909741282463,0.458984375,8.367609118855375,1,1,0,0,0,0,0,0,,
36.43327000000002,1178,,,,0.125,0.083984375,-1.001953125,-0.06995004099217089,626.381265858546,23.392000198364258,8.857421875,0,80.1106126668,207.19281425699592,0,0,0,0,0.3173132427036762,-0.161703210324049,1.0314909741282463,0.462890625,8.368959850448475,1,1,0,0,0,0,0,0,,
36.44451999999996,1178,,,,0.15625,-0.125,-1,,,23.3960018157959,8.80126953125,0,80.1106126668,205.91451793443412,,0,,,,,,0.46875,8.3702413894131,1,1,0,0,0,0,0,0,,
36.46257500000001,1178,,,,0,-0.123046875,-0.896484375,-0.06995004099217089,627.7004400554987,23.394668579101562,8.626301765441895,0,80.1106126668,201.80947086583183,0,0,0,0,0.3173132427036762,-0.161703210324049,1.0328064672648907,0.466796875,8.371849212009048,1,1,0,0,0,0,0,0,,
36.47425,1178,,,,0.109375,-0.03125,-1.0625,-0.06713292236341627,627.7004400554987,23.395999908447266,8.623046875,0,80.1106126668,201.74480389803648,0,0,0,0,0.30875555239617825,-0.1716997940093279,1.0328064672648907,0.46484375,8.372777124227044,1,1,0,0,0,0,0,0,,
36.48129000000004,1178,,,,-0.6875,0.21484375,-0.8046875,,,23.389999389648438,8.6669921875,0,80.1106126668,202.72094197571278,,0,,,,,,0.466796875,8.373398062190965,1,1,0,0,0,0,0,0,,
36.489505,1178,,,,0.6875,-0.3125,-1.1953125,,,23.3960018157959,8.6279296875,0,80.1106126668,201.85905863530934,,0,,,,,,0.46875,8.374039758071493,1,1,0,0,0,0,0,0,,
36.50039999999996,1178,,,,0.123046875,0.142578125,-0.966796875,-0.06610602911284882,616.3858946423433,23.395999908447266,8.75244140625,0,80.1106126668,204.77211833931506,0,0,0,0,0.3029312938451767,-0.17266254872083664,1.0215234942734241,0.47265625,8.375348123805292,1,1,0,0,0,0,0,0,,
36.52221999999997,1178,,,,0.125,-0.107421875,-1.029296875,-0.06610602911284882,616.3858946423433,23.404001235961914,8.7158203125,0,80.1106126668,203.98506936617196,0,0,0,0,0.3029312938451767,-0.17266254872083664,1.0215234942734241,0.470703125,8.377422726231448,1,1,0,0,0,0,0,0,,
36.53234999999998,1178,,,,-0.15625,0.095703125,-0.931640625,-0.06746432522752696,620.9166159329393,23.399202346801758,8.6328125,0,80.1106126668,202.00092650949955,0,0,0,0,0.30617346055805683,-0.16696634702384472,1.0260415729135275,0.46875,8.378422872419257,1,1,0,0,0,0,0,0,,
36.54220999999996,1178,,,,-0.03125,-0.166015625,-0.9765625,,,23.404001235961914,8.720703125,0,80.1106126668,204.09934671595693,,0,,,,,,0.46484375,8.379499705120343,1,1,0,0,0,0,0,0,,
36.55116000000003,1178,,,,-0.15625,0.001953125,-0.900390625,-0.06902469871011961,620.5955779646544,23.394001007080078,8.75732421875,0,80.1106126668,204.86885159276426,0,0,0,0,0.30799536034464836,-0.15853671357035637,1.0257214307785034,0.46484375,8.380569428272363,1,1,0,0,0,0,0,0,,
36.56676000000001,1178,,,,-0.3125,0.09375,-1.1640625,,,23.3960018157959,8.6474609375,0,80.1106126668,202.3160117957741,,0,,,,,,0.462890625,8.381869223969957,1,1,0,0,0,0,0,0,,
36.575,1178,,,,0.203125,0.00390625,-1.0625,-0.06914869428223988,621.0041717424716,23.397001266479492,8.695068359375,0,80.1106126668,203.43852541642264,0,0,0,0,0.3136345185339451,-0.1633132342249155,1.0261288844048977,0.4609375,8.382704460276576,1,1,0,0,0,0,0,0,,
36.58451500000002,1178,,,,-0.25,0.08984375,-0.96484375,,,23.400001525878906,8.681640625,0,80.1106126668,203.1504038721323,,0,,,,,,0.458984375,8.383540527823877,1,1,0,0,0,0,0,0,,
