Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
0.4349146500000345,0,,,,0.001171875,0.005,-0.99427734375,-0.00012403477815344223,1.6479170764764988,24.54767890930176,-0.010392717849463235,0,0,0.35676521324628346,0,0,0,0,0.0825390625,,
0.45635074999996816,100,,,,-0.02263671875,0.01173828125,-0.99892578125,0.0005331660926001653,5.434600771775277,24.548184318542482,0.057623232677579045,0,187.65780117504,1.4145555805755747,0.10548092914420673,8.155342606335438,27.317710771855026,4.253374583006721,0.11802734375,,
8.358640249999969,300,,,,-0.02779296875,0.0078515625,-1.0001171875,0.00704213582386748,57.31396287516935,24.524868183135986,0.5020161363482466,0,651.14743733616,12.31186078403619,4.585609700136354,37.38241750704006,12.529305478864917,4.671188735512068,0.16328125,,
14.248039899999974,400,,,,-0.0225390625,-0.0023828125,-1.0019140625,0.011771335263236425,101.90461903591722,24.493934288024903,0.8916482976078989,0,864.5662982707199,21.83996566797298,10.176986006951374,46.72512930806566,10.026949833975163,4.678402944661677,0.34251953125,,
20.15306949999997,500,,,,-0.02025390625,-0.00283203125,-1.00373046875,0.018271231384111363,158.18343876025645,24.439140644073486,1.438006531894207,0,1066.25654663184,35.14365993397289,19.481148165824195,55.532319445580434,8.13301687970589,4.5071799770667225,0.2387109375,,
26.068862199999977,600,,,,-0.0248828125,-0.00318359375,-0.9966796875,0.024882685113530548,222.46518635086633,24.36996129989624,2.124566590487954,0,1254.019067562,51.77561964995415,31.204710536151957,60.314463720714386,7.134952808960403,4.30000230056774,0.19857421875,,
31.95204399999995,700,,,,-0.02208984375,0.00806640625,-0.99580078125,0.03263645782009865,288.62443402465465,24.281844387054445,2.9969298717379558,0,1423.5603511012798,72.77113005073674,46.459895205930664,63.92958061966316,6.215277401318272,3.9713189078666384,0.34623046875,,
37.906672599999965,800,,,,-0.04353515625,0.0162890625,-0.992890625,0.03977058149006952,358.05247861741236,24.177872314453126,3.9918720957636875,0,1584.0957357002399,96.51495680843853,63.00172542316952,65.31642712619526,5.6852319413739245,3.7122362863777587,0.44828125,,
43.831701549999956,900,,,,-0.0555078125,-0.0031640625,-0.9951171875,0.04746348205601581,430.5167952472371,24.064797668457032,5.074363143146045,0,1732.1694694399198,122.11377886638485,82.21651217127757,67.39332563386088,5.238488850935957,3.5291257527084996,0.89833984375,,
49.72325969999995,1000,,,,0.0176171875,-0.015859375,-1.0278125,0.055105989131642434,503.62022259021666,23.947564392089845,6.234161321818838,0,1867.2579535447198,149.2929362638123,102.896471357331,68.93140220378777,4.896140669936646,3.373856809262331,0.47998046875,,
55.656386999999974,1100,,,,-0.0314453125,0.0296484375,-1.0005078125,0.06295151483764044,579.9746088152358,23.813791751861572,7.576319510638724,0,1997.3198894037598,180.42110170434782,125.73677156305341,69.70651472121233,4.61372159097472,3.2152966864619192,0.8247265625,,
61.60294090000002,1200,,,,-0.0519921875,-0.00509765625,-0.9866796875,0.07113018874109772,653.949438271111,23.646894512176512,9.150429231822502,0,2121.7269584863197,216.37931165860783,150.9151815768083,69.75562592882595,4.3349036980985725,3.0225557610713216,0.4074609375,,
86.52791324999997,0,,,,0.001171875,0.00515625,-1.00076171875,0.000057035001696156506,2.9594564068379916,24.093274269104004,-0.009344540741294633,0,0,0.33118118452191403,0,0,0,0,0.0876171875,,
90.46177619999997,100,,,,-0.0252734375,0.00673828125,-0.99783203125,0.0005200019051775268,4.9996702064507605,24.10693962097168,0.056347191184759254,0,183.99260974583999,1.3583492770777905,0.1070687207546621,8.505535509553667,30.0639814940633,3.991452391624936,0.1230859375,,
96.38039144999999,200,,,,-0.0218359375,0.0069140625,-0.9972265625,0.0027864826810087917,22.61073912863292,24.110658054351806,0.2190815663337711,0,417.83182292879997,5.282183885440906,1.1643510677325992,22.182347705012234,19.929863137624686,4.312983296065702,0.16904296875,,
102.31567224999993,300,,,,-0.029375,0.0050390625,-0.993671875,0.00637693676707095,53.95723657521369,24.099247798919677,0.4855691966414443,0,638.790506232,11.701841483193032,4.0732642693938015,34.88896708556726,13.302129157144474,4.6213054746678806,0.16138671875,,
108.22756949999999,400,,,,-0.0262890625,0.02138671875,-1.0138671875,0.011322651815461682,96.4936466586077,24.070354099273683,0.8671040269732475,0,848.85833500272,20.87151997997387,9.610752650761203,46.133760670013125,10.05707701637868,4.632270314464808,0.313828125,,
114.19076474999996,500,,,,-0.02845703125,0.00572265625,-1.00064453125,0.017624594011139024,151.23218458165553,24.02189790725708,1.4032368406653406,0,1048.97778703704,33.708421536564735,18.488794121507798,54.936684845982235,8.18442846633607,4.493116842962068,0.21029296875,,
120.14260989999995,600,,,,-0.04609375,0.0351953125,-0.9890625,0.024384595705525328,213.48280082862823,23.945181045532227,2.0763447472453085,0,1234.5411931096799,49.71842768356264,30.10307809778892,60.584928118381086,7.099127061984292,4.296115589232626,0.1718359375,,
126.09612669999993,700,,,,-0.0273046875,0.01962890625,-1.00001953125,0.031138509116773003,278.4359030185159,23.84523805618286,2.9051614829897865,0,1405.3391137104,69.27433293947519,43.75922846703921,63.20439082201499,6.365994439625787,4.021483781706095,0.34837890625,,
132.0538914,800,,,,-0.07259765625,-0.0069140625,-0.95630859375,0.038321175690757193,344.36722540892924,23.731907749176024,3.8332091709971463,0,1553.30812769496,90.9696706187463,59.52401508720203,65.505952555018,5.787926810603373,3.789239296916259,0.4007421875,,
137.99618245,900,,,,-0.02728515625,0.01640625,-1.00470703125,0.04559047638579476,414.9828069575348,23.603145656585692,4.9295755454897945,0,1702.5337787409599,116.35366485639206,77.62149175472267,66.74118677546812,5.348056693087593,3.5679657665653495,0.654296875,,
143.9392341,1000,,,,-0.02251953125,0.01267578125,-0.99755859375,0.053432355252937255,490.1715802014134,23.469194450378417,6.042083685100088,0,1833.53819239608,141.802759640434,97.97267695141078,69.0996593093165,5.004331878399392,3.4572031348542747,0.436015625,,
149.86599259999994,1100,,,,-0.05205078125,0.002109375,-0.97251953125,0.06145574871621155,573.6142746322221,23.32639768600464,7.415925643146048,0,1958.7830195196,172.98691541353253,120.37636522215539,69.59234578712073,4.7670753426595605,3.3162678175070184,0.91751953125,,
155.82491124999996,1200,,,,-0.0345703125,0.01583984375,-0.99583984375,0.06874121420213003,633.5542813915306,23.18127311706543,8.860388519465936,0,2088.6355158684,205.39504997776345,143.5727417186359,69.91009357677935,4.413914962780056,3.084979697716775,0.43625,,
180.79707445000008,0,,,,0.0017578125,0.005234375,-0.99818359375,0.000054789853600608654,2.917686448637136,23.632968025207518,-0.006309058889746671,0,0,0.33303305429329266,0,0,0,0,0.0876171875,,
184.75766979999997,100,,,,-0.0258203125,0.0042578125,-0.99580078125,0.0007698983783982642,5.804062939785537,23.642182540893554,0.056448102369904635,0,180.32741831663998,1.3345521099263333,0.1424371661095583,11.606459199777253,34.3768293496561,5.035264824730576,0.1181640625,,
190.71986724999996,200,,,,-0.0231640625,0.01248046875,-1.000546875,0.0028161088650669854,22.305904822165406,23.642801151275634,0.21352329790592225,0,409.76840178455996,5.048298963626929,1.1539985172089071,23.204988502631153,19.62413309404824,4.482818479131095,0.1813671875,,
196.6889062,300,,,,-0.02267578125,0.00646484375,-0.9934375,0.006174697877680672,52.04237934663521,23.633251399993895,0.4741092354059212,0,626.64301463808,11.204734141526606,3.86956392916861,34.68884994586323,13.493862168014537,4.664956730087862,0.15271484375,,
202.6699347,400,,,,-0.0226171875,0.005,-1.00037109375,0.011358100908656743,94.66060157845618,23.61240131378174,0.8549905833601952,0,832.8362124693599,20.18838646542256,9.45924500839258,46.92449603366718,10.022561869678439,4.696140924772878,0.358671875,,
208.6704372,500,,,,-0.02115234375,0.013203125,-0.99611328125,0.0170114101523156,146.65927306497287,23.575017471313476,1.3522928294539458,0,1030.33767062568,31.88036007751553,17.526839014061505,55.10516799231222,8.378469171259324,4.610118628063902,0.1951171875,,
214.65597425000007,600,,,,-0.0203125,0.00341796875,-0.99541015625,0.023771222938849732,206.84705109114958,23.51971736907959,2.0321064683794945,0,1213.49252233056,47.79456675604155,28.846627181170533,60.40220848412888,7.175400684026865,4.331679932540802,0.19486328125,,
220.62185364999993,700,,,,-0.0382421875,0.0098828125,-0.992578125,0.030603900191474492,269.4187053064077,23.452583980560302,2.8076289317011804,0,1379.99693297136,65.84617217217658,42.23378121111936,64.19021518323402,6.381897513532186,4.094658446275906,0.31119140625,,
226.59818100000007,800,,,,-0.04068359375,0.00654296875,-0.99431640625,0.037036095811413046,333.32134791585077,23.379087734222413,3.7432759019732504,0,1531.31697911976,87.51441204764873,56.714969397266216,64.86303611690823,5.8786284269107005,3.8117812863033023,0.49529296875,,
232.5830054,900,,,,-0.031171875,0.01509765625,-0.9930078125,0.04478812276145959,407.4125215314328,23.289401359558106,4.820192405879504,0,1682.11342649256,112.25926208086423,75.33855707604751,67.13515576058056,5.409810748445809,3.6303948339770074,0.9773046875,,
238.5496080499999,1000,,,,-0.0227734375,0.0046484375,-1.00041015625,0.05215602096696583,476.32774591070597,23.192277870178224,5.916310574710377,0,1816.8877513319999,137.21273296431403,94.75907256058471,69.0771896463704,5.028171983378017,3.4724585007390294,0.53734375,,
244.5258035,1100,,,,-0.0300390625,0.01044921875,-0.9901953125,0.05938904285986897,554.1764412999587,23.072427520751955,7.221531111896049,0,1946.2166489052,166.6182487835445,115.58723987774452,69.38345735754973,4.796863073765171,3.3263415942043784,0.757109375,,
250.5039828500001,1200,,,,-0.055703125,0.0088671875,-0.9812890625,0.0675953065261502,621.2068342562688,22.938522338867188,8.711663753688347,0,2072.0897945594397,199.8327440061166,140.06355053203202,70.09764340421172,4.435868088784768,3.108980813383985,0.455234375,,
275.48378569999994,0,,,,0.00146484375,0.00505859375,-0.9941015625,0.00004147113233591451,2.5189689661351666,23.401434535980226,-0.004217587672173979,0,0,0.24517890255141592,0,0,0,0,0.09580078125,,
279.50937365000004,100,,,,-0.02013671875,0.01052734375,-0.9959765625,0.0006901967793224116,5.99164250612745,23.408624210357665,0.05447381876409064,0,178.44246272447998,1.2751553445387662,0.12344464500923881,19.017143758641396,40.24561711657994,5.1755455443016585,0.118359375,,
287.519372,300,,,,-0.0198828125,0.0151171875,-1.00099609375,0.006267616828944368,51.64625351609536,23.39655786514282,0.4717264232039444,0,620.1503898206399,11.036787370847957,3.8868286979632423,35.304873666167296,13.34367367099227,4.692086103501276,0.1505859375,,
293.51573585,400,,,,-0.0245703125,-0.002421875,-0.9987890625,0.010810501756013096,92.2577082675449,23.375187969207765,0.8441670182347296,0,825.2963901007199,19.732561397122193,8.922131047231474,45.30071720850676,10.369174091582098,4.684693429148946,0.39162109375,,
299.54944874999984,500,,,,-0.02888671875,0.00375,-0.995234375,0.016915500283251932,143.4494537393042,23.33812454223633,1.3431009325385102,0,1020.70345315464,31.345467099229513,17.266099212884715,55.17910638764319,8.317109345270165,4.58371399220417,0.19443359375,,
305.57082359999987,600,,,,-0.02853515625,0.00611328125,-0.99548828125,0.02289639474719302,202.44392780031194,23.28666446685791,1.9965799376368494,0,1201.24031098152,46.493651766455,27.505129567713517,59.207893178316546,7.368793442835935,4.358041977282796,0.25201171875,,
311.57172925000003,700,,,,-0.018984375,0.00458984375,-1.00443359375,0.02958654289107185,264.9711503607593,23.220607681274416,2.771589705646035,0,1368.0588808876798,64.35802952473662,40.47738381953295,62.95279177156511,6.550280470425379,4.120847802789029,0.28921875,,
317.5854903,800,,,,-0.0321875,0.00732421875,-0.99439453125,0.03657145327738395,325.9357235291062,23.142837772369386,3.66940708845854,0,1517.3892516888,84.92049010725667,55.491811613054196,65.3893989238639,5.874991952852277,3.840775943999136,0.5941796875,,
323.5899601499999,900,,,,0.00771484375,-0.00294921875,-0.9990234375,0.043844576630889705,396.2255624439276,23.047390899658204,4.719157240092761,0,1668.1856990616,108.76425281093405,73.14007655948608,67.26760884040944,5.41973152601845,3.6439200058358785,0.976640625,,
329.5921786000001,1000,,,,-0.0237890625,0.00208984375,-1.00921875,0.05149073472903801,469.8725245783748,22.945301036834717,5.8181660243868905,0,1799.92315100256,133.4994451671218,92.67784647427885,69.44322310312506,5.071294010465581,3.520779049969731,0.754765625,,
335.6012467499999,1100,,,,-0.03658203125,0.0178125,-1.00091796875,0.058269021618664256,542.4640656365045,22.834471435546874,7.100973665416251,0,1930.08980661672,162.14693925458326,112.46586879228421,69.36875670582147,4.824407335081875,3.3458191924998943,0.5255859375,,
340.44619935000003,0,,,,-0.00630859375,0.00486328125,-0.994375,0.0004705892096739,-1.151697444479403,23.27069799423218,0.0807677640952173,0,0.0,2.155533011912553,0.0,0.0,0.0,0.0,0.11958984375,,
340.44030324999994,100,,,,-0.0158984375,0.0033203125,-0.99119140625,0.0007320270781886,1.7178216348070523,23.27495441436768,0.0571837792545558,0,177.29054541815998,1.330949145263787,0.1302026025068932,12.015522531765944,18.62383341162716,1.7525812960425833,0.11421875,,
