vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
2.0,2.0,4,0.695652186870575,5.19,6.02,0.02,0.02,5.4299375,-4.898125,-6.0249375,-107.01423876105665,0.17975000000000005,[0. 0.],[0. 0.],[4.77 3.74],[1.5 1.5]
2.0,2.0,5,0.695652186870575,5.17,13.11,0.0,0.21,5.6573125,-5.1036874999999995,-13.094125,-115.79340210897959,0.17037500000000513,[0. 0.],[0. 0.],[5.42 4.85],[1.5 1.5]
2.0,2.25,1,0.0,5.4,7.22,0.19,0.43,,,,,,[0. 0.],[0. 0.],[6.61 2.47],[1.5 1.5]
2.0,2.25,2,0.9583333134651184,4.69,6.48,0.01,0.0,5.239173913043479,-5.317391304347827,-6.478304347826088,-126.81531491782587,0.18086956521738992,[0. 0.],[0. 0.],[6.4  3.59],[1.5 1.5]
2.0,2.25,3,0.9166666865348816,5.1,5.57,0.01,0.0,5.423181818181818,-5.504136363636364,-5.565681818181818,-111.19710757395946,0.18272727272727385,[0. 0.],[0. 0.],[3.28 2.3 ],[1.5 1.5]
2.0,2.25,4,0.875,4.89,3.95,0.03,0.0,5.401666666666667,-5.4816666666666665,-3.946285714285714,-107.39694415754673,0.21257142857142985,[0. 0.],[0. 0.],[2.79 4.37],[1.5 1.5]
2.0,2.25,5,0.5714285969734192,5.13,3.41,0.0,0.72,5.4145,-5.495833333333333,-3.4559166666666665,-96.99029184689819,0.20533333333333773,[0. 0.],[0. 0.],[4.59 3.91],[1.5 1.5]
2.0,2.5,0,0.0,5.54,0.33,0.03,0.0,,,,,,[0. 0.],[0. 0.],[4.44 1.63],[1.5 1.5]
2.0,2.5,1,0.7083333134651184,4.87,3.64,0.0,0.01,5.267352941176471,-5.940470588235294,-3.641235294117647,-113.09657111984633,0.22141176470588392,[0. 0.],[0. 0.],[1.65 3.85],[1.5 1.5]
2.0,2.5,2,0.7083333134651184,5.17,6.75,0.02,0.05,5.561705882352941,-6.2712941176470585,-6.733235294117647,-107.1547529821352,0.1617647058823571,[0. 0.],[0. 0.],[1.22 5.69],[1.5 1.5]
2.0,2.5,4,0.5833333134651184,5.34,7.8,0.0,0.08,5.779714285714286,-6.517571428571428,-7.8137857142857134,-106.21932880724997,0.15000000000000097,[0. 0.],[0. 0.],[3.08 5.12],[1.5 1.5]
2.0,2.5,5,0.8947368264198303,4.6,4.63,0.03,0.0,5.192411764705883,-5.8556470588235285,-4.629,-119.57411549330953,0.20541176470588277,[0. 0.],[0. 0.],[1.37 4.11],[1.5 1.5]
2.0,2.75,0,0.7727272510528564,5.0,2.75,0.01,0.22,5.309705882352941,-6.585823529411765,-2.7062941176470585,-109.59268279089571,0.24035294117647132,[0. 0.],[0. 0.],[7.   2.66],[1.5 1.5]
2.0,2.75,1,0.523809552192688,5.06,3.11,0.0,0.34,5.3460909090909094,-6.633909090909091,-3.4481818181818182,-110.7544341783414,0.23581818181818515,[0. 0.],[0. 0.],[1.23 6.33],[1.5 1.5]
2.0,2.75,2,0.8636363744735718,4.72,3.38,0.01,0.04,5.145,-6.382842105263157,-3.3701052631578947,-114.7918093674934,0.24421052631579357,[0. 0.],[0. 0.],[5.02 1.53],[1.5 1.5]
2.0,2.75,3,0.5652173757553101,5.3,6.1,0.0,0.0,5.663,-7.024307692307692,-6.0965384615384615,-100.66375465388805,0.16892307692307854,[0. 0.],[0. 0.],[5.74 2.26],[1.5 1.5]
2.0,2.75,4,,3.79,7.85,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.25 6.43],[1.5 1.5]
2.0,2.75,5,0.800000011920929,4.88,4.09,0.0,0.01,5.2915,-6.5635625,-4.0886875,-108.37308183596487,0.20424999999999904,[0. 0.],[0. 0.],[3.87 3.79],[1.5 1.5]
2.25,0.0,0,0.3913043439388275,4.34,4.89,0.1,0.0,4.828111111111111,0.0012222222222222222,-4.891,-145.85571630665365,0.23333333333333586,[0. 0.],[0. 0.],[4.82 4.02],[1.5 1.5]
2.25,0.0,1,0.6086956262588501,4.53,8.76,0.0,0.26,5.005571428571429,0.0015000000000000002,-8.766,-148.03871638730524,0.19699999999999815,[0. 0.],[0. 0.],[4.55 4.6 ],[1.5 1.5]
2.25,0.0,2,0.13333334028720856,4.83,3.69,0.59,0.27,5.149000000000001,0.0005,-3.702,-108.52427237952418,0.22799999999999976,[0. 0.],[0. 0.],[4.53 4.11],[1.5 1.5]
2.25,0.0,3,0.3499999940395355,4.21,6.2,0.01,0.0,4.562428571428572,0.0007142857142857143,-6.2015714285714285,-125.29270557212524,0.22971428571428223,[0. 0.],[0. 0.],[3.22 4.63],[1.5 1.5]
2.25,0.0,4,0.4166666567325592,4.55,3.15,0.01,0.0,5.0666,0.0007,-3.1532,-111.4872876633456,0.24220000000000824,[0. 0.],[0. 0.],[1.85 4.79],[1.5 1.5]
2.25,0.0,5,0.5833333134651184,4.45,10.59,0.0,0.01,4.8988571428571435,0.0010714285714285715,-10.591499999999998,-156.0148788473071,0.19971428571429733,[0. 0.],[0. 0.],[5.59 4.22],[1.5 1.5]
2.25,0.25,0,0.5416666865348816,4.51,3.89,0.0,0.03,5.153384615384615,-0.5213846153846154,-3.880846153846153,-109.81161102074898,0.21723076923076798,[0. 0.],[0. 0.],[5.07 5.9 ],[1.5 1.5]
2.25,0.25,1,0.10000000149011612,4.01,3.7,0.0,0.09,4.579,-0.461,-3.7119999999999997,-170.93887767749825,0.27599999999999625,[0. 0.],[0. 0.],[4.04 3.5 ],[1.5 1.5]
2.25,0.25,2,0.0833333358168602,5.44,5.29,0.69,1.65,5.452000000000001,-0.552,-7.705,-129.18308317771644,0.16799999999999216,[0. 0.],[0. 0.],[4.8 4.2],[1.5 1.5]
2.25,0.25,3,0.2380952388048172,4.65,6.51,0.18,0.06,5.0144,-0.5078,-6.494400000000001,-136.74073322622763,0.20519999999999747,[0. 0.],[0. 0.],[3.49 6.18],[1.5 1.5]
2.25,0.25,4,0.4166666567325592,4.7,7.16,0.0,0.09,5.018299999999999,-0.5075,-7.172499999999999,-156.17565485856147,0.19559999999999872,[0. 0.],[0. 0.],[5.92 4.05],[1.5 1.5]
2.25,0.25,5,0.0,6.26,0.88,0.06,0.0,,,,,,[0. 0.],[0. 0.],[4.6  1.97],[1.5 1.5]
2.25,0.5,0,0.3636363744735718,5.06,6.17,0.01,0.69,5.30325,-1.0736249999999998,-6.0131250000000005,-115.46333128968593,0.1822499999999998,[0. 0.],[0. 0.],[3.96 6.13],[1.5 1.5]
2.25,0.5,1,0.5,4.74,2.85,0.0,0.05,5.144333333333335,-1.0416666666666667,-2.8530833333333336,-104.81739301623684,0.2383333333333324,[0. 0.],[0. 0.],[3.98 6.72],[1.5 1.5]
2.25,0.5,2,0.3333333432674408,4.55,6.14,0.0,0.0,4.853375,-0.982375,-6.13825,-152.47770754733534,0.2182499999999976,[0. 0.],[0. 0.],[2.47 3.15],[1.5 1.5]
2.25,0.5,3,0.43478259444236755,4.84,4.64,0.02,0.03,5.2019,-1.0534,-4.9427,-114.29755739048986,0.21240000000000236,[0. 0.],[0. 0.],[5.6  2.94],[1.5 1.5]
2.25,0.5,4,0.3478260934352875,4.65,6.82,0.0,0.01,5.15925,-1.0441250000000002,-6.812749999999999,-126.81083945095806,0.1852500000000008,[0. 0.],[0. 0.],[6.69 3.18],[1.5 1.5]
2.25,0.5,5,0.3913043439388275,4.86,8.68,0.01,0.07,5.243777777777778,-1.062,-8.64411111111111,-136.35850314306046,0.17955555555555552,[0. 0.],[0. 0.],[5.07 5.71],[1.5 1.5]
2.25,0.75,0,0.47826087474823,4.39,5.71,0.0,0.02,4.84590909090909,-1.4720909090909091,-5.701727272727273,-152.08507814620654,0.21454545454545587,[0. 0.],[0. 0.],[4.   4.88],[1.5 1.5]
2.25,0.75,1,0.0,7.18,1.27,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.4  1.37],[1.5 1.5]
2.25,0.75,2,0.695652186870575,4.6,4.07,0.0,0.06,5.1648125,-1.569,-4.0795625,-107.214603833072,0.21624999999999972,[0. 0.],[0. 0.],[1.69 3.42],[1.5 1.5]
2.25,0.75,3,0.3333333432674408,5.05,4.22,0.0,0.0,5.331125,-1.6201249999999998,-4.218,-106.62837312167701,0.20649999999999125,[0. 0.],[0. 0.],[1.39 4.71],[1.5 1.5]
2.25,0.75,4,0.550000011920929,4.73,3.66,0.0,0.68,5.172,-1.570818181818182,-3.2817272727272733,-110.77390250322195,0.233636363636369,[0. 0.],[0. 0.],[5.59 6.59],[1.5 1.5]
2.25,0.75,5,0.3913043439388275,4.81,4.8,0.02,0.0,5.200333333333334,-1.5793333333333333,-4.799,-113.94416757670878,0.2042222222222247,[0. 0.],[0. 0.],[5.76 2.71],[1.5 1.5]
2.25,1.0,0,0.47826087474823,4.91,2.78,0.0,0.0,5.177363636363636,-2.0968181818181817,-2.781090909090909,-110.6657161740027,0.23854545454546897,[0. 0.],[0. 0.],[5.88 2.41],[1.5 1.5]
2.25,1.0,1,1.0,4.41,4.45,0.0,0.05,4.9230909090909085,-1.9944090909090908,-4.4225,-91.33804047365567,0.22918181818182728,[0. 0.],[0. 0.],[2.66 6.97],[1.5 1.5]
2.25,1.0,2,0.47058823704719543,4.26,8.95,0.02,0.15,4.81125,-1.9507499999999998,-9.039124999999999,-93.09397066208888,0.20224999999999937,[0. 0.],[0. 0.],[2.01 6.53],[1.5 1.5]
2.25,1.0,3,0.699999988079071,4.38,6.15,0.01,0.28,4.800857142857143,-1.943642857142857,-6.259857142857142,-84.2829559587523,0.22242857142856767,[0. 0.],[0. 0.],[3.06 3.3 ],[1.5 1.5]
2.25,1.0,4,0.5714285969734192,4.7,6.52,0.0,0.0,5.0032499999999995,-2.02675,-6.522000000000001,-138.27758906259234,0.1993333333333318,[0. 0.],[0. 0.],[2.75 6.14],[1.5 1.5]
2.25,1.0,5,0.5,4.76,6.63,0.01,0.0,5.13225,-2.0790833333333336,-6.627916666666668,-132.11823234381185,0.1976666666666702,[0. 0.],[0. 0.],[3.95 6.24],[1.5 1.5]
2.25,1.25,0,0.6086956262588501,4.89,3.06,0.06,0.12,5.252428571428572,-2.658785714285714,-3.0349285714285714,-104.91229239525855,0.22914285714285906,[0. 0.],[0. 0.],[2.79 1.57],[1.5 1.5]
2.25,1.25,1,0.875,4.81,4.39,0.0,0.26,5.170190476190475,-2.618,-4.426380952380954,-119.74130857955258,0.20695238095238078,[0. 0.],[0. 0.],[3.97 6.53],[1.5 1.5]
2.25,1.25,2,0.0,4.14,6.0,0.0,0.12,,,,,,[0. 0.],[0. 0.],[5.89 6.38],[1.5 1.5]
2.25,1.25,3,0.8333333134651184,4.8,3.52,0.01,0.0,5.246199999999999,-2.6564,-3.5206500000000007,-107.51987016489348,0.22040000000000193,[0. 0.],[0. 0.],[1.38 6.62],[1.5 1.5]
2.25,1.25,4,0.9545454382896423,4.42,7.04,0.0,0.08,4.929571428571428,-2.496142857142858,-7.055666666666665,-118.17364662910992,0.19495238095236442,[0. 0.],[0. 0.],[4.29 4.27],[1.5 1.5]
2.25,1.25,5,0.75,4.93,6.33,0.01,0.0,5.328,-2.697666666666667,-6.334500000000001,-116.18790223753714,0.18388888888888869,[0. 0.],[0. 0.],[2.68 5.4 ],[1.5 1.5]
2.25,1.5,0,0.8333333134651184,4.83,6.37,0.0,0.03,5.15925,-3.1362,-6.355500000000001,-130.1892869423936,0.18940000000000054,[0. 0.],[0. 0.],[1.34 6.49],[1.5 1.5]
2.25,1.5,1,,3.31,7.73,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.96 4.35],[1.5 1.5]
2.25,1.5,3,0.7916666865348816,5.12,6.48,0.1,0.19,5.4765263157894735,-3.327842105263158,-6.432052631578948,-110.17238688999834,0.17842105263157948,[0. 0.],[0. 0.],[3.46 2.33],[1.5 1.5]
2.25,1.5,4,0.695652186870575,5.17,7.32,0.0,0.04,5.612,-3.411375,-7.3230625,-107.47209218362975,0.16562499999999927,[0. 0.],[0. 0.],[3.68 4.09],[1.5 1.5]
2.25,1.5,5,0.7083333134651184,5.07,4.97,0.0,0.2,5.431058823529412,-3.3003529411764703,-4.924411764705883,-105.84832640720755,0.1956470588235288,[0. 0.],[0. 0.],[5.34 2.41],[1.5 1.5]
2.25,1.75,0,0.9047619104385376,4.69,3.89,0.0,0.0,5.054842105263157,-3.5852631578947363,-3.8902631578947364,-118.61941347847396,0.2193684210526304,[0. 0.],[0. 0.],[1.44 3.76],[1.5 1.5]
2.25,1.75,1,0.875,4.85,3.92,0.02,0.01,5.151142857142857,-3.651666666666666,-3.9163333333333337,-115.62511099518055,0.21647619047618993,[0. 0.],[0. 0.],[5.81 1.2 ],[1.5 1.5]
2.25,1.75,3,0.739130437374115,4.82,4.54,0.15,0.08,5.134,-3.6408823529411762,-4.512117647058824,-133.05989591227015,0.21776470588235164,[0. 0.],[0. 0.],[3.73 2.47],[1.5 1.5]
2.25,1.75,4,1.0,4.19,4.81,0.0,0.23,4.805363636363636,-3.4092727272727275,-4.858272727272728,-142.34564437540553,0.225090909090909,[0. 0.],[0. 0.],[2.44 1.42],[1.5 1.5]
2.25,1.75,5,0.95652174949646,4.86,7.17,0.03,0.74,5.262090909090909,-3.7303181818181823,-6.920727272727271,-117.0898120805578,0.18554545454545168,[0. 0.],[0. 0.],[3.82 3.15],[1.5 1.5]
2.25,2.0,0,0.9166666865348816,4.81,2.97,0.01,0.0,5.120454545454546,-4.1499999999999995,-2.975,-117.55840455697344,0.245090909090911,[0. 0.],[0. 0.],[5.58 3.05],[1.5 1.5]
2.25,2.0,2,,3.52,7.19,0.0,0.01,,,,,,[0. 0.],[0. 0.],[1.57 6.45],[1.5 1.5]
2.25,2.0,3,,3.33,8.99,0.02,0.04,,,,,,[0. 0.],[0. 0.],[1.91 6.4 ],[1.5 1.5]
2.25,2.0,4,0.875,5.12,11.78,0.0,0.42,5.570952380952382,-4.515095238095238,-11.619571428571428,-120.97904494469566,0.16799999999999876,[0. 0.],[0. 0.],[4.75 5.16],[1.5 1.5]
2.25,2.25,0,0.8260869383811951,4.96,8.08,0.02,0.01,5.387473684210526,-4.912421052631579,-8.077526315789475,-134.1998780283315,0.17610526315789582,[0. 0.],[0. 0.],[1.92 6.92],[1.5 1.5]
2.25,2.25,1,0.190476194024086,5.21,2.58,0.0,0.04,5.293,-4.82525,-2.57625,-94.22413169490466,0.23650000000000215,[0. 0.],[0. 0.],[2.93 1.82],[1.5 1.5]
2.25,2.25,2,0.9047619104385376,4.57,3.46,0.0,0.0,5.0232631578947355,-4.581894736842105,-3.459736842105263,-125.66005650286738,0.23684210526315888,[0. 0.],[0. 0.],[2.71 3.75],[1.5 1.5]
2.25,2.25,3,0.4285714328289032,4.64,4.0,0.0,0.0,4.975999999999999,-4.538555555555556,-3.9907777777777778,-102.25112913425278,0.21577777777777976,[0. 0.],[0. 0.],[2.33 2.87],[1.5 1.5]
2.25,2.25,5,0.9047619104385376,4.61,6.24,0.01,0.03,5.079894736842105,-4.632684210526316,-6.244052631578946,-138.07980832683987,0.19905263157894662,[0. 0.],[0. 0.],[5.57 1.07],[1.5 1.5]
2.25,2.5,0,1.0,4.49,3.69,0.01,0.01,4.8919999999999995,-4.956136363636364,-3.6884999999999994,-132.77916265890136,0.24000000000000135,[0. 0.],[0. 0.],[1.07 3.55],[1.5 1.5]
2.25,2.5,1,0.9583333134651184,4.82,3.46,0.01,0.0,5.120434782608695,-5.188434782608695,-3.456391304347826,-112.54183634351068,0.2278260869565215,[0. 0.],[0. 0.],[5.16 3.32],[1.5 1.5]
2.25,2.5,2,0.761904776096344,4.9,5.68,0.02,0.02,5.2849375,-5.3550625,-5.6845625,-127.13991064721313,0.1978749999999961,[0. 0.],[0. 0.],[4.73 5.68],[1.5 1.5]
2.25,2.5,5,0.9583333134651184,4.84,4.24,0.0,0.01,5.172478260869565,-5.241086956521738,-4.234434782608696,-118.41380505201606,0.21026086956521423,[0. 0.],[0. 0.],[6.81 5.05],[1.5 1.5]
2.25,2.75,0,0.8888888955116272,4.71,2.22,0.0,0.0,5.114062499999999,-5.6995000000000005,-2.2215625,-112.95907095223495,0.27725,[0. 0.],[0. 0.],[2.59 4.36],[1.5 1.5]
2.25,2.75,1,0.5833333134651184,5.37,6.87,0.0,0.01,5.9154285714285715,-6.593285714285714,-6.873857142857142,-103.3114588435694,0.16171428571427832,[0. 0.],[0. 0.],[6.47 4.69],[1.5 1.5]
2.25,2.75,2,0.8260869383811951,4.76,5.43,0.0,0.07,5.174263157894736,-5.766894736842105,-5.423684210526315,-127.21659135068282,0.20157894736842116,[0. 0.],[0. 0.],[1.11 2.19],[1.5 1.5]
2.25,2.75,3,1.0,4.54,3.25,0.0,0.0,4.974681818181818,-5.545181818181818,-3.2551818181818177,-127.88710516445347,0.24900000000000022,[0. 0.],[0. 0.],[2.42 3.17],[1.5 1.5]
2.25,2.75,4,1.0,4.74,7.05,0.0,0.05,5.1732,-5.7661500000000006,-7.037850000000001,-117.3717002755699,0.18630000000000296,[0. 0.],[0. 0.],[3.43 6.1 ],[1.5 1.5]
2.5,0.0,0,0.3913043439388275,4.32,4.42,0.01,0.0,4.793333333333333,0.0017777777777777779,-4.415222222222223,-148.56897622287696,0.24577777777778287,[0. 0.],[0. 0.],[5.14 4.42],[1.5 1.5]
2.5,0.0,1,0.3636363744735718,4.35,5.19,0.0,0.01,4.70975,0.00125,-5.192125000000001,-121.40057704975278,0.22874999999999934,[0. 0.],[0. 0.],[1.35 4.41],[1.5 1.5]
2.5,0.0,2,0.5263158082962036,4.32,8.15,0.0,0.1,4.7975,0.0010999999999999998,-8.133399999999998,-163.520197986662,0.20599999999999774,[0. 0.],[0. 0.],[5.13 1.25],[1.5 1.5]
2.5,0.0,3,0.0,3.93,0.33,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.26 1.47],[1.5 1.5]
2.5,0.0,5,0.30434781312942505,4.56,2.85,0.0,0.38,4.988428571428571,0.0017142857142857144,-2.899142857142857,-107.24912766465557,0.2497142857143006,[0. 0.],[0. 0.],[1.92 2.21],[1.5 1.5]
2.5,0.25,0,0.2777777910232544,4.07,6.58,0.0,0.86,4.591399999999999,-0.4206,-6.2886,-113.60905408695378,0.23319999999999935,[0. 0.],[0. 0.],[4.35 5.27],[1.5 1.5]
2.5,0.25,1,0.2916666567325592,4.51,4.56,0.02,0.05,4.926714285714286,-0.45157142857142857,-4.561857142857143,-123.24843236840957,0.22828571428570804,[0. 0.],[0. 0.],[5.44 1.45],[1.5 1.5]
2.5,0.25,2,0.3684210479259491,4.33,9.26,0.0,0.49,4.866428571428572,-0.44585714285714284,-9.371857142857142,-130.1350706025985,0.19799999999999937,[0. 0.],[0. 0.],[6.75 4.56],[1.5 1.5]
2.5,0.25,3,0.0,7.39,1.56,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.13 1.69],[1.5 1.5]
2.5,0.25,4,0.52173912525177,4.45,6.97,0.17,0.0,4.746416666666668,-0.43524999999999997,-6.970333333333333,-138.1587217866513,0.2176666666666668,[0. 0.],[0. 0.],[6.62 6.62],[1.5 1.5]
2.5,0.25,5,0.3333333432674408,4.49,4.72,0.03,0.0,5.011625,-0.4595,-4.715999999999999,-131.98574739994527,0.2242500000000005,[0. 0.],[0. 0.],[6.4  4.58],[1.5 1.5]
2.5,0.5,0,0.4166666567325592,4.92,5.83,0.0,0.04,5.175400000000001,-0.9501000000000002,-5.810300000000001,-119.06920561790707,0.18900000000001568,[0. 0.],[0. 0.],[6.83 5.95],[1.5 1.5]
2.5,0.5,1,0.375,4.52,4.92,0.0,0.08,5.06,-0.928888888888889,-4.965666666666667,-124.5425722947279,0.20844444444445445,[0. 0.],[0. 0.],[5.16 1.23],[1.5 1.5]
2.5,0.5,2,0.5714285969734192,4.36,11.18,0.0,2.6,4.866499999999999,-0.8940833333333335,-10.859000000000002,-172.86313802331048,0.20416666666665742,[0. 0.],[0. 0.],[2.12 6.04],[1.5 1.5]
2.5,0.5,3,0.3181818127632141,4.62,3.0,0.0,0.04,5.036285714285714,-0.924142857142857,-3.0025714285714287,-101.26612761808849,0.2394285714285735,[0. 0.],[0. 0.],[5.43 3.42],[1.5 1.5]
2.5,0.5,4,0.30434781312942505,4.62,7.79,0.05,1.7,4.948571428571428,-0.9088571428571429,-7.991428571428572,-154.8777885969352,0.20257142857142746,[0. 0.],[0. 0.],[5.82 5.02],[1.5 1.5]
2.5,0.5,5,0.3181818127632141,4.39,9.09,0.04,0.07,4.8111428571428565,-0.8828571428571428,-9.127,-168.30858509506592,0.21028571428571347,[0. 0.],[0. 0.],[4.11 5.04],[1.5 1.5]
2.5,0.75,0,0.375,4.74,6.12,0.02,0.04,5.226111111111111,-1.4409999999999998,-6.123444444444444,-132.32589563937697,0.18822222222222193,[0. 0.],[0. 0.],[4.09 4.63],[1.5 1.5]
2.5,0.75,1,0.5416666865348816,4.6,6.77,0.01,0.01,5.274538461538461,-1.4535384615384612,-6.7702307692307695,-122.52541558380815,0.19184615384614837,[0. 0.],[0. 0.],[6.52 6.81],[1.5 1.5]
2.5,0.75,2,0.3529411852359772,4.6,1.59,0.0,0.01,5.014833333333333,-1.3825,-1.5898333333333332,-102.80137557026751,0.30799999999999833,[0. 0.],[0. 0.],[2.56 1.8 ],[1.5 1.5]
2.5,0.75,3,0.375,4.6,4.21,0.02,0.0,5.052777777777777,-1.393,-4.2073333333333345,-116.64562407234274,0.2246666666666658,[0. 0.],[0. 0.],[2.59 3.83],[1.5 1.5]
2.5,0.75,4,0.375,4.48,5.88,0.01,0.0,4.855222222222222,-1.3373333333333333,-5.879555555555555,-151.63818337821752,0.21466666666666218,[0. 0.],[0. 0.],[2.49 1.62],[1.5 1.5]
2.5,0.75,5,0.695652186870575,4.61,2.07,0.01,0.01,4.965624999999999,-1.3694375,-2.061375,-105.7591372379745,0.27900000000000075,[0. 0.],[0. 0.],[6.52 1.9 ],[1.5 1.5]
2.5,1.0,0,0.07692307978868484,5.38,4.16,2.05,1.21,5.091,-1.8719999999999999,-3.6239999999999997,-110.45613122565928,0.24399999999999622,[0. 0.],[0. 0.],[3.44 4.56],[1.5 1.5]
2.5,1.0,1,0.8571428656578064,3.88,3.88,0.0,0.13,4.307166666666667,-1.5824166666666668,-3.881166666666667,17.915860825621706,0.30783333333334895,[0. 0.],[0. 0.],[1.59 1.56],[1.5 1.5]
2.5,1.0,2,0.6086956262588501,4.88,3.85,0.04,0.12,5.1378571428571425,-1.890142857142857,-3.864928571428571,-111.50639897208791,0.22685714285714603,[0. 0.],[0. 0.],[4.43 4.87],[1.5 1.5]
2.5,1.0,3,0.7083333134651184,4.74,3.23,0.02,0.0,5.138411764705883,-1.8896470588235295,-3.230294117647059,-106.51147642764491,0.225058823529403,[0. 0.],[0. 0.],[3.57 3.04],[1.5 1.5]
2.5,1.0,4,0.7916666865348816,4.96,6.88,0.01,0.0,5.329052631578947,-1.9607368421052631,-6.881,-126.20367241407011,0.18252631578947762,[0. 0.],[0. 0.],[4.59 6.75],[1.5 1.5]
2.5,1.0,5,0.0,4.77,0.28,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.59 1.64],[1.5 1.5]
2.5,1.25,0,0.9130434989929199,4.74,3.46,0.0,0.02,5.179619047619047,-2.382428571428571,-3.5149523809523813,-110.4991451094639,0.2239999999999909,[0. 0.],[0. 0.],[5.65 1.04],[1.5 1.5]
2.5,1.25,1,0.0,5.12,0.3,0.28,0.0,,,,,,[0. 0.],[0. 0.],[2.55 2.08],[1.5 1.5]
2.5,1.25,2,0.0,4.94,0.3,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.26 1.08],[1.5 1.5]
2.5,1.25,3,1.0,4.56,3.13,0.0,0.01,5.045958333333334,-2.3195833333333336,-3.1465833333333335,-111.80401528190254,0.2372500000000016,[0. 0.],[0. 0.],[4.21 6.64],[1.5 1.5]
2.5,1.25,4,0.5714285969734192,4.99,7.05,0.04,0.01,5.273666666666666,-2.424416666666667,-7.050999999999999,-143.44372808530633,0.19016666666666845,[0. 0.],[0. 0.],[3.4  6.85],[1.5 1.5]
2.5,1.25,5,0.9130434989929199,4.85,4.05,0.03,0.01,5.15642857142857,-2.3709523809523807,-4.04852380952381,-116.21045377306395,0.2177142857142872,[0. 0.],[0. 0.],[4.55 4.46],[1.5 1.5]
2.5,1.5,0,0.695652186870575,4.96,3.65,0.0,0.0,5.255750000000001,-2.8993124999999997,-3.651,-103.52680123709341,0.22412499999999547,[0. 0.],[0. 0.],[5.08 3.52],[1.5 1.5]
2.5,1.5,1,0.21739129722118378,5.55,7.6,0.0,0.05,5.9578,-3.2898000000000005,-7.582599999999999,-106.57660532532596,0.16680000000000064,[0. 0.],[0. 0.],[5.45 6.41],[1.5 1.5]
2.5,1.5,3,0.7142857313156128,4.99,4.71,0.01,0.55,5.233933333333334,-2.887066666666667,-4.566333333333334,-110.94722045081038,0.20079999999999706,[0. 0.],[0. 0.],[3.91 1.24],[1.5 1.5]
2.5,1.5,5,0.739130437374115,5.0,6.24,0.01,0.09,5.393529411764706,-2.9756470588235295,-6.2934117647058825,-120.75114908543458,0.17776470588235296,[0. 0.],[0. 0.],[3.41 6.91],[1.5 1.5]
2.5,1.75,0,0.8695651888847351,4.62,3.86,0.0,0.05,5.028600000000001,-3.2368999999999994,-3.8606500000000006,-126.73885636525931,0.22999999999999834,[0. 0.],[0. 0.],[4.46 1.4 ],[1.5 1.5]
2.5,1.75,1,0.875,4.96,5.11,0.02,0.0,5.245952380952382,-3.377952380952381,-5.115809523809525,-128.78155714996598,0.20619047619047542,[0. 0.],[0. 0.],[6.3  3.51],[1.5 1.5]
2.5,1.75,2,1.0,4.39,6.98,0.0,0.02,4.832090909090908,-3.109272727272727,-6.988181818181818,-121.32642286415981,0.20309090909090968,[0. 0.],[0. 0.],[2.98 6.46],[1.5 1.5]
2.5,1.75,3,0.5454545617103577,4.87,2.11,0.01,0.0,5.06025,-3.25825,-2.1055833333333336,-108.5296136240372,0.2781666666666662,[0. 0.],[0. 0.],[3.81 5.13],[1.5 1.5]
2.5,1.75,4,0.8260869383811951,5.12,7.65,0.01,0.01,5.616684210526316,-3.6155789473684203,-7.651315789473684,-120.02474756572464,0.17094736842105165,[0. 0.],[0. 0.],[2.52 4.95],[1.5 1.5]
2.5,1.75,5,1.0,4.42,3.97,0.0,0.01,4.879434782608696,-3.141260869565217,-3.9608260869565206,-136.6570221016228,0.23556521739130215,[0. 0.],[0. 0.],[2.29 5.01],[1.5 1.5]
2.5,2.0,0,1.0,5.01,6.56,0.05,0.03,5.468875000000001,-4.024125000000001,-6.5683333333333325,-118.79981005006287,0.1829166666666652,[0. 0.],[0. 0.],[5.9  3.28],[1.5 1.5]
2.5,2.0,1,0.52173912525177,5.42,6.53,0.01,0.01,5.78925,-4.258666666666667,-6.528500000000001,-106.27030504278373,0.1741666666666634,[0. 0.],[0. 0.],[2.03 4.42],[1.5 1.5]
2.5,2.0,2,0.8181818127632141,4.57,2.22,0.0,0.01,4.943944444444444,-3.637722222222222,-2.2183333333333337,-108.27961456563277,0.27566666666666667,[0. 0.],[0. 0.],[2.68 3.9 ],[1.5 1.5]
2.5,2.0,3,0.5833333134651184,5.12,4.11,0.01,0.12,5.323285714285713,-3.915071428571429,-4.113428571428572,-109.12135439733045,0.21014285714285894,[0. 0.],[0. 0.],[5.93 3.61],[1.5 1.5]
2.5,2.0,4,0.9583333134651184,4.71,4.11,0.0,0.01,5.1361304347826096,-3.777869565217391,-4.114217391304347,-113.99434031794257,0.21486956521738945,[0. 0.],[0. 0.],[4.16 3.67],[1.5 1.5]
