k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,834.594,-1.366,0.000,--,--,--,0.066,-0.038,0.986,1.948,0.032,0.064,-0.032,0.084,-0.030,0.995,-0.090,-0.700,-0.042,-3.345,9.583,-3.783,False,False,0.000,0.000,0.000,16.942,-0.030,-1.783,1.093,0.521,0.225,0.949,0.215,13.552,12.801,14.521,11.535,60924,60302,63284,56098,0.271,0.000,0.968,1.991,0.000,0.204,0.000,0.000,3.000,3.500,--
0,0,834.613,-1.366,0.000,--,--,--,0.107,-0.038,0.987,1.971,0.041,0.112,-0.033,0.077,-0.030,0.996,-0.100,-0.860,-0.062,-3.530,8.782,-3.772,False,False,0.000,0.000,0.000,9.711,-0.038,-1.806,1.092,0.525,0.266,1.115,0.239,13.732,13.386,14.893,11.452,61694,61206,64382,56216,0.311,0.000,0.973,1.991,0.000,0.264,0.000,0.000,3.000,3.500,--
0,0,834.633,-1.366,0.000,--,--,--,0.148,-0.039,0.990,1.993,0.050,0.176,-0.035,0.071,-0.030,0.996,-0.130,-0.820,-0.062,-3.714,7.980,-3.759,False,False,0.000,0.000,0.000,6.184,-0.047,-1.830,1.092,0.525,0.266,1.115,0.239,13.579,14.029,14.787,11.603,61694,61206,64382,56216,0.371,0.000,0.982,1.991,0.000,0.354,0.000,0.000,3.000,3.500,--
0,0,834.650,-1.366,0.000,--,--,--,0.189,-0.039,0.993,2.012,0.057,0.251,-0.036,0.064,-0.030,0.997,-0.090,-0.760,-0.075,-3.899,7.180,-3.743,False,False,0.000,0.000,0.000,4.312,-0.054,-1.854,1.086,0.522,0.404,0.967,0.256,14.041,13.445,14.971,11.266,62174,60880,64008,55884,0.430,0.000,0.994,1.991,0.000,0.444,0.000,0.000,3.000,3.500,--
0,0,834.671,-1.366,0.000,--,--,--,0.231,-0.039,0.999,2.026,0.072,0.335,-0.037,0.057,-0.030,0.997,-0.070,-0.600,-0.113,-4.084,6.380,-3.724,False,False,0.000,0.000,0.000,3.224,-0.067,-1.875,1.080,0.516,0.293,0.733,0.298,13.975,13.176,14.875,11.480,61632,58800,63044,55044,0.450,0.000,0.999,1.991,0.000,0.474,0.000,0.000,3.000,3.500,--
0,0,834.692,-1.366,0.000,--,--,--,0.272,-0.039,1.006,2.036,0.087,0.428,-0.037,0.051,-0.030,0.998,0.020,-0.440,-0.115,-4.104,5.744,-3.702,False,False,0.000,0.000,0.000,2.507,-0.082,-1.896,1.073,0.507,0.082,0.313,0.303,14.102,12.057,14.374,11.589,60430,56092,61164,54648,0.510,0.000,1.015,1.991,0.000,0.564,0.000,0.000,3.000,3.500,--
0,0,834.715,-1.366,0.000,--,--,--,0.314,-0.038,1.014,2.041,0.098,0.528,-0.037,0.047,-0.032,0.998,0.080,-0.250,-0.046,-4.113,5.262,-3.843,False,False,0.000,0.000,0.000,2.016,-0.093,-1.918,1.069,0.501,0.164,0.276,0.236,13.788,12.221,14.007,11.520,59112,55852,59472,54274,0.530,0.000,1.020,1.991,0.000,0.594,0.000,0.000,3.000,3.500,--
0,0,834.726,-1.366,0.000,--,--,--,0.335,-0.038,1.020,2.043,0.106,0.578,-0.037,0.046,-0.032,0.998,0.130,-0.240,-0.038,-4.118,5.103,-3.837,False,False,0.000,0.000,0.000,1.833,-0.101,-1.928,1.059,0.489,0.097,0.169,0.234,13.537,11.770,13.599,11.471,57978,54370,58214,53404,0.570,0.000,1.033,1.991,0.000,0.654,0.000,0.000,3.000,3.500,--
0,0,834.746,-1.366,0.000,--,--,--,0.377,-0.037,1.031,2.046,0.118,0.672,-0.036,0.043,-0.032,0.998,0.180,-0.230,-0.038,-3.970,4.790,-3.819,False,False,0.000,0.000,0.000,1.559,-0.114,-1.953,1.059,0.489,0.097,0.169,0.234,13.173,11.545,13.348,11.152,57978,54370,58214,53404,0.610,0.000,1.047,1.991,0.000,0.714,0.000,0.000,3.000,3.500,--
0,0,834.773,-1.366,0.000,--,--,--,0.462,-0.035,1.060,2.049,0.144,0.844,-0.035,0.037,-0.033,0.998,0.110,-0.300,-0.094,-3.827,4.155,-3.950,False,False,0.000,0.000,0.000,1.275,-0.135,-1.994,1.027,0.468,0.192,0.301,0.299,13.395,11.206,13.493,10.626,55674,51342,56020,49512,0.629,0.000,1.054,1.991,0.000,0.744,0.000,0.000,3.000,3.500,--
0,0,834.793,-1.366,0.000,--,--,--,0.483,-0.034,1.068,2.049,0.150,0.881,-0.035,0.036,-0.033,0.998,0.140,-0.370,-0.143,-3.832,3.996,-3.945,False,False,0.000,0.000,0.000,1.147,-0.149,-2.027,1.011,0.457,0.198,0.447,0.354,12.813,11.344,13.290,10.412,54772,49936,55560,47472,0.689,0.000,1.078,1.991,0.000,0.834,0.000,0.000,3.000,3.500,--
0,0,834.813,-1.366,0.000,--,--,--,0.525,-0.033,1.085,2.046,0.152,0.952,-0.033,0.032,-0.035,0.998,0.140,-0.420,-0.115,-3.685,3.521,-4.082,False,False,0.000,0.000,0.000,1.043,-0.154,-2.059,0.994,0.460,0.159,0.522,0.335,12.656,11.338,13.338,9.981,54332,50124,55476,47570,0.729,0.000,1.095,1.991,0.000,0.894,0.000,0.000,3.000,3.500,--
0,0,834.832,-1.366,0.000,--,--,--,0.568,-0.032,1.104,2.045,0.161,1.014,-0.033,0.028,-0.036,0.998,0.150,-0.410,-0.076,-3.698,3.039,-4.225,False,False,0.000,0.000,0.000,0.961,-0.166,-2.098,0.975,0.460,0.230,0.585,0.302,12.821,11.105,13.462,9.994,54080,50680,55206,47658,0.749,0.000,1.104,1.991,0.000,0.924,0.000,0.000,3.000,3.500,--
0,0,834.852,-1.366,0.000,--,--,--,0.610,-0.030,1.124,2.041,0.167,1.071,-0.032,0.024,-0.037,0.999,0.180,-0.370,-0.113,-3.554,2.564,-4.365,False,False,0.000,0.000,0.000,0.891,-0.176,-2.138,0.955,0.460,0.107,0.540,0.344,12.735,11.146,13.395,10.142,54192,49884,55552,47452,0.809,0.000,1.133,1.991,0.000,1.014,0.000,0.000,3.000,3.500,--
0,0,834.872,-1.366,0.000,--,--,--,0.673,-0.027,1.157,2.025,0.175,1.155,-0.029,0.019,-0.039,0.999,0.230,-0.260,-0.054,-3.251,2.095,-4.503,False,False,0.000,0.000,0.000,0.827,-0.179,-2.177,0.933,0.462,0.055,0.396,0.291,12.755,11.213,13.365,10.144,53992,50140,55076,48476,0.849,0.000,1.154,1.991,0.000,1.074,0.000,0.000,3.000,3.500,--
0,0,834.892,-1.366,0.000,--,--,--,0.695,-0.027,1.169,2.024,0.175,1.181,-0.029,0.018,-0.039,0.999,0.210,-0.160,-0.060,-3.257,1.936,-4.499,False,False,0.000,0.000,0.000,0.771,-0.193,-2.223,0.910,0.463,0.030,0.322,0.301,12.817,11.190,13.229,10.451,54338,50054,55262,48756,0.888,0.000,1.176,1.991,0.000,1.134,0.000,0.000,3.000,3.500,--
0,0,834.915,-1.366,0.000,--,--,--,0.737,-0.025,1.192,2.013,0.178,1.229,-0.026,0.015,-0.039,0.999,0.220,-0.160,-0.028,-2.952,1.631,-4.485,False,False,0.000,0.000,0.000,0.721,-0.202,-2.271,0.899,0.466,0.031,0.372,0.271,12.991,11.082,13.479,10.490,54220,50640,55302,49170,0.928,0.000,1.199,1.991,0.000,1.194,0.000,0.000,3.000,3.500,--
0,0,834.927,-1.366,0.000,--,--,--,0.758,-0.025,1.205,2.006,0.179,1.254,-0.025,0.014,-0.040,0.999,0.270,-0.190,-0.032,-2.797,1.474,-4.637,False,False,0.000,0.000,0.000,0.697,-0.205,-2.294,0.874,0.464,0.018,0.401,0.283,13.099,11.187,13.620,10.450,54232,50532,55452,48992,0.968,0.000,1.224,1.991,0.000,1.254,0.000,0.000,3.000,3.500,--
0,0,834.956,-1.366,0.000,--,--,--,0.826,-0.021,1.248,1.992,0.183,1.344,-0.022,0.011,-0.040,0.999,0.230,-0.060,-0.015,-2.492,1.169,-4.626,False,False,0.000,0.000,0.000,0.618,-0.222,-2.398,0.845,0.486,0.019,0.376,0.270,12.859,10.985,13.351,10.384,55596,52142,56710,50740,1.008,0.000,1.250,1.991,0.000,1.314,0.000,0.000,3.000,3.500,--
0,0,834.976,-1.366,0.000,--,--,--,0.869,-0.019,1.277,1.983,0.182,1.403,-0.019,0.010,-0.042,0.999,0.250,-0.050,-0.056,-2.180,1.020,-4.779,False,False,0.000,0.000,0.000,0.571,-0.228,-2.473,0.816,0.487,0.055,0.355,0.315,13.056,10.664,13.489,10.164,56102,51808,57028,50338,1.048,0.000,1.277,1.991,0.000,1.374,0.000,0.000,3.000,3.500,--
0,0,834.994,-1.366,0.000,--,--,--,0.912,-0.016,1.308,1.969,0.186,1.455,-0.018,0.008,-0.043,0.999,0.200,-0.040,-0.057,-2.026,0.865,-4.933,False,False,0.000,0.000,0.000,0.529,-0.242,-2.553,0.771,0.486,0.132,0.360,0.325,13.030,10.716,13.373,10.227,56280,51842,56982,50072,1.088,0.000,1.305,1.991,0.000,1.434,0.000,0.000,3.000,3.500,--
0,0,835.013,-1.366,0.000,--,--,--,0.954,-0.015,1.339,1.958,0.183,1.508,-0.015,0.008,-0.043,0.999,0.130,-0.040,-0.061,-1.708,0.879,-4.931,False,False,0.000,0.000,0.000,0.490,-0.248,-2.645,0.740,0.488,0.081,0.316,0.334,13.183,10.816,13.340,10.091,56412,51672,57134,50244,1.127,0.000,1.334,1.991,0.000,1.494,0.000,0.000,3.000,3.500,--
0,0,835.023,-1.366,0.000,--,--,--,0.975,-0.014,1.355,1.953,0.181,1.535,-0.015,0.007,-0.043,0.999,0.110,-0.020,-0.075,-1.715,0.720,-4.929,False,False,0.000,0.000,0.000,0.472,-0.251,-2.695,0.708,0.483,0.083,0.333,0.350,13.077,11.107,13.180,10.173,56404,51394,57174,49872,1.167,0.000,1.364,1.991,0.000,1.554,0.000,0.000,3.000,3.500,--
0,0,835.052,-1.366,0.000,--,--,--,1.038,-0.012,1.403,1.934,0.170,1.613,-0.012,0.007,-0.044,0.999,0.110,0.030,-0.043,-1.396,0.732,-5.085,False,False,0.000,0.000,0.000,0.419,-0.253,-2.862,0.676,0.491,0.101,0.316,0.321,13.223,10.888,13.516,10.122,56498,52002,57156,50514,1.207,0.000,1.396,1.991,0.000,1.614,0.000,0.000,3.000,3.500,--
0,0,835.071,-1.366,0.000,--,--,--,1.079,-0.010,1.437,1.923,0.168,1.661,-0.011,0.006,-0.044,0.999,0.100,0.050,-0.005,-1.244,0.580,-5.083,False,False,0.000,0.000,0.000,0.386,-0.263,-2.994,0.642,0.371,0.260,0.440,0.294,9.860,8.333,10.167,7.100,49840,45416,50502,42218,1.267,0.000,1.446,1.991,0.000,1.671,0.000,0.000,0.000,3.500,--
0,0,835.091,-1.366,0.000,--,--,--,1.119,-0.009,1.471,1.911,0.162,1.706,-0.011,0.007,-0.046,0.999,0.140,0.080,0.044,-1.236,0.737,-5.243,False,False,0.000,0.000,0.000,0.356,-0.268,-3.142,0.608,0.355,0.264,0.459,0.247,9.263,8.136,9.599,6.921,46496,43138,47222,39878,1.307,0.000,1.479,1.991,0.000,1.671,0.000,0.000,0.000,3.500,--
0,0,835.114,-1.366,0.000,--,--,--,1.159,-0.008,1.506,1.900,0.158,1.738,-0.010,0.007,-0.044,0.999,0.150,0.090,0.036,-1.078,0.746,-5.083,False,False,0.000,0.000,0.000,0.329,-0.276,-3.316,0.590,0.348,0.050,0.433,0.258,9.188,7.557,9.707,6.851,45190,41450,46606,39250,1.327,0.000,1.496,1.991,0.000,1.671,0.000,0.000,0.000,3.500,--
0,0,835.135,-1.366,0.000,--,--,--,1.199,-0.007,1.542,1.887,0.151,1.756,-0.007,0.007,-0.044,0.999,0.110,0.100,0.041,-0.760,0.760,-5.081,False,False,0.000,0.000,0.000,0.306,-0.283,-3.510,0.555,0.338,0.114,0.391,0.252,8.999,7.581,9.691,6.549,43820,40014,44848,37688,1.347,0.000,1.513,1.991,0.000,1.671,0.000,0.000,0.000,3.500,--
