k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error

0,0,23.182,-1.366,0.000,--,--,--,0.468,0.023,1.167,1.341,-0.095,0.062,0.017,0.069,-0.015,0.997,0.220,-0.430,0.042,2.020,7.965,-1.608,False,False,0.000,0.000,0.000,18.767,0.101,-1.455,0.913,0.484,-0.721,0.851,0.018,11.190,12.374,13.655,12.168,52046,54676,57326,54232,0.642,0.000,1.163,1.532,0.000,0.155,0.000,0.000,2.000,3.500,--
0,0,23.192,-1.366,0.000,--,--,--,0.483,0.022,1.168,1.354,-0.097,0.077,0.018,0.068,-0.015,0.997,0.240,-0.590,0.039,2.176,7.808,-1.600,False,False,0.000,0.000,0.000,14.597,0.103,-1.471,0.911,0.488,-0.834,1.137,0.021,10.984,12.589,14.074,12.112,51926,55518,58562,54486,0.673,0.000,1.166,1.532,0.000,0.195,0.000,0.000,2.000,3.500,--
0,0,23.212,-1.366,0.000,--,--,--,0.512,0.021,1.169,1.376,-0.103,0.115,0.021,0.062,-0.015,0.998,0.290,-0.740,0.014,2.483,7.177,-1.592,False,False,0.000,0.000,0.000,9.601,0.108,-1.503,0.910,0.489,-0.900,1.305,0.047,10.933,12.593,14.391,11.956,51898,55622,59286,54236,0.704,0.000,1.170,1.532,0.000,0.235,0.000,0.000,2.000,3.500,--
0,0,23.233,-1.366,0.000,--,--,--,0.545,0.020,1.172,1.405,-0.106,0.158,0.024,0.055,-0.015,0.998,0.280,-0.740,0.024,2.789,6.387,-1.592,False,False,0.000,0.000,0.000,6.723,0.113,-1.534,0.907,0.487,-0.853,1.252,0.039,10.943,12.583,14.244,11.955,51922,55602,59000,54236,0.734,0.000,1.176,1.532,0.000,0.275,0.000,0.000,2.000,3.500,--
0,0,23.253,-1.366,0.000,--,--,--,0.576,0.019,1.175,1.426,-0.113,0.208,0.025,0.050,-0.015,0.998,0.180,-0.640,0.029,2.939,5.754,-1.599,False,False,0.000,0.000,0.000,4.950,0.120,-1.563,0.904,0.484,-0.695,1.111,0.034,11.060,12.521,13.892,11.866,52014,55276,58100,53850,0.765,0.000,1.181,1.532,0.000,0.315,0.000,0.000,2.000,3.500,--
0,0,23.262,-1.366,0.000,--,--,--,0.590,0.018,1.177,1.429,-0.119,0.237,0.026,0.046,-0.015,0.998,0.110,-0.620,0.012,3.091,5.280,-1.604,False,False,0.000,0.000,0.000,4.331,0.124,-1.577,0.900,0.479,-0.504,1.103,0.053,11.182,12.473,13.703,11.533,51938,54792,57324,52736,0.796,0.000,1.188,1.532,0.000,0.355,0.000,0.000,2.000,3.500,--
0,0,23.300,-1.366,0.000,--,--,--,0.656,0.015,1.188,1.464,-0.137,0.348,0.028,0.035,-0.015,0.999,-0.070,-0.470,0.009,3.231,4.013,-1.633,False,False,0.000,0.000,0.000,2.785,0.147,-1.630,0.894,0.475,-0.456,0.844,0.058,11.337,12.183,13.376,11.573,52114,53984,56472,52644,0.826,0.000,1.196,1.532,0.000,0.395,0.000,0.000,2.000,3.500,--
0,0,23.320,-1.366,0.000,--,--,--,0.688,0.013,1.195,1.474,-0.146,0.405,0.026,0.030,-0.015,0.999,-0.060,-0.380,0.011,3.066,3.535,-1.651,False,False,0.000,0.000,0.000,2.356,0.158,-1.656,0.887,0.470,-0.505,0.682,0.056,11.293,11.900,13.155,11.621,51570,52914,55546,52304,0.857,0.000,1.204,1.532,0.000,0.435,0.000,0.000,2.000,3.500,--
0,0,23.339,-1.366,0.000,--,--,--,0.721,0.011,1.204,1.481,-0.155,0.463,0.026,0.026,-0.015,0.999,-0.050,-0.390,0.022,3.059,3.059,-1.664,False,False,0.000,0.000,0.000,2.026,0.171,-1.680,0.884,0.467,-0.552,0.797,0.045,11.027,11.768,13.044,11.518,50838,52778,55372,51932,0.888,0.000,1.213,1.532,0.000,0.475,0.000,0.000,2.000,3.500,--
0,0,23.339,-1.366,0.000,--,--,--,0.721,0.011,1.204,1.481,-0.155,0.463,0.026,0.026,-0.015,0.999,-0.050,-0.390,0.012,3.059,3.059,-1.664,False,False,0.000,0.000,0.000,2.026,0.171,-1.680,0.871,0.459,-0.569,0.814,0.056,10.866,11.679,13.033,11.293,50164,51988,54830,51136,0.918,0.000,1.223,1.532,0.000,0.515,0.000,0.000,2.000,3.500,--
0,0,23.379,-1.366,0.000,--,--,--,0.785,0.006,1.224,1.484,-0.172,0.569,0.025,0.018,-0.015,0.999,-0.040,-0.550,0.020,2.886,2.105,-1.692,False,False,0.000,0.000,0.000,1.583,0.192,-1.729,0.855,0.454,-0.546,1.063,0.044,10.445,11.763,13.096,11.137,48960,51892,54426,50094,0.949,0.000,1.234,1.532,0.000,0.555,0.000,0.000,2.000,3.500,--
0,0,23.399,-1.366,0.000,--,--,--,0.818,0.004,1.236,1.484,-0.178,0.616,0.025,0.014,-0.015,0.999,-0.120,-0.570,0.025,2.879,1.629,-1.704,False,False,0.000,0.000,0.000,1.434,0.204,-1.753,0.849,0.452,-0.529,1.118,0.039,10.410,11.841,12.994,10.916,48688,51902,54294,49860,0.980,0.000,1.245,1.532,0.000,0.595,0.000,0.000,2.000,3.500,--
0,0,23.418,-1.366,0.000,--,--,--,0.852,0.002,1.248,1.488,-0.184,0.660,0.025,0.008,-0.014,1.000,-0.120,-0.520,0.030,2.868,0.991,-1.561,False,False,0.000,0.000,0.000,1.312,0.214,-1.778,0.837,0.450,-0.565,1.052,0.034,10.362,11.725,12.898,10.960,48492,51566,54008,49874,1.010,0.000,1.258,1.532,0.000,0.635,0.000,0.000,2.000,3.500,--
0,0,23.438,-1.366,0.000,--,--,--,0.885,-0.001,1.262,1.485,-0.192,0.703,0.024,0.004,-0.014,1.000,-0.130,-0.450,0.046,2.703,0.513,-1.574,False,False,0.000,0.000,0.000,1.162,0.233,-1.816,0.824,0.449,-0.562,0.927,0.017,10.352,11.661,12.688,11.087,48386,51342,53494,50078,1.041,0.000,1.271,1.532,0.000,0.675,0.000,0.000,2.000,3.500,--
0,0,23.457,-1.366,0.000,--,--,--,0.918,-0.003,1.276,1.479,-0.197,0.744,0.022,-0.000,-0.014,1.000,-0.130,-0.380,0.033,2.538,0.035,-1.585,False,False,0.000,0.000,0.000,1.079,0.244,-1.842,0.803,0.447,-0.545,0.813,0.025,10.318,11.638,12.702,11.021,48704,51110,53364,50176,1.071,0.000,1.285,1.532,0.000,0.715,0.000,0.000,2.000,3.500,--
0,0,23.477,-1.366,0.000,--,--,--,0.950,-0.006,1.291,1.471,-0.202,0.783,0.021,-0.004,-0.012,1.000,-0.190,-0.310,0.054,2.373,-0.446,-1.437,False,False,0.000,0.000,0.000,1.006,0.255,-1.867,0.788,0.448,-0.447,0.944,0.000,10.452,11.515,12.581,11.093,48510,51848,53322,50128,1.087,0.000,1.292,1.532,0.000,0.735,0.000,0.000,2.000,3.500,--
0,0,23.496,-1.366,0.000,--,--,--,0.983,-0.009,1.307,1.462,-0.205,0.818,0.019,-0.007,-0.012,1.000,-0.210,-0.260,0.043,2.211,-0.765,-1.442,False,False,0.000,0.000,0.000,0.943,0.264,-1.894,0.772,0.449,-0.515,0.888,0.008,10.494,11.626,12.465,11.164,48642,51638,53476,50346,1.133,0.000,1.315,1.532,0.000,0.795,0.000,0.000,2.000,3.500,--
0,0,23.516,-1.366,0.000,--,--,--,1.015,-0.012,1.324,1.451,-0.209,0.851,0.018,-0.010,-0.011,1.000,-0.220,-0.330,0.037,2.050,-1.087,-1.288,False,False,0.000,0.000,0.000,0.887,0.275,-1.921,0.764,0.450,-0.432,0.959,0.011,10.446,11.852,12.628,11.024,48772,51926,53550,50104,1.163,0.000,1.331,1.532,0.000,0.835,0.000,0.000,2.000,3.500,--
0,0,23.536,-1.366,0.000,--,--,--,1.047,-0.015,1.341,1.438,-0.212,0.884,0.017,-0.012,-0.011,1.000,-0.230,-0.240,0.040,1.887,-1.406,-1.292,False,False,0.000,0.000,0.000,0.834,0.286,-1.950,0.746,0.452,-0.449,0.929,0.004,10.479,11.897,12.639,11.143,48930,52110,53664,50456,1.194,0.000,1.348,1.532,0.000,0.875,0.000,0.000,2.000,3.500,--
0,0,23.558,-1.366,0.000,--,--,--,1.079,-0.018,1.359,1.426,-0.212,0.917,0.014,-0.015,-0.011,1.000,-0.220,-0.210,0.032,1.567,-1.727,-1.292,False,False,0.000,0.000,0.000,0.784,0.294,-1.981,0.729,0.454,-0.450,0.888,0.008,10.580,11.900,12.678,11.211,49168,52116,53744,50610,1.225,0.000,1.366,1.532,0.000,0.915,0.000,0.000,2.000,3.500,--
0,0,23.581,-1.366,0.000,--,--,--,1.110,-0.021,1.378,1.411,-0.212,0.953,0.012,-0.018,-0.011,1.000,-0.210,-0.230,0.013,1.404,-2.046,-1.294,False,False,0.000,0.000,0.000,0.735,0.300,-2.013,0.710,0.456,-0.482,0.960,0.023,10.600,11.911,12.863,11.160,49298,52226,54212,50578,1.255,0.000,1.385,1.532,0.000,0.955,0.000,0.000,2.000,3.500,--
0,0,23.602,-1.366,0.000,--,--,--,1.142,-0.024,1.398,1.399,-0.209,0.984,0.010,-0.019,-0.010,1.000,-0.130,-0.140,0.003,1.088,-2.210,-1.131,False,False,0.000,0.000,0.000,0.692,0.306,-2.052,0.691,0.459,-0.585,0.867,0.033,10.701,11.788,12.978,11.344,49616,52048,54536,51076,1.286,0.000,1.404,1.532,0.000,0.995,0.000,0.000,2.000,3.500,--
0,0,23.622,-1.366,0.000,--,--,--,1.173,-0.027,1.418,1.382,-0.207,1.020,0.010,-0.021,-0.010,1.000,-0.120,-0.140,-0.007,1.087,-2.368,-1.133,False,False,0.000,0.000,0.000,0.647,0.312,-2.090,0.671,0.460,-0.583,0.917,0.039,10.721,11.832,13.074,11.306,49746,52232,54820,51078,1.317,0.000,1.425,1.532,0.000,1.035,0.000,0.000,2.000,3.500,--
