k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,342.689,-1.366,0.000,--,--,--,-0.293,0.060,0.384,1.549,-0.414,0.126,0.051,0.100,-0.048,0.993,0.620,-0.530,-0.056,6.413,11.741,-4.930,False,False,0.000,0.000,0.000,15.745,0.236,-0.905,1.696,0.512,-2.007,1.547,0.178,11.379,12.033,15.000,12.589,53394,55632,61966,57228,0.041,0.000,0.369,1.767,0.000,0.240,0.000,0.000,2.500,3.500,--
0,0,342.709,-1.366,0.000,--,--,--,-0.260,0.057,0.387,1.590,-0.423,0.163,0.055,0.095,-0.051,0.993,0.470,-0.690,-0.080,6.901,11.305,-5.225,False,False,0.000,0.000,0.000,12.047,0.241,-0.930,1.693,0.515,-1.805,1.746,0.216,11.595,12.314,15.000,12.059,53920,56122,61966,56328,0.076,0.000,0.374,1.767,0.000,0.290,0.000,0.000,2.500,3.500,--
0,0,342.721,-1.366,0.000,--,--,--,-0.244,0.056,0.389,1.607,-0.428,0.188,0.058,0.091,-0.053,0.993,0.380,-0.860,-0.146,7.213,10.852,-5.381,False,False,0.000,0.000,0.000,10.366,0.243,-0.941,1.690,0.514,-1.507,2.193,0.297,11.339,12.605,15.000,11.814,54412,56658,61966,54202,0.094,0.000,0.377,1.767,0.000,0.315,0.000,0.000,2.500,3.500,--
0,0,342.754,-1.366,0.000,--,--,--,-0.194,0.052,0.397,1.647,-0.446,0.276,0.061,0.076,-0.055,0.994,0.020,-1.110,-0.111,7.475,9.137,-5.782,False,False,0.000,0.000,0.000,6.829,0.255,-0.971,1.687,0.512,-1.362,2.331,0.270,11.435,12.826,15.000,11.182,53922,57144,61856,53690,0.129,0.000,0.384,1.767,0.000,0.365,0.000,0.000,2.500,3.500,--
0,0,342.764,-1.366,0.000,--,--,--,-0.177,0.050,0.400,1.658,-0.452,0.308,0.060,0.071,-0.057,0.994,0.010,-1.150,-0.126,7.297,8.504,-5.993,False,False,0.000,0.000,0.000,6.071,0.258,-0.980,1.682,0.503,-1.168,2.569,0.299,11.132,12.945,15.000,10.537,53206,56732,61418,51662,0.182,0.000,0.396,1.767,0.000,0.440,0.000,0.000,2.500,3.500,--
0,0,342.790,-1.366,0.000,--,--,--,-0.125,0.043,0.411,1.681,-0.475,0.406,0.058,0.053,-0.058,0.995,0.020,-1.140,-0.081,7.038,6.436,-6.291,False,False,0.000,0.000,0.000,4.470,0.274,-1.003,1.672,0.493,-1.259,2.636,0.264,10.816,12.674,15.000,10.518,51564,56044,60986,51060,0.218,0.000,0.406,1.767,0.000,0.490,0.000,0.000,2.500,3.500,--
0,0,342.810,-1.366,0.000,--,--,--,-0.091,0.040,0.420,1.691,-0.483,0.471,0.060,0.042,-0.060,0.996,0.120,-0.970,-0.011,7.136,5.182,-6.519,False,False,0.000,0.000,0.000,3.786,0.281,-1.015,1.664,0.486,-1.469,2.416,0.199,10.364,12.540,15.000,10.912,50206,55212,60666,51826,0.253,0.000,0.416,1.767,0.000,0.540,0.000,0.000,2.500,3.500,--
0,0,342.830,-1.366,0.000,--,--,--,-0.056,0.037,0.430,1.695,-0.487,0.537,0.060,0.032,-0.058,0.996,0.080,-0.860,0.000,7.066,4.058,-6.430,False,False,0.000,0.000,0.000,3.270,0.284,-1.025,1.654,0.478,-1.430,2.308,0.185,10.319,12.313,15.000,10.925,49624,54518,60350,51364,0.289,0.000,0.427,1.767,0.000,0.590,0.000,0.000,2.500,3.500,--
0,0,342.850,-1.366,0.000,--,--,--,-0.021,0.034,0.442,1.693,-0.490,0.601,0.060,0.024,-0.058,0.996,-0.070,-0.530,0.034,7.012,3.103,-6.488,False,False,0.000,0.000,0.000,2.880,0.289,-1.032,1.643,0.472,-1.195,1.833,0.143,10.579,12.088,15.000,11.115,49910,53848,60038,51574,0.324,0.000,0.440,1.767,0.000,0.640,0.000,0.000,2.500,3.500,--
0,0,342.869,-1.366,0.000,--,--,--,0.014,0.031,0.455,1.686,-0.493,0.661,0.058,0.018,-0.057,0.997,-0.170,-0.200,0.046,6.812,2.448,-6.372,False,False,0.000,0.000,0.000,2.574,0.293,-1.037,1.631,0.468,-1.022,1.334,0.120,10.784,11.935,14.353,11.342,50606,53148,58546,52034,0.359,0.000,0.453,1.767,0.000,0.690,0.000,0.000,2.500,3.500,--
0,0,342.889,-1.366,0.000,--,--,--,0.049,0.028,0.469,1.677,-0.496,0.717,0.055,0.017,-0.054,0.997,-0.240,-0.020,0.057,6.476,2.252,-6.071,False,False,0.000,0.000,0.000,2.340,0.297,-1.040,1.617,0.466,-0.903,1.069,0.096,10.932,11.785,13.961,11.524,50884,52912,57566,52320,0.395,0.000,0.467,1.767,0.000,0.740,0.000,0.000,2.500,3.500,--
0,0,342.909,-1.366,0.000,--,--,--,0.083,0.024,0.484,1.665,-0.500,0.769,0.054,0.015,-0.054,0.997,-0.290,0.030,0.079,6.308,2.085,-6.083,False,False,0.000,0.000,0.000,2.152,0.303,-1.043,1.603,0.465,-0.831,1.033,0.063,10.965,11.916,13.753,11.510,50642,53156,56996,52444,0.430,0.000,0.483,1.767,0.000,0.790,0.000,0.000,2.500,3.500,--
0,0,342.932,-1.366,0.000,--,--,--,0.117,0.020,0.500,1.651,-0.506,0.819,0.050,0.014,-0.054,0.997,-0.380,-0.020,0.045,5.821,1.900,-6.099,False,False,0.000,0.000,0.000,1.994,0.311,-1.045,1.587,0.470,-0.681,1.159,0.092,11.050,11.872,13.782,11.485,51146,53524,57322,51846,0.448,0.000,0.491,1.767,0.000,0.815,0.000,0.000,2.500,3.500,--
0,0,342.954,-1.366,0.000,--,--,--,0.151,0.016,0.517,1.640,-0.510,0.866,0.047,0.014,-0.053,0.997,-0.340,-0.070,0.063,5.499,1.875,-5.946,False,False,0.000,0.000,0.000,1.860,0.317,-1.048,1.579,0.466,-0.742,1.088,0.072,11.009,12.116,13.879,11.343,50774,53302,56978,52090,0.483,0.000,0.507,1.767,0.000,0.865,0.000,0.000,2.500,3.500,--
0,0,342.966,-1.366,0.000,--,--,--,0.168,0.014,0.526,1.635,-0.511,0.889,0.046,0.012,-0.053,0.997,-0.320,-0.080,0.042,5.331,1.708,-5.956,False,False,0.000,0.000,0.000,1.800,0.320,-1.051,1.562,0.469,-0.764,1.314,0.089,10.955,12.242,14.181,11.235,50710,53714,57718,51778,0.518,0.000,0.525,1.767,0.000,0.915,0.000,0.000,2.500,3.500,--
