k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y_est,Theta_x_est,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,74.321,-1.366,0.000,--,--,--,0.693,0.016,0.649,1.621,-0.159,0.993,0.007,-0.017,-0.037,0.999,-0.180,-0.350,0.068,0.723,-1.877,-4.295,False,False,0.000,0.000,0.000,1.439,0.110,-1.134,1.420,0.476,-0.523,0.751,0.157,11.834,11.579,13.790,11.236,52132,51868,56222,51074,0.855,0.000,0.658,1.606,0.000,1.014,0.000,0.000,2.000,3.500,--
0,0,74.341,-1.366,0.000,--,--,--,0.728,0.013,0.670,1.605,-0.160,1.029,0.006,-0.019,-0.037,0.999,-0.200,-0.370,0.041,0.552,-2.201,-4.294,False,False,0.000,0.000,0.000,1.369,0.113,-1.139,1.399,0.478,-0.577,0.751,0.180,11.823,11.755,13.858,11.201,52442,51768,56680,51160,0.888,0.000,0.678,1.606,0.000,1.054,0.000,0.000,2.000,3.500,--
0,0,74.371,-1.366,0.000,--,--,--,0.780,0.009,0.701,1.579,-0.162,1.083,0.004,-0.024,-0.036,0.999,-0.160,-0.130,0.066,0.379,-2.684,-4.134,False,False,0.000,0.000,0.000,1.271,0.116,-1.147,1.378,0.479,-0.548,0.508,0.150,11.964,11.591,13.855,11.411,52718,51756,56102,51894,0.920,0.000,0.700,1.606,0.000,1.094,0.000,0.000,2.000,3.500,--
0,0,74.381,-1.366,0.000,--,--,--,0.797,0.007,0.713,1.570,-0.162,1.102,0.003,-0.024,-0.036,0.999,-0.100,-0.150,0.023,0.220,-2.690,-4.130,False,False,0.000,0.000,0.000,1.240,0.117,-1.149,1.355,0.477,-0.475,0.647,0.190,12.021,11.450,13.931,11.560,52818,51616,56394,51012,0.952,0.000,0.722,1.606,0.000,1.134,0.000,0.000,2.000,3.500,--
0,0,74.401,-1.366,0.000,--,--,--,0.832,0.004,0.735,1.555,-0.161,1.138,0.001,-0.025,-0.036,0.999,-0.130,-0.140,0.015,0.056,-2.854,-4.126,False,False,0.000,0.000,0.000,1.181,0.119,-1.155,1.332,0.478,-0.652,0.611,0.192,12.121,11.504,13.994,11.494,52852,51478,56884,51620,0.984,0.000,0.745,1.606,0.000,1.174,0.000,0.000,2.000,3.500,--
0,0,74.421,-1.366,0.000,--,--,--,0.866,0.002,0.759,1.536,-0.158,1.176,0.001,-0.026,-0.036,0.999,-0.110,-0.150,0.032,0.050,-3.013,-4.126,False,False,0.000,0.000,0.000,1.123,0.120,-1.160,1.308,0.484,-0.632,0.695,0.169,12.092,11.493,14.049,11.558,52856,52184,57082,51962,1.000,0.000,0.757,1.606,0.000,1.194,0.000,0.000,2.000,3.500,--
0,0,74.441,-1.366,0.000,--,--,--,0.898,-0.001,0.783,1.511,-0.156,1.212,-0.000,-0.028,-0.035,0.999,-0.120,-0.100,0.033,-0.110,-3.177,-3.963,False,False,0.000,0.000,0.000,1.069,0.120,-1.166,1.284,0.485,-0.609,0.713,0.162,12.126,11.659,14.120,11.522,52880,52398,57086,52038,1.048,0.000,0.794,1.606,0.000,1.254,0.000,0.000,2.000,3.500,--
0,0,74.471,-1.366,0.000,--,--,--,0.948,-0.006,0.821,1.485,-0.154,1.268,-0.001,-0.028,-0.035,0.999,-0.120,-0.060,-0.001,-0.269,-3.183,-3.959,False,False,0.000,0.000,0.000,0.992,0.121,-1.177,1.259,0.482,-0.615,0.695,0.193,12.009,11.786,14.081,11.622,53066,51972,57234,51688,1.064,0.000,0.806,1.606,0.000,1.274,0.000,0.000,2.000,3.500,--
0,0,74.471,-1.366,0.000,--,--,--,0.948,-0.006,0.821,1.485,-0.154,1.268,-0.001,-0.028,-0.035,0.999,-0.120,-0.060,-0.005,-0.269,-3.183,-3.959,False,False,0.000,0.000,0.000,0.992,0.121,-1.177,1.232,0.487,-0.642,0.761,0.191,12.090,11.710,14.355,11.482,53214,52388,57646,51974,1.113,0.000,0.845,1.606,0.000,1.334,0.000,0.000,2.000,3.500,--
0,0,74.508,-1.366,0.000,--,--,--,1.011,-0.011,0.874,1.441,-0.145,1.344,-0.003,-0.029,-0.033,0.999,-0.090,0.000,-0.004,-0.428,-3.346,-3.795,False,False,0.000,0.000,0.000,0.897,0.119,-1.193,1.206,0.483,-0.649,0.703,0.185,12.123,11.741,14.322,11.553,53026,52100,57326,51910,1.129,0.000,0.859,1.606,0.000,1.354,0.000,0.000,2.000,3.500,--
0,0,74.522,-1.366,0.000,--,--,--,1.026,-0.012,0.887,1.427,-0.143,1.362,-0.003,-0.029,-0.033,0.999,-0.130,0.040,-0.030,-0.428,-3.346,-3.795,False,False,0.000,0.000,0.000,0.875,0.119,-1.197,1.178,0.485,-0.647,0.661,0.207,12.309,11.792,14.230,11.587,53494,52034,57630,51982,1.177,0.000,0.900,1.606,0.000,1.414,0.000,0.000,2.000,3.500,--
0,0,74.542,-1.366,0.000,--,--,--,1.058,-0.015,0.915,1.410,-0.140,1.399,-0.004,-0.029,-0.035,0.999,-0.070,0.060,-0.066,-0.592,-3.353,-3.949,False,False,0.000,0.000,0.000,0.833,0.119,-1.210,1.150,0.492,-0.586,0.840,0.239,12.303,11.739,14.374,11.653,53948,52538,58386,51652,1.209,0.000,0.929,1.606,0.000,1.454,0.000,0.000,2.000,3.500,--
0,0,74.562,-1.366,0.000,--,--,--,1.087,-0.017,0.944,1.386,-0.135,1.434,-0.004,-0.029,-0.035,0.999,-0.030,0.100,-0.040,-0.592,-3.353,-3.949,False,False,0.000,0.000,0.000,0.791,0.118,-1.221,1.120,0.494,-0.627,0.733,0.210,12.319,11.753,14.496,11.763,53996,52732,58254,52364,1.241,0.000,0.959,1.606,0.000,1.494,0.000,0.000,2.000,3.500,--
0,0,74.582,-1.366,0.000,--,--,--,1.118,-0.019,0.974,1.368,-0.127,1.472,-0.006,-0.028,-0.035,0.999,-0.080,0.120,-0.057,-0.745,-3.199,-3.946,False,False,0.000,0.000,0.000,0.751,0.114,-1.235,1.090,0.496,-0.697,0.680,0.225,12.405,11.817,14.539,11.649,54266,52562,58562,52618,1.257,0.000,0.974,1.606,0.000,1.514,0.000,0.000,2.000,3.500,--
0,0,74.602,-1.366,0.000,--,--,--,1.148,-0.021,1.004,1.348,-0.121,1.508,-0.006,-0.026,-0.035,0.999,-0.060,0.140,-0.043,-0.740,-3.040,-3.947,False,False,0.000,0.000,0.000,0.713,0.112,-1.251,1.075,0.492,-0.596,0.706,0.211,12.528,11.848,14.618,11.677,54052,52684,58148,52302,1.305,0.000,1.020,1.606,0.000,1.574,0.000,0.000,2.000,3.500,--
0,0,74.620,-1.366,0.000,--,--,--,1.177,-0.024,1.035,1.330,-0.116,1.545,-0.006,-0.025,-0.035,0.999,0.020,0.150,-0.074,-0.734,-2.882,-3.948,False,False,0.000,0.000,0.000,0.676,0.110,-1.270,1.028,0.495,-0.736,0.702,0.240,12.551,11.745,14.847,11.737,54338,52438,58822,52552,1.338,0.000,1.052,1.606,0.000,1.614,0.000,0.000,2.000,3.500,--
0,0,74.649,-1.366,0.000,--,--,--,1.220,-0.027,1.083,1.304,-0.107,1.599,-0.006,-0.024,-0.036,0.999,0.090,0.210,-0.076,-0.733,-2.724,-4.108,False,False,0.000,0.000,0.000,0.623,0.107,-1.306,0.996,0.497,-0.851,0.713,0.241,12.602,11.720,14.925,11.898,54372,52470,59244,52948,1.370,0.000,1.084,1.606,0.000,1.654,0.000,0.000,2.000,3.500,--
0,0,74.671,-1.366,0.000,--,--,--,1.249,-0.028,1.116,1.286,-0.101,1.637,-0.004,-0.021,-0.036,0.999,0.070,0.240,-0.061,-0.562,-2.400,-4.113,False,False,0.000,0.000,0.000,0.589,0.105,-1.333,0.963,0.499,-0.804,0.709,0.226,12.640,11.731,15.000,11.972,54422,52788,59138,53114,1.402,0.000,1.118,1.606,0.000,1.694,0.000,0.000,2.000,3.500,--
0,0,74.683,-1.366,0.000,--,--,--,1.263,-0.029,1.133,1.278,-0.099,1.655,-0.004,-0.021,-0.037,0.999,0.040,0.240,-0.101,-0.566,-2.401,-4.271,False,False,0.000,0.000,0.000,0.572,0.104,-1.347,0.947,0.500,-0.802,0.714,0.266,12.845,11.753,15.000,11.843,54816,52498,59420,52802,1.434,0.000,1.152,1.606,0.000,1.734,0.000,0.000,2.000,3.500,--
0,0,74.683,-1.366,0.000,--,--,--,1.263,-0.029,1.133,1.278,-0.099,1.655,-0.004,-0.021,-0.037,0.999,0.040,0.240,-0.101,-0.566,-2.401,-4.271,False,False,0.000,0.000,0.000,0.572,0.104,-1.347,0.947,0.500,-0.802,0.714,0.266,12.845,11.753,15.000,11.843,54816,52498,59420,52802,1.434,0.000,1.152,1.606,0.000,1.734,0.000,0.000,2.000,3.500,--
0,0,74.724,-1.366,0.000,--,--,--,1.304,-0.032,1.184,1.256,-0.094,1.715,-0.003,-0.017,-0.039,0.999,0.070,0.300,-0.089,-0.392,-1.920,-4.435,False,False,0.000,0.000,0.000,0.522,0.104,-1.399,0.878,0.510,-0.784,0.633,0.255,12.877,11.778,15.000,12.045,55710,53336,59728,53846,1.482,0.000,1.205,1.606,0.000,1.794,0.000,0.000,2.000,3.500,--
0,0,74.744,-1.366,0.000,--,--,--,1.332,-0.034,1.219,1.245,-0.093,1.752,-0.001,-0.014,-0.040,0.999,0.020,0.360,-0.088,-0.223,-1.596,-4.597,False,False,0.000,0.000,0.000,0.491,0.105,-1.442,0.842,0.507,-0.788,0.548,0.255,13.086,11.831,15.000,12.133,55680,52998,59728,53822,1.514,0.000,1.241,1.606,0.000,1.834,0.000,0.000,2.000,3.500,--
0,0,74.763,-1.366,0.000,--,--,--,1.359,-0.035,1.255,1.236,-0.090,1.792,-0.001,-0.010,-0.040,0.999,0.040,0.340,-0.097,-0.204,-1.119,-4.598,False,False,0.000,0.000,0.000,0.460,0.109,-1.495,0.806,0.516,-0.656,0.541,0.266,13.135,11.849,15.000,12.157,56642,53790,59934,54180,1.546,0.000,1.279,1.606,0.000,1.874,0.000,0.000,2.000,3.500,--
0,0,74.783,-1.366,0.000,--,--,--,1.385,-0.037,1.292,1.225,-0.086,1.829,-0.000,-0.006,-0.042,0.999,0.040,0.380,-0.096,-0.026,-0.636,-4.758,False,False,0.000,0.000,0.000,0.430,0.108,-1.555,0.769,0.435,-0.902,0.866,0.238,10.355,9.525,12.892,9.797,51002,49522,57072,49660,1.582,0.000,1.320,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.804,-1.366,0.000,--,--,--,1.412,-0.038,1.329,1.218,-0.082,1.869,-0.000,-0.003,-0.042,0.999,0.050,0.360,-0.097,-0.013,-0.318,-4.758,False,False,0.000,0.000,0.000,0.401,0.108,-1.624,0.731,0.424,-0.940,0.787,0.233,9.985,9.214,12.753,9.404,49280,47586,55204,48180,1.614,0.000,1.359,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.824,-1.366,0.000,--,--,--,1.439,-0.039,1.367,1.214,-0.078,1.905,0.000,0.001,-0.043,0.999,-0.020,0.370,-0.139,0.007,0.159,-4.917,False,False,0.000,0.000,0.000,0.373,0.109,-1.706,0.692,0.413,-0.737,0.700,0.271,9.720,9.039,12.455,9.097,48342,45600,53174,45742,1.646,0.000,1.397,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.843,-1.366,0.000,--,--,--,1.466,-0.041,1.406,1.213,-0.074,1.931,0.000,0.004,-0.044,0.999,-0.100,0.410,-0.119,0.021,0.477,-5.076,False,False,0.000,0.000,0.000,0.348,0.109,-1.803,0.653,0.407,-0.479,0.586,0.251,10.012,8.817,12.241,8.852,47634,44910,51210,44488,1.662,0.000,1.416,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.871,-1.366,0.000,--,--,--,1.507,-0.042,1.465,1.217,-0.073,1.952,-0.001,0.012,-0.046,0.999,-0.310,0.470,-0.139,-0.094,1.424,-5.236,False,False,0.000,0.000,0.000,0.314,0.116,-1.972,0.614,0.403,-0.345,0.622,0.271,10.048,8.976,11.622,8.650,47568,44590,50800,43490,1.710,0.000,1.473,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.883,-1.365,0.000,--,--,--,1.521,-0.043,1.485,1.218,-0.070,1.956,-0.003,0.014,-0.046,0.999,-0.410,0.510,-0.122,-0.245,1.576,-5.238,False,False,0.000,0.000,0.000,0.304,0.120,-2.045,0.574,0.402,-0.136,0.512,0.257,10.140,8.932,11.717,8.469,47904,44832,50082,43342,1.726,0.000,1.493,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.904,-1.345,0.000,--,--,--,1.548,-0.044,1.525,1.221,-0.062,1.959,-0.007,0.019,-0.046,0.999,-0.390,0.560,-0.105,-0.693,2.191,-5.249,False,False,0.000,0.000,0.000,0.283,0.114,-2.193,0.535,0.403,-0.128,0.426,0.247,10.326,9.063,11.406,8.392,47988,44810,49848,43642,1.759,0.000,1.531,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.923,-0.912,0.000,--,--,--,1.575,-0.045,1.565,1.228,-0.052,1.954,-0.011,0.025,-0.046,0.999,-0.350,0.530,-0.119,-1.141,2.805,-5.264,False,False,0.000,0.000,0.000,0.263,0.103,-2.377,0.495,0.406,-0.224,0.459,0.268,10.390,9.077,11.391,8.698,48130,44672,50398,43748,1.807,0.000,1.588,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.943,0.056,0.000,--,--,--,1.601,-0.045,1.604,1.232,-0.046,1.946,-0.014,0.030,-0.047,0.998,-0.270,0.510,-0.089,-1.425,3.426,-5.439,True,False,0.000,0.000,0.000,0.244,0.095,-2.592,0.456,0.000,0.000,-10.271,0.000,10.472,9.108,11.631,8.721,41224,0,0,41224,1.839,0.000,1.627,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.964,0.127,0.000,--,--,--,1.630,-0.046,1.643,1.247,-0.035,1.938,-0.017,0.036,-0.047,0.998,-0.170,0.420,-0.145,-1.713,4.047,-5.458,True,False,0.000,0.000,0.000,0.225,0.083,-2.853,0.416,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,39068,0,0,39068,1.868,0.000,1.661,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,74.985,-0.616,0.000,--,--,--,1.658,-0.046,1.683,1.261,-0.027,1.923,-0.018,0.040,-0.047,0.998,-0.030,-0.130,-0.168,-1.850,4.517,-5.471,True,False,0.000,0.000,0.000,0.206,0.068,-3.164,0.397,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,39068,0,0,39068,1.900,0.000,1.699,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,75.007,-1.360,0.000,--,--,--,1.686,-0.046,1.721,1.273,-0.019,1.885,-0.019,0.039,-0.048,0.998,0.170,-1.180,-0.231,-2.010,4.348,-5.633,True,False,0.000,0.000,0.000,0.190,0.051,-3.535,0.358,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,37678,0,0,37678,1.916,0.000,1.719,1.606,0.000,1.915,0.000,0.000,0.000,3.557,--
0,0,75.025,-1.366,0.000,--,--,--,1.726,-0.047,1.777,1.275,-0.008,1.797,-0.017,0.015,-0.053,0.998,0.440,-3.220,-0.292,-1.818,1.651,-6.056,True,False,0.000,0.000,0.000,0.168,0.017,-4.195,0.303,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,37454,0,0,37454,1.980,0.000,1.795,1.606,0.000,1.915,0.000,0.000,0.000,3.577,--
0,0,75.046,-1.366,0.000,--,--,--,1.755,-0.047,1.812,1.286,-0.013,1.725,-0.014,-0.017,-0.057,0.998,0.650,-4.830,-0.329,-1.702,-2.002,-6.477,True,False,0.000,0.000,0.000,0.154,0.021,-4.769,0.267,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,37454,0,0,37454,2.013,0.000,1.834,1.606,0.000,1.915,0.000,0.000,0.000,3.577,--
0,0,75.066,-1.366,0.000,--,--,--,-0.706,-0.099,2.731,-9.869,-0.648,-2.199,-0.010,-0.065,-0.060,0.996,0.800,-6.580,-0.359,-1.560,-7.563,-6.735,True,False,0.000,0.000,0.000,0.296,-0.994,-15.140,-0.651,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,37454,0,0,37454,2.045,0.000,1.872,1.606,0.000,1.915,0.000,0.000,0.000,3.577,--
0,0,75.078,-1.366,0.000,--,--,--,-0.628,-0.102,2.631,-9.367,-0.622,-2.503,-0.007,-0.091,-0.061,0.994,0.930,-7.470,-0.375,-1.436,-10.586,-6.879,True,False,0.000,0.000,0.000,0.280,-1.025,-15.723,-0.526,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,37454,0,0,37454,2.061,0.000,1.891,1.606,0.000,1.915,0.000,0.000,0.000,3.577,--
0,0,75.099,-1.366,0.000,--,--,--,-0.475,-0.106,2.457,-8.423,-0.581,-3.067,0.000,-0.161,-0.064,0.985,1.130,-9.450,-0.392,-1.180,-18.586,-7.204,True,False,0.000,0.000,0.000,0.152,-1.392,-20.645,-0.346,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,37454,0,0,37454,2.093,0.000,1.929,1.606,0.000,1.915,0.000,0.000,0.000,3.577,--
0,0,75.126,-1.366,0.000,--,--,--,-0.390,-0.115,2.278,-7.569,-0.560,-3.634,0.010,-0.304,-0.066,0.950,1.570,-12.670,-0.413,-1.274,-35.615,-7.592,True,False,0.000,0.000,0.000,0.067,-2.415,-32.767,-0.233,0.000,0.000,-10.271,0.000,8.053,0.000,0.000,8.053,37454,0,0,37454,2.141,0.000,1.987,1.606,0.000,1.915,0.000,0.000,0.000,3.577,--
