vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
1.25,70.0,11,0.43,1.17,[2.79 5.4 ],[2. 2.],4.76,0.0,6.52,0.04,0.0,1.0,4.89,0.0585,23.8389,0.742,-1.7644,0.0212,1.8654,0.0038,0.2346,1.145,0.0,0.5799,0.0168,0.531,0.0815,0.1072,0.0245,0.2653,0.0593,,,0.1792,0.0043
1.25,70.0,20,0.43,1.17,[1.   7.81],[2. 2.],4.95,0.0,5.93,0.07,0.0,1.0,5.0531,0.0966,25.4481,0.9808,-1.8247,0.037,1.8729,0.0043,0.2271,1.145,0.0,0.5428,0.0202,0.4519,0.1006,0.1289,0.0245,0.1857,0.0647,,,0.1845,0.0054
1.25,70.0,21,0.43,1.17,[3.   5.16],[2. 2.],4.79,0.0,5.57,0.01,0.0,0.3333,4.9085,0.0639,24.0992,0.6247,-1.7708,0.0242,1.8667,0.003,0.2333,1.145,0.0,0.5118,0.0189,0.191,0.1072,0.088,0.016,0.0382,0.0475,,,0.1986,0.0035
1.25,70.0,22,0.43,1.17,[5.   3.18],[2. 2.],4.87,0.01,5.85,0.03,0.0,0.9333,4.988,0.0852,23.6447,1.4711,-1.8002,0.0333,1.8642,0.0071,0.2358,1.145,0.0,0.5342,0.0203,0.3686,0.118,0.1102,0.0253,0.1323,0.0484,,,0.1896,0.0058
1.25,75.0,20,0.32,1.21,[1.   7.49],[2. 2.],4.46,0.01,7.49,0.02,0.0,0.7,4.5602,0.0689,20.2784,1.1855,-1.1964,0.0182,1.8381,0.0077,0.2619,1.178,0.0,0.711,0.0802,0.396,0.1595,-0.0768,0.0361,0.3337,0.0793,,,0.1807,0.0065
1.25,75.0,21,0.32,1.21,[3.   3.96],[2. 2.],4.45,0.02,7.72,0.0,0.0,0.8333,4.5477,0.053,20.6845,0.484,-1.1922,0.0151,1.8409,0.003,0.2591,1.178,0.0,0.7408,0.0569,0.3996,0.1229,-0.0894,0.0286,0.33,0.0844,,,0.1814,0.0074
1.25,75.0,22,0.32,1.21,[5.   6.97],[2. 2.],5.11,0.0,5.19,0.0,0.0,0.8667,5.2456,0.1077,25.614,1.0299,-1.3833,0.0313,1.8671,0.0047,0.2329,1.178,0.0,0.4653,0.0243,0.388,0.4382,0.0396,0.0291,0.0586,0.071,,,0.1953,0.0078
1.25,80.0,10,0.22,1.23,[5.26 3.58],[2. 2.],5.78,0.0,3.93,0.01,0.0,0.0,6.0005,0.1038,33.3234,1.2469,-1.029,0.019,1.8917,0.0039,0.2083,1.202,0.0,0.0,0.0,7.8517,2.3558,0.1191,0.0185,0.3125,0.074,,,0.156,0.0093
1.25,80.0,11,0.22,1.23,[5.49 5.44],[2. 2.],6.98,0.0,5.79,0.0,0.0,0.0,7.297,0.1644,47.5326,2.0354,-1.2615,0.0292,1.9255,0.0038,0.1745,1.202,0.0,,,,,,,,,,,,
1.25,80.0,20,0.22,1.23,[1.   4.64],[2. 2.],6.98,0.0,2.89,0.01,0.0,0.0,7.2512,0.1423,48.9824,1.803,-1.2528,0.0261,1.9282,0.0032,0.1718,1.202,0.0,,,,,,,,,,,,
